connection_id,route,start_ns,end_ns,client_to_target_bytes,target_to_client_bytes
ed78569a73ec46e5,kv,5550257499379706,5550257500599473,0,0
ea3dd020d2919b50,api,5550257499708873,5550257500664133,0,0
e9597a71a19ac699,api,5550271722506327,5550367399949517,25868,7670
6ddaf3797182100a,api,5550271723292618,5550367468210558,27569,8389
2d41de42f170b570,api,5550271721442798,5550367923392291,43361,14264
455f01585f29c6fc,api,5550271720506187,5550368427782859,24850,21065
a3b5129f9661e97e,api,5550368672415386,5550370801544160,24869,27425
8b9bde0d5a70b5f6,api,5550370804103435,5550371745953178,43380,11828
2d9c5f63b8c5e080,api,5550371747453003,5550372660907570,25887,11828
ad72e9619f56860d,api,5550372662849621,5550374447701320,27588,23071
