case_id,policy,budget,time_s,residual_slack,requested_fraction,target_met_by_30s
constraint/quota-30,queue_haul_lp,Prefill capacity,16.614786431768362,0.33539261577774393,0.6666666666666666,True
constraint/quota-30,queue_haul_lp,VRAM,19.431832823118192,0.9269005847953217,0.6666666666666666,True
constraint/quota-30,queue_haul_lp,Network bandwidth,19.431832823118192,0.8480400074633154,0.6666666666666666,True
constraint/quota-30,queue_haul_lp,Prefill capacity,19.431832823118192,0.33539261577774393,0.6666666666666666,True
constraint/quota-30,queue_haul_lp,VRAM,19.93755137714232,0.9122807017543859,0.6666666666666666,True
constraint/quota-30,queue_haul_lp,Network bandwidth,19.93755137714232,0.8480400074633154,0.6666666666666666,True
constraint/quota-30,queue_haul_lp,Prefill capacity,19.93755137714232,0.20247113893329272,0.6666666666666666,True
constraint/quota-30,queue_haul_lp,VRAM,20.548121566243015,0.9122807017543859,0.6666666666666666,True
constraint/quota-30,queue_haul_lp,Network bandwidth,20.548121566243015,0.6470532520378955,0.6666666666666666,True
constraint/quota-30,queue_haul_lp,Prefill capacity,20.548121566243015,0.20247113893329272,0.6666666666666666,True
constraint/quota-30,queue_haul_lp,VRAM,21.261788606465135,0.8801169590643274,0.6666666666666666,True
constraint/quota-30,queue_haul_lp,Network bandwidth,21.261788606465135,0.6470532520378955,0.6666666666666666,True
constraint/quota-30,queue_haul_lp,Prefill capacity,21.261788606465135,0.20247113893329272,0.6666666666666666,True
constraint/quota-30,queue_haul_lp,VRAM,21.664410309367838,0.8801169590643274,0.6666666666666666,True
constraint/quota-30,queue_haul_lp,Network bandwidth,21.664410309367838,0.44606649661247566,0.6666666666666666,True
constraint/quota-30,queue_haul_lp,Prefill capacity,21.664410309367838,0.20247113893329272,0.6666666666666666,True
constraint/quota-30,queue_haul_lp,VRAM,22.38460315960265,0.847953216374269,0.6666666666666666,True
constraint/quota-30,queue_haul_lp,Network bandwidth,22.38460315960265,0.373144670144562,0.6666666666666666,True
constraint/quota-30,queue_haul_lp,Prefill capacity,22.38460315960265,0.20247113893329272,0.6666666666666666,True
constraint/quota-30,queue_haul_lp,VRAM,22.78069905249266,0.847953216374269,0.6666666666666666,True
constraint/quota-30,queue_haul_lp,Network bandwidth,22.78069905249266,0.24507974118705578,0.6666666666666666,True
constraint/quota-30,queue_haul_lp,Prefill capacity,22.78069905249266,0.20247113893329272,0.6666666666666666,True
constraint/quota-30,queue_haul_lp,VRAM,23.26031632251628,0.8333333333333333,0.6666666666666666,True
constraint/quota-30,queue_haul_lp,Network bandwidth,23.26031632251628,0.24507974118705578,0.6666666666666666,True
constraint/quota-30,queue_haul_lp,Prefill capacity,23.26031632251628,0.0695496620888415,0.6666666666666666,True
constraint/quota-30,queue_haul_lp,VRAM,23.507417712740168,0.8011695906432749,0.6666666666666666,True
constraint/quota-30,queue_haul_lp,Network bandwidth,23.507417712740168,0.05971700521684298,0.6666666666666666,True
constraint/quota-30,queue_haul_lp,Prefill capacity,23.507417712740168,0.0695496620888415,0.6666666666666666,True
constraint/quota-30,queue_haul_lp,VRAM,23.896987795617484,0.8011695906432749,0.6666666666666666,True
constraint/quota-30,queue_haul_lp,Network bandwidth,23.896987795617484,0.044092985761635894,0.6666666666666666,True
constraint/quota-30,queue_haul_lp,Prefill capacity,23.896987795617484,0.0695496620888415,0.6666666666666666,True
constraint/quota-30,queue_haul_lp,VRAM,30,0.8011695906432749,0.6666666666666666,True
constraint/quota-30,queue_haul_lp,Network bandwidth,30,0.044092985761635894,0.6666666666666666,True
constraint/quota-30,queue_haul_lp,Prefill capacity,30,0.0695496620888415,0.6666666666666666,True
constraint/quota-30,queue_haul_greedy,VRAM,0.0,1.0,0.6666666666666666,True
constraint/quota-30,queue_haul_greedy,Network bandwidth,0.0,1.0,0.6666666666666666,True
constraint/quota-30,queue_haul_greedy,Prefill capacity,0.0,1.0,0.6666666666666666,True
constraint/quota-30,queue_haul_greedy,VRAM,3.3229898400932947,0.9853801169590644,0.6666666666666666,True
constraint/quota-30,queue_haul_greedy,Network bandwidth,3.3229898400932947,0.9999989709656133,0.6666666666666666,True
constraint/quota-30,queue_haul_greedy,Prefill capacity,3.3229898400932947,0.46832574172261965,0.6666666666666666,True
constraint/quota-30,queue_haul_greedy,VRAM,3.3237266502725205,0.9853801169590644,0.6666666666666666,True
constraint/quota-30,queue_haul_greedy,Network bandwidth,3.3237266502725205,0.9999960586905072,0.6666666666666666,True
constraint/quota-30,queue_haul_greedy,Prefill capacity,3.3237266502725205,0.46832574172261965,0.6666666666666666,True
constraint/quota-30,queue_haul_greedy,VRAM,6.646491595646481,0.9707602339181286,0.6666666666666666,True
constraint/quota-30,queue_haul_greedy,Network bandwidth,6.646491595646481,0.9999921173810143,0.6666666666666666,True
constraint/quota-30,queue_haul_greedy,Prefill capacity,6.646491595646481,0.46832574172261965,0.6666666666666666,True
constraint/quota-30,queue_haul_greedy,VRAM,9.96925654102044,0.956140350877193,0.6666666666666666,True
constraint/quota-30,queue_haul_greedy,Network bandwidth,9.96925654102044,0.9999881760715216,0.6666666666666666,True
constraint/quota-30,queue_haul_greedy,Prefill capacity,9.96925654102044,0.46832574172261965,0.6666666666666666,True
constraint/quota-30,queue_haul_greedy,VRAM,13.2920214863944,0.9415204678362573,0.6666666666666666,True
constraint/quota-30,queue_haul_greedy,Network bandwidth,13.2920214863944,0.9999842347620288,0.6666666666666666,True
constraint/quota-30,queue_haul_greedy,Prefill capacity,13.2920214863944,0.46831409262219514,0.6666666666666666,True
constraint/quota-30,queue_haul_greedy,VRAM,16.614786431768362,0.9269005847953217,0.6666666666666666,True
constraint/quota-30,queue_haul_greedy,Network bandwidth,16.614786431768362,0.999980293452536,0.6666666666666666,True
constraint/quota-30,queue_haul_greedy,Prefill capacity,16.614786431768362,0.33539261577774393,0.6666666666666666,True
constraint/quota-30,queue_haul_greedy,VRAM,19.93755137714232,0.9122807017543859,0.6666666666666666,True
constraint/quota-30,queue_haul_greedy,Network bandwidth,19.93755137714232,0.9999763521430431,0.6666666666666666,True
constraint/quota-30,queue_haul_greedy,Prefill capacity,19.93755137714232,0.20247113893329272,0.6666666666666666,True
constraint/quota-30,queue_haul_greedy,VRAM,20.481601222189948,0.9122807017543859,0.6666666666666666,True
constraint/quota-30,queue_haul_greedy,Network bandwidth,20.481601222189948,0.8011845652828633,0.6666666666666666,True
constraint/quota-30,queue_haul_greedy,Prefill capacity,20.481601222189948,0.20247113893329272,0.6666666666666666,True
constraint/quota-30,queue_haul_greedy,VRAM,21.52667154966791,0.8801169590643274,0.6666666666666666,True
constraint/quota-30,queue_haul_greedy,Network bandwidth,21.52667154966791,0.686572335072281,0.6666666666666666,True
constraint/quota-30,queue_haul_greedy,Prefill capacity,21.52667154966791,0.20247113893329272,0.6666666666666666,True
constraint/quota-30,queue_haul_greedy,VRAM,21.604415775327464,0.8801169590643274,0.6666666666666666,True
constraint/quota-30,queue_haul_greedy,Network bandwidth,21.604415775327464,0.6023691305657266,0.6666666666666666,True
constraint/quota-30,queue_haul_greedy,Prefill capacity,21.604415775327464,0.20247113893329272,0.6666666666666666,True
constraint/quota-30,queue_haul_greedy,VRAM,22.642960292792733,0.8471557682083998,0.6666666666666666,True
constraint/quota-30,queue_haul_greedy,Network bandwidth,22.642960292792733,0.36810804368101424,0.6666666666666666,True
constraint/quota-30,queue_haul_greedy,Prefill capacity,22.642960292792733,0.20247113893329272,0.6666666666666666,True
constraint/quota-30,queue_haul_greedy,VRAM,22.720704518452287,0.8471557682083998,0.6666666666666666,True
constraint/quota-30,queue_haul_greedy,Network bandwidth,22.720704518452287,0.36810804368101424,0.6666666666666666,True
constraint/quota-30,queue_haul_greedy,Prefill capacity,22.720704518452287,0.20247113893329272,0.6666666666666666,True
constraint/quota-30,queue_haul_greedy,VRAM,23.26031632251628,0.8325358851674641,0.6666666666666666,True
constraint/quota-30,queue_haul_greedy,Network bandwidth,23.26031632251628,0.36810804368101424,0.6666666666666666,True
constraint/quota-30,queue_haul_greedy,Prefill capacity,23.26031632251628,0.0695496620888415,0.6666666666666666,True
constraint/quota-30,queue_haul_greedy,VRAM,23.759249035917556,0.7995746943115364,0.6666666666666666,True
constraint/quota-30,queue_haul_greedy,Network bandwidth,23.759249035917556,0.04964375228974749,0.6666666666666666,True
constraint/quota-30,queue_haul_greedy,Prefill capacity,23.759249035917556,0.0695496620888415,0.6666666666666666,True
constraint/quota-30,queue_haul_greedy,VRAM,23.843519071589803,0.7995746943115364,0.6666666666666666,True
constraint/quota-30,queue_haul_greedy,Network bandwidth,23.843519071589803,0.04964375228974749,0.6666666666666666,True
constraint/quota-30,queue_haul_greedy,Prefill capacity,23.843519071589803,0.0695496620888415,0.6666666666666666,True
constraint/quota-30,queue_haul_greedy,VRAM,24.959807814714626,0.7995746943115364,0.6666666666666666,True
constraint/quota-30,queue_haul_greedy,Network bandwidth,24.959807814714626,0.0015801849977501448,0.6666666666666666,True
constraint/quota-30,queue_haul_greedy,Prefill capacity,24.959807814714626,0.0695496620888415,0.6666666666666666,True
constraint/quota-30,queue_haul_greedy,VRAM,30,0.7995746943115364,0.6666666666666666,True
constraint/quota-30,queue_haul_greedy,Network bandwidth,30,0.0015801849977501448,0.6666666666666666,True
constraint/quota-30,queue_haul_greedy,Prefill capacity,30,0.0695496620888415,0.6666666666666666,True
constraint/quota-30,independent_fastest,VRAM,0.0,1.0,0.6666666666666666,False
constraint/quota-30,independent_fastest,Network bandwidth,0.0,1.0,0.6666666666666666,False
constraint/quota-30,independent_fastest,Prefill capacity,0.0,1.0,0.6666666666666666,False
constraint/quota-30,independent_fastest,VRAM,3.3229898400932947,0.9853801169590644,0.6666666666666666,False
constraint/quota-30,independent_fastest,Network bandwidth,3.3229898400932947,0.9999989709656133,0.6666666666666666,False
constraint/quota-30,independent_fastest,Prefill capacity,3.3229898400932947,0.46832574172261965,0.6666666666666666,False
constraint/quota-30,independent_fastest,VRAM,20.48160122218995,0.9532163742690059,0.6666666666666666,False
constraint/quota-30,independent_fastest,Network bandwidth,20.48160122218995,0.8011845652828633,0.6666666666666666,False
constraint/quota-30,independent_fastest,Prefill capacity,20.48160122218995,0.46832574172261965,0.6666666666666666,False
constraint/quota-30,independent_fastest,VRAM,21.597889965314774,0.9202551834130781,0.6666666666666666,False
constraint/quota-30,independent_fastest,Network bandwidth,21.597889965314774,0.6001978098574434,0.6666666666666666,False
constraint/quota-30,independent_fastest,Prefill capacity,21.597889965314774,0.46832574172261965,0.6666666666666666,False
constraint/quota-30,independent_fastest,VRAM,22.714178708439597,0.8872939925571505,0.6666666666666666,False
constraint/quota-30,independent_fastest,Network bandwidth,22.714178708439597,0.39921105443202354,0.6666666666666666,False
constraint/quota-30,independent_fastest,Prefill capacity,22.714178708439597,0.42823964013114524,0.6666666666666666,False
constraint/quota-30,independent_fastest,VRAM,23.836993261577113,0.855130249867092,0.6666666666666666,False
constraint/quota-30,independent_fastest,Network bandwidth,23.836993261577113,0.20039561971488684,0.6666666666666666,False
constraint/quota-30,independent_fastest,Prefill capacity,23.836993261577113,0.40218217538665313,0.6666666666666666,False
constraint/quota-30,independent_fastest,VRAM,24.95980781471463,0.8229665071770335,0.6666666666666666,False
constraint/quota-30,independent_fastest,Network bandwidth,24.95980781471463,0.0015801849977501448,0.6666666666666666,False
constraint/quota-30,independent_fastest,Prefill capacity,24.95980781471463,0.376124710642161,0.6666666666666666,False
constraint/quota-30,independent_fastest,VRAM,30,0.8229665071770335,0.6666666666666666,False
constraint/quota-30,independent_fastest,Network bandwidth,30,0.0015801849977501448,0.6666666666666666,False
constraint/quota-30,independent_fastest,Prefill capacity,30,0.376124710642161,0.6666666666666666,False
constraint/quota-30,replay_only,VRAM,0.0,1.0,0.6666666666666666,False
constraint/quota-30,replay_only,Network bandwidth,0.0,1.0,0.6666666666666666,False
constraint/quota-30,replay_only,Prefill capacity,0.0,1.0,0.6666666666666666,False
constraint/quota-30,replay_only,VRAM,3.3229641142336273,0.9853801169590644,0.6666666666666666,False
constraint/quota-30,replay_only,Network bandwidth,3.3229641142336273,0.9999989709656133,0.6666666666666666,False
constraint/quota-30,replay_only,Prefill capacity,3.3229641142336273,0.46832574172261965,0.6666666666666666,False
constraint/quota-30,replay_only,VRAM,3.32343105206056,0.9853801169590644,0.6666666666666666,False
constraint/quota-30,replay_only,Network bandwidth,3.32343105206056,0.9999960586905072,0.6666666666666666,False
constraint/quota-30,replay_only,Prefill capacity,3.32343105206056,0.46832574172261965,0.6666666666666666,False
constraint/quota-30,replay_only,VRAM,6.64619599743452,0.9707602339181286,0.6666666666666666,False
constraint/quota-30,replay_only,Network bandwidth,6.64619599743452,0.9999921173810143,0.6666666666666666,False
constraint/quota-30,replay_only,Prefill capacity,6.64619599743452,0.46832574172261965,0.6666666666666666,False
constraint/quota-30,replay_only,VRAM,9.96896094280848,0.956140350877193,0.6666666666666666,False
constraint/quota-30,replay_only,Network bandwidth,9.96896094280848,0.9999881760715216,0.6666666666666666,False
constraint/quota-30,replay_only,Prefill capacity,9.96896094280848,0.46832574172261965,0.6666666666666666,False
constraint/quota-30,replay_only,VRAM,13.29172588818244,0.9415204678362573,0.6666666666666666,False
constraint/quota-30,replay_only,Network bandwidth,13.29172588818244,0.9999842347620288,0.6666666666666666,False
constraint/quota-30,replay_only,Prefill capacity,13.29172588818244,0.46831409262219514,0.6666666666666666,False
constraint/quota-30,replay_only,VRAM,22.42347060290538,0.9093567251461988,0.6666666666666666,False
constraint/quota-30,replay_only,Network bandwidth,22.42347060290538,0.9999755940261837,0.6666666666666666,False
constraint/quota-30,replay_only,Prefill capacity,22.42347060290538,0.10302872557743259,0.6666666666666666,False
constraint/quota-30,replay_only,VRAM,30,0.9093567251461988,0.6666666666666666,False
constraint/quota-30,replay_only,Network bandwidth,30,0.9999755940261837,0.6666666666666666,False
constraint/quota-30,replay_only,Prefill capacity,30,0.10302872557743259,0.6666666666666666,False
constraint/quota-30,kv_only,VRAM,0.0,1.0,0.6666666666666666,False
constraint/quota-30,kv_only,Network bandwidth,0.0,1.0,0.6666666666666666,False
constraint/quota-30,kv_only,Prefill capacity,0.0,1.0,0.6666666666666666,False
constraint/quota-30,kv_only,VRAM,19.137274990683885,0.9670388091440723,0.6666666666666666,False
constraint/quota-30,kv_only,Network bandwidth,19.137274990683885,0.7990132445745801,0.6666666666666666,False
constraint/quota-30,kv_only,Prefill capacity,19.137274990683885,0.8300664307457508,0.6666666666666666,False
constraint/quota-30,kv_only,VRAM,19.399073533991537,0.9670388091440723,0.6666666666666666,False
constraint/quota-30,kv_only,Network bandwidth,19.399073533991537,0.7964645038685534,0.6666666666666666,False
constraint/quota-30,kv_only,Prefill capacity,19.399073533991537,0.8300664307457508,0.6666666666666666,False
constraint/quota-30,kv_only,VRAM,20.253563733808708,0.9340776182881446,0.6666666666666666,False
constraint/quota-30,kv_only,Network bandwidth,20.253563733808708,0.5980264891491602,0.6666666666666666,False
constraint/quota-30,kv_only,Prefill capacity,20.253563733808708,0.6601328614915016,0.6666666666666666,False
constraint/quota-30,kv_only,VRAM,20.688296242452743,0.9340776182881446,0.6666666666666666,False
constraint/quota-30,kv_only,Network bandwidth,20.688296242452743,0.5929290077371068,0.6666666666666666,False
constraint/quota-30,kv_only,Prefill capacity,20.688296242452743,0.6601328614915016,0.6666666666666666,False
constraint/quota-30,kv_only,VRAM,21.542786442269914,0.919457735247209,0.6666666666666666,False
constraint/quota-30,kv_only,Network bandwidth,21.542786442269914,0.44606649661247566,0.6666666666666666,False
constraint/quota-30,kv_only,Prefill capacity,21.542786442269914,0.6437291177668678,0.6666666666666666,False
constraint/quota-30,kv_only,VRAM,21.81111079559026,0.919457735247209,0.6666666666666666,False
constraint/quota-30,kv_only,Network bandwidth,21.81111079559026,0.27950134280938776,0.6666666666666666,False
constraint/quota-30,kv_only,Prefill capacity,21.81111079559026,0.6437291177668678,0.6666666666666666,False
constraint/quota-30,kv_only,VRAM,22.66560099540743,0.8872939925571505,0.6666666666666666,False
constraint/quota-30,kv_only,Network bandwidth,22.66560099540743,0.24725106189533896,0.6666666666666666,False
constraint/quota-30,kv_only,Prefill capacity,22.66560099540743,0.6176716530223756,0.6666666666666666,False
constraint/quota-30,kv_only,VRAM,23.100333504051466,0.8872939925571505,0.6666666666666666,False
constraint/quota-30,kv_only,Network bandwidth,23.100333504051466,0.07596584667794115,0.6666666666666666,False
constraint/quota-30,kv_only,Prefill capacity,23.100333504051466,0.6176716530223756,0.6666666666666666,False
constraint/quota-30,kv_only,VRAM,23.788415548544947,0.855130249867092,0.6666666666666666,False
constraint/quota-30,kv_only,Network bandwidth,23.788415548544947,0.04843562717820227,0.6666666666666666,False
constraint/quota-30,kv_only,Prefill capacity,23.788415548544947,0.5916141882778836,0.6666666666666666,False
constraint/quota-30,kv_only,VRAM,30,0.855130249867092,0.6666666666666666,False
constraint/quota-30,kv_only,Network bandwidth,30,0.04843562717820227,0.6666666666666666,False
constraint/quota-30,kv_only,Prefill capacity,30,0.5916141882778836,0.6666666666666666,False
constraint/quota-30,power_blind,VRAM,0.0,1.0,0.6666666666666666,False
constraint/quota-30,power_blind,Network bandwidth,0.0,1.0,0.6666666666666666,False
constraint/quota-30,power_blind,Prefill capacity,0.0,1.0,0.6666666666666666,False
constraint/quota-30,power_blind,VRAM,3.3229898400932947,0.9853801169590644,0.6666666666666666,False
constraint/quota-30,power_blind,Network bandwidth,3.3229898400932947,0.9999989709656133,0.6666666666666666,False
constraint/quota-30,power_blind,Prefill capacity,3.3229898400932947,0.46832574172261965,0.6666666666666666,False
constraint/quota-30,power_blind,VRAM,3.3237266502725205,0.9853801169590644,0.6666666666666666,False
constraint/quota-30,power_blind,Network bandwidth,3.3237266502725205,0.9999960586905072,0.6666666666666666,False
constraint/quota-30,power_blind,Prefill capacity,3.3237266502725205,0.46832574172261965,0.6666666666666666,False
constraint/quota-30,power_blind,VRAM,6.646491595646481,0.9707602339181286,0.6666666666666666,False
constraint/quota-30,power_blind,Network bandwidth,6.646491595646481,0.9999921173810143,0.6666666666666666,False
constraint/quota-30,power_blind,Prefill capacity,6.646491595646481,0.46832574172261965,0.6666666666666666,False
constraint/quota-30,power_blind,VRAM,9.96925654102044,0.956140350877193,0.6666666666666666,False
constraint/quota-30,power_blind,Network bandwidth,9.96925654102044,0.9999881760715216,0.6666666666666666,False
constraint/quota-30,power_blind,Prefill capacity,9.96925654102044,0.46832574172261965,0.6666666666666666,False
constraint/quota-30,power_blind,VRAM,13.2920214863944,0.9415204678362573,0.6666666666666666,False
constraint/quota-30,power_blind,Network bandwidth,13.2920214863944,0.9999842347620288,0.6666666666666666,False
constraint/quota-30,power_blind,Prefill capacity,13.2920214863944,0.46831409262219514,0.6666666666666666,False
constraint/quota-30,power_blind,VRAM,16.48605088792227,0.9269005847953217,0.6666666666666666,False
constraint/quota-30,power_blind,Network bandwidth,16.48605088792227,0.7964645038685534,0.6666666666666666,False
constraint/quota-30,power_blind,Prefill capacity,16.48605088792227,0.46831409262219514,0.6666666666666666,False
constraint/quota-30,power_blind,VRAM,16.614786431768362,0.9122807017543859,0.6666666666666666,False
constraint/quota-30,power_blind,Network bandwidth,16.614786431768362,0.7964645038685534,0.6666666666666666,False
constraint/quota-30,power_blind,Prefill capacity,16.614786431768362,0.33539261577774393,0.6666666666666666,False
constraint/quota-30,power_blind,VRAM,17.775273596383478,0.8976608187134503,0.6666666666666666,False
constraint/quota-30,power_blind,Network bandwidth,17.775273596383478,0.5929290077371068,0.6666666666666666,False
constraint/quota-30,power_blind,Prefill capacity,17.775273596383478,0.33539261577774393,0.6666666666666666,False
constraint/quota-30,power_blind,VRAM,19.064496304844685,0.8830409356725146,0.6666666666666666,False
constraint/quota-30,power_blind,Network bandwidth,19.064496304844685,0.38939351160566027,0.6666666666666666,False
constraint/quota-30,power_blind,Prefill capacity,19.064496304844685,0.33539261577774393,0.6666666666666666,False
constraint/quota-30,power_blind,VRAM,19.93755137714232,0.868421052631579,0.6666666666666666,False
constraint/quota-30,power_blind,Network bandwidth,19.93755137714232,0.38939351160566027,0.6666666666666666,False
constraint/quota-30,power_blind,Prefill capacity,19.93755137714232,0.20247113893329272,0.6666666666666666,False
constraint/quota-30,power_blind,VRAM,20.35371901330589,0.8538011695906432,0.6666666666666666,False
constraint/quota-30,power_blind,Network bandwidth,20.35371901330589,0.18585801547421366,0.6666666666666666,False
constraint/quota-30,power_blind,Prefill capacity,20.35371901330589,0.20247113893329272,0.6666666666666666,False
constraint/quota-30,power_blind,VRAM,20.359983566750408,0.8538011695906432,0.6666666666666666,False
constraint/quota-30,power_blind,Network bandwidth,20.359983566750408,0.18585801547421366,0.6666666666666666,False
constraint/quota-30,power_blind,Prefill capacity,20.359983566750408,0.20247113893329272,0.6666666666666666,False
constraint/quota-30,power_blind,VRAM,21.482798119887924,0.8538011695906432,0.6666666666666666,False
constraint/quota-30,power_blind,Network bandwidth,21.482798119887924,0.18585801547421366,0.6666666666666666,False
constraint/quota-30,power_blind,Prefill capacity,21.482798119887924,0.20247113893329272,0.6666666666666666,False
constraint/quota-30,power_blind,VRAM,22.60561267302544,0.8538011695906432,0.6666666666666666,False
constraint/quota-30,power_blind,Network bandwidth,22.60561267302544,0.18585801547421366,0.6666666666666666,False
constraint/quota-30,power_blind,Prefill capacity,22.60561267302544,0.20247113893329272,0.6666666666666666,False
constraint/quota-30,power_blind,VRAM,23.26031632251628,0.8391812865497076,0.6666666666666666,False
constraint/quota-30,power_blind,Network bandwidth,23.26031632251628,0.18585801547421366,0.6666666666666666,False
constraint/quota-30,power_blind,Prefill capacity,23.26031632251628,0.0695496620888415,0.6666666666666666,False
constraint/quota-30,power_blind,VRAM,23.728427226162957,0.8391812865497076,0.6666666666666666,False
constraint/quota-30,power_blind,Network bandwidth,23.728427226162957,0.18585801547421366,0.6666666666666666,False
constraint/quota-30,power_blind,Prefill capacity,23.728427226162957,0.0695496620888415,0.6666666666666666,False
constraint/quota-30,power_blind,VRAM,24.851241779300473,0.8245614035087719,0.6666666666666666,False
constraint/quota-30,power_blind,Network bandwidth,24.851241779300473,0.005922826414316407,0.6666666666666666,False
constraint/quota-30,power_blind,Prefill capacity,24.851241779300473,0.0695496620888415,0.6666666666666666,False
constraint/quota-30,power_blind,VRAM,30,0.8245614035087719,0.6666666666666666,False
constraint/quota-30,power_blind,Network bandwidth,30,0.005922826414316407,0.6666666666666666,False
constraint/quota-30,power_blind,Prefill capacity,30,0.0695496620888415,0.6666666666666666,False
constraint/window-19,queue_haul_lp,VRAM,0.0,1.0,0.6666666666666666,True
constraint/window-19,queue_haul_lp,Network bandwidth,0.0,1.0,0.6666666666666666,True
constraint/window-19,queue_haul_lp,Prefill capacity,0.0,1.0,0.6666666666666666,True
constraint/window-19,queue_haul_lp,VRAM,3.3231441952512997,0.9853801169590644,0.6666666666666666,True
constraint/window-19,queue_haul_lp,Network bandwidth,3.3231441952512997,0.9999989709656133,0.6666666666666666,True
constraint/window-19,queue_haul_lp,Prefill capacity,3.3231441952512997,0.8670814354306549,0.6666666666666666,True
constraint/window-19,queue_haul_lp,VRAM,3.32343105206056,0.9853801169590644,0.6666666666666666,True
constraint/window-19,queue_haul_lp,Network bandwidth,3.32343105206056,0.9999960586905072,0.6666666666666666,True
constraint/window-19,queue_haul_lp,Prefill capacity,3.32343105206056,0.8670785231555488,0.6666666666666666,True
constraint/window-19,queue_haul_lp,VRAM,6.6459091406252595,0.9707602339181286,0.6666666666666666,True
constraint/window-19,queue_haul_lp,Network bandwidth,6.6459091406252595,0.9999960586905072,0.6666666666666666,True
constraint/window-19,queue_haul_lp,Prefill capacity,6.6459091406252595,0.7341628708613098,0.6666666666666666,True
constraint/window-19,queue_haul_lp,VRAM,6.64619599743452,0.9707602339181286,0.6666666666666666,True
constraint/window-19,queue_haul_lp,Network bandwidth,6.64619599743452,0.9999921173810143,0.6666666666666666,True
constraint/window-19,queue_haul_lp,Prefill capacity,6.64619599743452,0.7341570463110976,0.6666666666666666,True
constraint/window-19,queue_haul_lp,VRAM,9.968674085999218,0.956140350877193,0.6666666666666666,True
constraint/window-19,queue_haul_lp,Network bandwidth,9.968674085999218,0.9999921173810143,0.6666666666666666,True
constraint/window-19,queue_haul_lp,Prefill capacity,9.968674085999218,0.6012443062919648,0.6666666666666666,True
constraint/window-19,queue_haul_lp,VRAM,13.291439031373178,0.9415204678362573,0.6666666666666666,True
constraint/window-19,queue_haul_lp,Network bandwidth,13.291439031373178,0.9999921173810143,0.6666666666666666,True
constraint/window-19,queue_haul_lp,Prefill capacity,13.291439031373178,0.46832574172261965,0.6666666666666666,True
constraint/window-19,queue_haul_lp,VRAM,15.777940712157458,0.9385964912280702,0.6666666666666666,True
constraint/window-19,queue_haul_lp,Network bandwidth,15.777940712157458,0.9999834766451694,0.6666666666666666,True
constraint/window-19,queue_haul_lp,Prefill capacity,15.777940712157458,0.368871679266335,0.6666666666666666,True
constraint/window-19,queue_haul_lp,VRAM,16.61420397674714,0.9269005847953217,0.6666666666666666,True
constraint/window-19,queue_haul_lp,Network bandwidth,16.61420397674714,0.9999834766451694,0.6666666666666666,True
constraint/window-19,queue_haul_lp,Prefill capacity,16.61420397674714,0.3354071771532745,0.6666666666666666,True
constraint/window-19,queue_haul_lp,VRAM,19.371178350556423,0.9122807017543859,0.6666666666666666,True
constraint/window-19,queue_haul_lp,Network bandwidth,19.371178350556423,0.8480400074633154,0.6666666666666666,True
constraint/window-19,queue_haul_lp,Prefill capacity,19.371178350556423,0.3354071771532745,0.6666666666666666,True
constraint/window-19,queue_haul_lp,VRAM,19.936968922121103,0.8976608187134503,0.6666666666666666,True
