phase,route,direction,bytes,window_s,bytes_per_s,target_bytes_per_s,target_ratio,ok
baseline,api,client_to_target,0,0.0,0.0,125000000.0,0.0,1
baseline,kv,target_to_client,0,0.0,0.0,125000000.0,0.0,1
drain,api,client_to_target,599799,28.425039052963257,21101.079188753905,125000000.0,0.00016880863351003125,1
drain,kv,target_to_client,360,28.44435405731201,12.656290217546953,125000000.0,1.0125032174037563e-07,1
post,api,client_to_target,1259360,58.108514070510864,21672.555565125094,125000000.0,0.00017338044452100076,1
post,kv,target_to_client,792,58.1035590171814,13.630834554657886,125000000.0,1.0904667643726309e-07,1
