timestamp,index,power_w,util_gpu,memory_mib
2026/07/14 17:10:30.682, 0, 91.07, 0, 74279
2026/07/14 17:10:30.684, 1, 88.09, 0, 74059
2026/07/14 17:10:30.934, 0, 354.40, 31, 74279
2026/07/14 17:10:30.934, 1, 88.09, 0, 74059
2026/07/14 17:10:31.184, 0, 376.70, 100, 74279
2026/07/14 17:10:31.185, 1, 87.77, 0, 74059
2026/07/14 17:10:31.435, 0, 378.22, 100, 74279
2026/07/14 17:10:31.435, 1, 87.77, 0, 74059
2026/07/14 17:10:31.685, 0, 314.02, 96, 74279
2026/07/14 17:10:31.685, 1, 87.77, 0, 74059
2026/07/14 17:10:31.935, 0, 352.30, 100, 74279
2026/07/14 17:10:31.935, 1, 87.77, 0, 74059
2026/07/14 17:10:32.185, 0, 146.61, 84, 74279
2026/07/14 17:10:32.186, 1, 87.77, 0, 74059
2026/07/14 17:10:32.436, 0, 411.67, 30, 74279
2026/07/14 17:10:32.436, 1, 87.18, 0, 74059
2026/07/14 17:10:32.686, 0, 397.48, 100, 74279
2026/07/14 17:10:32.686, 1, 87.18, 0, 74059
2026/07/14 17:10:32.936, 0, 365.23, 100, 74279
2026/07/14 17:10:32.936, 1, 87.50, 0, 74059
2026/07/14 17:10:33.186, 0, 380.60, 100, 74279
2026/07/14 17:10:33.187, 1, 87.18, 0, 74059
2026/07/14 17:10:33.437, 0, 354.67, 100, 74279
2026/07/14 17:10:33.437, 1, 87.18, 0, 74059
2026/07/14 17:10:33.687, 0, 387.85, 100, 74279
2026/07/14 17:10:33.687, 1, 86.99, 0, 74059
2026/07/14 17:10:33.937, 0, 142.21, 99, 74279
2026/07/14 17:10:33.937, 1, 87.18, 0, 74059
2026/07/14 17:10:34.187, 0, 143.90, 37, 74279
2026/07/14 17:10:34.187, 1, 86.58, 0, 74059
2026/07/14 17:10:34.438, 0, 136.46, 42, 74279
2026/07/14 17:10:34.438, 1, 86.90, 0, 74059
2026/07/14 17:10:34.688, 0, 146.61, 34, 74279
2026/07/14 17:10:34.688, 1, 86.40, 0, 74059
2026/07/14 17:10:34.938, 0, 146.61, 35, 74279
2026/07/14 17:10:34.938, 1, 85.99, 0, 74059
2026/07/14 17:10:35.188, 0, 367.07, 35, 74279
2026/07/14 17:10:35.188, 1, 86.31, 0, 74059
2026/07/14 17:10:35.439, 0, 423.68, 74, 74279
2026/07/14 17:10:35.439, 1, 85.99, 0, 74059
2026/07/14 17:10:35.689, 0, 424.01, 100, 74279
2026/07/14 17:10:35.689, 1, 85.99, 0, 74059
2026/07/14 17:10:35.939, 0, 159.29, 100, 74279
2026/07/14 17:10:35.939, 1, 85.99, 0, 74059
2026/07/14 17:10:36.189, 0, 340.82, 95, 74279
2026/07/14 17:10:36.189, 1, 85.99, 0, 74059
2026/07/14 17:10:36.440, 0, 397.81, 100, 74279
2026/07/14 17:10:36.441, 1, 85.99, 0, 74059
2026/07/14 17:10:36.691, 0, 368.05, 100, 74279
2026/07/14 17:10:36.691, 1, 85.99, 0, 74059
2026/07/14 17:10:36.941, 0, 348.07, 100, 74279
2026/07/14 17:10:36.941, 1, 85.67, 0, 74059
2026/07/14 17:10:37.191, 0, 345.36, 100, 74279
2026/07/14 17:10:37.191, 1, 85.99, 0, 74059
2026/07/14 17:10:37.441, 0, 371.56, 100, 74279
2026/07/14 17:10:37.442, 1, 85.99, 0, 74059
2026/07/14 17:10:37.692, 0, 370.37, 100, 74279
2026/07/14 17:10:37.692, 1, 85.75, 0, 74059
2026/07/14 17:10:37.942, 0, 380.60, 92, 74279
2026/07/14 17:10:37.942, 1, 85.67, 0, 74059
2026/07/14 17:10:38.192, 0, 376.97, 100, 74279
2026/07/14 17:10:38.192, 1, 85.67, 0, 74059
2026/07/14 17:10:38.442, 0, 366.74, 100, 74279
2026/07/14 17:10:38.443, 1, 85.39, 0, 74059
2026/07/14 17:10:38.693, 0, 376.97, 100, 74279
2026/07/14 17:10:38.693, 1, 85.67, 0, 74059
2026/07/14 17:10:38.943, 0, 386.66, 100, 74279
2026/07/14 17:10:38.943, 1, 85.39, 0, 74059
2026/07/14 17:10:39.193, 0, 369.78, 100, 74279
2026/07/14 17:10:39.193, 1, 85.39, 0, 74059
2026/07/14 17:10:39.443, 0, 152.46, 38, 74279
2026/07/14 17:10:39.444, 1, 85.48, 0, 74059
2026/07/14 17:10:39.694, 0, 156.09, 39, 74279
2026/07/14 17:10:39.694, 1, 85.39, 0, 74059
2026/07/14 17:10:39.944, 0, 154.90, 40, 74279
2026/07/14 17:10:39.944, 1, 85.48, 0, 74059
2026/07/14 17:10:40.194, 0, 147.04, 39, 74279
2026/07/14 17:10:40.194, 1, 85.39, 0, 74059
2026/07/14 17:10:40.444, 0, 148.40, 39, 74279
2026/07/14 17:10:40.445, 1, 85.07, 0, 74059
2026/07/14 17:10:40.695, 0, 143.13, 39, 74279
2026/07/14 17:10:40.695, 1, 85.48, 0, 74059
2026/07/14 17:10:40.945, 0, 144.65, 39, 74279
2026/07/14 17:10:40.945, 1, 85.16, 0, 74059
2026/07/14 17:10:41.195, 0, 143.40, 39, 74279
2026/07/14 17:10:41.195, 1, 85.07, 0, 74059
2026/07/14 17:10:41.445, 0, 146.76, 50, 74279
2026/07/14 17:10:41.445, 1, 85.16, 0, 74059
2026/07/14 17:10:41.696, 0, 395.97, 49, 74279
2026/07/14 17:10:41.696, 1, 85.07, 0, 74059
2026/07/14 17:10:41.946, 0, 389.96, 100, 74279
2026/07/14 17:10:41.946, 1, 85.07, 0, 74059
2026/07/14 17:10:42.196, 0, 389.96, 100, 74279
2026/07/14 17:10:42.196, 1, 85.07, 0, 74059
2026/07/14 17:10:42.446, 0, 369.18, 100, 74279
2026/07/14 17:10:42.446, 1, 85.07, 0, 74059
2026/07/14 17:10:42.697, 0, 395.70, 100, 74279
2026/07/14 17:10:42.697, 1, 85.07, 0, 74059
2026/07/14 17:10:42.947, 0, 404.41, 100, 74279
2026/07/14 17:10:42.947, 1, 84.80, 0, 74059
2026/07/14 17:10:43.197, 0, 389.64, 100, 74279
2026/07/14 17:10:43.197, 1, 85.07, 0, 74059
2026/07/14 17:10:43.447, 0, 381.19, 100, 74279
2026/07/14 17:10:43.448, 1, 85.07, 0, 74059
2026/07/14 17:10:43.698, 0, 370.96, 100, 74279
2026/07/14 17:10:43.698, 1, 84.80, 0, 74059
2026/07/14 17:10:43.948, 0, 397.16, 100, 74279
2026/07/14 17:10:43.948, 1, 84.80, 0, 74059
2026/07/14 17:10:44.198, 0, 346.88, 100, 74279
2026/07/14 17:10:44.198, 1, 84.80, 0, 74059
2026/07/14 17:10:44.448, 0, 386.66, 94, 74279
2026/07/14 17:10:44.448, 1, 84.48, 0, 74059
2026/07/14 17:10:44.699, 0, 343.52, 100, 74279
2026/07/14 17:10:44.699, 1, 84.80, 0, 74059
2026/07/14 17:10:44.949, 0, 346.55, 100, 74279
2026/07/14 17:10:44.949, 1, 84.48, 0, 74059
2026/07/14 17:10:45.199, 0, 399.60, 100, 74279
2026/07/14 17:10:45.199, 1, 84.80, 0, 74059
2026/07/14 17:10:45.449, 0, 372.75, 100, 74279
2026/07/14 17:10:45.449, 1, 84.80, 0, 74059
2026/07/14 17:10:45.700, 0, 345.96, 100, 74279
2026/07/14 17:10:45.700, 1, 84.48, 0, 74059
2026/07/14 17:10:45.950, 0, 374.00, 100, 74279
2026/07/14 17:10:45.950, 1, 84.48, 0, 74059
2026/07/14 17:10:46.200, 0, 147.63, 98, 74279
2026/07/14 17:10:46.200, 1, 84.48, 0, 74059
2026/07/14 17:10:46.450, 0, 149.47, 50, 74279
2026/07/14 17:10:46.450, 1, 84.56, 0, 74059
2026/07/14 17:10:46.701, 0, 158.96, 39, 74279
2026/07/14 17:10:46.701, 1, 84.56, 0, 74059
2026/07/14 17:10:46.951, 0, 149.75, 40, 74279
2026/07/14 17:10:46.951, 1, 84.48, 0, 74059
2026/07/14 17:10:47.201, 0, 153.70, 39, 74279
2026/07/14 17:10:47.201, 1, 84.48, 0, 74059
2026/07/14 17:10:47.451, 0, 151.70, 40, 74279
2026/07/14 17:10:47.451, 1, 84.48, 0, 74059
2026/07/14 17:10:47.702, 0, 150.34, 39, 74279
2026/07/14 17:10:47.702, 1, 84.48, 0, 74059
2026/07/14 17:10:47.952, 0, 145.36, 40, 74279
2026/07/14 17:10:47.952, 1, 84.48, 0, 74059
2026/07/14 17:10:48.202, 0, 361.01, 38, 74279
2026/07/14 17:10:48.202, 1, 84.48, 0, 74059
2026/07/14 17:10:48.452, 0, 382.44, 80, 74279
2026/07/14 17:10:48.452, 1, 84.80, 0, 74059
2026/07/14 17:10:48.703, 0, 387.53, 100, 74279
2026/07/14 17:10:48.703, 1, 84.48, 0, 74059
2026/07/14 17:10:48.953, 0, 388.77, 100, 74279
2026/07/14 17:10:48.953, 1, 84.48, 0, 74059
2026/07/14 17:10:49.203, 0, 395.05, 96, 74279
2026/07/14 17:10:49.203, 1, 84.48, 0, 74059
2026/07/14 17:10:49.453, 0, 368.26, 100, 74279
2026/07/14 17:10:49.453, 1, 84.48, 0, 74059
2026/07/14 17:10:49.704, 0, 365.55, 100, 74279
2026/07/14 17:10:49.704, 1, 84.48, 0, 74059
2026/07/14 17:10:49.954, 0, 389.04, 100, 74279
2026/07/14 17:10:49.954, 1, 84.20, 0, 74059
2026/07/14 17:10:50.204, 0, 149.15, 97, 74279
2026/07/14 17:10:50.204, 1, 84.56, 0, 74059
2026/07/14 17:10:50.454, 0, 146.76, 35, 74279
2026/07/14 17:10:50.454, 1, 84.56, 0, 74059
2026/07/14 17:10:50.704, 0, 143.13, 35, 74279
2026/07/14 17:10:50.705, 1, 84.56, 0, 74059
2026/07/14 17:10:50.955, 0, 108.10, 35, 74279
2026/07/14 17:10:50.955, 1, 84.29, 0, 74059
2026/07/14 17:10:51.205, 0, 139.03, 42, 74279
