monotonic_ns,wall_ns,interval_ns,route,direction,bytes,billed
5566128500000000,1784180859255727780,250000000,api,client_to_target,24850,1
5566128500000000,1784180859255750320,250000000,api,target_to_client,149,0
5566128500000000,1784180859255757210,250000000,kv,client_to_target,4650,0
5566128500000000,1784180859255762240,250000000,kv,target_to_client,900,1
5566128750000000,1784180859505881839,250000000,kv,client_to_target,15066,0
5566128750000000,1784180859505892759,250000000,kv,target_to_client,125832036,1
5566129000000000,1784180859756344314,250000000,kv,client_to_target,2604,0
5566129000000000,1784180859756360003,250000000,kv,target_to_client,176161272,1
5566129250000000,1784180860006540112,250000000,kv,client_to_target,2418,0
5566129250000000,1784180860006561492,250000000,kv,target_to_client,163578324,1
5566129500000000,1784180860256952127,250000000,kv,client_to_target,2046,0
5566129500000000,1784180860256978627,250000000,kv,target_to_client,136642956,1
5566129750000000,1784180860507676619,250000000,api,target_to_client,3429,0
5566130000000000,1784180860758674448,250000000,api,target_to_client,3168,0
5566130250000000,1784180861010533957,250000000,api,target_to_client,3413,0
5566130500000000,1784180861262190188,250000000,api,target_to_client,3159,0
5566130750000000,1784180861512720092,250000000,api,target_to_client,3195,0
5566131000000000,1784180861763058239,250000000,api,target_to_client,3331,0
5566131250000000,1784180862013442325,250000000,api,target_to_client,1221,0
5566133250000000,1784180864016683720,250000000,api,client_to_target,24998,1
5566133250000000,1784180864016709460,250000000,api,target_to_client,2348,0
5566133250000000,1784180864016717000,250000000,kv,client_to_target,8928,0
5566133250000000,1784180864016722439,250000000,kv,target_to_client,1728,1
5566133500000000,1784180864268580038,250000000,api,target_to_client,3198,0
5566133750000000,1784180864518891685,250000000,api,target_to_client,3160,0
5566134000000000,1784180864769741926,250000000,api,target_to_client,3116,0
5566134250000000,1784180865020136061,250000000,api,target_to_client,1685,0
5566136250000000,1784180867023440296,250000000,api,client_to_target,29397,1
5566136250000000,1784180867023457726,250000000,api,target_to_client,149,0
5566136250000000,1784180867023461456,250000000,kv,client_to_target,23436,0
5566136250000000,1784180867023464325,250000000,kv,target_to_client,143854413,1
5566136500000000,1784180867274505524,250000000,kv,client_to_target,4650,0
5566136500000000,1784180867274534274,250000000,kv,target_to_client,312411966,1
5566136750000000,1784180867525375024,250000000,kv,client_to_target,3348,0
5566136750000000,1784180867525395424,250000000,kv,target_to_client,235799865,1
5566137000000000,1784180867776054837,250000000,api,target_to_client,2195,0
5566137000000000,1784180867776075976,250000000,kv,client_to_target,372,0
5566137000000000,1784180867776083546,250000000,kv,target_to_client,24133704,1
5566137250000000,1784180868026313544,250000000,api,target_to_client,3173,0
5566137500000000,1784180868277237744,250000000,api,target_to_client,3428,0
5566137750000000,1784180868528188073,250000000,api,target_to_client,3157,0
5566138000000000,1784180868778338822,250000000,api,target_to_client,3181,0
5566138250000000,1784180869028621019,250000000,api,target_to_client,3399,0
5566138500000000,1784180869278974595,250000000,api,target_to_client,2383,0
5566140750000000,1784180871532843873,250000000,api,client_to_target,29545,1
5566140750000000,1784180871532869353,250000000,api,target_to_client,2102,0
5566140750000000,1784180871532876913,250000000,kv,client_to_target,10602,0
5566140750000000,1784180871532882123,250000000,kv,target_to_client,2052,1
5566141000000000,1784180871783599945,250000000,api,target_to_client,3444,0
5566141250000000,1784180872034595474,250000000,api,target_to_client,3160,0
5566141500000000,1784180872284871491,250000000,api,target_to_client,3128,0
5566141750000000,1784180872535314546,250000000,api,target_to_client,1919,0
5566144250000000,1784180875039594910,250000000,api,client_to_target,31691,1
5566144250000000,1784180875039615069,250000000,api,target_to_client,149,0
5566144250000000,1784180875039618889,250000000,kv,client_to_target,24366,0
5566144250000000,1784180875039621499,250000000,kv,target_to_client,81859074,1
5566144500000000,1784180875289776208,250000000,kv,client_to_target,2418,0
5566144500000000,1784180875289833317,250000000,kv,target_to_client,159578826,1
5566144750000000,1784180875540064875,250000000,kv,client_to_target,2232,0
5566144750000000,1784180875540087275,250000000,kv,target_to_client,153618618,1
5566145000000000,1784180875791016604,250000000,kv,client_to_target,2046,0
5566145000000000,1784180875791034314,250000000,kv,target_to_client,146014710,1
5566145250000000,1784180876041889244,250000000,kv,client_to_target,2232,0
5566145250000000,1784180876041910984,250000000,kv,target_to_client,138871110,1
5566145500000000,1784180876293849022,250000000,api,target_to_client,973,0
5566145500000000,1784180876293873952,250000000,kv,client_to_target,1302,0
5566145500000000,1784180876293883072,250000000,kv,target_to_client,92733798,1
5566145750000000,1784180876544729852,250000000,api,target_to_client,3180,0
5566146000000000,1784180876795719871,250000000,api,target_to_client,3336,0
5566146250000000,1784180877046116127,250000000,api,target_to_client,1454,0
5566148750000000,1784180879550518869,250000000,api,client_to_target,31839,1
5566148750000000,1784180879550576919,250000000,api,target_to_client,149,0
5566148750000000,1784180879550587749,250000000,kv,client_to_target,372,0
5566148750000000,1784180879550595479,250000000,kv,target_to_client,72,1
5566149000000000,1784180879801445559,250000000,api,target_to_client,2940,0
5566149000000000,1784180879801478929,250000000,kv,client_to_target,11160,0
5566149000000000,1784180879801489638,250000000,kv,target_to_client,2160,1
5566149250000000,1784180880052716575,250000000,api,target_to_client,3085,0
5566149500000000,1784180880303122090,250000000,api,target_to_client,1222,0
5566151750000000,1784180882556196228,250000000,api,client_to_target,22344,1
5566151750000000,1784180882556213417,250000000,api,target_to_client,149,0
5566151750000000,1784180882556217337,250000000,kv,client_to_target,18042,0
5566151750000000,1784180882556220467,250000000,kv,target_to_client,105909562,1
5566152000000000,1784180882807013979,250000000,kv,client_to_target,4650,0
5566152000000000,1784180882807034708,250000000,kv,target_to_client,313393416,1
5566152250000000,1784180883058067037,250000000,api,target_to_client,1709,0
5566152250000000,1784180883058097926,250000000,kv,client_to_target,1860,0
5566152250000000,1784180883058106036,250000000,kv,target_to_client,123683918,1
5566152500000000,1784180883309492721,250000000,api,target_to_client,3175,0
5566152750000000,1784180883559646169,250000000,api,target_to_client,3428,0
5566153000000000,1784180883811448349,250000000,api,target_to_client,3159,0
5566153250000000,1784180884062897292,250000000,api,target_to_client,3170,0
5566153500000000,1784180884313430416,250000000,api,target_to_client,3436,0
5566153750000000,1784180884564521454,250000000,api,target_to_client,3185,0
5566154000000000,1784180884815371295,250000000,api,target_to_client,3055,0
5566154250000000,1784180885065773260,250000000,api,target_to_client,524,0
5566156500000000,1784180887319346122,250000000,api,client_to_target,22492,1
5566156500000000,1784180887319380792,250000000,api,target_to_client,1859,0
5566156500000000,1784180887319390362,250000000,kv,client_to_target,8184,0
5566156500000000,1784180887319397162,250000000,kv,target_to_client,1584,1
5566156750000000,1784180887570256112,250000000,api,target_to_client,3200,0
5566157000000000,1784180887821820384,250000000,api,target_to_client,3401,0
5566157250000000,1784180888072538789,250000000,api,target_to_client,3170,0
5566157500000000,1784180888323040860,250000000,api,target_to_client,3129,0
5566157750000000,1784180888573440172,250000000,api,target_to_client,1917,0
5566160000000000,1784180890827701602,250000000,api,client_to_target,25017,1
5566160000000000,1784180890827731742,250000000,api,target_to_client,1612,0
5566160000000000,1784180890827747842,250000000,kv,client_to_target,8928,0
5566160000000000,1784180890827755132,250000000,kv,target_to_client,1728,1
5566160250000000,1784180891078453441,250000000,api,target_to_client,3194,0
5566160500000000,1784180891329334278,250000000,api,target_to_client,3165,0
5566160750000000,1784180891580893518,250000000,api,target_to_client,3441,0
5566161000000000,1784180891831428539,250000000,api,target_to_client,3159,0
5566161250000000,1784180892082543054,250000000,api,target_to_client,3166,0
5566161500000000,1784180892333065024,250000000,api,target_to_client,3191,0
5566161750000000,1784180892583786453,250000000,api,target_to_client,3165,0
5566162000000000,1784180892834377733,250000000,api,target_to_client,3296,0
5566162250000000,1784180893084693466,250000000,api,client_to_target,29564,1
5566162250000000,1784180893084717765,250000000,api,target_to_client,2879,0
5566162250000000,1784180893084726745,250000000,kv,client_to_target,10602,0
5566162250000000,1784180893084733025,250000000,kv,target_to_client,2052,1
5566162500000000,1784180893334909989,250000000,api,target_to_client,3423,0
5566162750000000,1784180893585796396,250000000,api,target_to_client,3186,0
5566163000000000,1784180893836346277,250000000,api,target_to_client,3157,0
5566163250000000,1784180894086776688,250000000,api,target_to_client,3172,0
5566163500000000,1784180894337256229,250000000,api,target_to_client,3445,0
5566163750000000,1784180894587976578,250000000,api,target_to_client,3160,0
5566164000000000,1784180894838365330,250000000,api,target_to_client,3143,0
5566164250000000,1784180895088915770,250000000,api,client_to_target,31858,1
5566164250000000,1784180895088939490,250000000,api,target_to_client,3033,0
5566164250000000,1784180895088948740,250000000,kv,client_to_target,11532,0
5566164250000000,1784180895088955070,250000000,kv,target_to_client,2232,1
5566164500000000,1784180895340053235,250000000,api,target_to_client,3183,0
5566164750000000,1784180895591062451,250000000,api,target_to_client,3055,0
5566165000000000,1784180895842160156,250000000,api,client_to_target,22511,1
5566165000000000,1784180895842185536,250000000,api,target_to_client,3369,0
5566165000000000,1784180895842194586,250000000,kv,client_to_target,8184,0
5566165000000000,1784180895842201226,250000000,kv,target_to_client,1584,1
5566165250000000,1784180896093342900,250000000,api,target_to_client,3177,0
5566165500000000,1784180896343607563,250000000,api,target_to_client,3188,0
5566165750000000,1784180896595540960,250000000,api,target_to_client,3414,0
5566166000000000,1784180896846616155,250000000,api,target_to_client,3172,0
5566166250000000,1784180897097059907,250000000,api,target_to_client,2614,0
