connection_id,route,key_hash,start_ns,end_ns,client_to_target_bytes,target_to_client_bytes
bc82fbbf8317b54b,api,,5896880415658942,5896880422360234,0,0
a5404afc0a80b13a,kv,c8eb8692722ae09590227507b1e7c20796f0c0f70c6c9d387ba2ddef6a03b600,5896894055304045,5896894056440384,186,36
3226004fe76dac25,kv,7fce424de3654453d08f89883c8b9ce42bd4377cc32cafaccb12b90889cce076,5896894057097977,5896894057696261,186,36
2c9f8c6aac84717f,kv,9b7d79f9c6e7b9655f3f9311ca93ea1fab64ae4d1367bb7c5c36890d5fb5c25f,5896894058171636,5896894058704241,186,36
1d1bfd40cc9b2d62,kv,306354b8704559097c2a2fabaa0ccd73750185cd1fd686b016a1f527681808b6,5896894059257985,5896894059930648,186,36
cec63ef06a013f5a,kv,fe2ce174c128821bc90d7f8f93884fc32726284acd43e2d198c2602987c8e242,5896894060455163,5896894060831179,186,36
52414e329ba6c6ec,kv,6cf4a2f3ba46179846560529c57a1e74f1d66afe23c8f6e2ac3bdf6c49a2d154,5896894061355014,5896894061736190,186,36
4bc26d846e9573fa,kv,07df15b0d50bc37c434eeafd67fe57290fbb8010901dba35228e084b3595bbf9,5896894062199775,5896894062571181,186,36
92b63621c17be6cd,kv,83e8b920aba98c326511269155ba24d9872a7f22797b0adb83a232b493255be7,5896894063057387,5896894063423183,186,36
a422f64e0d104e18,kv,70c47cdc5756e65635b8a6ebb925382d000afeb117b74ff082cc1ae2c2ca5862,5896894063995957,5896894064375153,186,36
13258cf4d900f3ee,kv,421c892ec4e2fbc923c300607b4e4b04988d8a48724af08cc06310f00859ddb7,5896894064885928,5896894070043875,186,36
adb288de2b03aced,kv,e34a86936d6de81bae2309aa97bf9cc20f8610eb03d62a20910a63d584e39a6b,5896894070592280,5896894071109244,186,36
1ef579ab9138b01c,kv,9adff130d1d5087ee328b6eac85c7c6acf6dd77d0987f4f7a2a2552bcc39ec9f,5896894071634319,5896894072263113,186,36
d2e831bba4776568,kv,090e44550efe020f58c07fae436b1f6d6d547e7ea5f8134ce5d490ea38e704bf,5896894072791997,5896894073355282,186,36
5936f15cfa017284,kv,a30a7b2f9db23305ca5399867d62a497f64b3aa50255cd615e27db624445ba2c,5896894073800167,5896894074358251,186,36
994c5f85336d5777,kv,414b9ca19a803b42c7382dbcd49c2eb0bbebed6f698576171fbb6120d5daea62,5896894074793107,5896894075327921,186,36
52a54658a1129df4,kv,6c65a5d0c2fbb611d4599fbd330cbfad071775d3b28d13f4c76ceb6462319fac,5896894075763507,5896894076319421,186,36
e11c1c4d5a2f8c4b,kv,0fe7b6c7f6ff64bda10891cfe96464887b3084907f9f8511cf3ad3ea5dcbf208,5896894076746217,5896894077262512,186,36
