phase,gpu,samples,power_mean_w
baseline,0,120,223.57533333333333
baseline,1,120,83.13816666666668
drain,0,324,150.68901234567903
drain,1,324,124.19583333333333
post,0,119,96.24579831932772
post,1,119,141.73857142857142
