connection_id,route,start_ns,end_ns,client_to_target_bytes,target_to_client_bytes
4b602b0efa56919a,kv,5803381152366485,5803381153617691,0,0
e177c7c14a2da29d,api,5803381152698131,5803381153679710,0,0
49575aaa906245f6,kv,5803387558465476,5803387559508986,186,36
077657ce8bf519ae,kv,5803387560190429,5803387561075710,186,36
d2ed8fe02666a797,kv,5803387562194508,5803387563141879,186,36
e3234fee2ea4ff0d,kv,5803387563692373,5803387564416536,186,36
1f888930e5d77a91,kv,5803387564817612,5803387565506645,186,36
c09546a8ffdfa434,kv,5803387565888041,5803387566369366,186,36
0c6af2cae5102359,kv,5803387566796022,5803387567308786,186,36
b5f84e11be5a5cb3,kv,5803387567682802,5803387568130318,186,36
3551f16f523c4401,kv,5803387568545774,5803387569025329,186,36
a6a388b2d38c6fea,kv,5803387569386155,5803387569830921,186,36
62e9962ea46c822f,kv,5803387570246426,5803387570738051,186,36
493204c6c587a7af,kv,5803387571126317,5803387571566903,186,36
51898ea93e50cb62,kv,5803387571946559,5803387572400624,186,36
0b6f70db51972f12,kv,5803387572758631,5803387573231536,186,36
0cc4cfcaf96c6757,kv,5803387573586322,5803387574034998,186,36
04a2f45a0ffd6c53,kv,5803387574389854,5803387574832370,186,36
6aeed8741aa59d53,kv,5803387575223646,5803387575696511,186,36
0f0760d004f9e197,kv,5803387576089497,5803387576546222,186,36
4ffc3dc655e2b3d1,kv,5803387576905409,5803387577362704,186,36
f89911b04ef8934c,kv,5803387577698591,5803387578144786,186,36
d1d3f7c0caca74ea,kv,5803387578466013,5803387578897738,186,36
3b89f1c2e3030811,kv,5803387579230215,5803387579667191,186,36
259f7efc9996222b,kv,5803387579991997,5803387580456213,186,36
348d3e684a257d8e,kv,5803387580771919,5803387581223885,186,36
1acc4418b366c70d,kv,5803387581532222,5803387581964567,186,36
bbec2a28b4a0cfa6,kv,5803387582312674,5803387582748199,186,36
a82a845c96962096,kv,5803387583091256,5803387583550831,186,36
e4af88aa53fdc7cd,kv,5803387583875348,5803387584340103,186,36
27859f6389b43a98,kv,5803387584652440,5803387585094445,186,36
b330c7b3ffe5f7bf,kv,5803387585433612,5803387585875817,186,36
594530c5dadaf710,kv,5803387586244724,5803387586723259,186,36
d3a25b2847c75e2f,kv,5803387587062565,5803387587541280,186,36
1b045b4f2b169313,kv,5803387587862077,5803387588320642,186,36
da18ad39957a4fb7,kv,5803387588630469,5803387589073275,186,36
6da912d66eca5a15,kv,5803387589403971,5803387589860477,186,36
66bbf5daf4a42c3d,kv,5803387590182954,5803387590622029,186,36
3d1dbf7fa84d4c4f,kv,5803387590936306,5803387591389621,186,36
6931aa22fffa4628,kv,5803387591699178,5803387592175993,186,36
bc5b624a7885bf86,kv,5803387592477070,5803387592919496,186,36
b9c026d5088d6338,kv,5803387593258232,5803387593697368,186,36
351945b82b68bb6d,kv,5803387594020334,5803387594469450,186,36
7e7eafb720911163,kv,5803387594786387,5803387595233772,186,36
92448901ad6605f1,kv,5803387595537649,5803387595970795,186,36
af637f59812f6760,kv,5803387596291641,5803387596736017,186,36
3e55b4897dbf6acf,kv,5803387602826755,5803387603311640,186,36
c8d551c5695f4ef4,kv,5803387603696586,5803387604162981,186,36
7012096ec18c0577,kv,5803387604494008,5803387604943553,186,36
58a38ddabfb2a4d3,kv,5803387605301180,5803387605762475,186,36
3b17cced833dd70c,kv,5803387606131081,5803387606636666,186,36
107b5c087721fbbd,kv,5803387606920803,5803387607588836,186,36
ece480b8ccc873d5,kv,5803387607855354,5803387608314159,186,36
83621e2c0569cf76,kv,5803387608582216,5803387609031172,186,36
e4703f2ab50ab782,kv,5803387609333099,5803387609780274,186,36
3b4b5fd0ad6b0f33,kv,5803387610064641,5803387610506267,186,36
5948e4ab4d433e19,kv,5803387610771474,5803387611225389,186,36
74f98716bb37faa8,kv,5803387611500847,5803387611936902,186,36
53d7c9bf8abc525c,kv,5803387612207549,5803387612647905,186,36
df2d31c7aa96b8d0,kv,5803387612923012,5803387613392277,186,36
f0d474dde330383a,kv,5803387613654065,5803387614116560,186,36
cc97af8643066181,kv,5803387614445937,5803387614803903,186,36
468701e1d7bd1ed2,kv,5803387615130319,5803387615447526,186,36
1100e5900399953d,kv,5803387615786413,5803387616084370,186,36
884f5a126e7c6749,kv,5803387616404237,5803387616695094,186,36
f6b53005b6af2b03,kv,5803387617009830,5803387617341367,186,36
62592faf126e852f,kv,5803387617651624,5803387617964331,186,36
14ebe86861594a33,kv,5803387618308497,5803387618601434,186,36
c77748d215c2c4aa,kv,5803387618915281,5803387619223388,186,36
7be11392163af2b2,kv,5803387619552285,5803387619838812,186,36
52b7260bbab18402,kv,5803387620190238,5803387620504805,186,36
aa62282b72e3e3b0,kv,5803387620827062,5803387621122849,186,36
430a416cf5e9524b,kv,5803387621425996,5803387621717543,186,36
ac32e9b66d464eeb,kv,5803387622027539,5803387622323276,186,36
d9938f4536363d4e,kv,5803387622627953,5803387622910670,186,36
3c1fba8aac6a3237,kv,5803387623253687,5803387623550724,186,36
