connection_id,route,start_ns,end_ns,client_to_target_bytes,target_to_client_bytes
28c063c13790d87d,kv,5554438558580466,5554438559842983,0,0
ab8c06fa28e3a7f9,api,5554438558929702,5554438559924322,0,0
d58b3a06fa413c4f,api,5554455979183552,5554458225497839,29397,21065
3577c4c19cdabf96,api,5554463149543213,5554464310981571,29545,13753
07dbb0360e02fdad,api,5554465703592906,5554467283142667,40179,9333
ad0dcdd9af94527a,api,5554468664074970,5554469427201112,40327,9333
daa236f94b77bd83,api,5554470142950754,5554471551554020,32007,9333
58f88f8100c8e175,api,5554473890276451,5554474953191123,32155,13507
08ec2b3316aedafb,api,5554477043091361,5554478974358490,35711,8389
e8f21b4569495f12,api,5554480800791041,5554481467686716,35859,8389
ca724e4b16a09de1,api,5554482090944256,5554483230247700,29564,14741
43e2d61e8d3a92f1,api,5554483232205051,5554484261200268,40346,13016
386993d26365f265,api,5554484262863113,5554485681244808,32174,18169
cdeccc2719088987,api,5554485683278449,5554486993215581,35878,16743
