phase,gpu,samples,power_mean_w
baseline,0,120,220.25366666666665
baseline,1,120,83.74799999999999
drain,0,309,151.06877022653723
drain,1,309,126.86928802588997
post,0,120,91.21925000000002
post,1,120,152.25341666666665
