monotonic_ns,wall_ns,interval_ns,route,direction,bytes,billed
5564871750000000,1784179602492764724,250000000,api,client_to_target,72758,1
5564871750000000,1784179602492790164,250000000,api,target_to_client,298,0
5564871750000000,1784179602492799664,250000000,kv,client_to_target,21390,0
5564871750000000,1784179602492806804,250000000,kv,target_to_client,4286508,1
5564872000000000,1784179602742915820,250000000,kv,target_to_client,7798784,1
5564872250000000,1784179602993856838,250000000,kv,client_to_target,186,0
5564872250000000,1784179602993878528,250000000,kv,target_to_client,7841775,1
5564872500000000,1784179603244927565,250000000,kv,client_to_target,186,0
5564872500000000,1784179603244950255,250000000,kv,target_to_client,7798820,1
5564872750000000,1784179603495103701,250000000,kv,target_to_client,7798784,1
5564873000000000,1784179603745732742,250000000,kv,client_to_target,186,0
5564873000000000,1784179603745757602,250000000,kv,target_to_client,7798873,1
5564873250000000,1784179603996272605,250000000,kv,client_to_target,186,0
5564873250000000,1784179603996295594,250000000,kv,target_to_client,7864356,1
5564873500000000,1784179604246644559,250000000,kv,target_to_client,7798784,1
5564873750000000,1784179604496690486,250000000,kv,client_to_target,186,0
5564873750000000,1784179604496730696,250000000,kv,target_to_client,7798820,1
5564874000000000,1784179604747359637,250000000,kv,target_to_client,7798784,1
5564874250000000,1784179604998084307,250000000,kv,client_to_target,186,0
5564874250000000,1784179604998114307,250000000,kv,target_to_client,7864356,1
5564874500000000,1784179605248716408,250000000,kv,client_to_target,186,0
5564874500000000,1784179605248743138,250000000,kv,target_to_client,7798820,1
5564874750000000,1784179605499298870,250000000,kv,target_to_client,7798784,1
5564875000000000,1784179605750341437,250000000,kv,client_to_target,186,0
5564875000000000,1784179605750365857,250000000,kv,target_to_client,7798820,1
5564875250000000,1784179606001377894,250000000,kv,client_to_target,186,0
5564875250000000,1784179606001403034,250000000,kv,target_to_client,7798767,1
5564875500000000,1784179606251941096,250000000,kv,target_to_client,7864320,1
5564875750000000,1784179606503021552,250000000,kv,client_to_target,186,0
5564875750000000,1784179606503042572,250000000,kv,target_to_client,7798873,1
5564876000000000,1784179606753349237,250000000,kv,target_to_client,7798784,1
5564876250000000,1784179607003788340,250000000,kv,client_to_target,186,0
5564876250000000,1784179607003840110,250000000,kv,target_to_client,7798820,1
5564876500000000,1784179607254383142,250000000,kv,client_to_target,186,0
5564876500000000,1784179607254406582,250000000,kv,target_to_client,7798820,1
5564876750000000,1784179607504990453,250000000,kv,target_to_client,7798784,1
5564877000000000,1784179607755359687,250000000,kv,client_to_target,186,0
5564877000000000,1784179607755383947,250000000,kv,target_to_client,7864356,1
5564877250000000,1784179608006104237,250000000,kv,target_to_client,7798784,1
5564877500000000,1784179608257084165,250000000,kv,client_to_target,186,0
5564877500000000,1784179608257107855,250000000,kv,target_to_client,7798767,1
5564877750000000,1784179608508111822,250000000,kv,client_to_target,186,0
5564877750000000,1784179608508139382,250000000,kv,target_to_client,7798873,1
5564878000000000,1784179608758962311,250000000,kv,target_to_client,7864320,1
5564878250000000,1784179609009605922,250000000,kv,client_to_target,186,0
5564878250000000,1784179609009629262,250000000,kv,target_to_client,7798820,1
5564878500000000,1784179609259880867,250000000,kv,client_to_target,186,0
5564878500000000,1784179609259902407,250000000,kv,target_to_client,7798820,1
5564878750000000,1784179609510618627,250000000,kv,target_to_client,7798784,1
5564879000000000,1784179609761254299,250000000,kv,client_to_target,186,0
5564879000000000,1784179609761276048,250000000,kv,target_to_client,7798820,1
5564879250000000,1784179610011872900,250000000,kv,target_to_client,7864320,1
5564879500000000,1784179610262602030,250000000,kv,client_to_target,186,0
5564879500000000,1784179610262633580,250000000,kv,target_to_client,7798820,1
5564879750000000,1784179610513329110,250000000,kv,client_to_target,186,0
5564879750000000,1784179610513358410,250000000,kv,target_to_client,7798767,1
5564880000000000,1784179610763689124,250000000,kv,target_to_client,7798784,1
5564880250000000,1784179611014633972,250000000,kv,client_to_target,186,0
5564880250000000,1784179611014656582,250000000,kv,target_to_client,7798873,1
5564880500000000,1784179611265419682,250000000,kv,client_to_target,186,0
5564880500000000,1784179611265442692,250000000,kv,target_to_client,7864356,1
5564880750000000,1784179611515717807,250000000,kv,target_to_client,7798784,1
5564881000000000,1784179611766268039,250000000,kv,client_to_target,186,0
