bandwidth_mbps,cache_hit_tokens,campaign,commit_ns,copied_blocks_after,copied_blocks_before,copy_policy,destination_ready_ns,duplicate_body_bytes,error,first_body_ns,last_body_ns,logical_body_bytes,measured_prompt_tokens,method,move_concurrency,newly_created_tokens,pause_ns,phase,processed_tail_tokens,protocol_bytes,repeat,route_switch_ns,scenario_id,serving_concurrency,session_id,split,stage_index,start_ns,success,wire_body_bytes,wire_bytes
10000.0,0,serial_crossover,6821221205859900,,,initial_final,6821221205315326,0,,,,0,16336,replay,1,0,6821221205317756,initial,16336,0,1,6821221205623873,x-3bcb3d0272237088,1,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,train,-1,6821219098098220,True,0,0
10000.0,16128,serial_crossover,6821228311655003,,,initial_final,6821228311429325,0,,6821226746058936,6821227511881677,792723456,16336,kv_transfer,1,0,6821228311430685,initial,208,819,1,6821228311560914,x-1da234fbd87c5433,1,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,train,-1,6821226719458816,True,792723456,792724275
10000.0,32512,serial_crossover,6821239406685334,,,initial_final,6821239406305638,0,,6821237181789054,6821238528319017,1598029824,32720,kv_transfer,1,0,6821239406307428,initial,208,1651,0,6821239406515466,x-29d3c436c5dd0302,1,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,train,-1,6821237138549773,True,1598029824,1598031475
10000.0,16128,serial_crossover,6821246440490845,,,initial_final,6821246440265207,0,,6821245067788126,6821245766744758,792723456,16338,kv_transfer,1,0,6821246440266997,initial,210,819,0,6821246440399136,x-006c0864ed23e91b,1,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,train,-1,6821245045227994,True,792723456,792724275
10000.0,0,serial_crossover,6821254139517457,,,initial_final,6821254138956673,0,,,,0,16338,replay,1,0,6821254138959163,initial,16338,0,0,6821254139281420,x-98a634537693f07a,1,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,train,-1,6821252011968292,True,0,0
10000.0,24320,serial_crossover,6821262884729080,,,initial_final,6821262884428813,0,,6821261122039465,6821262160522854,1195376640,24519,kv_transfer,1,0,6821262884430103,initial,199,1235,1,6821262884599731,x-99d19d693617b778,1,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,train,-1,6821261084185158,True,1195376640,1195377875
10000.0,0,serial_crossover,6821273280979617,,,initial_final,6821273280588110,0,,,,0,24519,replay,1,0,6821273280589540,initial,24519,0,1,6821273280817408,x-472ddc08c0dcdb92,1,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,train,-1,6821269949052951,True,0,0
10000.0,32512,serial_crossover,6821284426674444,,,initial_final,6821284426291178,0,,6821282195911403,6821283557923030,1598029824,32718,kv_transfer,1,0,6821284426292828,initial,206,1651,1,6821284426504686,x-25d4bfbe3e9ed055,1,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,train,-1,6821282152940778,True,1598029824,1598031475
10000.0,0,serial_crossover,6821298657777970,,,initial_final,6821298656815230,0,,,,0,32718,replay,1,0,6821298656817500,initial,32718,0,1,6821298657361725,x-543643027323729c,1,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,train,-1,6821293571329928,True,0,0
10000.0,0,serial_crossover,6821303431021280,,,initial_final,6821303430720073,0,,,,0,4044,replay,1,0,6821303430722493,initial,4044,0,2,6821303430920471,x-9bc10afd2aea6e9f,1,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,validation,-1,6821302657111367,True,0,0
10000.0,3840,serial_crossover,6821308091576752,,,initial_final,6821308091475603,0,,6821307219074963,6821307422590435,188743680,4044,kv_transfer,1,0,6821308091477223,initial,204,195,2,6821308091543002,x-7233364f85989294,1,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,validation,-1,6821307209928766,True,188743680,188743875
10000.0,0,serial_crossover,6821469965443396,,,initial_final,6821469965177639,0,,,,0,8144,replay,1,0,6821469965179529,initial,8144,0,2,6821469965338307,x-2d9b0d66826ec64a,1,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,validation,-1,6821468683258880,True,0,0
10000.0,7936,serial_crossover,6821475494048568,,,initial_final,6821475493892930,0,,6821474272326916,6821474854832311,390070272,8144,kv_transfer,1,0,6821475493894260,initial,208,403,2,6821475493985409,x-7be2123c1d292312,1,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,validation,-1,6821474230902908,True,390070272,390070675
10000.0,0,serial_crossover,6821489400923429,,,initial_final,6821489399974978,0,,,,0,32720,replay,1,0,6821489399977148,initial,32720,0,2,6821489400499423,x-d19c20b9e9902a07,1,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,validation,-1,6821484334554087,True,0,0
10000.0,32512,serial_crossover,6821500798530105,,,initial_final,6821500798160868,0,,6821498439699957,6821499991806744,1598029824,32720,kv_transfer,1,0,6821500798162158,initial,208,1651,2,6821500798361966,x-b8a85abb6325d9d6,1,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,validation,-1,6821498394488808,True,1598029824,1598031475
10000.0,3840,serial_crossover,6821505985970538,,,initial_final,6821505985851510,0,,6821505150885786,6821505367309889,188743680,4045,kv_transfer,1,0,6821505985853490,initial,205,195,0,6821505985908339,x-0f5752033471c0e7,1,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,train,-1,6821505143401773,True,188743680,188743875
10000.0,0,serial_crossover,6821510659347244,,,initial_final,6821510659238975,0,,,,0,4045,replay,1,0,6821510659240445,initial,4045,0,0,6821510659311105,x-4f346e58a344a5f4,1,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,train,-1,6821509838703482,True,0,0
5000.0,3840,serial_crossover,6821676878968371,,,initial_final,6821676878877092,0,,6821675430085216,6821675842788776,188743680,4046,kv_transfer,1,0,6821676878878452,initial,206,195,1,6821676878935491,x-13edec0f931d62f4,1,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,train,-1,6821675419439455,True,188743680,188743875
5000.0,0,serial_crossover,6821682220475652,,,initial_final,6821682220248005,0,,,,0,4046,replay,1,0,6821682220250295,initial,4046,0,1,6821682220391723,x-f666e088442baafa,1,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,train,-1,6821681177802404,True,0,0
5000.0,0,serial_crossover,6821689953519640,,,initial_final,6821689952957775,0,,,,0,16336,replay,1,0,6821689952962495,initial,16336,0,1,6821689953295712,x-223cd37d9e21bb95,1,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,train,-1,6821687848861400,True,0,0
5000.0,16128,serial_crossover,6821697417857575,,,initial_final,6821697417642577,0,,6821695395338855,6821696717881982,792723456,16336,kv_transfer,1,0,6821697417643917,initial,208,819,1,6821697417765006,x-85668319537aec5a,1,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,train,-1,6821695367309372,True,792723456,792724275
5000.0,32512,serial_crossover,6821709731648482,,,initial_final,6821709731245957,0,,6821706270904310,6821708856172745,1598029824,32720,kv_transfer,1,0,6821709731247437,initial,208,1651,2,6821709731468984,x-8d21e2ccc0773a7b,1,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,validation,-1,6821706220809812,True,1598029824,1598031475
5000.0,0,serial_crossover,6821723785517828,,,initial_final,6821723785119782,0,,,,0,32720,replay,1,0,6821723785124862,initial,32720,0,2,6821723785340219,x-d2ead15fcd2aa3c5,1,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,validation,-1,6821718736391846,True,0,0
5000.0,7936,serial_crossover,6821729449937957,,,initial_final,6821729449765539,0,,6821728199500123,6821728851196970,390070272,8141,kv_transfer,1,0,6821729449767059,initial,205,403,0,6821729449870128,x-207d2132f47e7dc3,1,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,train,-1,6821728178033423,True,390070272,390070675
5000.0,0,serial_crossover,6821734816235605,,,initial_final,6821734816098717,0,,,,0,8141,replay,1,0,6821734816100107,initial,8141,0,0,6821734816180526,x-c4c11f9b3d834f87,1,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,train,-1,6821733703057998,True,0,0
5000.0,16128,serial_crossover,6821742215817772,,,initial_final,6821742215395127,0,,6821740231220085,6821741515837810,792723456,16338,kv_transfer,1,0,6821742215396947,initial,210,819,0,6821742215726793,x-8dd0a35d206d5089,1,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,train,-1,6821740197781827,True,792723456,792724275
5000.0,0,serial_crossover,6821749816597022,,,initial_final,6821749816317345,0,,,,0,16338,replay,1,0,6821749816319015,initial,16338,0,0,6821749816479013,x-0d7bf9e6e599d0de,1,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,train,-1,6821747719607205,True,0,0
5000.0,0,serial_crossover,6821757489866451,,,initial_final,6821757489321866,0,,,,0,16332,replay,1,0,6821757489324676,initial,16332,0,2,6821757489631913,x-5cfff3f1e0d08667,1,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,validation,-1,6821755337853896,True,0,0
5000.0,16128,serial_crossover,6821764896869011,,,initial_final,6821764896657274,0,,6821762904588883,6821764205229857,792723456,16332,kv_transfer,1,0,6821764896658544,initial,204,819,2,6821764896778502,x-36c01e59846dcf9b,1,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,validation,-1,6821762867452092,True,792723456,792724275
5000.0,0,serial_crossover,6821769603035906,,,initial_final,6821769602885998,0,,,,0,4045,replay,1,0,6821769602887338,initial,4045,0,0,6821769602964237,x-d79f3d3752b99201,1,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,train,-1,6821768797976313,True,0,0
5000.0,3840,serial_crossover,6821774415607561,,,initial_final,6821774415487712,0,,6821773440176347,6821773761431573,188743680,4045,kv_transfer,1,0,6821774415488952,initial,205,195,0,6821774415573851,x-d9ab684916ed8937,1,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,train,-1,6821773427585663,True,188743680,188743875
5000.0,0,serial_crossover,6821779817826209,,,initial_final,6821779817638351,0,,,,0,8144,replay,1,0,6821779817640121,initial,8144,0,1,6821779817757229,x-bc6843a4f340f784,1,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,train,-1,6821778695131217,True,0,0
5000.0,7936,serial_crossover,6821785327859780,,,initial_final,6821785327722582,0,,6821784021441623,6821784672094071,390070272,8144,kv_transfer,1,0,6821785327723802,initial,208,403,1,6821785327804121,x-0f673c7e0958f11d,1,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,train,-1,6821784001973808,True,390070272,390070675
5000.0,1792,serial_crossover,6821789866953347,,,initial_final,6821789866885737,0,,6821785011484638,6821789212159356,88080384,1999,kv_transfer,1,0,6821789866886977,initial,207,91,1,6821789866930137,x-e340a5604e316b6e,1,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,train,-1,6821789017683175,True,88080384,88080475
5000.0,0,serial_crossover,6821794240964831,,,initial_final,6821794240886512,0,,,,0,1999,replay,1,0,6821794240887702,initial,1999,0,1,6821794240940962,x-24df069b1d0bc315,1,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,train,-1,6821793538914937,True,0,0
5000.0,0,serial_crossover,6821798593760661,,,initial_final,6821798593668322,0,,,,0,1998,replay,1,0,6821798593669932,initial,1998,0,0,6821798593736521,x-9cf704a1ab1a9b2c,1,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,train,-1,6821797880961861,True,0,0
5000.0,1792,serial_crossover,6821803255637157,,,initial_final,6821803255544638,0,,6821798089413922,6821802498588235,88080384,1998,kv_transfer,1,0,6821803255546158,initial,206,91,0,6821803255613897,x-eb9e41b591396313,1,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,train,-1,6821802330801058,True,88080384,88080475
5000.0,0,serial_crossover,6821807613038994,,,initial_final,6821807612828136,0,,,,0,2000,replay,1,0,6821807612830506,initial,2000,0,2,6821807612949725,x-dc7dc09b12613fb3,1,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,validation,-1,6821806962933808,True,0,0
5000.0,1792,serial_crossover,6821812027688940,,,initial_final,6821812027607351,0,,6821807173358005,6821811400214551,88080384,2000,kv_transfer,1,0,6821812027609051,initial,208,91,2,6821812027664791,x-79356b720bb4c5d4,1,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,validation,-1,6821811220457117,True,88080384,88080475
5000.0,0,serial_crossover,6821816538290466,,,initial_final,6821816537975969,0,,,,0,4044,replay,1,0,6821816537978139,initial,4044,0,2,6821816538201647,x-e568ef445b62d0d6,1,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,validation,-1,6821815797552446,True,0,0
5000.0,3840,serial_crossover,6821821267931749,,,initial_final,6821821267811270,0,,6821820357322993,6821820692397533,188743680,4044,kv_transfer,1,0,6821821267813270,initial,204,195,2,6821821267890419,x-3f81ac6e66b7d9f8,1,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,validation,-1,6821820343434207,True,188743680,188743875
5000.0,24320,serial_crossover,6821830802323129,,,initial_final,6821830801993593,0,,6821828122141990,6821830058482574,1195376640,24530,kv_transfer,1,0,6821830801995143,initial,210,1235,2,6821830802193070,x-7d6b6069a5d802c1,1,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,validation,-1,6821828088129067,True,1195376640,1195377875
5000.0,0,serial_crossover,6821841221578243,,,initial_final,6821841220821891,0,,,,0,24530,replay,1,0,6821841220824441,initial,24530,0,2,6821841221240707,x-4b9944ce84c1477b,1,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,validation,-1,6821837844118305,True,0,0
5000.0,7936,serial_crossover,6821846912960406,,,initial_final,6821846912809698,0,,6821845601306425,6821846267263571,390070272,8144,kv_transfer,1,0,6821846912811398,initial,208,403,2,6821846912904037,x-9a2bc4d5e6ba18c5,1,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,validation,-1,6821845586039899,True,390070272,390070675
5000.0,0,serial_crossover,6821852212777449,,,initial_final,6821852212632331,0,,,,0,8144,replay,1,0,6821852212633731,initial,8144,0,2,6821852212721380,x-6a0769ab7eb6651d,1,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,validation,-1,6821851116325893,True,0,0
5000.0,32512,serial_crossover,6821864471670662,,,initial_final,6821864471269596,0,,6821860944866018,6821863519891653,1598029824,32718,kv_transfer,1,0,6821864471271696,initial,206,1651,1,6821864471499644,x-d04cf27dd1c0677a,1,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,train,-1,6821860904269216,True,1598029824,1598031475
5000.0,0,serial_crossover,6821878420613760,,,initial_final,6821878420211674,0,,,,0,32718,replay,1,0,6821878420213284,initial,32718,0,1,6821878420445371,x-297cef43d3a56dc0,1,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,train,-1,6821873334738126,True,0,0
5000.0,24320,serial_crossover,6822049748502877,,,initial_final,6822049748115371,0,,6822046778344119,6822048837766634,1195376640,24526,kv_transfer,1,0,6822049748116811,initial,206,1235,0,6822049748330498,x-8558ffb7ec799658,1,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,train,-1,6822046740926898,True,1195376640,1195377875
5000.0,0,serial_crossover,6822061429251312,,,initial_final,6822061428476420,0,,,,0,24526,replay,1,0,6822061428479400,initial,24526,0,0,6822061428902986,x-e9873aab400429f3,1,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,train,-1,6822058014230212,True,0,0
5000.0,0,serial_crossover,6822072533056753,,,initial_final,6822072532725166,0,,,,0,24519,replay,1,0,6822072532726806,initial,24519,0,1,6822072532917774,x-ad97497e7928b6c7,1,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,train,-1,6822069177761717,True,0,0
5000.0,24320,serial_crossover,6822082818793562,,,initial_final,6822082818491115,0,,6822080173694311,6822082119515937,1195376640,24519,kv_transfer,1,0,6822082818492385,initial,199,1235,1,6822082818663263,x-c35a806280062bb6,1,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,train,-1,6822080132917774,True,1195376640,1195377875
5000.0,0,serial_crossover,6822097786664361,,,initial_final,6822097785701826,0,,,,0,32720,replay,1,0,6822097785704116,initial,32720,0,0,6822097786222083,x-7aa621c1e6e9e109,1,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,train,-1,6822092739603626,True,0,0
5000.0,32512,serial_crossover,6822111074995657,,,initial_final,6822111074543571,0,,6822107644551903,6822110239530024,1598029824,32720,kv_transfer,1,0,6822111074545351,initial,208,1651,0,6822111074816539,x-1ecbb7102217592d,1,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,train,-1,6822107599683443,True,1598029824,1598031475
2500.0,0,serial_crossover,6822279935683929,,,initial_final,6822279935517501,0,,,,0,8141,replay,1,0,6822279935519161,initial,8141,0,0,6822279935624040,x-9fd3fc4b656f686a,1,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,train,-1,6822278612514931,True,0,0
2500.0,7936,serial_crossover,6822286533387377,,,initial_final,6822286532960392,0,,6822284536535093,6822285870616732,390070272,8141,kv_transfer,1,0,6822286532963922,initial,205,403,0,6822286533258139,x-91ff5731bab1910f,1,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,train,-1,6822284510196702,True,390070272,390070675
2500.0,7936,serial_crossover,6822293046021098,,,initial_final,6822293045852530,0,,6822291153742448,6822292418373047,390070272,8144,kv_transfer,1,0,6822293045853850,initial,208,403,2,6822293045952139,x-186b2eeeec75685b,1,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,validation,-1,6822291136539306,True,390070272,390070675
2500.0,0,serial_crossover,6822298719276898,,,initial_final,6822298719115830,0,,,,0,8144,replay,1,0,6822298719117810,initial,8144,0,2,6822298719218849,x-5aa97bff9a08d03f,1,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,validation,-1,6822297603093652,True,0,0
2500.0,0,serial_crossover,6822303746676677,,,initial_final,6822303746560029,0,,,,0,4046,replay,1,0,6822303746561489,initial,4046,0,1,6822303746641428,x-707e0cb39230ab45,1,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,train,-1,6822302913112863,True,0,0
2500.0,3840,serial_crossover,6822309483135775,,,initial_final,6822309483030816,0,,6822307963540350,6822308582021211,188743680,4046,kv_transfer,1,0,6822309483032256,initial,206,195,1,6822309483099685,x-610eb15ff0f2f35e,1,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,train,-1,6822307946937532,True,188743680,188743875
2500.0,0,serial_crossover,6822317414764313,,,initial_final,6822317414486946,0,,,,0,16336,replay,1,0,6822317414488756,initial,16336,0,1,6822317414670574,x-a74f5b7b869f46b1,1,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,train,-1,6822315325611321,True,0,0
2500.0,16128,serial_crossover,6822326526345409,,,initial_final,6822326526110022,0,,6822323305755031,6822325859652881,792723456,16336,kv_transfer,1,0,6822326526112302,initial,208,819,1,6822326526248420,x-bb103497315db3f6,1,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,train,-1,6822323283431340,True,792723456,792724275
2500.0,0,serial_crossover,6822331177763064,,,initial_final,6822331177603635,0,,,,0,4044,replay,1,0,6822331177605035,initial,4044,0,2,6822331177728494,x-e88d5e6c75d069ee,1,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,validation,-1,6822330434355243,True,0,0
2500.0,3840,serial_crossover,6822336279822084,,,initial_final,6822336279723245,0,,6822334980269450,6822335638650474,188743680,4044,kv_transfer,1,0,6822336279724625,initial,204,195,2,6822336279787934,x-be69b37667667d14,1,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,validation,-1,6822334959783861,True,188743680,188743875
2500.0,32512,serial_crossover,6822351921131431,,,initial_final,6822351920749645,0,,6822345907547793,6822351055328333,1598029824,32718,kv_transfer,1,0,6822351920750945,initial,206,1651,1,6822351920953323,x-5c3c451d92dfb2fc,1,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,train,-1,6822345851345255,True,1598029824,1598031475
2500.0,0,serial_crossover,6822366857233642,,,initial_final,6822366856256904,0,,,,0,32718,replay,1,0,6822366856260164,initial,32718,0,1,6822366856776018,x-f72058eea4489a60,1,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,train,-1,6822361724608394,True,0,0
2500.0,1792,serial_crossover,6822371627287843,,,initial_final,6822371627186914,0,,6822366518333752,6822371008214789,88080384,1998,kv_transfer,1,0,6822371627189044,initial,206,91,0,6822371627260134,x-718e2f03ba70de72,1,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,train,-1,6822370711887393,True,88080384,88080475
2500.0,0,serial_crossover,6822376096177236,,,initial_final,6822376095988068,0,,,,0,1998,replay,1,0,6822376095990368,initial,1998,0,0,6822376096120106,x-fa7d484dc884e52f,1,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,train,-1,6822375399870341,True,0,0
2500.0,24320,serial_crossover,6822388135657676,,,initial_final,6822388135332770,0,,6822383489091165,6822387348527432,1195376640,24526,kv_transfer,1,0,6822388135334570,initial,206,1235,0,6822388135526018,x-76439789fb4e2529,1,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,train,-1,6822383447899077,True,1195376640,1195377875
2500.0,0,serial_crossover,6822399306382788,,,initial_final,6822399305978702,0,,,,0,24526,replay,1,0,6822399305980442,initial,24526,0,0,6822399306211840,x-86a89796b89263b9,1,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,train,-1,6822395894897218,True,0,0
2500.0,0,serial_crossover,6822403836176082,,,initial_final,6822403835932285,0,,,,0,2000,replay,1,0,6822403835935175,initial,2000,0,2,6822403836113263,x-c3927e6ebc109d7f,1,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,validation,-1,6822403181588990,True,0,0
