activity,bandwidth_mbps,catch_up_new_tokens,concurrency,continuation_ttft_s,deadline_met,deadline_s,destination_added_energy_j,destination_added_power_w,destination_baseline_power_w,destination_mean_power_w,elapsed_s,initial_requests_s,initial_time_to_first_responses_s,kind,kv_network_window_s,match_id,measured_kv_payload_bytes,measured_kv_throughput_mbps,measured_kv_wire_bytes,measured_processed_tokens,measured_prompt_tokens,measured_replay_throughput_tokens_s,median_service_pause_s,method,migration_s,repeat,scenario_id,session_set,source_added_energy_j,source_added_power_w,source_baseline_power_w,source_mean_power_w,status,total_added_energy_j
none,5000.0,0,1,0.345659736,True,180,9.883211000819994,7.448231411514385,83.21,90.65823141151438,5.215647822,1.326769799,0.799791321,migration,1.163960101,3a87961daec6903f,390070272,2680.9919251690912,390070954,208,8144,0.0,0.000149008,kv_transfer,1.326920507,2,x-9a2bc4d5e6ba18c5,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,14.914001402630003,11.23955905719528,89.85,101.08955905719527,complete,24.797212403449997
none,5000.0,0,1,0.346787524,True,180,96.27309415326,87.80423870661186,83.21,171.01423870661185,4.96862609,1.096306438,0.633438968,migration,1.096451556,3a87961daec6903f,0,0.0020356576519829387,279,8144,8144,12856.802961954812,0.000143718,replay,1.096451556,2,x-6a0769ab7eb6651d,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,12.321345279600003,11.237473477213982,89.85,101.08747347721398,complete,108.59443943286001
none,5000.0,0,1,0.446467568,True,180,20.783474660550105,5.825942208958253,83.21,89.03594220895825,12.027655881,3.56700038,2.925787507,migration,3.567401446,beda32187a0d320b,1598029824,3583.6334815456594,1598032408,206,32718,0.0,0.000398966,kv_transfer,3.567401446,1,x-d04cf27dd1c0677a,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,14.770030266020017,4.140277030660826,89.85,93.99027703066082,complete,35.55350492657012
none,5000.0,0,1,0.443813396,True,180,1111.29108432209,218.50535960669345,83.21,301.7153596066934,13.615276923,5.085473548,4.492584042,migration,4.915261874,beda32187a0d320b,0,0.0018603281441358255,1143,32718,32718,7282.668436278082,0.000400476,replay,5.085875634,1,x-297cef43d3a56dc0,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,20.060831552810022,3.944420390207682,89.85,93.79442039020768,complete,1131.3519158749
none,5000.0,0,1,0.518083381,True,180,13.821870724559961,4.595684638083739,83.21,87.80568463808373,11.066643208,3.007188473,2.470975705,migration,3.007575979,1a39a8302462dd7b,1195376640,3179.6463420284554,1195378495,206,24526,0.0,0.000386066,kv_transfer,3.007575979,0,x-8558ffb7ec799658,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,9.463769875959983,3.146643656565786,89.85,92.99664365656578,complete,23.285640600519944
none,5000.0,0,1,0.501012604,True,180,794.0796015178902,232.52553300999813,83.21,315.7355330099981,10.889854968,3.414246208,2.871361238,migration,3.235769788,1a39a8302462dd7b,0,0.0021138710254871816,855,24526,24526,8541.593330514968,0.000771912,replay,3.4150211,0,x-e9873aab400429f3,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,11.209970279730014,3.2825478822751677,89.85,93.13254788227516,complete,805.2895717976202
none,5000.0,0,1,0.480327504,True,180,709.42891898188,211.43562976435675,83.21,294.6456297643567,10.723232316,3.354963449,2.857607988,migration,3.322238283,c0d65df927f5c76f,0,0.002058852923043028,855,24519,24519,8580.253170820853,0.000329947,replay,3.355295036,1,x-ad97497e7928b6c7,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,13.96933437458003,4.163369904791892,89.85,94.01336990479189,complete,723.39825335646
none,5000.0,0,1,0.504573638,True,180,15.806800716650022,5.88515700810585,83.21,89.09515700810584,10.089398697,2.685573341,2.179789595,migration,2.685875788,c0d65df927f5c76f,1195376640,3560.4879133747936,1195378535,199,24519,0.0,0.000301177,kv_transfer,2.685875788,1,x-c35a806280062bb6,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,19.220542450560025,7.156154628011421,89.85,97.00615462801142,complete,35.02734316721005
none,5000.0,0,1,0.506670479,True,180,1083.5525734575303,214.68982252252022,83.21,297.8998225225202,14.595919626,5.0460982,4.480813873,migration,5.0,95ff03d01e29498b,0,0.0018288,1143,32720,32720,7302.244843768363,0.000960245,replay,5.047060735,0,x-7aa621c1e6e9e109,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,13.769771464450002,2.728275364106551,89.85,92.57827536410655,complete,1097.3223449219804
none,5000.0,0,1,0.525062999,True,180,22.82454602191005,6.567624609369858,83.21,89.77762460936985,13.284514885,3.474860128,2.902997449,migration,3.475312214,95ff03d01e29498b,1598029824,3678.5927930445214,1598032308,208,32720,0.0,0.000450306,kv_transfer,3.475312214,0,x-1ecbb7102217592d,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,23.013174975570056,6.621901446109916,89.85,96.47190144610991,complete,45.837720997480105
none,2500.0,0,1,0.35676482,True,180,148.46559918684002,112.20456299327533,83.21,195.41456299327533,5.598970597,1.32300257,0.834973059,migration,1.323168998,19f3509425b26f9a,0,0.001686859353093761,279,8141,8141,9750.01517983109,0.000164768,replay,1.323168998,0,x-9fd3fc4b656f686a,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,6.25375548852002,4.726346746313368,89.85,94.57634674631336,complete,154.71935467536005
none,2500.0,0,1,0.348379122,True,180,6.413365296600028,3.169926283196233,83.21,86.37992628319623,6.268420308,2.02276369,1.536278472,migration,2.023190675,19f3509425b26f9a,390070272,1542.3991769831582,390070954,205,8141,0.0,0.000423455,kv_transfer,2.023190675,0,x-91ff5731bab1910f,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,4.760881109940019,2.353154929374128,89.85,92.20315492937412,complete,11.174246406540046
none,2500.0,0,1,0.353650724,True,180,11.471887376370013,6.007853766625502,83.21,89.2178537666255,6.251691361,1.909313224,1.434104972,migration,1.909481792,5f82668f97a9db93,390070272,1634.2485825599324,390070989,208,8144,0.0,0.000167248,kv_transfer,1.909481792,2,x-186b2eeeec75685b,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,-0.5730507963300013,-0.3001080181706186,89.85,89.54989198182938,complete,10.898836580040012
none,2500.0,0,1,0.366927248,True,180,162.00459416509,145.14157486743892,83.21,228.35157486743893,5.361822924,1.116022178,0.656597944,migration,1.116183246,5f82668f97a9db93,0,0.0019996716560642586,279,8144,8144,12403.328512402408,0.000159088,replay,1.116183246,2,x-5aa97bff9a08d03f,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,7.987619450090009,7.156190059933948,89.85,97.00619005993394,complete,169.99221361518002
none,2500.0,0,1,0.619596759,True,180,86.33964560054002,103.57892719241771,83.21,186.7889271924177,4.959011528,0.833447166,0.309953843,migration,0.586887137,62aeb88e0b8be238,0,0.0018402175340230709,135,4046,4046,13053.556493571205,0.000115188,replay,0.833563814,1,x-707e0cb39230ab45,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,6.58667537519,7.901824988758449,89.85,97.75182498875844,complete,92.92632097573002
none,2500.0,0,1,0.389926036,True,180,20.873686169380004,13.58788572015051,83.21,96.7978857201505,5.190530351,1.536093284,0.799420468,migration,1.053062468,62aeb88e0b8be238,188743680,1433.8675300694506,188744010,206,4046,0.0,0.000103519,kv_transfer,1.536198243,1,x-610eb15ff0f2f35e,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,9.789062802790008,6.372265329293185,89.85,96.22226532929318,complete,30.662748972170014
none,2500.0,0,1,0.426141811,True,180,400.87187071246,191.8824864658165,83.21,275.0924864658165,7.646194833,2.088875625,1.582221038,migration,1.924388679,1304e5114f8b0569,0,0.002357112182948983,567,16336,16336,10324.726828717594,0.000275557,replay,2.089152992,1,x-a74f5b7b869f46b1,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,6.910009004889998,3.3075648510906177,89.85,93.15756485109061,complete,407.78187971735
none,2500.0,0,1,0.427797329,True,180,10.520008082289968,3.2439984095952212,83.21,86.45399840959521,8.788974623,3.242678682,2.729601857,migration,3.242914069,1304e5114f8b0569,792723456,1955.586426610307,792724842,208,16336,0.0,0.000233107,kv_transfer,3.242914069,1,x-bb103497315db3f6,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,11.592295732220085,3.5746539950084895,89.85,93.42465399500848,complete,22.112303814510053
none,2500.0,0,1,0.407603207,True,180,13.581646810370001,18.269442998461543,83.21,101.47944299846154,4.263311988,0.743248392,0.303533455,migration,0.565644757,dba66fbd856fcc65,0,0.0019093255734004796,135,4044,4044,13323.07834073842,0.000158029,replay,0.743407821,2,x-e88d5e6c75d069ee,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,8.118380147400007,10.920493325560543,89.85,100.77049332556054,complete,21.700026957770007
none,2500.0,0,1,0.409517527,True,180,13.514496377170028,10.237958372490269,83.21,93.44795837249026,4.781756047,1.319939384,0.868666585,migration,1.040216139,dba66fbd856fcc65,188743680,1451.5753249623442,188744010,204,4044,0.0,9.7459e-05,kv_transfer,1.320038223,2,x-be69b37667667d14,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,11.304211553790006,8.563548658537599,89.85,98.4135486585376,complete,24.818707930960034
none,2500.0,0,1,0.463352975,True,180,58.53218631372998,9.64320399706449,83.21,92.85320399706448,15.414951945,6.06940439,5.444541186,migration,6.069786176,57f425fc430a617d,1598029824,2106.212418906797,1598032378,206,32718,0.0,0.000380486,kv_transfer,6.069786176,1,x-5c3c451d92dfb2fc,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,20.435917727960078,3.36682662871452,89.85,93.21682662871451,complete,78.96810404169005
none,2500.0,0,1,0.451238978,True,180,1097.4993075940804,213.82806157954673,83.21,297.0380615795467,14.59729071,5.13164851,4.502139171,migration,5.0,57f425fc430a617d,0,0.0018288,1143,32718,32718,7267.212042388461,0.000973478,replay,5.132625248,1,x-f72058eea4489a60,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,15.019954832410088,2.926368886616615,89.85,92.77636888661661,complete,1112.5192624264905
none,2500.0,0,1,0.423263855,True,180,9.17301249510001,10.020764677469856,83.21,93.23076467746985,4.392053397,0.915299521,0.395800134,migration,0.538112607,7954b2cd4bbcbce4,88080384,1309.4736953449597,88080538,206,1998,0.0,9.8799e-05,kv_transfer,0.91540045,0,x-718e2f03ba70de72,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,12.405268763280024,13.55173985688998,89.85,103.40173985688998,complete,21.578281258380034
none,2500.0,0,1,0.474405879,True,180,11.862838043480016,17.036795310608,83.21,100.246795310608,4.194129491,0.696117727,0.164857912,migration,0.350129659,7954b2cd4bbcbce4,0,0.0014394667433757734,63,1998,1998,12119.527511667138,0.000186868,replay,0.696306895,0,x-fa7d484dc884e52f,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,12.684829746540013,18.21729734062164,89.85,108.06729734062164,complete,24.54766779002003
none,2500.0,0,1,0.51164758,True,180,10.707334104199951,2.284105266530588,83.21,85.49410526653058,11.753223639,4.687433693,4.11591645,migration,4.687758599,0497e47e02d991c0,1195376640,2040.0002939656492,1195378615,206,24526,0.0,0.000323106,kv_transfer,4.687758599,0,x-76439789fb4e2529,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,19.337882873250066,4.125187435499612,89.85,93.9751874354996,complete,30.045216977450018
none,2500.0,0,1,0.509224495,True,180,768.3089304464002,225.21242276466677,83.21,308.42242276466675,10.83971802,3.411081484,2.872737214,migration,3.355102782,0497e47e02d991c0,0,0.002038685681015897,855,24526,24526,8537.502100949217,0.000402346,replay,3.41148557,0,x-86a89796b89263b9,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,10.066490476569975,2.950764489550508,89.85,92.8007644895505,complete,778.3754209229701
none,2500.0,0,1,0.389196803,True,180,12.132655726149997,18.534822752279382,83.21,101.74482275227938,4.066422739,0.654343295,0.169072389,migration,0.31841101,9b61f7109b6a6ac1,0,0.0015828598389232833,63,2000,2000,11829.252616759322,0.000240907,replay,0.654587092,2,x-c3927e6ebc109d7f,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,13.044143209009992,19.927284494956083,89.85,109.77728449495608,complete,25.176798935159987
none,2500.0,0,1,0.359274863,True,180,6.761733199710009,7.38683297038159,83.21,90.59683297038158,4.231573964,0.915281326,0.435357575,migration,0.482012265,9b61f7109b6a6ac1,88080384,1461.880444058825,88080538,208,2000,0.0,9.3419e-05,kv_transfer,0.915376485,2,x-2ab6a2b5e8a5ef5a,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,21.182168537630005,23.140389648123858,89.85,112.99038964812385,complete,27.943901737340013
none,2500.0,0,1,0.471342533,True,180,8.935712123320013,7.263119086512674,83.21,90.47311908651267,4.802256581,1.230141401,0.723028848,migration,0.983617342,e215bb11fdcad41a,188743680,1535.1011165884875,188744010,205,4045,0.0,0.000142398,kv_transfer,1.230285779,0,x-cd62aee65617802a,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,10.899107733890022,8.859004891326165,89.85,98.70900489132616,complete,19.834819857210036
none,2500.0,0,1,0.428122082,True,180,86.43842637983998,109.97289417770314,83.21,193.18289417770313,4.403288229,0.785698472,0.301964682,migration,0.516095073,e215bb11fdcad41a,0,0.0020926376873200646,135,4045,4045,13395.606311336769,0.000296107,replay,0.785997559,0,x-ade32e98d5c00f46,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,5.272331449949998,6.707821658705683,89.85,96.55782165870568,complete,91.71075782978998
none,2500.0,0,1,0.42548038,True,180,10.419250833960108,3.1905464751550454,83.21,86.40054647515504,8.772973696,3.265430228,2.735922543,migration,3.265663395,8d4acd7c9c975d89,792723456,1941.963383522569,792724842,204,16332,0.0,0.000231837,kv_transfer,3.265663395,2,x-388df305fbaa6aee,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,16.49569109445002,5.0512527162800325,89.85,94.90125271628003,complete,26.91494192841013
none,2500.0,0,1,0.422835878,True,180,336.97441732931003,164.81167123218245,83.21,248.02167123218243,7.542701386,2.044046174,1.578689388,migration,2.034244359,8d4acd7c9c975d89,0,0.0022298206112415227,567,16332,16332,10345.290292152138,0.000553424,replay,2.044602878,2,x-7dcdee73423fd5ee,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,7.049903523539966,3.4480551697335358,89.85,93.29805516973353,complete,344.02432085285
none,2500.0,0,1,0.348948073,True,180,97.34573519589999,88.7104480737225,83.21,171.9204480737225,5.214874377,1.097009115,0.636027043,migration,1.010432628,fd440fcb5d48f949,0,0.0024860638209715452,314,8144,8144,12804.486994116694,0.000329916,replay,1.097342391,1,x-85b5ccfdf62e5074,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,4.457434235320003,4.0620268312590895,89.85,93.91202683125908,complete,101.80316943122
none,2500.0,0,1,0.3492233,True,180,16.257666542349988,8.534148303199217,83.21,91.74414830319921,5.986100244,1.904832323,1.41570884,migration,1.750920492,fd440fcb5d48f949,390070272,1782.2442573823048,390070999,208,8144,0.0,0.000179418,kv_transfer,1.905013361,1,x-ceb0c9aa1cd552d4,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,15.319113030010014,8.041472749549925,89.85,97.89147274954992,complete,31.576779572360003
none,2500.0,0,1,0.53840493,True,180,57.0284926633501,9.390587699925632,83.21,92.60058769992563,15.469128295,6.072490535,5.41036731,migration,6.07294181,b9a7829c62a6b33e,1598029824,2105.1181032146264,1598032468,208,32720,0.0,0.000449445,kv_transfer,6.07294181,2,x-f7e5ab34700ad9f4,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,18.33293153567011,3.0187892637934084,89.85,92.8687892637934,complete,75.3614241990202
none,2500.0,0,1,0.518033355,True,180,1098.74450074682,217.96869424147684,83.21,301.1786942414768,14.579372306,5.039874605,4.473234008,migration,4.841467829,b9a7829c62a6b33e,0,0.0018886834164689025,1143,32720,32720,7314.618448639854,0.00095895,replay,5.040836275,2,x-496a40dcbc0bdf1c,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,15.755276955260008,3.1255284035703,89.85,92.9755284035703,complete,1114.49977770208
none,2500.0,0,1,0.488494247,True,180,724.53030922783,211.27170267076787,83.21,294.48170267076785,10.851881011,3.428676346,2.878692669,migration,3.25,01148aef46ca681b,0,0.002104615384615385,855,24530,24530,8521.229189957687,0.000697873,replay,3.429376959,2,x-2ff4b832501b8823,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,17.845615620830056,5.203748620867216,89.85,95.05374862086721,complete,742.37592484866
none,2500.0,0,1,0.515038456,True,180,51.382398710120064,11.020561092755557,83.21,94.23056109275555,11.811033738,4.662074004,4.07267361,migration,4.66241222,01148aef46ca681b,1195376640,2051.0905404241585,1195378700,210,24530,0.0,0.000336616,kv_transfer,4.66241222,2,x-8d1c3cf56819ab04,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,23.35018519812003,5.00817690421205,89.85,94.85817690421204,complete,74.73258390824009
none,2500.0,0,1,0.365909022,True,180,13.096292242540004,13.501999416369102,83.21,96.7119994163691,4.399485213,0.969857238,0.472934297,migration,0.549953329,089e405d7cac573b,88080384,1281.2801865956155,88080538,207,1999,0.0,9.2519e-05,kv_transfer,0.969952067,1,x-364582756ac0fe2a,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,12.188613844070002,12.566202247260122,89.85,102.41620224726012,complete,25.284906086610007
none,2500.0,0,1,0.361425088,True,180,11.208715234620005,15.858295424790867,83.21,99.06829542479086,4.105068408,0.706636443,0.165511135,migration,0.336524111,089e405d7cac573b,0,0.001497663862783371,63,1999,1999,12077.73724710425,0.000164879,replay,0.706804542,1,x-d7b14125a19ff186,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,12.30714406776,17.412372638318445,89.85,107.26237263831844,complete,23.515859302380004
none,2500.0,0,1,0.536446525,True,180,8.5135730999401,1.7212446051151176,83.21,84.93124460511511,11.332338827,4.945862417,4.413612819,migration,4.939487176,c7b43e5803c043b2,1195376640,1936.0367542737802,1195378590,199,24519,0.0,0.000308957,kv_transfer,4.946172714,1,x-ca532ff6b59d278c,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,14.977944705030017,3.028188777685699,89.85,92.8781887776857,complete,23.491517804970115
none,2500.0,0,1,0.512930243,True,180,710.65535203794,206.18281886897847,83.21,289.39281886897845,9.661314855,3.445989664,2.920411609,migration,3.446724397,c7b43e5803c043b2,0,0.0020657294230421175,890,24519,24519,8395.734328831728,0.000732113,replay,3.446724397,1,x-bb81243032e156ba,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,10.119296975300026,2.9359170649407815,89.85,92.78591706494078,complete,720.77464901324
none,2500.0,0,1,0.451966629,True,180,400.08697947792007,187.73066442396066,83.21,270.94066442396064,7.024738736,2.130635455,1.610407976,migration,2.070875948,14a55671ea69a6bb,0,0.00222900845628055,577,16338,16338,10145.255266669146,0.000537295,replay,2.13117543,0,x-e214ec87aca400f4,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,8.338572755240033,3.912663705605894,89.85,93.76266370560589,complete,408.4255522331601
none,2500.0,0,1,0.458228766,True,180,13.182879031220049,3.8311122386038505,83.21,87.04111223860384,8.268844061,3.440735018,2.899371022,migration,3.441005695,14a55671ea69a6bb,792723456,1843.0074164698526,792724877,210,16338,0.0,0.000268497,kv_transfer,3.441005695,0,x-391c4502bd07104c,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,8.273988955739988,2.4045263766237355,89.85,92.25452637662373,complete,21.456867986960035
none,2500.0,0,1,0.553619915,True,180,60.46730373055008,9.95100944542483,83.21,93.16100944542482,14.110509144,6.076124904,5.49169467,migration,6.076499481,c22176ef23cce586,1598029824,2103.8854926218332,1598032388,208,32720,0.0,0.000373207,kv_transfer,6.076499481,0,x-de1d6198d9cd8dc2,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,21.807493334290065,3.58882501388797,89.85,93.43882501388796,complete,82.27479706484014
none,2500.0,0,1,0.530557876,True,180,1089.5922174018701,214.63232387103943,83.21,297.8423238710394,13.185201105,5.075660239,4.500153512,migration,5.074618224,c22176ef23cce586,0,0.001801908950855492,1143,32720,32720,7270.863074503935,0.000889291,replay,5.0765523,0,x-77e142637b74df9b,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,17.09626867786998,3.367692809521529,89.85,93.21769280952152,complete,1106.6884860797402
none,1000.0,0,1,0.554345112,True,180,1520.1223784996503,216.32608432948177,83.21,299.53608432948175,15.267671691,7.025979233,6.41355411,migration,6.87826856,f9f1928a16f382ac,0,0.0013294043290452734,1143,32720,32720,5101.695477860403,0.0010125,replay,7.026995303,0,x-427f02e58f4f5cd2,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,5.848392007090085,0.8322749276057237,89.85,90.68227492760572,complete,1525.9707705067403
none,1000.0,0,1,0.531627004,True,180,14.472938386029837,1.0477796768633283,83.21,84.25777967686332,21.841137488,13.812519182,13.197309328,migration,13.812959638,f9f1928a16f382ac,1598029824,925.5264417648767,1598032423,208,32720,0.0,0.000438576,kv_transfer,13.812959638,0,x-f0d5abf37b3ca6ba,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,23.474286001579998,1.6994392669476355,89.85,91.54943926694763,complete,37.947224387609836
none,1000.0,0,1,0.415811511,True,180,16.045507238290032,7.347191754108778,83.21,90.55719175410877,6.004544277,2.183776961,1.67205803,migration,1.915135192,6ad5716fdb477177,188743680,788.4310654973333,188744010,206,4046,0.0,0.000117319,kv_transfer,2.18389662,1,x-a9ec70c7f61c6490,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,10.38950889969001,4.757326333372873,89.85,94.60732633337287,complete,26.435016137980043
none,1000.0,0,1,0.668748096,True,180,94.74797039612,73.44352388416381,83.21,156.6535238841638,5.309658293,1.28986055,0.514375564,migration,0.892618465,6ad5716fdb477177,0,0.00120992343576491,135,4046,4046,7865.847997398259,0.000216097,replay,1.290079307,1,x-95eabccbcb36b054,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,5.369160110390019,4.161883754941911,89.85,94.0118837549419,complete,100.11713050651001
none,1000.0,0,1,0.498168782,True,180,930.0580942463503,210.26337071141478,83.21,293.47337071141476,10.573777731,4.422688438,3.915809526,migration,4.413412148,827d51c673796550,0,0.0015498212654124412,855,24519,24519,6261.540516003127,0.000609834,replay,4.423300602,1,x-44374f2adab4e36b,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,9.516671140690011,2.15148641184075,89.85,92.00148641184074,complete,939.5747653870403
none,1000.0,0,1,0.497968384,True,180,9.602327787429953,0.9249979906043819,83.21,84.13499799060438,16.512199737,10.380609739,9.858031853,migration,10.380917456,827d51c673796550,1195376640,921.2123379781549,1195378655,199,24519,0.0,0.000306047,kv_transfer,10.380917456,1,x-777c97a16518907d,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,16.711762874280154,1.6098541333281702,89.85,91.45985413332816,complete,26.314090661710107
none,1000.0,0,1,0.466389174,True,180,1556.18567431993,236.85165407533248,83.21,320.06165407533246,14.545312636,6.569909764,5.937130422,migration,6.341351126,80325a19ca3a4c2f,0,0.0014419639944725558,1143,32718,32718,5510.743014632734,0.000385776,replay,6.57029684,1,x-2f3f853057120033,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,8.878714229460037,1.3513414151102552,89.85,91.20134141511025,complete,1565.06438854939
none,1000.0,0,1,0.475734687,True,180,21.77886442141051,1.5754456872510332,83.21,84.78544568725103,21.787583677,13.823546237,13.198591553,migration,13.823938583,80325a19ca3a4c2f,1598029824,924.7914107287378,1598032458,206,32718,0.0,0.000390736,kv_transfer,13.823938583,1,x-7d2ad19c5423cdf2,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,31.263981143699777,2.2615827577638896,89.85,92.11158275776388,complete,53.042845565110284
none,1000.0,0,1,0.454523529,True,180,945.1833342054402,206.47733480973324,83.21,289.6873348097332,10.915436047,4.577348325,4.043207,migration,4.47391331,bfeacd2ff8a7639e,0,0.0015288628826829011,855,24526,24526,6065.976834725504,0.000311437,replay,4.577661442,0,x-6e304ab3e94566ec,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,18.11026051925006,3.95622541088089,89.85,93.80622541088088,complete,963.2935947246903
none,1000.0,0,1,0.51396382,True,180,13.666667084610166,1.3094246389369744,83.21,84.51942463893697,16.666224729,10.436845517,9.871458978,migration,10.437154364,bfeacd2ff8a7639e,1195376640,916.2487423760786,1195378695,206,24526,0.0,0.000307657,kv_transfer,10.437154364,0,x-ae01b4390692d500,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,16.251000029969873,1.55703359969678,89.85,91.40703359969677,complete,29.91766711458004
none,1000.0,0,1,0.359006298,True,180,188.8718054697501,142.2011137019336,83.21,225.41111370193357,5.160024917,1.327893536,0.86118466,migration,1.328202013,83506b955cd2de98,0,0.0016804672618727613,279,8144,8144,9456.740671623204,0.000305247,replay,1.328202013,1,x-13c7ba33ca0a1f92,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,9.245228667559992,6.960709724176567,89.85,96.81070972417656,complete,198.11703413731007
none,1000.0,0,1,0.356440594,True,180,4.720134211670055,1.2093244631795272,83.21,84.41932446317952,7.664881645,3.902959767,3.39450861,migration,3.726927384,83506b955cd2de98,390070272,837.3030409438211,390070954,208,8144,0.0,0.000154938,kv_transfer,3.903116455,1,x-7e8f05023de3fb8e,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,8.160495418169994,2.090764011849089,89.85,91.94076401184908,complete,12.880629629840048
none,1000.0,0,1,0.526038642,True,180,775.2166303885299,187.07958942549618,83.21,270.28958942549616,10.408186808,4.143059014,3.583784511,migration,4.143779836,1bcaf8eacbfcf70d,0,0.0016506668478320186,855,24530,24530,6844.719576388615,0.000718382,replay,4.143779836,2,x-813c5a8d3c89da4e,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,12.994434947680128,3.135889323749325,89.85,92.98588932374932,complete,788.21106533621
none,1000.0,0,1,0.516878599,True,180,66.28006406128016,6.318892583859466,83.21,89.52889258385946,16.819964951,10.48888255,9.910797605,migration,10.489189867,1bcaf8eacbfcf70d,1195376640,911.7032374527042,1195378545,210,24530,0.0,0.000305897,kv_transfer,10.489189867,2,x-5f796be6a51e06f7,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,19.043165044260043,1.8155038936011323,89.85,91.66550389360113,complete,85.32322910554021
none,1000.0,0,1,0.465361036,True,180,12.26163056375005,1.7058654924449854,83.21,84.91586549244498,12.065633221,7.187687635,6.634199061,migration,7.187923443,b4ff735e8ec67633,792723456,882.285197705604,792724807,210,16338,0.0,0.000234198,kv_transfer,7.187923443,0,x-923f4d1af371dab0,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,13.260952728939913,1.8448934291104848,89.85,91.69489342911048,complete,25.522583292689962
none,1000.0,0,1,0.43812032,True,180,408.85628312257984,152.78784835266168,83.21,235.9978483526617,7.549371109,2.675416382,2.168383852,migration,2.675826023,b4ff735e8ec67633,0,0.0016951774745483893,567,16338,16338,7534.643824676481,0.000554784,replay,2.675973826,0,x-858151800921cb3f,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,5.046953264940025,1.8860248990118578,89.85,91.73602489901185,complete,413.9032363875199
none,1000.0,0,1,0.424782549,True,180,488.6725042949401,200.9841753516074,83.21,284.1941753516074,7.227538843,2.430842318,1.97052739,migration,2.311896872,bacccabbb76c4fdc,0,0.0019966288530883915,577,16332,16332,8288.1365074555,0.000553244,replay,2.431397912,2,x-0cf387c336ce97e8,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,5.986711792150031,2.462250939100926,89.85,92.31225093910092,complete,494.6592160870901
