campaign,end_ns,first_response_ns,output_tokens,prompt_tokens,request_index,retained_growth_tokens,route,scenario_id,schedule_delay_s,scheduled_ns,service_s,serving_concurrency,session_id,split,start_ns,success,ttft_s
serial_crossover,6821690551727643,6821690376921920,25,16339,continuation,0,destination,x-223cd37d9e21bb95,,,0.597637269,1,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,train,6821689954090374,True,0.422831546
serial_crossover,6821698048257849,6821697872842582,26,16339,continuation,0,destination,x-85668319537aec5a,,,0.629670732,1,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,train,6821697418587117,True,0.454255465
serial_crossover,6821710487331245,6821710301858192,28,32723,continuation,0,destination,x-8d21e2ccc0773a7b,,,0.754274527,1,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,validation,6821709733056718,True,0.568801474
serial_crossover,6821724475843849,6821724296995878,28,32723,continuation,0,destination,x-d2ead15fcd2aa3c5,,,0.689328632,1,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,validation,6821723786515217,True,0.510480661
serial_crossover,6821729975697241,6821729838414625,20,8144,continuation,0,destination,x-207d2132f47e7dc3,,,0.52517673,1,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,train,6821729450520511,True,0.387894114
serial_crossover,6821735308480252,6821735175636780,20,8144,continuation,0,destination,x-c4c11f9b3d834f87,,,0.491577864,1,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,train,6821734816902388,True,0.358734392
serial_crossover,6821742839771102,6821742661628904,25,16341,continuation,0,destination,x-8dd0a35d206d5089,,,0.623201077,1,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,train,6821742216570025,True,0.445058879
serial_crossover,6821750439546312,6821750261717481,25,16341,continuation,0,destination,x-0d7bf9e6e599d0de,,,0.621671903,1,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,train,6821749817874409,True,0.443843072
serial_crossover,6821758069910510,6821757929799213,23,16335,continuation,0,destination,x-5cfff3f1e0d08667,,,0.57902067,1,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,validation,6821757490889840,True,0.438909373
serial_crossover,6821765478530297,6821765342937595,23,16335,continuation,0,destination,x-36c01e59846dcf9b,,,0.581097922,1,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,validation,6821764897432375,True,0.44550522
serial_crossover,6821770169810104,6821770037827790,24,4048,continuation,0,destination,x-d79f3d3752b99201,,,0.566371283,1,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,train,6821769603438821,True,0.434388969
serial_crossover,6821774978129538,6821774847058983,24,4048,continuation,0,destination,x-d9ab684916ed8937,,,0.562083512,1,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,train,6821774416046026,True,0.431012957
serial_crossover,6821780337670079,6821780160132982,22,8147,continuation,0,destination,x-bc6843a4f340f784,,,0.519460085,1,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,train,6821779818209994,True,0.341922988
serial_crossover,6821785864603915,6821785684088822,22,8147,continuation,0,destination,x-0f673c7e0958f11d,,,0.536039893,1,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,train,6821785328564022,True,0.3555248
serial_crossover,6821790402294238,6821790225981136,23,2002,continuation,0,destination,x-e340a5604e316b6e,,,0.534896687,1,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,train,6821789867397551,True,0.358583585
serial_crossover,6821794772342258,6821794598515498,23,2002,continuation,0,destination,x-24df069b1d0bc315,,,0.53106883,1,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,train,6821794241273428,True,0.35724207
serial_crossover,6821799240603843,6821799064845235,28,2001,continuation,0,destination,x-9cf704a1ab1a9b2c,,,0.646393677,1,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,train,6821798594210166,True,0.470635069
serial_crossover,6821803862659127,6821803687263389,26,2001,continuation,0,destination,x-eb9e41b591396313,,,0.606583295,1,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,train,6821803256075832,True,0.431187557
serial_crossover,6821808148888500,6821807973379703,23,2003,continuation,0,destination,x-dc7dc09b12613fb3,,,0.53541937,1,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,validation,6821807613469130,True,0.359910573
serial_crossover,6821812564190920,6821812389982619,23,2003,continuation,0,destination,x-79356b720bb4c5d4,,,0.536005585,1,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,validation,6821812028185335,True,0.361797284
serial_crossover,6821817073685966,6821816942370643,23,4047,continuation,0,destination,x-e568ef445b62d0d6,,,0.534823536,1,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,validation,6821816538862430,True,0.403508213
serial_crossover,6821821810922061,6821821676515399,23,4047,continuation,0,destination,x-3f81ac6e66b7d9f8,,,0.542574796,1,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,validation,6821821268347265,True,0.408168134
serial_crossover,6821831488634146,6821831308975556,28,24533,continuation,0,destination,x-7d6b6069a5d802c1,,,0.685498506,1,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,validation,6821830803135640,True,0.505839916
serial_crossover,6821841887957005,6821841710680270,28,24533,continuation,0,destination,x-4b9944ce84c1477b,,,0.665024016,1,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,validation,6821841222932989,True,0.487747281
serial_crossover,6821847435347984,6821847259351085,22,8147,continuation,0,destination,x-9a2bc4d5e6ba18c5,,,0.521656635,1,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,validation,6821846913691349,True,0.345659736
serial_crossover,6821852737189305,6821852560332545,22,8147,continuation,0,destination,x-6a0769ab7eb6651d,,,0.523644284,1,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,validation,6821852213545021,True,0.346787524
serial_crossover,6821865097541652,6821864919703073,25,32721,continuation,0,destination,x-d04cf27dd1c0677a,,,0.624306147,1,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,train,6821864473235505,True,0.446467568
serial_crossover,6821879045168863,6821878865964489,25,32721,continuation,0,destination,x-297cef43d3a56dc0,,,0.62301777,1,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,train,6821878422151093,True,0.443813396
serial_crossover,6822050445825012,6822050268184261,28,24529,continuation,0,destination,x-8558ffb7ec799658,,,0.695724132,1,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,train,6822049750100880,True,0.518083381
serial_crossover,6822062107531630,6822061931211116,28,24529,continuation,0,destination,x-e9873aab400429f3,,,0.677333118,1,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,train,6822061430198512,True,0.501012604
serial_crossover,6822073146468728,6822073014244758,25,24522,continuation,0,destination,x-ad97497e7928b6c7,,,0.612551474,1,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,train,6822072533917254,True,0.480327504
serial_crossover,6822083458321272,6822083323859375,26,24522,continuation,0,destination,x-c35a806280062bb6,,,0.639035535,1,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,train,6822082819285737,True,0.504573638
serial_crossover,6822098472147988,6822098294271274,28,32723,continuation,0,destination,x-7aa621c1e6e9e109,,,0.684547193,1,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,train,6822097787600795,True,0.506670479
serial_crossover,6822111779471005,6822111600836018,28,32723,continuation,0,destination,x-1ecbb7102217592d,,,0.703697986,1,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,train,6822111075773019,True,0.525062999
serial_crossover,6822280429971942,6822280293276640,20,8144,continuation,0,destination,x-9fd3fc4b656f686a,,,0.493460122,1,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,train,6822279936511820,True,0.35676482
serial_crossover,6822287016854579,6822286882629480,20,8144,continuation,0,destination,x-91ff5731bab1910f,,,0.482604221,1,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,train,6822286534250358,True,0.348379122
serial_crossover,6822293583123601,6822293400483213,22,8147,continuation,0,destination,x-186b2eeeec75685b,,,0.536291112,1,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,validation,6822293046832489,True,0.353650724
serial_crossover,6822299265299304,6822299086919549,22,8147,continuation,0,destination,x-5aa97bff9a08d03f,,,0.545307003,1,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,validation,6822298719992301,True,0.366927248
serial_crossover,6822304545747229,6822304366855790,34,4049,continuation,0,destination,x-707e0cb39230ab45,,,0.798488198,1,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,train,6822303747259031,True,0.619596759
serial_crossover,6822310051046001,6822309873635015,24,4049,continuation,0,destination,x-610eb15ff0f2f35e,,,0.567337022,1,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,train,6822309483708979,True,0.389926036
serial_crossover,6822318019614580,6822317841881984,25,16339,continuation,0,destination,x-a74f5b7b869f46b1,,,0.603874407,1,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,train,6822317415740173,True,0.426141811
serial_crossover,6822327130987514,6822326954677153,25,16339,continuation,0,destination,x-bb103497315db3f6,,,0.60410769,1,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,train,6822326526879824,True,0.427797329
serial_crossover,6822331718354516,6822331586050394,23,4047,continuation,0,destination,x-e88d5e6c75d069ee,,,0.539907329,1,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,validation,6822331178447187,True,0.407603207
serial_crossover,6822336822825541,6822336689632578,23,4047,continuation,0,destination,x-be69b37667667d14,,,0.54271049,1,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,validation,6822336280115051,True,0.409517527
serial_crossover,6822352560722652,6822352385239057,25,32721,continuation,0,destination,x-5c3c451d92dfb2fc,,,0.63883657,1,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,train,6822351921886082,True,0.463352975
serial_crossover,6822367487885358,6822367310217260,25,32721,continuation,0,destination,x-f72058eea4489a60,,,0.628907076,1,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,train,6822366858978282,True,0.451238978
serial_crossover,6822372226924341,6822372051082743,26,2001,continuation,0,destination,x-718e2f03ba70de72,,,0.599105453,1,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,train,6822371627818888,True,0.423263855
serial_crossover,6822376746201946,6822376571080720,28,2001,continuation,0,destination,x-fa7d484dc884e52f,,,0.649527105,1,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,train,6822376096674841,True,0.474405879
serial_crossover,6822388827378249,6822388648683022,28,24529,continuation,0,destination,x-76439789fb4e2529,,,0.690342807,1,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,train,6822388137035442,True,0.51164758
serial_crossover,6822399994781206,6822399816938489,28,24529,continuation,0,destination,x-86a89796b89263b9,,,0.687067212,1,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,train,6822399307713994,True,0.509224495
serial_crossover,6822404400797637,6822404225826860,24,2003,continuation,0,destination,x-c3927e6ebc109d7f,,,0.56416758,1,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,validation,6822403836630057,True,0.389196803
serial_crossover,6822408967846442,6822408792960500,23,2003,continuation,0,destination,x-2ab6a2b5e8a5ef5a,,,0.534160805,1,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,validation,6822408433685637,True,0.359274863
serial_crossover,6822414099914038,6822413968385636,26,4048,continuation,0,destination,x-cd62aee65617802a,,,0.602870935,1,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,train,6822413497043103,True,0.471342533
serial_crossover,6822418831179963,6822418698593522,24,4048,continuation,0,destination,x-ade32e98d5c00f46,,,0.560708523,1,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,train,6822418270471440,True,0.428122082
serial_crossover,6822427932313092,6822427798916140,23,16335,continuation,0,destination,x-388df305fbaa6aee,,,0.558877332,1,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,validation,6822427373435760,True,0.42548038
serial_crossover,6822435818723467,6822435684423014,23,16335,continuation,0,destination,x-7dcdee73423fd5ee,,,0.557136331,1,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,validation,6822435261587136,True,0.422835878
serial_crossover,6822441363322531,6822441186795566,22,8147,continuation,0,destination,x-85b5ccfdf62e5074,,,0.525475038,1,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,train,6822440837847493,True,0.348948073
serial_crossover,6822447682797122,6822447503729015,22,8147,continuation,0,destination,x-ceb0c9aa1cd552d4,,,0.528291407,1,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,train,6822447154505715,True,0.3492233
serial_crossover,6822463484783061,6822463307906781,28,32723,continuation,0,destination,x-f7e5ab34700ad9f4,,,0.71528121,1,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,validation,6822462769501851,True,0.53840493
serial_crossover,6822478400050630,6822478218372891,28,32723,continuation,0,destination,x-496a40dcbc0bdf1c,,,0.699711094,1,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,validation,6822477700339536,True,0.518033355
serial_crossover,6822489578959033,6822489399228593,27,24533,continuation,0,destination,x-2ff4b832501b8823,,,0.668224687,1,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,validation,6822488910734346,True,0.488494247
serial_crossover,6822501724167219,6822501544338761,28,24533,continuation,0,destination,x-8d1c3cf56819ab04,,,0.694866914,1,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,validation,6822501029300305,True,0.515038456
serial_crossover,6822506465263404,6822506286519554,23,2002,continuation,0,destination,x-364582756ac0fe2a,,,0.544652872,1,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,train,6822505920610532,True,0.365909022
serial_crossover,6822510909682547,6822510732094765,23,2002,continuation,0,destination,x-d7b14125a19ff186,,,0.53901287,1,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,train,6822510370669677,True,0.361425088
serial_crossover,6822696869668288,6822696726560625,25,24522,continuation,0,destination,x-ca532ff6b59d278c,,,0.679554188,1,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,train,6822696190114100,True,0.536446525
serial_crossover,6822706848783209,6822706705329339,25,24522,continuation,0,destination,x-bb81243032e156ba,,,0.656384113,1,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,train,6822706192399096,True,0.512930243
serial_crossover,6822714198581358,6822714012987504,25,16341,continuation,0,destination,x-e214ec87aca400f4,,,0.637560483,1,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,train,6822713561020875,True,0.451966629
serial_crossover,6822722784923322,6822722600992722,25,16341,continuation,0,destination,x-391c4502bd07104c,,,0.642159366,1,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,train,6822722142763956,True,0.458228766
serial_crossover,6822737061534508,6822736873213772,28,32723,continuation,0,destination,x-de1d6198d9cd8dc2,,,0.741940651,1,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,train,6822736319593857,True,0.553619915
serial_crossover,6822750715653482,6822750533448842,28,32723,continuation,0,destination,x-77e142637b74df9b,,,0.712762516,1,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,train,6822750002890966,True,0.530557876
serial_crossover,6822939886522799,6822939704776278,28,32723,continuation,0,destination,x-427f02e58f4f5cd2,,,0.736091633,1,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,train,6822939150431166,True,0.554345112
serial_crossover,6822962048530550,6822961866438456,28,32723,continuation,0,destination,x-f0d5abf37b3ca6ba,,,0.713719098,1,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,train,6822961334811452,True,0.531627004
serial_crossover,6822968371332404,6822968185153143,24,4049,continuation,0,destination,x-a9ec70c7f61c6490,,,0.601990772,1,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,train,6822967769341632,True,0.415811511
serial_crossover,6822974002850036,6822973816780843,35,4049,continuation,0,destination,x-95eabccbcb36b054,,,0.854817289,1,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,train,6822973148032747,True,0.668748096
serial_crossover,6822984900817560,6822984759353853,25,24522,continuation,0,destination,x-44374f2adab4e36b,,,0.639632489,1,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,train,6822984261185071,True,0.498168782
serial_crossover,6823001758823491,6823001621906675,25,24522,continuation,0,destination,x-777c97a16518907d,,,0.6348852,1,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,train,6823001123938291,True,0.497968384
serial_crossover,6823016630187712,6823016446866492,25,32721,continuation,0,destination,x-2f3f853057120033,,,0.649710394,1,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,train,6823015980477318,True,0.466389174
serial_crossover,6823038692852888,6823038505505041,25,32721,continuation,0,destination,x-7d2ad19c5423cdf2,,,0.663082534,1,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,train,6823038029770354,True,0.475734687
serial_crossover,6823049992803088,6823049809625297,25,24529,continuation,0,destination,x-6e304ab3e94566ec,,,0.63770132,1,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,train,6823049355101768,True,0.454523529
serial_crossover,6823066988746802,6823066809845932,28,24529,continuation,0,destination,x-ae01b4390692d500,,,0.69286469,1,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,train,6823066295882112,True,0.51396382
serial_crossover,6823072473765313,6823072295578066,22,8147,continuation,0,destination,x-13c7ba33ca0a1f92,,,0.537193545,1,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,train,6823071936571768,True,0.359006298
serial_crossover,6823080461468666,6823080283153410,22,8147,continuation,0,destination,x-7e8f05023de3fb8e,,,0.53475585,1,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,train,6823079926712816,True,0.356440594
serial_crossover,6823091194399472,6823091007380207,28,24533,continuation,0,destination,x-813c5a8d3c89da4e,,,0.713057907,1,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,validation,6823090481341565,True,0.526038642
serial_crossover,6823108241788773,6823108062469148,28,24533,continuation,0,destination,x-5f796be6a51e06f7,,,0.696198224,1,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,validation,6823107545590549,True,0.516878599
serial_crossover,6823120734252470,6823120550281034,25,16341,continuation,0,destination,x-923f4d1af371dab0,,,0.649332472,1,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,train,6823120084919998,True,0.465361036
serial_crossover,6823128621290929,6823128439185053,25,16341,continuation,0,destination,x-858151800921cb3f,,,0.620226196,1,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,train,6823128001064733,True,0.43812032
serial_crossover,6823136178298399,6823136045088901,23,16335,continuation,0,destination,x-0cf387c336ce97e8,,,0.557992047,1,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,validation,6823135620306352,True,0.424782549
serial_crossover,6823148304866078,6823148172139915,22,16335,continuation,0,destination,x-8e905931f5a72838,,,0.562852816,1,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,validation,6823147742013262,True,0.430126653
serial_crossover,6823153014536403,6823152881309926,24,4048,continuation,0,destination,x-8fe95a2c5828721b,,,0.566765795,1,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,train,6823152447770608,True,0.433539318
serial_crossover,6823158990369042,6823158857330962,26,4048,continuation,0,destination,x-9289f352b581cef1,,,0.608550448,1,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,train,6823158381818594,True,0.475512368
serial_crossover,6823180889477789,6823180710424891,28,32723,continuation,0,destination,x-b2948153b8d19310,,,0.713068536,1,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,validation,6823180176409253,True,0.534015638
