phase,gpu,samples,power_mean_w
baseline,0,239,287.39188284518826
baseline,1,239,85.65380753138078
drain,0,119,269.09386554621847
drain,1,119,209.20949579831932
post,0,239,148.39991631799163
post,1,239,281.92560669456066
