connection_id,route,key_hash,start_ns,end_ns,client_to_target_bytes,target_to_client_bytes,client_first_byte_ns,client_last_byte_ns,target_first_byte_ns,target_last_byte_ns,client_rtt_us,client_rttvar_us,client_snd_cwnd,client_total_retrans,target_rtt_us,target_rttvar_us,target_snd_cwnd,target_total_retrans
d790207940e0a627,api,,11527710339046,11529277378637,60344,156579,11528327665056,11528327665056,11528393889647,11529276887764,,,,,,,,
350853309ce1e2c2,api,,11539801154723,11541363039173,60350,156581,11540406919745,11540406919745,11540470851746,11541361939207,,,,,,,,
19ecddf0bd6de279,api,,11551784356068,11553340628404,60350,156349,11552386659995,11552386659995,11552448711888,11553336775260,,,,,,,,
9b14bdee69438b46,api,,11562935786890,11564238166993,60326,157943,11563114099757,11563114099757,11563176107046,11564237627860,,,,,,,,
e974a5af22919f99,api,,11575778330799,11577424077005,60344,157031,11576402577475,11576402577475,11576468988643,11577423464084,,,,,,,,
8b32d1d0f00809ad,api,,11586785739250,11587918331440,60344,157517,11586786246182,11586786246182,11586867632947,11587911775606,,,,,,,,
75e04c52d9c09b5f,api,,11514474610108,11610492732908,60344,156571,11514475059432,11514475059432,11514555206190,11610484457635,,,,,,,,
1f2a1ce96c8a1491,api,,11515687409364,11628074518358,60344,157513,11516347310151,11516347310151,11516392781701,11628074001778,,,,,,,,
d7eb76f16b1515b7,api,,11628317504209,11629701480317,64566,166490,11628915932879,11628915932879,11628977145715,11629701029460,,,,,,,,
eb9cc8a3ca111355,api,,11629240403164,11630882342686,64592,168185,11629822381395,11629822381395,11629882210462,11630881806369,,,,,,,,
19eda3c47277fa81,api,,11629938496362,11631394301388,64572,166258,11630528252135,11630528252135,11630579489441,11631393753028,,,,,,,,
255af4bb7e169fac,api,,11630769157778,11631937038206,64568,168353,11630769527642,11630769527642,11630860237546,11631936510395,,,,,,,,
74b884b8df47915d,api,,11631907822043,11632992651110,64566,167431,11632064365838,11632064365838,11632116260788,11632992106117,,,,,,,,
c8df3105a042ca36,api,,11632877212174,11633936534047,64586,168405,11632877681956,11632877681956,11632969931005,11633935688209,,,,,,,,
7868e2ab55c2bee1,api,,11646355932855,11647204285432,64566,166478,11646356399682,11646356399682,11646436147610,11647203737664,,,,,,,,
84ec72268e357c0d,api,,11659201128005,11660151386641,64566,167425,11659203040055,11659203040055,11659296058477,11660149666611,,,,,,,,
f82a75e2eae3c659,api,,11660321509802,11661265528877,64591,166521,11660326516904,11660326516904,11660427878443,11661259871223,,,,,,,,
3a41f4b831516ca8,api,,11660376541982,11661343434269,64585,166741,11660379885982,11660379885982,11660481722994,11661329526513,,,,,,,,
5da4d95ea3887e6d,api,,11660276383112,11661357747977,64585,167471,11660280885176,11660280885176,11660382857552,11661344853334,,,,,,,,
22eab50fd51214c7,api,,11660400564633,11661358688614,64585,166976,11660404052803,11660404052803,11660481673801,11661352639615,,,,,,,,
eda3fc36e2b0e872,api,,11660295750551,11661433081265,64611,167730,11660304390395,11660304390395,11660404415875,11661418873330,,,,,,,,
5e552d78c8872b63,api,,11660428162817,11661433872090,64585,167202,11660440457003,11660440457003,11660571277797,11661420305389,,,,,,,,
6f786aadca72c6b6,api,,11660455987778,11661547180493,64605,168182,11660458198960,11660458198960,11660571318413,11661546507168,,,,,,,,
5d5d9e5420059644,api,,11660350118574,11661592249635,64587,168616,11660361654386,11660361654386,11660451667455,11661577828103,,,,,,,,
