monotonic_ns,wall_ns,interval_ns,connection_id,route,direction,bytes,billed
5896367000000000,1784511097848633743,250000000,0a538b62e9fbde13,kv,client_to_target,186,0
5896367000000000,1784511097848659973,250000000,0a538b62e9fbde13,kv,target_to_client,36,1
5896367000000000,1784511097848667093,250000000,1c83a27b446e2016,api,client_to_target,8770,1
5896367000000000,1784511097848672432,250000000,1c83a27b446e2016,api,target_to_client,149,0
5896367000000000,1784511097848677322,250000000,259dec1e3c669811,api,client_to_target,8771,1
5896367000000000,1784511097848682192,250000000,259dec1e3c669811,api,target_to_client,149,0
5896367000000000,1784511097848686702,250000000,282d28f2a192ee13,api,client_to_target,8771,1
5896367000000000,1784511097848691222,250000000,282d28f2a192ee13,api,target_to_client,149,0
5896367000000000,1784511097848695552,250000000,284cd7e86a9c8fbf,kv,client_to_target,186,0
5896367000000000,1784511097848699982,250000000,284cd7e86a9c8fbf,kv,target_to_client,36,1
5896367000000000,1784511097848704342,250000000,2c8f8673ba3f488f,kv,client_to_target,186,0
5896367000000000,1784511097848708822,250000000,2c8f8673ba3f488f,kv,target_to_client,36,1
5896367000000000,1784511097848713242,250000000,3378ec72b7d906b3,kv,client_to_target,186,0
5896367000000000,1784511097848717572,250000000,3378ec72b7d906b3,kv,target_to_client,36,1
5896367000000000,1784511097848721712,250000000,360f18aaf0867906,kv,client_to_target,186,0
5896367000000000,1784511097848726082,250000000,360f18aaf0867906,kv,target_to_client,36,1
5896367000000000,1784511097848730252,250000000,3aaed2bfb8a155e2,kv,client_to_target,186,0
5896367000000000,1784511097848734662,250000000,3aaed2bfb8a155e2,kv,target_to_client,36,1
5896367000000000,1784511097848738932,250000000,3e831cec7eb35a4e,kv,client_to_target,186,0
5896367000000000,1784511097848743232,250000000,3e831cec7eb35a4e,kv,target_to_client,36,1
5896367000000000,1784511097848747552,250000000,3f5da7a194639d74,kv,client_to_target,186,0
5896367000000000,1784511097848751882,250000000,3f5da7a194639d74,kv,target_to_client,36,1
5896367000000000,1784511097848756092,250000000,451994d37028afa2,kv,client_to_target,186,0
5896367000000000,1784511097848760272,250000000,451994d37028afa2,kv,target_to_client,36,1
5896367000000000,1784511097848764442,250000000,4ef049b9f0590e00,kv,client_to_target,186,0
5896367000000000,1784511097848768662,250000000,4ef049b9f0590e00,kv,target_to_client,36,1
5896367000000000,1784511097848772851,250000000,5d1e69951eede971,kv,client_to_target,186,0
5896367000000000,1784511097848778531,250000000,5d1e69951eede971,kv,target_to_client,36,1
5896367000000000,1784511097848782761,250000000,6e22ab079a196463,kv,client_to_target,186,0
5896367000000000,1784511097848787001,250000000,6e22ab079a196463,kv,target_to_client,36,1
5896367000000000,1784511097848791241,250000000,6ff74dfd99e8be1e,kv,client_to_target,186,0
5896367000000000,1784511097848795521,250000000,6ff74dfd99e8be1e,kv,target_to_client,36,1
5896367000000000,1784511097848799781,250000000,70bd52e22fed0ae9,kv,client_to_target,186,0
5896367000000000,1784511097848804141,250000000,70bd52e22fed0ae9,kv,target_to_client,36,1
5896367000000000,1784511097848808261,250000000,7f68d427405465f9,kv,client_to_target,186,0
5896367000000000,1784511097848812481,250000000,7f68d427405465f9,kv,target_to_client,36,1
5896367000000000,1784511097848816611,250000000,806d866ecc74a404,kv,client_to_target,186,0
5896367000000000,1784511097848820871,250000000,806d866ecc74a404,kv,target_to_client,36,1
5896367000000000,1784511097848825031,250000000,80d199c2a8f82f4d,kv,client_to_target,186,0
5896367000000000,1784511097848829261,250000000,80d199c2a8f82f4d,kv,target_to_client,36,1
5896367000000000,1784511097848833481,250000000,8740375dd4987326,kv,client_to_target,186,0
5896367000000000,1784511097848837641,250000000,8740375dd4987326,kv,target_to_client,36,1
5896367000000000,1784511097848841811,250000000,8e204f7339e6ea24,kv,client_to_target,186,0
5896367000000000,1784511097848846111,250000000,8e204f7339e6ea24,kv,target_to_client,36,1
5896367000000000,1784511097848850321,250000000,93162b7879dff5e3,kv,client_to_target,186,0
5896367000000000,1784511097848863511,250000000,93162b7879dff5e3,kv,target_to_client,36,1
5896367000000000,1784511097848868241,250000000,95bb296fa072f266,kv,client_to_target,186,0
5896367000000000,1784511097848872550,250000000,95bb296fa072f266,kv,target_to_client,36,1
5896367000000000,1784511097848876910,250000000,a091fb67da9f5ed5,kv,client_to_target,186,0
5896367000000000,1784511097848881280,250000000,a091fb67da9f5ed5,kv,target_to_client,36,1
5896367000000000,1784511097848885530,250000000,a3b2e5db6c81fe6b,kv,client_to_target,186,0
5896367000000000,1784511097848889760,250000000,a3b2e5db6c81fe6b,kv,target_to_client,36,1
5896367000000000,1784511097848894010,250000000,b692ab775323e5f1,kv,client_to_target,186,0
5896367000000000,1784511097848898260,250000000,b692ab775323e5f1,kv,target_to_client,36,1
5896367000000000,1784511097848902490,250000000,bc0da172b3f0cfc3,kv,client_to_target,186,0
5896367000000000,1784511097848906790,250000000,bc0da172b3f0cfc3,kv,target_to_client,36,1
5896367000000000,1784511097848910990,250000000,c94223623a156a35,kv,client_to_target,186,0
5896367000000000,1784511097848915290,250000000,c94223623a156a35,kv,target_to_client,36,1
5896367000000000,1784511097848919700,250000000,d0662d6bc78b7c5c,kv,client_to_target,186,0
5896367000000000,1784511097848924010,250000000,d0662d6bc78b7c5c,kv,target_to_client,36,1
5896367000000000,1784511097848928150,250000000,d444e9104df17af9,kv,client_to_target,186,0
5896367000000000,1784511097848932380,250000000,d444e9104df17af9,kv,target_to_client,36,1
5896367000000000,1784511097848936530,250000000,d95420e0ca12639a,kv,client_to_target,186,0
5896367000000000,1784511097848940790,250000000,d95420e0ca12639a,kv,target_to_client,36,1
5896367000000000,1784511097848945090,250000000,e60c11a65a447628,kv,client_to_target,186,0
5896367000000000,1784511097848949260,250000000,e60c11a65a447628,kv,target_to_client,36,1
5896367000000000,1784511097848953410,250000000,e83e11b4612f3ccc,kv,client_to_target,186,0
5896367000000000,1784511097848957620,250000000,e83e11b4612f3ccc,kv,target_to_client,36,1
5896367000000000,1784511097848961780,250000000,eef2bcee28ac232b,api,client_to_target,8771,1
5896367000000000,1784511097848966160,250000000,eef2bcee28ac232b,api,target_to_client,149,0
5896367000000000,1784511097848970549,250000000,ef69a875973559b2,kv,client_to_target,186,0
5896367000000000,1784511097848974799,250000000,ef69a875973559b2,kv,target_to_client,36,1
5896367000000000,1784511097848978979,250000000,f248d955dbfe0ed5,kv,client_to_target,186,0
5896367000000000,1784511097848994449,250000000,f248d955dbfe0ed5,kv,target_to_client,36,1
5896367000000000,1784511097848998929,250000000,f733f62a9b1d361d,kv,client_to_target,186,0
5896367000000000,1784511097849003079,250000000,f733f62a9b1d361d,kv,target_to_client,36,1
5896367250000000,1784511098099625600,250000000,06e34734eb200460,kv,client_to_target,186,0
5896367250000000,1784511098099649960,250000000,06e34734eb200460,kv,target_to_client,36,1
5896367250000000,1784511098099659120,250000000,19161b9be434ff39,kv,client_to_target,186,0
5896367250000000,1784511098099666230,250000000,19161b9be434ff39,kv,target_to_client,36,1
5896367250000000,1784511098099672460,250000000,1d80451a65600c18,kv,client_to_target,186,0
5896367250000000,1784511098099678730,250000000,1d80451a65600c18,kv,target_to_client,36,1
5896367250000000,1784511098099684670,250000000,23924921d1c19495,kv,client_to_target,186,0
5896367250000000,1784511098099690630,250000000,23924921d1c19495,kv,target_to_client,36,1
5896367250000000,1784511098099696600,250000000,255b199719138ca3,kv,client_to_target,186,0
5896367250000000,1784511098099702500,250000000,255b199719138ca3,kv,target_to_client,36,1
5896367250000000,1784511098099708550,250000000,273c995d87ab3b99,kv,client_to_target,186,0
5896367250000000,1784511098099714720,250000000,273c995d87ab3b99,kv,target_to_client,36,1
5896367250000000,1784511098099720730,250000000,278931b0c297cc30,kv,client_to_target,186,0
5896367250000000,1784511098099726699,250000000,278931b0c297cc30,kv,target_to_client,36,1
5896367250000000,1784511098099740689,250000000,29a265a19779d737,kv,client_to_target,186,0
5896367250000000,1784511098099747679,250000000,29a265a19779d737,kv,target_to_client,36,1
5896367250000000,1784511098099753919,250000000,35861031648ce447,kv,client_to_target,186,0
5896367250000000,1784511098099760109,250000000,35861031648ce447,kv,target_to_client,36,1
5896367250000000,1784511098099766139,250000000,358c986febf272d7,kv,client_to_target,186,0
5896367250000000,1784511098099772079,250000000,358c986febf272d7,kv,target_to_client,36,1
5896367250000000,1784511098099778019,250000000,4a299aeb006b7637,kv,client_to_target,186,0
5896367250000000,1784511098099784129,250000000,4a299aeb006b7637,kv,target_to_client,36,1
5896367250000000,1784511098099790139,250000000,4dbf1bbcd2699e5c,kv,client_to_target,186,0
5896367250000000,1784511098099796029,250000000,4dbf1bbcd2699e5c,kv,target_to_client,36,1
5896367250000000,1784511098099801909,250000000,4f984e95c1c88f0d,kv,client_to_target,186,0
5896367250000000,1784511098099807979,250000000,4f984e95c1c88f0d,kv,target_to_client,36,1
5896367250000000,1784511098099813859,250000000,57630709f35153d6,kv,client_to_target,186,0
5896367250000000,1784511098099819909,250000000,57630709f35153d6,kv,target_to_client,36,1
5896367250000000,1784511098099825798,250000000,593a8087411f9dce,kv,client_to_target,186,0
5896367250000000,1784511098099831758,250000000,593a8087411f9dce,kv,target_to_client,36,1
5896367250000000,1784511098099837618,250000000,5a2572337a4be20a,kv,client_to_target,186,0
5896367250000000,1784511098099843408,250000000,5a2572337a4be20a,kv,target_to_client,36,1
5896367250000000,1784511098099849378,250000000,5b336ed6ac2e543a,kv,client_to_target,186,0
5896367250000000,1784511098099855258,250000000,5b336ed6ac2e543a,kv,target_to_client,36,1
5896367250000000,1784511098099861128,250000000,5f10b2706e6cd8fd,kv,client_to_target,186,0
5896367250000000,1784511098099867028,250000000,5f10b2706e6cd8fd,kv,target_to_client,36,1
5896367250000000,1784511098099872898,250000000,64df4d220d5b75f7,kv,client_to_target,186,0
5896367250000000,1784511098099878928,250000000,64df4d220d5b75f7,kv,target_to_client,36,1
5896367250000000,1784511098099884858,250000000,6993942976e290e1,kv,client_to_target,186,0
5896367250000000,1784511098099890708,250000000,6993942976e290e1,kv,target_to_client,36,1
5896367250000000,1784511098099896578,250000000,6b5b1230b8935f1e,kv,client_to_target,186,0
5896367250000000,1784511098099902428,250000000,6b5b1230b8935f1e,kv,target_to_client,36,1
5896367250000000,1784511098099908328,250000000,6f1a39240249eb95,kv,client_to_target,186,0
5896367250000000,1784511098099914448,250000000,6f1a39240249eb95,kv,target_to_client,36,1
5896367250000000,1784511098099920538,250000000,71a8d19bcb220d8c,kv,client_to_target,186,0
5896367250000000,1784511098099927067,250000000,71a8d19bcb220d8c,kv,target_to_client,36,1
5896367250000000,1784511098099933337,250000000,82b444e4ec0a1657,kv,client_to_target,186,0
5896367250000000,1784511098099939437,250000000,82b444e4ec0a1657,kv,target_to_client,36,1
5896367250000000,1784511098099945347,250000000,84c35b5d24fc10a1,kv,client_to_target,186,0
5896367250000000,1784511098099951227,250000000,84c35b5d24fc10a1,kv,target_to_client,36,1
5896367250000000,1784511098099957107,250000000,88a0681f398083a4,kv,client_to_target,186,0
5896367250000000,1784511098099963047,250000000,88a0681f398083a4,kv,target_to_client,36,1
5896367250000000,1784511098099969137,250000000,8accc82badfc942c,kv,client_to_target,186,0
5896367250000000,1784511098099975247,250000000,8accc82badfc942c,kv,target_to_client,36,1
5896367250000000,1784511098099992747,250000000,8ee7de7a75e25267,kv,client_to_target,186,0
5896367250000000,1784511098099999177,250000000,8ee7de7a75e25267,kv,target_to_client,36,1
5896367250000000,1784511098100005157,250000000,8facb4045cfe711c,kv,client_to_target,186,0
5896367250000000,1784511098100011947,250000000,8facb4045cfe711c,kv,target_to_client,36,1
5896367250000000,1784511098100017927,250000000,8fece736cbb3a8ab,kv,client_to_target,186,0
5896367250000000,1784511098100027166,250000000,8fece736cbb3a8ab,kv,target_to_client,36,1
5896367250000000,1784511098100033536,250000000,9194d80a3fb712fa,kv,client_to_target,186,0
5896367250000000,1784511098100039626,250000000,9194d80a3fb712fa,kv,target_to_client,12582948,1
5896367250000000,1784511098100046496,250000000,93cf43d5d9ad3363,kv,client_to_target,186,0
