catch_up_finish_s,catch_up_start_s,condition,context_profile,context_tokens,continuation_start_s,continuation_ttft_delta_s,continuation_ttft_s,episode,first_token_s,match_id,method,migration_finish_s,migration_start_s,migration_ttft_s,order,policy,quiesce_s,reaction_commit_s,reaction_readiness_s,required_deadline_s,sample_id,scenario_id,scheduler_wait_s,session_id,token_distribution
,,interactive_coding-uniform_support-30s,interactive_coding,18944,16.235806013,-0.0048667779999999605,0.44935612,5,16.685162133,f922724db4402b65,kv_transfer,4.234116103,0.003371987,4.023231774,2,kv_only,4.234117333,4.234368611,4.026603761,30,12bbd4d8a68c7a76,p-d9cb22596b3c04fe,0.003371987,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,uniform_support
,,interactive_coding-uniform_support-30s,interactive_coding,18944,14.312083451,0.037006490999999975,0.491244499,5,14.80332795,f922724db4402b65,kv_transfer,6.450949352,0.004061952,6.23326579,3,kv_only,6.450951222,6.451215111,6.237327742,30,12bbd4d8a68c7a76,p-d9cb22596b3c04fe,0.004061952,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,uniform_support
,,interactive_coding-uniform_support-30s,interactive_coding,31488,15.63995625,-0.015512252000000004,0.45756095,5,16.0975172,f922724db4402b65,kv_transfer,7.860966376,0.005523842,7.687326903,4,kv_only,7.860968216,7.861336703,7.692850745,30,12bbd4d8a68c7a76,p-d9cb22596b3c04fe,0.005523842,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,uniform_support
,,interactive_coding-uniform_support-30s,interactive_coding,31488,14.98676458,-0.0059263960000000004,0.473020818,5,15.459785398,f922724db4402b65,kv_transfer,9.459907537,0.006928662,9.244779429,5,kv_only,9.459909347,9.460313733,9.251708091,30,12bbd4d8a68c7a76,p-d9cb22596b3c04fe,0.006928662,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,uniform_support
,,interactive_coding-uniform_support-30s,interactive_coding,31488,13.600667032,0.04689568500000002,0.512405592,5,14.113072624,f922724db4402b65,kv_transfer,11.0289227,0.008106054,10.689631316,6,kv_only,11.02892363,11.029297576,10.69773737,30,12bbd4d8a68c7a76,p-d9cb22596b3c04fe,0.008106054,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,uniform_support
,,interactive_coding-uniform_support-30s,interactive_coding,31488,12.9375325,0.038316698999999954,0.507896426,5,13.445428926,f922724db4402b65,kv_transfer,12.294635709,0.009024798,12.119658419,7,kv_only,12.294637839,12.295009705,12.128683217,30,12bbd4d8a68c7a76,p-d9cb22596b3c04fe,0.009024798,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,uniform_support
,,interactive_coding-uniform_support-30s,interactive_coding,18944,38.455421037,-0.034828843,0.447400948,5,38.902821985,f922724db4402b65,replay,33.457501169,0.001370387,23.571716662,0,replay_only,33.457503139,33.457829516,23.573087049,30,12bbd4d8a68c7a76,p-fc6fb1ff926de375,0.001370387,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,uniform_support
,,interactive_coding-uniform_support-30s,interactive_coding,18944,34.023601716,-0.013979839999999966,0.446882963,5,34.470484679,f922724db4402b65,replay,33.554677546,0.002457887,33.551793603,1,replay_only,33.554680566,33.55525657,33.55425149,30,12bbd4d8a68c7a76,p-fc6fb1ff926de375,0.002457887,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,uniform_support
,,interactive_coding-uniform_support-30s,interactive_coding,18944,37.81524313,-0.002434959999999986,0.451787938,5,38.267031068,f922724db4402b65,replay,33.627194249,0.003590627,33.365021809,2,replay_only,33.627196889,33.627824954,33.368612436,30,12bbd4d8a68c7a76,p-fc6fb1ff926de375,0.003590627,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,uniform_support
,,interactive_coding-uniform_support-30s,interactive_coding,18944,35.926715836,-0.007651872000000004,0.446586136,5,36.373301972,f922724db4402b65,replay,33.545453181,0.003816835,28.22898468,3,replay_only,33.54545464,33.545744148,28.232801515,30,12bbd4d8a68c7a76,p-fc6fb1ff926de375,0.003816835,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,uniform_support
,,interactive_coding-uniform_support-30s,interactive_coding,31488,37.209735155,-0.01018532600000005,0.462887876,5,37.672623031,f922724db4402b65,replay,33.836611125,0.0054058,33.691696327,4,replay_only,33.836611925,33.837384428,33.697102127,30,12bbd4d8a68c7a76,p-fc6fb1ff926de375,0.0054058,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,uniform_support
,,interactive_coding-uniform_support-30s,interactive_coding,31488,36.559953907,-0.018838903000000018,0.460108311,5,37.020062218,f922724db4402b65,replay,33.836158729,0.006061724,33.642672137,5,replay_only,33.836161079,33.837210019,33.648733861,30,12bbd4d8a68c7a76,p-fc6fb1ff926de375,0.006061724,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,uniform_support
,,interactive_coding-uniform_support-30s,interactive_coding,31488,35.283900374,-0.00897598300000002,0.456533924,5,35.740434298,f922724db4402b65,replay,34.021726443,0.006907316,33.828591899,6,replay_only,34.021728333,34.022416577,33.835499215,30,12bbd4d8a68c7a76,p-fc6fb1ff926de375,0.006907316,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,uniform_support
,,interactive_coding-uniform_support-30s,interactive_coding,31488,34.610495172,0.05986103800000003,0.529440765,5,35.139935937,f922724db4402b65,replay,33.949959253,0.00759494,33.803759427,7,replay_only,33.949961393,33.950461838,33.811354367,30,12bbd4d8a68c7a76,p-fc6fb1ff926de375,0.00759494,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,uniform_support
,,interactive_coding-uniform_support-30s,interactive_coding,18944,11.662600478,-0.0058711069999999865,0.454991696,5,12.117592174,f922724db4402b65,kv_transfer,6.052337626,0.001154178,5.841125164,0,greedy,6.052339636,6.053060999,5.842279342,30,12bbd4d8a68c7a76,p-0e087ec4485c036c,0.001154178,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,uniform_support
,,interactive_coding-uniform_support-30s,interactive_coding,18944,13.509013032,0.010869149999999994,0.465107158,5,13.97412019,f922724db4402b65,kv_transfer,5.981039899,0.002706601,5.658707304,1,greedy,5.981041379,5.981281096,5.661413905,30,12bbd4d8a68c7a76,p-0e087ec4485c036c,0.002706601,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,uniform_support
,,interactive_coding-uniform_support-30s,interactive_coding,18944,15.445354884,0.011214537000000024,0.465437435,5,15.910792319,f922724db4402b65,kv_transfer,5.949923911,0.003673971,5.657623465,2,greedy,5.949925981,5.950504395,5.661297436,30,12bbd4d8a68c7a76,p-0e087ec4485c036c,0.003673971,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,uniform_support
,,interactive_coding-uniform_support-30s,interactive_coding,18944,16.10243961,-0.02702227600000001,0.455207515,5,16.557647125,f922724db4402b65,kv_transfer,6.142809349,0.004398993,5.889334089,3,greedy,6.142810859,6.143408263,5.893733082,30,12bbd4d8a68c7a76,p-0e087ec4485c036c,0.004398993,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,uniform_support
,,interactive_coding-uniform_support-30s,interactive_coding,31488,12.253140906,-0.003036444000000027,0.466543283,5,12.719684189,f922724db4402b65,kv_transfer,7.868675641,0.005495031,7.576744862,4,greedy,7.868676951,7.869095137,7.582239893,30,12bbd4d8a68c7a76,p-0e087ec4485c036c,0.005495031,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,uniform_support
,,interactive_coding-uniform_support-30s,interactive_coding,31488,12.861263295,0.006208790999999991,0.471718698,5,13.332981993,f922724db4402b65,kv_transfer,9.245382666,0.00656803,8.90910146,5,greedy,9.245383846,9.245828991,8.91566949,30,12bbd4d8a68c7a76,p-0e087ec4485c036c,0.00656803,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,uniform_support
,,interactive_coding-uniform_support-30s,interactive_coding,31488,14.161414688,-0.003931381999999983,0.475015832,5,14.63643052,f922724db4402b65,kv_transfer,11.660999565,0.007442201,11.410048407,6,greedy,11.661001105,11.661359671,11.417490608,30,12bbd4d8a68c7a76,p-0e087ec4485c036c,0.007442201,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,uniform_support
,,interactive_coding-uniform_support-30s,interactive_coding,31488,14.823519781,0.009354380999999967,0.482427583,5,15.305947364,f922724db4402b65,replay,5.822202216,0.008738027,5.677469203,7,greedy,5.822213016,5.822710821,5.68620723,30,12bbd4d8a68c7a76,p-0e087ec4485c036c,0.008738027,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,uniform_support
,,agentic_tool_loop-uniform_support-30s,agentic_tool_loop,14080,11.659260147,0.037214599000000015,0.460225406,9,12.119485553,765b6f6272501035,replay,3.888015852,0.001041839,3.681215011,0,greedy,3.888020502,3.888564997,3.68225685,30,fbca66996303bcd2,p-4f27a9c152bda0f6,0.001041839,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,uniform_support
,,agentic_tool_loop-uniform_support-30s,agentic_tool_loop,14080,15.145730899,0.11953905299999995,0.523780674,9,15.669511573,765b6f6272501035,replay,4.117196601,0.001716442,3.904303242,1,greedy,4.11719872,4.122694583,3.906019684,30,fbca66996303bcd2,p-4f27a9c152bda0f6,0.001716442,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,uniform_support
,,agentic_tool_loop-uniform_support-30s,agentic_tool_loop,30720,12.326457063,0.046913653,0.51644174,9,12.842898803,765b6f6272501035,kv_transfer,4.153406633,0.002459485,3.926407771,2,greedy,4.153408643,4.153806188,3.928867256,30,fbca66996303bcd2,p-4f27a9c152bda0f6,0.002459485,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,uniform_support
,,agentic_tool_loop-uniform_support-30s,agentic_tool_loop,31488,10.949056429,0.036276178999999964,0.509793569,9,11.458849998,765b6f6272501035,kv_transfer,8.252799969,0.00389531,7.990900471,3,greedy,8.252801489,8.253187535,7.994795781,30,fbca66996303bcd2,p-4f27a9c152bda0f6,0.00389531,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,uniform_support
,,agentic_tool_loop-uniform_support-30s,agentic_tool_loop,31488,12.994996036,0.04844230499999996,0.52030598,9,13.515302016,765b6f6272501035,kv_transfer,5.664043317,0.00482874,5.428701402,4,greedy,5.664044887,5.664731309,5.433530142,30,fbca66996303bcd2,p-4f27a9c152bda0f6,0.00482874,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,uniform_support
,,agentic_tool_loop-uniform_support-30s,agentic_tool_loop,31488,13.678870079,0.11200875799999999,0.585538158,9,14.264408237,765b6f6272501035,kv_transfer,6.835356002,0.007017927,6.5950716,5,greedy,6.835357492,6.835824537,6.602089527,30,fbca66996303bcd2,p-4f27a9c152bda0f6,0.007017927,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,uniform_support
,,agentic_tool_loop-uniform_support-30s,agentic_tool_loop,31488,14.42229451,0.038537449,0.5087604,9,14.93105491,765b6f6272501035,kv_transfer,9.61418737,0.008399323,9.244484348,6,greedy,9.61418868,9.614571196,9.252883671,30,fbca66996303bcd2,p-4f27a9c152bda0f6,0.008399323,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,uniform_support
,,agentic_tool_loop-uniform_support-30s,agentic_tool_loop,31488,15.845881732,0.0018193069999999922,0.468974666,9,16.314856398,765b6f6272501035,kv_transfer,10.947684143,0.009082055,10.653906449,7,greedy,10.947685503,10.948051429,10.662988504,30,fbca66996303bcd2,p-4f27a9c152bda0f6,0.009082055,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,uniform_support
,,agentic_tool_loop-uniform_support-30s,agentic_tool_loop,14080,13.43602966,0.005464250000000004,0.428475057,9,13.864504717,765b6f6272501035,replay,3.945267453,0.00099792,3.761532838,0,queue_haul,3.945269003,3.94555836,3.762530758,30,fbca66996303bcd2,p-31baf1339507b7ea,0.00099792,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,uniform_support
,,agentic_tool_loop-uniform_support-30s,agentic_tool_loop,14080,16.575509673,0.07127973199999998,0.475521353,9,17.051031026,765b6f6272501035,replay,4.288881678,0.002668863,4.043156076,1,queue_haul,4.288883008,4.295465313,4.045824939,30,fbca66996303bcd2,p-31baf1339507b7ea,0.002668863,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,uniform_support
,,agentic_tool_loop-uniform_support-30s,agentic_tool_loop,30720,14.046686457,-0.006619950999999957,0.462908136,9,14.509594593,765b6f6272501035,kv_transfer,4.295988268,0.005077349,4.018265392,2,queue_haul,4.295990528,4.29677496,4.023342741,30,fbca66996303bcd2,p-31baf1339507b7ea,0.005077349,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,uniform_support
,,agentic_tool_loop-uniform_support-30s,agentic_tool_loop,31488,12.788342658,-0.013650842999999968,0.459866547,9,13.248209205,765b6f6272501035,kv_transfer,4.393065659,0.006204228,4.03976179,3,queue_haul,4.393067359,4.393473715,4.045966018,30,fbca66996303bcd2,p-31baf1339507b7ea,0.006204228,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,uniform_support
,,agentic_tool_loop-uniform_support-30s,agentic_tool_loop,31488,14.650879588,0.014138173000000032,0.486001848,9,15.136881436,765b6f6272501035,kv_transfer,6.90317398,0.007221048,6.64013052,4,queue_haul,6.90317614,6.903812914,6.647351568,30,fbca66996303bcd2,p-31baf1339507b7ea,0.007221048,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,uniform_support
,,agentic_tool_loop-uniform_support-30s,agentic_tool_loop,31488,15.268521276,0.04433467400000002,0.517864074,9,15.78638535,765b6f6272501035,kv_transfer,10.117437705,0.008868952,9.851481733,5,queue_haul,10.117439545,10.117823452,9.860350685,30,fbca66996303bcd2,p-31baf1339507b7ea,0.008868952,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,uniform_support
,,agentic_tool_loop-uniform_support-30s,agentic_tool_loop,31488,15.922226198,0.004439519000000003,0.47466247,9,16.396888668,765b6f6272501035,kv_transfer,11.415343623,0.010293158,11.132038572,6,queue_haul,11.415344973,11.415729319,11.14233173,30,fbca66996303bcd2,p-31baf1339507b7ea,0.010293158,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,uniform_support
,,agentic_tool_loop-uniform_support-30s,agentic_tool_loop,31488,17.230628841,0.004158174999999986,0.471313534,9,17.701942375,765b6f6272501035,kv_transfer,12.786756254,0.011635015,12.501404573,7,queue_haul,12.786757704,12.787314129,12.513039588,30,fbca66996303bcd2,p-31baf1339507b7ea,0.011635015,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,uniform_support
,,agentic_tool_loop-uniform_support-30s,agentic_tool_loop,14080,14.790356505,-0.004833242999999987,0.399408378,9,15.189764883,765b6f6272501035,kv_transfer,1.494343181,0.00116092,1.172577176,0,kv_only,1.494344491,1.49455811,1.173738096,30,fbca66996303bcd2,p-bb8992179bd76429,0.00116092,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,uniform_support
,,agentic_tool_loop-uniform_support-30s,agentic_tool_loop,14080,11.642911497,-0.0008875139999999782,0.422123293,9,12.06503479,765b6f6272501035,kv_transfer,4.191767176,0.001766615,3.86767048,1,kv_only,4.191768896,4.191986594,3.869437095,30,fbca66996303bcd2,p-bb8992179bd76429,0.001766615,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,uniform_support
,,agentic_tool_loop-uniform_support-30s,agentic_tool_loop,30720,12.249872602,0.0008167620000000264,0.470344849,9,12.720217451,765b6f6272501035,kv_transfer,3.850125061,0.00351436,3.572760604,2,kv_only,3.850127021,3.851244601,3.576274964,30,fbca66996303bcd2,p-bb8992179bd76429,0.00351436,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,uniform_support
,,agentic_tool_loop-uniform_support-30s,agentic_tool_loop,31488,12.860620584,0.006237937999999998,0.478101613,9,13.338722197,765b6f6272501035,kv_transfer,5.546892243,0.005516493,5.274695251,3,kv_only,5.546894023,5.547343499,5.280211744,30,fbca66996303bcd2,p-bb8992179bd76429,0.005516493,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,uniform_support
,,agentic_tool_loop-uniform_support-30s,agentic_tool_loop,31488,10.957208078,0.02615637700000001,0.499673767,9,11.456881845,765b6f6272501035,kv_transfer,7.057034098,0.006709283,6.751165965,4,kv_only,7.057035938,7.057438644,6.757875248,30,fbca66996303bcd2,p-bb8992179bd76429,0.006709283,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,uniform_support
,,agentic_tool_loop-uniform_support-30s,agentic_tool_loop,31488,15.377936886,0.007257685000000014,0.474413044,9,15.85234993,765b6f6272501035,kv_transfer,8.353950115,0.007729664,8.027147042,5,kv_only,8.353951425,8.3544895,8.034876706,30,fbca66996303bcd2,p-bb8992179bd76429,0.007729664,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,uniform_support
,,agentic_tool_loop-uniform_support-30s,agentic_tool_loop,31488,14.142401182,0.0040589939999999824,0.474281945,9,14.616683127,765b6f6272501035,kv_transfer,9.579657084,0.008681336,9.256001424,6,kv_only,9.579658784,9.580262609,9.26468276,30,fbca66996303bcd2,p-bb8992179bd76429,0.008681336,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,uniform_support
,,agentic_tool_loop-uniform_support-30s,agentic_tool_loop,31488,13.484053598,0.04345176800000006,0.516981168,9,14.001034766,765b6f6272501035,kv_transfer,10.955196166,0.009854106,10.569529688,7,kv_only,10.955198246,10.955597892,10.579383794,30,fbca66996303bcd2,p-bb8992179bd76429,0.009854106,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,uniform_support
,,agentic_tool_loop-uniform_support-30s,agentic_tool_loop,14080,42.016760966,0.069216102,0.473457723,9,42.490218689,765b6f6272501035,replay,37.827343293,0.000660674,36.093025306,0,replay_only,37.827346003,37.827947727,36.09368598,30,fbca66996303bcd2,p-c307f2c08cb19fec,0.000660674,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,uniform_support
,,agentic_tool_loop-uniform_support-30s,agentic_tool_loop,14080,38.939724224,-0.0015080510000000102,0.421502756,9,39.36122698,765b6f6272501035,replay,36.095545782,0.001675155,24.06054312,1,replay_only,36.095548541,36.096040447,24.062218275,30,fbca66996303bcd2,p-c307f2c08cb19fec,0.001675155,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,uniform_support
,,agentic_tool_loop-uniform_support-30s,agentic_tool_loop,30720,39.546024764,0.012931526999999998,0.482459614,9,40.028484378,765b6f6272501035,replay,37.797622667,0.003534338,37.649366318,2,replay_only,37.797624727,37.798501998,37.652900656,30,fbca66996303bcd2,p-c307f2c08cb19fec,0.003534338,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,uniform_support
,,agentic_tool_loop-uniform_support-30s,agentic_tool_loop,31488,40.168623774,-0.00978234,0.462081335,9,40.630705109,765b6f6272501035,replay,37.896905236,0.005889756,37.741456807,3,replay_only,37.896908276,37.897407131,37.747346563,30,fbca66996303bcd2,p-c307f2c08cb19fec,0.005889756,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,uniform_support
,,agentic_tool_loop-uniform_support-30s,agentic_tool_loop,31488,38.292679016,-0.01191521000000001,0.46160218,9,38.754281196,765b6f6272501035,replay,38.171879089,0.007499771,37.975211207,4,replay_only,38.171881139,38.17284869,37.982710978,30,fbca66996303bcd2,p-c307f2c08cb19fec,0.007499771,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,uniform_support
,,agentic_tool_loop-uniform_support-30s,agentic_tool_loop,31488,42.675673497,-2.1814000000008882e-05,0.467133545,9,43.142807042,765b6f6272501035,replay,38.076788979,0.00872035,37.887401594,5,replay_only,38.076791999,38.07770212,37.896121944,30,fbca66996303bcd2,p-c307f2c08cb19fec,0.00872035,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,uniform_support
,,agentic_tool_loop-uniform_support-30s,agentic_tool_loop,31488,41.369660479,-0.006778810000000024,0.463444141,9,41.83310462,765b6f6272501035,replay,38.240364033,0.010569893,38.041038405,6,replay_only,38.240366293,38.240879488,38.051608298,30,fbca66996303bcd2,p-c307f2c08cb19fec,0.010569893,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,uniform_support
,,agentic_tool_loop-uniform_support-30s,agentic_tool_loop,31488,40.77130523,-0.014334436000000006,0.459194964,9,41.230500194,765b6f6272501035,replay,38.289993043,0.011474485,38.017891662,7,replay_only,38.289994583,38.290896594,38.029366147,30,fbca66996303bcd2,p-c307f2c08cb19fec,0.011474485,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,uniform_support
,,interactive_coding-uniform_range-30s,interactive_coding,24576,16.269702353,0.0009251570000000653,0.737317846,6,17.007020199,2d6da3e5b39b6250,kv_transfer,8.220587022,0.000887901,7.431158485,0,queue_haul,8.220588862,8.221066718,7.432046386,30,ceab62a75d29eaed,p-70b318c6d0521a96,0.000887901,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,uniform_range
,,interactive_coding-uniform_range-30s,interactive_coding,28416,11.894498253,0.08483713000000004,0.622808549,6,12.517306802,2d6da3e5b39b6250,kv_transfer,8.167557849,0.001698004,7.430481011,1,queue_haul,8.167559329,8.171289003,7.432179015,30,ceab62a75d29eaed,p-70b318c6d0521a96,0.001698004,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,uniform_range
,,interactive_coding-uniform_range-30s,interactive_coding,29696,12.722290704,0.08733294299999994,0.617717428,6,13.340008132,2d6da3e5b39b6250,kv_transfer,7.819656883,0.002779603,7.403181142,2,queue_haul,7.819658513,8.055631178,7.405960745,30,ceab62a75d29eaed,p-70b318c6d0521a96,0.002779603,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,uniform_range
,,interactive_coding-uniform_range-30s,interactive_coding,29952,11.155369144,0.039838532999999954,0.520464148,6,11.675833292,2d6da3e5b39b6250,kv_transfer,9.390446556,0.003989752,8.898656954,3,queue_haul,9.390449046,9.390880552,8.902646706,30,ceab62a75d29eaed,p-70b318c6d0521a96,0.003989752,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,uniform_range
,,interactive_coding-uniform_range-30s,interactive_coding,29952,14.879605314,0.014399494000000068,0.548047873,6,15.427653187,2d6da3e5b39b6250,kv_transfer,10.072164513,0.005307559,9.725798442,4,queue_haul,10.072166173,10.072570349,9.731106001,30,ceab62a75d29eaed,p-70b318c6d0521a96,0.005307559,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,uniform_range
,,interactive_coding-uniform_range-30s,interactive_coding,30976,14.207551484,0.03829674099999997,0.506891947,6,14.714443431,2d6da3e5b39b6250,kv_transfer,11.153763859,0.006563687,10.81881701,5,queue_haul,11.153765459,11.154145126,10.825380697,30,ceab62a75d29eaed,p-70b318c6d0521a96,0.006563687,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,uniform_range
,,interactive_coding-uniform_range-30s,interactive_coding,19200,13.502390491,0.06279734600000003,0.514799352,6,14.017189843,2d6da3e5b39b6250,replay,7.461380096,0.007462799,7.235198086,6,queue_haul,7.461382605,7.462015329,7.242660885,30,ceab62a75d29eaed,p-70b318c6d0521a96,0.007462799,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,uniform_range
,,interactive_coding-uniform_range-30s,interactive_coding,20992,15.568415343,-0.006711003000000049,0.524294061,6,16.092709404,2d6da3e5b39b6250,replay,7.568802889,0.008692097,7.34155953,7,queue_haul,7.568805329,7.569658331,7.350251627,30,ceab62a75d29eaed,p-70b318c6d0521a96,0.008692097,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,uniform_range
