dispatch_rank,id,action,commit_result,selection_to_stage_start_s,initial_staging_s,final_delta_s,staging_s,first_token_s,sink_warm_s,completion_s,source_boundary_wait_s,switch_downtime_s
0,claude:f83cb4fb-9128-96bc-d34e-45d5a60bbfb9,R,committed,6.713501691818237,6.382811069488525,0.08860969543457031,6.471420764923096,13.090481281280518,22.92451047897339,23.573380708694458,1.7404556274414062e-05,9.853121995925903
1,claude:bdba197a-9cb5-4aeb-eac4-51667277285d,R,committed,14.376250982284546,7.179461479187012,0.2177414894104004,7.397202968597412,21.54786229133606,33.43270206451416,34.059640884399414,3.075599670410156e-05,11.860656499862671
2,claude:a12ca21e-a3c8-cebd-b3e1-e4613ba13f9c,R,committed,24.895352840423584,7.007760047912598,0.10353636741638184,7.1112964153289795,31.896090745925903,38.95120191574097,39.5761513710022,2.6464462280273438e-05,7.026069402694702
3,claude:eedf33c0-7a93-0281-85e2-a554a33f0bfd,R,committed,35.45513153076172,2.0621678829193115,10.044469833374023,12.106637716293335,37.50770902633667,63.033095836639404,63.67415261268616,2.09808349609375e-05,25.497506380081177
4,codex:929abe88-a47e-7128-3aa9-90995b4664ce,R,committed,40.45335102081299,4.67573618888855,4.44278883934021,9.11852502822876,45.12300729751587,50.88621711730957,51.52148222923279,1.2159347534179688e-05,5.75542426109314
5,codex:d0f5c266-4bff-bcba-3922-7b6872a3b244,R,committed,64.88010668754578,4.1662983894348145,0.574272632598877,4.740571022033691,69.03994822502136,70.88196039199829,71.54270911216736,2.288818359375e-05,1.8537085056304932
6,codex:0b48558e-3f02-01c9-0732-5f197ee84ec1,R,committed,72.86392092704773,5.348449945449829,1.4192328453063965,6.767682790756226,78.19695544242859,80.90531897544861,81.53557682037354,1.71661376953125e-05,2.681729316711426
7,claude:13044efe-c7c0-e320-371c-1de234cbe0ff,R,committed,82.56509184837341,6.030706167221069,0.0,6.030706167221069,88.58967328071594,88.59579801559448,89.23619866371155,2.2172927856445312e-05,0.0016586780548095703
