monotonic_ns,wall_ns,interval_ns,route,direction,bytes,billed
5548447250000000,1784163178011546366,250000000,api,client_to_target,65108,1
5548447250000000,1784163178011576986,250000000,api,target_to_client,298,0
5548447250000000,1784163178011586556,250000000,kv,client_to_target,25854,0
5548447250000000,1784163178011593996,250000000,kv,target_to_client,7707532,1
5548447500000000,1784163178262428169,250000000,kv,client_to_target,558,0
5548447500000000,1784163178262455689,250000000,kv,target_to_client,31225752,1
5548447750000000,1784163178513240353,250000000,kv,client_to_target,372,0
5548447750000000,1784163178513272633,250000000,kv,target_to_client,31326333,1
5548448000000000,1784163178763864247,250000000,kv,client_to_target,558,0
5548448000000000,1784163178763885367,250000000,kv,target_to_client,31195244,1
5548448250000000,1784163179014955819,250000000,kv,client_to_target,372,0
5548448250000000,1784163179014978259,250000000,kv,target_to_client,31260744,1
5548448500000000,1784163179266127211,250000000,kv,client_to_target,558,0
5548448500000000,1784163179266155101,250000000,kv,target_to_client,31260833,1
5548448750000000,1784163179517142333,250000000,kv,client_to_target,372,0
5548448750000000,1784163179517165333,250000000,kv,target_to_client,31129460,1
5548449000000000,1784163179767480789,250000000,kv,client_to_target,372,0
5548449000000000,1784163179767493469,250000000,kv,target_to_client,31392134,1
5548449250000000,1784163180018491062,250000000,kv,client_to_target,558,0
5548449250000000,1784163180018514772,250000000,kv,target_to_client,31194926,1
5548449500000000,1784163180269115886,250000000,kv,client_to_target,372,0
5548449500000000,1784163180269142816,250000000,kv,target_to_client,31326386,1
5548449750000000,1784163180519675191,250000000,kv,client_to_target,558,0
5548449750000000,1784163180519715521,250000000,kv,target_to_client,31129814,1
5548450000000000,1784163180770489085,250000000,kv,client_to_target,372,0
5548450000000000,1784163180770519425,250000000,kv,target_to_client,31326174,1
5548450250000000,1784163181020658542,250000000,kv,client_to_target,558,0
5548450250000000,1784163181020677852,250000000,kv,target_to_client,31260780,1
5548450500000000,1784163181270924068,250000000,kv,client_to_target,372,0
5548450500000000,1784163181270948938,250000000,kv,target_to_client,31195102,1
5548450750000000,1784163181521961871,250000000,kv,client_to_target,558,0
5548450750000000,1784163181521994570,250000000,kv,target_to_client,31326422,1
5548451000000000,1784163181772273467,250000000,kv,client_to_target,372,0
5548451000000000,1784163181772302947,250000000,kv,target_to_client,31129725,1
5548451250000000,1784163182023016051,250000000,kv,client_to_target,558,0
5548451250000000,1784163182023067840,250000000,kv,target_to_client,31326157,1
5548451500000000,1784163182274167262,250000000,kv,client_to_target,372,0
5548451500000000,1784163182274191412,250000000,kv,target_to_client,31260797,1
5548451750000000,1784163182525106245,250000000,kv,client_to_target,558,0
5548451750000000,1784163182525131055,250000000,kv,target_to_client,31195297,1
5548452000000000,1784163182775288102,250000000,kv,client_to_target,372,0
5548452000000000,1784163182775319902,250000000,kv,target_to_client,31260744,1
5548452250000000,1784163183026095176,250000000,kv,client_to_target,558,0
5548452250000000,1784163183026138946,250000000,kv,target_to_client,31260886,1
5548452500000000,1784163183276927021,250000000,kv,client_to_target,372,0
5548452500000000,1784163183276957650,250000000,kv,target_to_client,31194996,1
5548452750000000,1784163183527433464,250000000,kv,client_to_target,558,0
5548452750000000,1784163183527462724,250000000,kv,target_to_client,31260780,1
5548453000000000,1784163183778095416,250000000,kv,client_to_target,372,0
5548453000000000,1784163183778125766,250000000,kv,target_to_client,31260691,1
5548453250000000,1784163184029070465,250000000,kv,client_to_target,558,0
5548453250000000,1784163184029095185,250000000,kv,target_to_client,31326581,1
5548453500000000,1784163184280104634,250000000,kv,client_to_target,372,0
5548453500000000,1784163184280138633,250000000,kv,target_to_client,31195102,1
5548453750000000,1784163184530385159,250000000,kv,client_to_target,558,0
5548453750000000,1784163184530412039,250000000,kv,target_to_client,31195244,1
5548454000000000,1784163184780495517,250000000,kv,client_to_target,372,0
5548454000000000,1784163184780516946,250000000,kv,target_to_client,31260956,1
5548454250000000,1784163185030636904,250000000,api,target_to_client,491,0
5548454250000000,1784163185030665683,250000000,kv,client_to_target,21576,0
5548454250000000,1784163185030672503,250000000,kv,target_to_client,20058033,1
5548454500000000,1784163185281848620,250000000,kv,client_to_target,558,0
5548454500000000,1784163185281882290,250000000,kv,target_to_client,31260568,1
5548454750000000,1784163185532796980,250000000,kv,client_to_target,372,0
5548454750000000,1784163185532824849,250000000,kv,target_to_client,31260797,1
5548455000000000,1784163185783787669,250000000,kv,client_to_target,558,0
5548455000000000,1784163185783813998,250000000,kv,target_to_client,31195403,1
5548455250000000,1784163186034741128,250000000,kv,client_to_target,372,0
5548455250000000,1784163186034771607,250000000,kv,target_to_client,31195155,1
5548455500000000,1784163186284964444,250000000,kv,client_to_target,558,0
5548455500000000,1784163186285006673,250000000,kv,target_to_client,31260674,1
5548455750000000,1784163186535688225,250000000,kv,client_to_target,372,0
5548455750000000,1784163186535709305,250000000,kv,target_to_client,31260797,1
5548456000000000,1784163186786577165,250000000,kv,client_to_target,558,0
5548456000000000,1784163186786613805,250000000,kv,target_to_client,31261045,1
5548456250000000,1784163187037258607,250000000,kv,client_to_target,372,0
5548456250000000,1784163187037289747,250000000,kv,target_to_client,31260320,1
5548456500000000,1784163187287423324,250000000,kv,client_to_target,372,0
5548456500000000,1784163187287454164,250000000,kv,target_to_client,31260691,1
5548456750000000,1784163187537727509,250000000,kv,client_to_target,558,0
5548456750000000,1784163187537761919,250000000,kv,target_to_client,31260939,1
5548457000000000,1784163187788570970,250000000,kv,client_to_target,372,0
5548457000000000,1784163187788602289,250000000,kv,target_to_client,31195155,1
5548457250000000,1784163188038808536,250000000,kv,client_to_target,558,0
5548457250000000,1784163188038838815,250000000,kv,target_to_client,31260833,1
5548457500000000,1784163188289461818,250000000,kv,client_to_target,372,0
5548457500000000,1784163188289488058,250000000,kv,target_to_client,31260638,1
5548457750000000,1784163188540267838,250000000,kv,client_to_target,558,0
5548457750000000,1784163188540297388,250000000,kv,target_to_client,31195297,1
5548458000000000,1784163188790521644,250000000,kv,client_to_target,372,0
5548458000000000,1784163188790552434,250000000,kv,target_to_client,31260744,1
5548458250000000,1784163189040721261,250000000,kv,client_to_target,558,0
5548458250000000,1784163189040753160,250000000,kv,target_to_client,31326369,1
5548458500000000,1784163189291563801,250000000,kv,client_to_target,372,0
5548458500000000,1784163189291587701,250000000,kv,target_to_client,31326386,1
5548458750000000,1784163189542505570,250000000,kv,client_to_target,558,0
5548458750000000,1784163189542588020,250000000,kv,target_to_client,31129602,1
5548459000000000,1784163189793466250,250000000,kv,client_to_target,372,0
5548459000000000,1784163189793496059,250000000,kv,target_to_client,31260744,1
5548459250000000,1784163190043620766,250000000,kv,client_to_target,558,0
5548459250000000,1784163190043646366,250000000,kv,target_to_client,31260780,1
5548459500000000,1784163190293908072,250000000,kv,client_to_target,372,0
5548459500000000,1784163190293933292,250000000,kv,target_to_client,31260850,1
5548459750000000,1784163190544339246,250000000,kv,client_to_target,558,0
5548459750000000,1784163190544363176,250000000,kv,target_to_client,31260886,1
5548460000000000,1784163190794537543,250000000,api,target_to_client,1214,0
5548460000000000,1784163190794564303,250000000,kv,client_to_target,186,0
5548460000000000,1784163190794588962,250000000,kv,target_to_client,20791438,1
5548460250000000,1784163191045069906,250000000,api,target_to_client,6363,0
5548460500000000,1784163191295238573,250000000,api,target_to_client,6268,0
5548460750000000,1784163191545568988,250000000,api,client_to_target,40179,1
5548460750000000,1784163191545592218,250000000,api,target_to_client,3091,0
5548460750000000,1784163191545600078,250000000,kv,client_to_target,29202,0
5548460750000000,1784163191545606278,250000000,kv,target_to_client,7345207,1
5548461000000000,1784163191796634576,250000000,kv,client_to_target,558,0
5548461000000000,1784163191796656796,250000000,kv,target_to_client,31392117,1
5548461250000000,1784163192047334588,250000000,kv,client_to_target,372,0
5548461250000000,1784163192047358348,250000000,kv,target_to_client,31195261,1
5548461500000000,1784163192297402855,250000000,kv,client_to_target,558,0
5548461500000000,1784163192297426285,250000000,kv,target_to_client,31195350,1
5548461750000000,1784163192547674071,250000000,kv,client_to_target,372,0
5548461750000000,1784163192547697821,250000000,kv,target_to_client,31260585,1
5548462000000000,1784163192798627721,250000000,kv,client_to_target,558,0
5548462000000000,1784163192798646460,250000000,kv,target_to_client,31195420,1
5548462250000000,1784163193048896706,250000000,kv,client_to_target,372,0
5548462250000000,1784163193048919396,250000000,kv,target_to_client,31260462,1
5548462500000000,1784163193299817106,250000000,kv,client_to_target,372,0
5548462500000000,1784163193299839256,250000000,kv,target_to_client,31326439,1
5548462750000000,1784163193550231790,250000000,kv,client_to_target,558,0
5548462750000000,1784163193550260500,250000000,kv,target_to_client,31260780,1
5548463000000000,1784163193801282879,250000000,kv,client_to_target,372,0
5548463000000000,1784163193801299008,250000000,kv,target_to_client,31260797,1
5548463250000000,1784163194051462005,250000000,kv,client_to_target,558,0
5548463250000000,1784163194051488205,250000000,kv,target_to_client,31195191,1
5548463500000000,1784163194302524183,250000000,kv,client_to_target,372,0
5548463500000000,1784163194302547263,250000000,kv,target_to_client,31326280,1
5548463750000000,1784163194553297994,250000000,kv,client_to_target,558,0
5548463750000000,1784163194553318694,250000000,kv,target_to_client,31194979,1
5548464000000000,1784163194803789118,250000000,kv,client_to_target,372,0
5548464000000000,1784163194803809818,250000000,kv,target_to_client,31195314,1
5548464250000000,1784163195054024834,250000000,kv,client_to_target,558,0
5548464250000000,1784163195054045934,250000000,kv,target_to_client,31326475,1
5548464500000000,1784163195304969473,250000000,kv,client_to_target,372,0
5548464500000000,1784163195304997843,250000000,kv,target_to_client,31260585,1
5548464750000000,1784163195555778724,250000000,kv,client_to_target,558,0
5548464750000000,1784163195555802564,250000000,kv,target_to_client,31195403,1
5548465000000000,1784163195806664594,250000000,kv,client_to_target,372,0
5548465000000000,1784163195806691914,250000000,kv,target_to_client,31260691,1
5548465250000000,1784163196056959909,250000000,kv,client_to_target,558,0
5548465250000000,1784163196056990779,250000000,kv,target_to_client,31195085,1
5548465500000000,1784163196307104786,250000000,kv,client_to_target,372,0
5548465500000000,1784163196307125216,250000000,kv,target_to_client,31260903,1
5548465750000000,1784163196557523611,250000000,kv,client_to_target,558,0
5548465750000000,1784163196557549701,250000000,kv,target_to_client,31260833,1
5548466000000000,1784163196808178263,250000000,kv,client_to_target,372,0
