phase,gpu,samples,power_mean_w
baseline,0,479,348.9955949895616
baseline,1,479,82.66144050104384
drain,0,163,350.88147239263805
drain,1,163,216.3671165644172
post,0,479,283.26538622129436
post,1,479,114.31002087682671
