phase,gpu,samples,power_mean_w
baseline,0,120,223.86025
baseline,1,120,84.42875000000001
drain,0,333,151.5234834834835
drain,1,333,132.56255255255255
post,0,120,116.9145
post,1,120,137.96583333333334
