connection_id,route,start_ns,end_ns,client_to_target_bytes,target_to_client_bytes
d040ff8edfc54e86,kv,5551563596032724,5551563597169802,0,0
7b2e6b2e63693f19,api,5551563596327381,5551563597238582,0,0
66b5c08b770c6e83,api,5551577053848918,5551587116857829,25868,7670
fd38a723a2bde085,api,5551587503210985,5551593561333693,27569,8389
9dca4cdbae6a681b,api,5551577054531361,5551593803818286,22344,23762
533cb5369f3a760a,api,5551594163457822,5551601539794655,29397,21065
fe4e06b292c44f9d,api,5551601940420086,5551602846634334,25887,11828
2a5d087016fb68a2,api,5551602848469265,5551604439233415,22363,20824
a95d7aa3c65ae14d,api,5551604441528202,5551606360898642,27588,25035
f459c8f09539bf86,api,5551606363534565,5551607351869439,29416,12772
