activity,bandwidth_mbps,catch_up_new_tokens,concurrency,continuation_difference_s,continuation_ttft_s,deadline_met,deadline_s,destination_added_energy_j,destination_added_power_w,destination_baseline_power_w,destination_mean_power_w,elapsed_s,initial_requests_s,initial_time_to_first_responses_s,kind,kv_network_window_s,match_id,measured_kv_payload_bytes,measured_kv_throughput_mbps,measured_kv_wire_bytes,measured_processed_tokens,measured_prompt_tokens,measured_replay_throughput_tokens_s,median_service_pause_s,method,migration_s,repeat,scenario_id,session_set,source_added_energy_j,source_added_power_w,source_baseline_power_w,source_mean_power_w,status,total_added_energy_j
none,10000.0,0,1,-0.030593245499999977,0.792109508,True,300,2459.6727219120003,187.24844444444446,82.78,270.02844444444446,30.233682511,13.135656432,12.082981893,migration,3.0,a034969b1c7e8d57,0,0.000384,144,51480,51480,4260.53770963803,0.0002422525,replay,13.135878,0,m-a034969b1c7e8d57,"codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0",25.43981706000001,1.9366666666666674,89.85,91.78666666666666,complete,2485.1125389720005
one_turn,1000.0,131,1,0.09464723900000005,0.854597441,True,300,463.2203529434184,10.991824324324327,82.78,93.77182432432433,65.667935705,39.839398431,38.331995126,migration,46.0,e9cc28795bb2787e,3835035648,666.972331826087,3835090908,0,78024,0.0,1.2018200095,kv_transfer,42.142263129,1,m-e9cc28795bb2787e,"codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb",252.415071441442,5.989594594594607,89.85,95.8395945945946,complete,715.6354243848604
none,10000.0,0,4,-0.12612730500000002,0.830716581,True,300,146.04603326111837,24.779473684210515,82.78,107.55947368421052,24.355273829,5.893613297,2.572857459,migration,9.75,3195cc9ee22b004b,2490777600,2043.7385550769231,2490806364,0,50675,0.0,0.011108869,kv_transfer,5.893831125,1,m-3195cc9ee22b004b,"claude:eaad8d63-63bf-7139-f930-0ef47fa45253,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa",12.808225639539499,2.173157894736846,89.85,92.02315789473684,complete,158.85425890065787
one_turn,1000.0,0,1,,1.8044683395,True,300,,,,,28.107467725,0.0,0.0,control,0.0,e145cbd9fb172503,0,0.0,0,0,0,0.0,0.0,replay,0.0,2,c-e145cbd9fb172503,"codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0",,,,,complete,
one_turn,1000.0,132,1,0.19884613250000016,1.2688767525000002,True,300,474.6057116863199,12.469999999999999,82.78,95.25,60.785518298,36.560246431,35.368395191,migration,42.5,44f2a0fa6c44d2f6,3053617152,577.1754194823529,3066244416,0,62126,0.0,1.6804003555,kv_transfer,38.059800456,1,m-44f2a0fa6c44d2f6,"claude:92cc24b6-ac8d-5231-bb2d-33b876557766,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0",240.44350479056325,6.317518796992488,89.85,96.16751879699248,complete,715.0492164768832
none,1000.0,0,1,,0.893834238,True,300,,,,,16.949206996,0.0,0.0,control,0.0,b5eebdb334d07cac,0,0.0,0,0,0,0.0,0.0,kv_transfer,0.0,2,c-b5eebdb334d07cac,"claude:92cc24b6-ac8d-5231-bb2d-33b876557766,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,claude:eaad8d63-63bf-7139-f930-0ef47fa45253",,,,,complete,
one_turn,250.0,0,2,,0.8292889809999999,True,300,,,,,24.353933009,0.0,0.0,control,0.0,f571e2e15d483f8f,0,0.0,0,0,0,0.0,0.0,replay,0.0,2,c-f571e2e15d483f8f,"codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb",,,,,complete,
none,1000.0,0,4,-0.42153466550000007,0.824983882,True,300,147.86156195930647,6.286707317073166,82.78,89.06670731707317,41.697432575,23.519494156,20.780877337,migration,27.25,257badf97a3fdfe1,2559787008,751.5058013944954,2559816636,0,52079,0.0,0.0079134795,kv_transfer,23.519714614,1,m-257badf97a3fdfe1,"codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,claude:eaad8d63-63bf-7139-f930-0ef47fa45253",38.30271572626285,1.6285365853658504,89.85,91.47853658536584,complete,186.16427768556932
none,1000.0,0,2,-0.012891304499999978,0.821279737,True,300,162.78057991192173,6.473068181818178,82.78,89.25306818181818,43.150086184,25.147035867,22.711411963,migration,29.0,0ff52b11e5eb6b15,2616262656,721.7360011034483,2616293004,0,53228,0.0,0.000323462,kv_transfer,25.147360624,2,m-0ff52b11e5eb6b15,"claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5",34.737649516516576,1.3813636363636448,89.85,91.23136363636364,complete,197.5182294284383
one_turn,1000.0,0,4,,0.880566971,True,300,,,,,23.0956025,0.0,0.0,control,0.0,c8a2be891e09d816,0,0.0,0,0,0,0.0,0.0,kv_transfer,0.0,2,c-c8a2be891e09d816,"claude:92cc24b6-ac8d-5231-bb2d-33b876557766,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5",,,,,complete,
none,250.0,0,2,,1.890839639,True,300,,,,,20.778813359,0.0,0.0,control,0.0,cd81231f1e1b861d,0,0.0,0,0,0,0.0,0.0,replay,0.0,2,c-cd81231f1e1b861d,"codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa",,,,,complete,
one_turn,1000.0,127,4,-0.1863070965,0.925348805,True,300,258.4827432898778,7.987943925233651,82.78,90.76794392523365,52.292316443,28.351196967,25.425314878,migration,36.5,d05561afbe36e0ba,3132309504,689.3014461369862,3144937848,0,63727,0.0,4.0335710585,kv_transfer,32.35910839,1,m-d05561afbe36e0ba,"codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287",193.89759200232282,5.992056074766367,89.85,95.84205607476636,complete,452.38033529220064
none,10000.0,0,4,,0.8967613825,True,300,,,,,19.106323936,0.0,0.0,control,0.0,b362851190dd77b3,0,0.0,0,0,0,0.0,0.0,kv_transfer,0.0,2,c-b362851190dd77b3,"claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb",,,,,complete,
none,10000.0,0,4,-0.3540034365000001,0.837009008,True,300,105.08710559151994,17.679999999999993,82.78,100.46,25.730220358,5.943642826,2.799273108,migration,9.5,09af0350f7116448,3053617152,2571.4968757894735,3053652540,0,62126,0.0,0.015676152999999998,kv_transfer,5.943840814,1,m-09af0350f7116448,"claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,claude:92cc24b6-ac8d-5231-bb2d-33b876557766",20.13397867310743,3.387368421052642,89.85,93.23736842105264,complete,125.22108426462736
none,250.0,0,1,-0.06890914449999996,0.81054136,True,300,2745.7452780265357,186.38627450980394,82.78,269.16627450980394,34.62163985,14.731163112,13.360229369,migration,4.0,107afa7221698f9c,0,0.000288,144,60821,60821,4552.39190287587,0.00027887249999999995,replay,14.731477869,0,m-107afa7221698f9c,"claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa",36.55428479062651,2.4813725490196106,89.85,92.3313725490196,complete,2782.299562817162
one_turn,1000.0,136,4,-0.600686834,1.052546934,True,300,3430.973323475206,204.63166666666663,82.78,287.41166666666663,39.547246998,13.625137045,10.440488147,migration,6.0,8a4cfe7778be2a81,0,0.012528,9396,66208,66208,6341.465941803152,3.1203867880000002,replay,16.766580556,2,m-8a4cfe7778be2a81,"codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0",138.40812248978017,8.25500000000001,89.85,98.105,complete,3569.381445964986
one_turn,10000.0,0,1,,0.9390854529999999,True,300,,,,,21.897507316,0.0,0.0,control,0.0,1c8af87894a932b8,0,0.0,0,0,0,0.0,0.0,replay,0.0,2,c-1c8af87894a932b8,"codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,claude:92cc24b6-ac8d-5231-bb2d-33b876557766",,,,,complete,
one_turn,1000.0,0,1,,1.1648758959999999,True,300,,,,,22.656943778,0.0,0.0,control,0.0,2a5cd75bc4a26bba,0,0.0,0,0,0,0.0,0.0,replay,0.0,1,c-2a5cd75bc4a26bba,"codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb",,,,,complete,
none,10000.0,0,4,,1.161642573,True,300,,,,,21.869365082,0.0,0.0,control,0.0,c0ccf473df1777b9,0,0.0,0,0,0,0.0,0.0,replay,0.0,0,c-c0ccf473df1777b9,"claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa",,,,,complete,
one_turn,10000.0,132,2,0.27784646849999994,0.8533945395,True,300,3247.4740909652533,182.11350000000002,82.78,264.8935,37.944929272,16.065164177,14.00834099,migration,3.0,dbd18e3de00aac34,0,0.025056,9396,66158,66158,4722.757680386819,1.6026300665000002,replay,17.832143641,2,m-dbd18e3de00aac34,"codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,claude:92cc24b6-ac8d-5231-bb2d-33b876557766",181.34992880502975,10.16983333333333,89.85,100.01983333333332,complete,3428.824019770283
one_turn,10000.0,128,1,0.032715993499999874,0.8537193015,True,300,3918.066753496619,160.08313253012048,82.78,242.86313253012048,47.496460155,22.27950944,19.803141081,migration,3.0,3fa49c4667c25a79,0,0.027168,10188,71827,71827,3627.05086562828,1.4014420175,replay,24.475200426,0,m-3fa49c4667c25a79,"claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb",251.90583995078032,10.29228915662651,89.85,100.1422891566265,complete,4169.972593447399
none,250.0,0,4,,0.9062458335,True,300,,,,,23.58947523,0.0,0.0,control,0.0,468ee0e071c07b3c,0,0.0,0,0,0,0.0,0.0,replay,0.0,2,c-468ee0e071c07b3c,"codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0",,,,,complete,
none,1000.0,0,4,0.8083258404999999,1.684489078,True,300,1881.6536514577924,191.60787878787878,82.78,274.3878787878788,30.50677786,9.820068769,6.085618527,migration,5.5,5d7442213bbcaf04,0,0.00020945454545454547,144,44968,44968,7389.2242506642415,0.010403909,replay,9.820335486,2,m-5d7442213bbcaf04,"claude:eaad8d63-63bf-7139-f930-0ef47fa45253,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5",26.345281835623677,2.682727272727277,89.85,92.53272727272727,complete,1907.998933293416
one_turn,250.0,135,1,-0.596778112,1.049726046,True,300,477.9920533189202,4.666859504132233,82.78,87.44685950413223,122.471730642,101.32523362,99.791743279,migration,107.5,220724a55a9fcea0,2782789632,208.03073012093023,2795412936,0,56616,0.0,1.81456594,kv_transfer,102.422636228,2,m-220724a55a9fcea0,"claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287",250.87620599384115,2.449421487603317,89.85,92.29942148760331,complete,728.8682593127614
none,1000.0,0,1,-0.08975381699999996,0.799608214,True,300,3027.461180625817,180.52152542372883,82.78,263.30152542372883,37.411730591,16.77035782,15.578387534,migration,3.0,23c0e57e03b8bcf6,0,0.000384,144,67114,67114,4308.148057911832,0.000282037,replay,16.770638147,1,m-23c0e57e03b8bcf6,"codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e",19.812092861795126,1.1813559322034024,89.85,91.0313559322034,complete,3047.273273487612
one_turn,1000.0,0,1,,1.0352955335,True,300,,,,,22.962223393,0.0,0.0,control,0.0,343ab35f464d0f28,0,0.0,0,0,0,0.0,0.0,kv_transfer,0.0,1,c-343ab35f464d0f28,"codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287",,,,,complete,
none,250.0,0,2,-0.10006390350000005,0.817167248,True,300,2454.260625315428,202.3968292682927,82.78,285.1768292682927,31.076557895,12.125730527,9.889322261,migration,4.0,ef9248e50cba1c11,0,0.000288,144,56752,56752,5738.714797859291,0.000419461,replay,12.125983565,1,m-ef9248e50cba1c11,"codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287",27.250929894612398,2.2473170731707484,89.85,92.09731707317074,complete,2481.5115552100406
none,250.0,0,2,0.43304249900000014,1.626924298,True,300,250.25561623424898,2.9779124579124527,82.78,85.75791245791245,103.942040527,84.036814276,81.925841786,migration,88.75,e799667ebc6f30ec,2445803520,220.46935003943662,2445831852,0,49760,0.0,0.0003414865,kv_transfer,84.037264282,1,m-e799667ebc6f30ec,"claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e",-23.810558213233172,-0.28333333333333144,89.85,89.56666666666666,complete,226.4450580210158
one_turn,1000.0,135,2,-0.03837592199999995,1.6101568735,True,300,4003.3484076354325,177.61144736842104,82.78,260.39144736842104,49.328811393,20.195307653,18.815703543,migration,4.75,8cdbf71b760443c8,0,0.017886315789473684,10620,74617,74617,3965.676852288616,2.6225030609999997,replay,22.539923338,0,m-8cdbf71b760443c8,"claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e",205.26752290390237,9.10684210526317,89.85,98.95684210526316,complete,4208.615930539335
one_turn,250.0,0,2,,0.887194295,True,300,,,,,20.941151962,0.0,0.0,control,0.0,fde49b0267e825e9,0,0.0,0,0,0,0.0,0.0,replay,0.0,0,c-fde49b0267e825e9,"claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,claude:eaad8d63-63bf-7139-f930-0ef47fa45253",,,,,complete,
one_turn,1000.0,0,1,,1.1736741535,True,300,,,,,23.072639995,0.0,0.0,control,0.0,99ac5c4f628183ed,0,0.0,0,0,0,0.0,0.0,kv_transfer,0.0,2,c-99ac5c4f628183ed,"codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,claude:eaad8d63-63bf-7139-f930-0ef47fa45253",,,,,complete,
one_turn,10000.0,0,2,,0.9139114025,True,300,,,,,24.16342348,0.0,0.0,control,0.0,a8d95878a99554be,0,0.0,0,0,0,0.0,0.0,replay,0.0,1,c-a8d95878a99554be,"claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5",,,,,complete,
none,10000.0,0,2,-0.09683359299999994,0.800537661,True,300,3296.4868288832376,205.42150943396226,82.78,288.20150943396226,37.586451104,16.046356291,13.888961686,migration,4.25,7fc4a01bd83ee39d,0,0.0002710588235294118,144,67796,67796,4881.286415264433,0.014909356,replay,16.04742774,1,m-7fc4a01bd83ee39d,"claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa",38.91349836122271,2.4249056603773624,89.85,92.27490566037736,complete,3335.40032724446
none,250.0,0,4,,0.904296132,True,300,,,,,17.582044972,0.0,0.0,control,0.0,5155dc1c08ce8701,0,0.0,0,0,0,0.0,0.0,kv_transfer,0.0,1,c-5155dc1c08ce8701,"codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5",,,,,complete,
one_turn,1000.0,127,1,-0.2525956170000001,0.7826999164999999,True,300,489.2493078992846,12.458235294117642,82.78,95.23823529411764,60.071028518,37.498709927,35.871972364,migration,43.25,343ab35f464d0f28,3132309504,581.7226077225433,3144937848,0,63727,0.0,1.792261734,kv_transfer,39.271156496,1,m-343ab35f464d0f28,"codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287",227.131663798704,5.783676470588247,89.85,95.63367647058824,complete,716.3809716979886
none,250.0,0,4,-0.08835407449999999,0.817891759,True,300,3830.509262681407,234.38945454545453,82.78,317.1694545454545,38.464421782,16.342255683,12.611081272,migration,3.25,468ee0e071c07b3c,0,0.00035446153846153847,144,73593,73593,5835.582089491113,0.0135840045,replay,16.342498301,2,m-468ee0e071c07b3c,"codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0",36.39920076131828,2.2272727272727337,89.85,92.07727272727273,complete,3866.9084634427254
none,250.0,0,2,,0.9004056995,True,300,,,,,18.142422638,0.0,0.0,control,0.0,34da6b59659d7a60,0,0.0,0,0,0,0.0,0.0,replay,0.0,0,c-34da6b59659d7a60,"codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e",,,,,complete,
none,10000.0,0,1,,0.8553597980000001,True,300,,,,,20.354100305,0.0,0.0,control,0.0,646171feee9fd32e,0,0.0,0,0,0,0.0,0.0,replay,0.0,0,c-646171feee9fd32e,"claude:92cc24b6-ac8d-5231-bb2d-33b876557766,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0",,,,,complete,
none,1000.0,0,4,,1.6470289845,True,300,,,,,21.252488667,0.0,0.0,control,0.0,7e17883af5fc2a80,0,0.0,0,0,0,0.0,0.0,replay,0.0,1,c-7e17883af5fc2a80,"claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5",,,,,complete,
one_turn,250.0,0,2,,1.336568162,True,300,,,,,24.433489956,0.0,0.0,control,0.0,dee8739fc847b358,0,0.0,0,0,0,0.0,0.0,kv_transfer,0.0,1,c-dee8739fc847b358,"claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,claude:92cc24b6-ac8d-5231-bb2d-33b876557766",,,,,complete,
one_turn,1000.0,0,2,,1.3878311669999999,True,300,,,,,25.383596009,0.0,0.0,control,0.0,e9057ec36f3b6713,0,0.0,0,0,0,0.0,0.0,replay,0.0,0,c-e9057ec36f3b6713,"codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0",,,,,complete,
none,10000.0,0,1,-0.4232265114999998,0.8099604055,True,300,2906.7229974000643,165.7617857142857,82.78,248.5417857142857,37.527703595,17.535169374,16.25511965,migration,3.25,53b9b48170dd65f2,0,0.00035446153846153847,144,62480,62480,3843.7120947307203,0.0002700825,replay,17.53554346,1,m-53b9b48170dd65f2,"claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,claude:92cc24b6-ac8d-5231-bb2d-33b876557766",38.19930261938232,2.1783928571428675,89.85,92.02839285714286,complete,2944.9223000194465
none,250.0,0,2,,0.906508295,True,300,,,,,20.418483723,0.0,0.0,control,0.0,284a754a4ed2ea44,0,0.0,0,0,0,0.0,0.0,replay,0.0,0,c-284a754a4ed2ea44,"claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa",,,,,complete,
one_turn,250.0,0,1,,1.552730724,True,300,,,,,20.918317157,0.0,0.0,control,0.0,361b675f98a4fec8,0,0.0,0,0,0,0.0,0.0,kv_transfer,0.0,1,c-361b675f98a4fec8,"codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0",,,,,complete,
one_turn,10000.0,136,1,0.2583548565,1.504538266,True,300,526.930045578485,29.388032786885248,82.78,112.16803278688525,39.258244374,16.324962442,14.177424165,migration,23.75,69fa294e33225338,2532605952,853.1006288842104,2532642492,0,51526,0.0,1.6302314815,kv_transfer,17.930089074,1,m-69fa294e33225338,"codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e",232.65907220890543,12.975901639344272,89.85,102.82590163934427,complete,759.5891177873904
none,10000.0,0,2,-0.2986614525000002,1.6250939365,True,300,179.05154149723128,25.88391304347826,82.78,108.66391304347826,30.631661247,6.917231997,5.303503785,migration,11.75,742ca4b3fd51227a,3053617152,2079.082580425532,3053652540,0,62126,0.0,0.00035110649999999996,kv_transfer,6.917483504,1,m-742ca4b3fd51227a,"claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,claude:92cc24b6-ac8d-5231-bb2d-33b876557766",19.278725765495736,2.7869565217391425,89.85,92.63695652173914,complete,198.33026726272703
none,250.0,0,1,0.423771841,1.301004683,True,300,2180.5494944856728,144.1198039215686,82.78,226.8998039215686,34.541185593,15.129906056,13.493345836,migration,5.25,d5fb5bc5801f2a12,0,0.00021942857142857143,144,49760,49760,3687.7436185798506,0.0002488025,replay,15.130116994,2,m-d5fb5bc5801f2a12,"codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa",22.404439909546717,1.4807843137254935,89.85,91.33078431372549,complete,2202.9539343952197
one_turn,10000.0,139,4,-0.07639427650000008,1.0144197805,True,300,354.97384860673395,31.304838709677426,82.78,114.08483870967743,31.486989779,7.784637145,2.562528818,migration,15.25,a766e73d55eb0560,2634055680,1381.8196249180328,2634093660,0,53590,0.0,2.9384059165,kv_transfer,11.339264575,0,m-a766e73d55eb0560,"codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5",112.10874837392745,9.88677419354839,89.85,99.73677419354838,complete,467.0825969806614
