bucket,bucket_start_s,bucket_end_s,gpu,node,ell,power_mean_w,samples
0,0.0,5.0,0,source,5.65625323043163,273.18850000000003,20
0,0.0,5.0,1,sink,0,84.024,20
1,5.0,10.0,0,source,5.65625323043163,260.126,20
1,5.0,10.0,1,sink,0,84.09850000000002,20
2,10.0,15.0,0,source,5.65625323043163,216.38199999999998,20
2,10.0,15.0,1,sink,0,84.31250000000001,20
3,15.0,20.0,0,source,5.65625323043163,249.37549999999996,20
3,15.0,20.0,1,sink,0,84.18199999999999,20
4,20.0,25.0,0,source,5.65625323043163,216.75100000000003,20
4,20.0,25.0,1,sink,0,83.87,20
5,25.0,30.0,0,source,5.65625323043163,188.42400000000004,20
5,25.0,30.0,1,sink,0,83.7705,20
6,30.0,35.0,0,source,5.65625323043163,170.2395,20
6,30.0,35.0,1,sink,0,131.9205,20
7,35.0,40.0,0,source,4.975841195395073,168.8375,20
7,35.0,40.0,1,sink,0.6804120350365566,139.3155,20
8,40.0,45.0,0,source,4.427485705231204,168.8335,20
8,40.0,45.0,1,sink,1.228767525200426,128.651,20
9,45.0,50.0,0,source,3.83277768338523,200.0395,20
9,45.0,50.0,1,sink,1.8234755470464,103.99900000000002,20
10,50.0,55.0,0,source,3.83277768338523,170.0215,20
10,50.0,55.0,1,sink,1.8234755470464,146.997,20
11,55.0,60.0,0,source,3.83277768338523,177.61550000000003,20
11,55.0,60.0,1,sink,1.8234755470464,113.3945,20
12,60.0,65.0,0,source,3.1820172853322806,159.77449999999996,20
12,60.0,65.0,1,sink,2.474235945099349,138.511,20
13,65.0,70.0,0,source,3.1820172853322806,153.05300000000003,20
13,65.0,70.0,1,sink,2.474235945099349,140.16899999999998,20
14,70.0,75.0,0,source,2.4320172853322806,130.00421052631577,19
14,70.0,75.0,1,sink,3.224235945099349,157.54894736842104,19
15,75.0,80.0,0,source,2.4320172853322806,125.4315,20
15,75.0,80.0,1,sink,3.224235945099349,122.79100000000001,20
16,80.0,85.0,0,source,1.9830038776983794,137.37650000000002,20
16,80.0,85.0,1,sink,3.6732493527332504,142.1155,20
17,85.0,90.0,0,source,1.9830038776983794,149.988,20
17,85.0,90.0,1,sink,3.6732493527332504,91.54599999999999,20
18,90.0,95.0,0,source,1.9830038776983794,138.44299999999998,20
18,90.0,95.0,1,sink,3.6732493527332504,146.6395,20
19,95.0,100.0,0,source,1.9830038776983794,145.24049999999997,20
19,95.0,100.0,1,sink,3.6732493527332504,150.0505,20
20,100.0,105.0,0,source,1.9830038776983794,135.4305,20
20,100.0,105.0,1,sink,3.6732493527332504,156.24499999999998,20
21,105.0,110.0,0,source,1.9830038776983794,139.416,20
21,105.0,110.0,1,sink,3.6732493527332504,145.35949999999997,20
22,110.0,110.5273802280426,0,source,1.9830038776983794,154.48000000000002,2
22,110.0,110.5273802280426,1,sink,3.6732493527332504,148.41500000000002,2
