phase,route,direction,bytes,window_s,bytes_per_s,target_bytes_per_s,target_ratio,ok
baseline,api,client_to_target,0,0.0,0.0,125000000.0,0.0,1
baseline,kv,target_to_client,0,0.0,0.0,125000000.0,0.0,1
drain,api,client_to_target,205849,5.929030895233154,34718.82734925522,125000000.0,0.0002777506187940417,1
drain,kv,target_to_client,612,5.918064117431641,103.41219490970971,125000000.0,8.272975592776777e-07,1
post,api,client_to_target,490590,29.83566188812256,16443.074125173058,125000000.0,0.00013154459300138447,1
post,kv,target_to_client,1296,29.823807954788208,43.45521544279953,125000000.0,3.4764172354239624e-07,1
