ts,route,direction,bytes,billed
1783972618.301438,api,client_to_target,9950,1
1783972618.325897,api,target_to_client,149,0
1783972618.330692,kv,client_to_target,186,0
1783972618.331338,kv,target_to_client,36,1
1783972619.197465,api,target_to_client,539,0
1783972619.204079,api,client_to_target,13913,1
1783972619.218047,api,target_to_client,149,0
1783972619.222020,kv,client_to_target,186,0
1783972619.222261,kv,target_to_client,36,1
1783972619.818408,api,target_to_client,539,0
1783972619.824839,api,client_to_target,10029,1
1783972619.833381,api,target_to_client,149,0
1783972619.835934,kv,client_to_target,186,0
1783972619.836249,kv,target_to_client,36,1
1783972619.862170,api,target_to_client,539,0
1783972619.868388,api,client_to_target,11693,1
1783972619.874736,api,client_to_target,10623,1
1783972619.879903,kv,client_to_target,186,0
1783972619.880063,kv,target_to_client,36,1
1783972619.881730,api,target_to_client,149,0
1783972619.882192,api,target_to_client,149,0
1783972620.337422,api,target_to_client,539,0
1783972620.337546,kv,client_to_target,186,0
1783972620.337948,kv,target_to_client,36,1
1783972620.345256,api,client_to_target,8966,1
1783972620.350007,api,target_to_client,149,0
1783972620.388045,api,target_to_client,491,0
1783972620.388235,kv,client_to_target,186,0
1783972620.388417,kv,target_to_client,36,1
1783972621.066235,api,target_to_client,241,0
1783972621.066314,api,target_to_client,539,0
1783972621.072104,api,client_to_target,9004,1
1783972621.077062,api,target_to_client,149,0
1783972622.262349,api,target_to_client,241,0
1783972622.262590,kv,client_to_target,186,0
1783972622.262768,kv,target_to_client,36,1
1783972622.282966,api,target_to_client,243,0
1783972622.283031,api,target_to_client,539,0
1783972622.287838,api,client_to_target,143,1
1783972622.289121,api,client_to_target,13824,1
1783972622.297298,api,target_to_client,149,0
1783972622.300187,api,client_to_target,9763,1
1783972622.303180,kv,client_to_target,186,0
1783972622.303330,kv,target_to_client,36,1
1783972622.304565,api,target_to_client,246,0
1783972622.304598,api,target_to_client,149,0
1783972622.879355,api,target_to_client,243,0
1783972622.879402,api,target_to_client,539,0
1783972622.879671,kv,client_to_target,186,0
1783972622.879967,kv,target_to_client,36,1
1783972622.885993,api,client_to_target,11741,1
1783972622.892368,api,target_to_client,149,0
1783972622.939351,api,target_to_client,254,0
1783972622.939389,api,target_to_client,491,0
1783972622.939580,kv,client_to_target,186,0
1783972622.939713,kv,target_to_client,36,1
1783972622.959892,api,target_to_client,242,0
1783972622.959926,api,target_to_client,539,0
1783972622.959947,api,target_to_client,241,0
1783972622.965436,api,client_to_target,13993,1
1783972622.974371,api,target_to_client,149,0
1783972623.263871,api,client_to_target,12476,1
