bucket,bucket_start_s,bucket_end_s,gpu,node,ell,power_mean_w,samples
0,0.0,5.0,0,source,5.65625323043163,101.89699999999998,20
0,0.0,5.0,1,sink,0,85.41650000000001,20
1,5.0,10.0,0,source,5.65625323043163,224.94400000000002,20
1,5.0,10.0,1,sink,0,85.37249999999997,20
2,10.0,15.0,0,source,5.65625323043163,267.1535,20
2,10.0,15.0,1,sink,0,85.39849999999998,20
3,15.0,20.0,0,source,5.65625323043163,242.81350000000006,20
3,15.0,20.0,1,sink,0,85.17899999999999,20
4,20.0,25.0,0,source,5.65625323043163,251.5085,20
4,20.0,25.0,1,sink,0,85.0775,20
5,25.0,30.0,0,source,5.65625323043163,261.7285,20
5,25.0,30.0,1,sink,0,85.05499999999999,20
6,30.0,35.0,0,source,4.90625323043163,219.74350000000004,20
6,30.0,35.0,1,sink,0.75,232.5665,20
7,35.0,40.0,0,source,1.9452552659569071,224.63315789473683,19
7,35.0,40.0,1,sink,3.7109979644747226,196.83578947368423,19
8,40.0,45.0,0,source,1.9452552659569071,181.76449999999997,20
8,40.0,45.0,1,sink,3.7109979644747226,264.89500000000004,20
9,45.0,50.0,0,source,1.9452552659569071,215.92850000000004,20
9,45.0,50.0,1,sink,3.7109979644747226,281.608,20
10,50.0,55.0,0,source,1.9452552659569071,270.5385,20
10,50.0,55.0,1,sink,3.7109979644747226,233.1335,20
11,55.0,60.0,0,source,1.9452552659569071,208.4825,20
11,55.0,60.0,1,sink,3.7109979644747226,262.88,20
12,60.0,65.0,0,source,1.9452552659569071,279.7115,20
12,60.0,65.0,1,sink,3.7109979644747226,257.639,20
13,65.0,65.99496507644653,0,source,1.9452552659569071,359.105,4
13,65.0,65.99496507644653,1,sink,3.7109979644747226,284.2075,4
