phase,gpu,samples,power_mean_w
baseline,0,238,283.4562184873949
baseline,1,238,85.04100840336133
drain,0,74,294.18999999999994
drain,1,74,179.13405405405405
post,0,239,214.4602092050209
post,1,239,246.00995815899583
