phase,gpu,samples,power_mean_w
baseline,0,120,214.40425000000002
baseline,1,120,83.12999999999998
drain,0,297,160.10141414141415
drain,1,297,128.62400673400674
post,0,119,128.14823529411765
post,1,119,141.2249579831933
