bucket,bucket_start_s,bucket_end_s,gpu,node,ell,power_mean_w,samples
0,0.0,5.0,0,source,5.65625323043163,248.05149999999998,20
0,0.0,5.0,1,sink,0,80.99050000000003,20
1,5.0,10.0,0,source,5.65625323043163,188.888,20
1,5.0,10.0,1,sink,0,80.964,20
2,10.0,15.0,0,source,5.65625323043163,206.27249999999995,20
2,10.0,15.0,1,sink,0,80.94250000000001,20
3,15.0,20.0,0,source,5.65625323043163,192.1995,20
3,15.0,20.0,1,sink,0,81.1885,20
4,20.0,25.0,0,source,5.65625323043163,202.50600000000003,20
4,20.0,25.0,1,sink,0,81.057,20
5,25.0,30.0,0,source,5.65625323043163,170.107,20
5,25.0,30.0,1,sink,0,81.03200000000001,20
6,30.0,35.0,0,source,5.65625323043163,167.7995,20
6,30.0,35.0,1,sink,0,81.08599999999998,20
7,35.0,40.0,0,source,5.65625323043163,174.062,20
7,35.0,40.0,1,sink,0,81.12599999999999,20
8,40.0,45.0,0,source,5.65625323043163,176.38449999999997,20
8,40.0,45.0,1,sink,0,81.14000000000001,20
9,45.0,50.0,0,source,5.65625323043163,169.07300000000004,20
9,45.0,50.0,1,sink,0,80.85600000000001,20
10,50.0,55.0,0,source,5.65625323043163,165.52049999999997,20
10,50.0,55.0,1,sink,0,80.824,20
11,55.0,60.0,0,source,5.65625323043163,176.31699999999998,20
11,55.0,60.0,1,sink,0,80.792,20
12,60.0,65.0,0,source,5.65625323043163,153.38100000000003,20
12,60.0,65.0,1,sink,0,123.1895,20
13,65.0,70.0,0,source,4.90625323043163,161.95499999999998,20
13,65.0,70.0,1,sink,0.75,81.01050000000001,20
14,70.0,75.0,0,source,4.90625323043163,138.02299999999997,20
14,70.0,75.0,1,sink,0.75,132.7555,20
15,75.0,80.0,0,source,4.225841195395073,140.7285,20
15,75.0,80.0,1,sink,1.4304120350365566,146.74349999999998,20
16,80.0,85.0,0,source,3.575080797342124,150.414,20
16,80.0,85.0,1,sink,2.0811724330895056,188.94100000000003,20
17,85.0,90.0,0,source,3.575080797342124,143.8945,20
17,85.0,90.0,1,sink,2.0811724330895056,158.4645,20
18,90.0,95.0,0,source,2.825080797342124,146.711,20
18,90.0,95.0,1,sink,2.8311724330895056,260.2875,20
19,95.0,100.0,0,source,2.2767253071782547,138.4625,20
19,95.0,100.0,1,sink,3.379527923253375,220.67149999999998,20
20,100.0,105.0,0,source,1.6820172853322806,125.372,20
20,100.0,105.0,1,sink,3.974235945099349,227.225,20
21,105.0,110.0,0,source,1.6820172853322806,127.3785,20
21,105.0,110.0,1,sink,3.974235945099349,241.98899999999998,20
22,110.0,115.0,0,source,1.6820172853322806,133.63,20
22,110.0,115.0,1,sink,3.974235945099349,213.07250000000005,20
23,115.0,120.0,0,source,1.6820172853322806,129.7285,20
23,115.0,120.0,1,sink,3.974235945099349,281.6205,20
24,120.0,125.0,0,source,1.6820172853322806,126.66650000000001,20
24,120.0,125.0,1,sink,3.974235945099349,250.24649999999997,20
25,125.0,130.0,0,source,1.6820172853322806,131.3165,20
25,125.0,130.0,1,sink,3.974235945099349,276.511,20
26,130.0,135.0,0,source,1.6820172853322806,111.49600000000001,20
26,130.0,135.0,1,sink,3.974235945099349,261.6705,20
27,135.0,140.0,0,source,1.6820172853322806,129.2955,20
27,135.0,140.0,1,sink,3.974235945099349,303.273,20
28,140.0,145.0,0,source,1.6820172853322806,144.929,20
28,140.0,145.0,1,sink,3.974235945099349,278.38800000000003,20
29,145.0,150.0,0,source,1.6820172853322806,123.07050000000001,20
29,145.0,150.0,1,sink,3.974235945099349,293.22300000000007,20
30,150.0,155.0,0,source,1.6820172853322806,105.234,20
30,150.0,155.0,1,sink,3.974235945099349,269.6675,20
31,155.0,160.0,0,source,1.6820172853322806,142.309,20
31,155.0,160.0,1,sink,3.974235945099349,256.8655,20
32,160.0,163.96851253509521,0,source,1.6820172853322806,131.09799999999998,15
32,160.0,163.96851253509521,1,sink,3.974235945099349,261.74533333333335,15
