dispatch_rank,id,action,first_token_s,sink_warm_s,completion_s,source_boundary_wait_s,switch_downtime_s
0,codex:362639e1-f680-4bda-bd1e-8f149f7717ab,R,3.4436795711517334,3.592679500579834,6.492737531661987,2.900021553039551,1.430511474609375e-05
1,claude:3ab49446-c806-6a06-d8f3-51d00da9a76a,R,3.4878458976745605,3.638254404067993,3.638326644897461,2.765655517578125e-05,6.4373016357421875e-06
2,codex:e717fd54-aecf-8710-559b-8d23833866c4,R,3.4076900482177734,3.4076900482177734,3.40775728225708,2.0742416381835938e-05,7.867813110351562e-06
3,codex:a9de70aa-f71f-9b95-5469-d6b3ec0b3fd5,R,4.115604877471924,4.115604877471924,5.921221017837524,1.8054163455963135,2.384185791015625e-05
4,codex:e4fa4daa-9887-f50a-b110-c9378383c7b1,R,2.4028940200805664,2.4028940200805664,2.5362823009490967,0.13330674171447754,3.0279159545898438e-05
5,codex:1db326cd-3c43-ad82-b907-27bc1f12c287,R,2.6669795513153076,2.6669795513153076,2.6670384407043457,1.8358230590820312e-05,1.5497207641601562e-05
