connection_id,route,start_ns,end_ns,client_to_target_bytes,target_to_client_bytes
ff3f6ae31ccf76f0,kv,5571857304480972,5571857305105576,0,0
26c6e6325426c15d,api,5571857304686920,5571857305140065,0,0
05fffc63a79a6271,api,5571879446573202,5571908420896419,32007,9333
436389759195c5ca,api,5571879449726478,5571908420986958,29397,9333
d001168b180296c7,api,5571879447939717,5571908840325611,38304,13509
c633248026f3a1f9,api,5571879444868700,5571909759029884,43361,26022
caffaee3ef972c46,api,5571917307338804,5571918562165440,32155,13507
8a0bdd0e575539da,api,5571918063099682,5571918774758018,38452,7151
ef9696f1f0042502,api,5571918536662853,5571919657535167,29545,13753
672bccfcfb14d96f,api,5571923544952653,5571925383799060,43509,22084
f502b4c042c56470,api,5571931494860462,5571932456376547,43528,11828
35c99cd00434605a,api,5571932457575033,5571933884442283,32174,18169
256c6398c08f572f,api,5571933885747328,5571936029108127,38471,27207
967bcf01823d8ff2,api,5571936030311403,5571936635301064,29564,7642
