monotonic_ns,wall_ns,interval_ns,route,direction,bytes,billed
5556667500000000,1784171398132014322,250000000,api,client_to_target,50718,1
5556667500000000,1784171398132045332,250000000,api,target_to_client,298,0
5556667500000000,1784171398132049482,250000000,kv,client_to_target,27528,0
5556667500000000,1784171398132052502,250000000,kv,target_to_client,4445392,1
5556667750000000,1784171398382334010,250000000,kv,target_to_client,7798784,1
5556668000000000,1784171398633096344,250000000,kv,client_to_target,186,0
5556668000000000,1784171398633110544,250000000,kv,target_to_client,7815098,1
5556668250000000,1784171398884110595,250000000,kv,client_to_target,186,0
5556668250000000,1784171398884131485,250000000,kv,target_to_client,7798820,1
5556668500000000,1784171399134368473,250000000,kv,target_to_client,7864320,1
5556668750000000,1784171399385280426,250000000,kv,client_to_target,186,0
5556668750000000,1784171399385298336,250000000,kv,target_to_client,7798873,1
5556669000000000,1784171399635746572,250000000,kv,client_to_target,186,0
5556669000000000,1784171399635756692,250000000,kv,target_to_client,7798820,1
5556669250000000,1784171399886182948,250000000,kv,target_to_client,7798784,1
5556669500000000,1784171400136540225,250000000,kv,client_to_target,186,0
5556669500000000,1784171400136556925,250000000,kv,target_to_client,7798820,1
5556669750000000,1784171400387466598,250000000,kv,target_to_client,7864320,1
5556670000000000,1784171400638403750,250000000,kv,client_to_target,186,0
5556670000000000,1784171400638411820,250000000,kv,target_to_client,7798820,1
5556670250000000,1784171400889257633,250000000,kv,client_to_target,186,0
5556670250000000,1784171400889266223,250000000,kv,target_to_client,7798820,1
5556670500000000,1784171401140159796,250000000,kv,target_to_client,7798784,1
5556670750000000,1784171401390811570,250000000,kv,client_to_target,186,0
5556670750000000,1784171401390821420,250000000,kv,target_to_client,7798873,1
5556671000000000,1784171401641684913,250000000,kv,client_to_target,186,0
5556671000000000,1784171401641712363,250000000,kv,target_to_client,7864356,1
5556671250000000,1784171401892802114,250000000,kv,target_to_client,7798784,1
5556671500000000,1784171402143805156,250000000,kv,client_to_target,186,0
5556671500000000,1784171402143828845,250000000,kv,target_to_client,7798820,1
5556671750000000,1784171402394613069,250000000,kv,target_to_client,7798784,1
5556672000000000,1784171402645579321,250000000,kv,client_to_target,186,0
5556672000000000,1784171402645604421,250000000,kv,target_to_client,7798820,1
5556672250000000,1784171402896552533,250000000,kv,client_to_target,186,0
5556672250000000,1784171402896576383,250000000,kv,target_to_client,7864356,1
5556672500000000,1784171403147478485,250000000,kv,target_to_client,7798784,1
5556672750000000,1784171403397815753,250000000,kv,client_to_target,186,0
5556672750000000,1784171403397836822,250000000,kv,target_to_client,7798820,1
5556673000000000,1784171403648798325,250000000,kv,client_to_target,186,0
5556673000000000,1784171403648818244,250000000,kv,target_to_client,7798820,1
5556673250000000,1784171403899017963,250000000,kv,target_to_client,7798784,1
5556673500000000,1784171404149159252,250000000,kv,client_to_target,186,0
5556673500000000,1784171404149180571,250000000,kv,target_to_client,7864356,1
5556673750000000,1784171404399991055,250000000,kv,target_to_client,7798784,1
5556674000000000,1784171404650192023,250000000,kv,client_to_target,186,0
5556674000000000,1784171404650215383,250000000,kv,target_to_client,7798820,1
5556674250000000,1784171404900370342,250000000,kv,client_to_target,186,0
5556674250000000,1784171404900388341,250000000,kv,target_to_client,7798820,1
5556674500000000,1784171405151319894,250000000,kv,target_to_client,7798784,1
5556674750000000,1784171405401528942,250000000,kv,client_to_target,186,0
5556674750000000,1784171405401548792,250000000,kv,target_to_client,7864356,1
5556675000000000,1784171405652220416,250000000,kv,target_to_client,7798784,1
5556675250000000,1784171405902308776,250000000,kv,client_to_target,186,0
5556675250000000,1784171405902337285,250000000,kv,target_to_client,7798820,1
5556675500000000,1784171406153288508,250000000,kv,client_to_target,186,0
5556675500000000,1784171406153307557,250000000,kv,target_to_client,7798820,1
5556675750000000,1784171406404276639,250000000,kv,target_to_client,7798784,1
5556676000000000,1784171406654617367,250000000,kv,client_to_target,186,0
5556676000000000,1784171406654639106,250000000,kv,target_to_client,7864356,1
5556676250000000,1784171406905089463,250000000,kv,client_to_target,186,0
5556676250000000,1784171406905110833,250000000,kv,target_to_client,7798820,1
5556676500000000,1784171407155375230,250000000,kv,target_to_client,7798784,1
5556676750000000,1784171407405446580,250000000,kv,client_to_target,186,0
5556676750000000,1784171407405467799,250000000,kv,target_to_client,7798820,1
5556677000000000,1784171407655576509,250000000,kv,target_to_client,7798784,1
5556677250000000,1784171407905774077,250000000,kv,client_to_target,186,0
5556677250000000,1784171407905795087,250000000,kv,target_to_client,7864356,1
5556677500000000,1784171408155911876,250000000,kv,client_to_target,186,0
5556677500000000,1784171408155932606,250000000,kv,target_to_client,7798820,1
5556677750000000,1784171408406013435,250000000,kv,target_to_client,7798784,1
5556678000000000,1784171408656397002,250000000,kv,client_to_target,186,0
5556678000000000,1784171408656418932,250000000,kv,target_to_client,7798820,1
5556678250000000,1784171408907481203,250000000,kv,client_to_target,186,0
5556678250000000,1784171408907501803,250000000,kv,target_to_client,7798820,1
5556678500000000,1784171409157689201,250000000,kv,target_to_client,7864320,1
5556678750000000,1784171409408671013,250000000,kv,client_to_target,186,0
5556678750000000,1784171409408691223,250000000,kv,target_to_client,7798820,1
5556679000000000,1784171409658997170,250000000,kv,target_to_client,7798784,1
5556679250000000,1784171409909497446,250000000,kv,client_to_target,186,0
5556679250000000,1784171409909518406,250000000,kv,target_to_client,7798820,1
5556679500000000,1784171410159772904,250000000,kv,client_to_target,186,0
5556679500000000,1784171410159794674,250000000,kv,target_to_client,7798820,1
5556679750000000,1784171410410607477,250000000,kv,target_to_client,7864320,1
5556680000000000,1784171410661229642,250000000,kv,client_to_target,186,0
5556680000000000,1784171410661254072,250000000,kv,target_to_client,7798820,1
5556680250000000,1784171410911927846,250000000,kv,client_to_target,186,0
5556680250000000,1784171410911950486,250000000,kv,target_to_client,7798820,1
5556680500000000,1784171411162019745,250000000,kv,target_to_client,7798784,1
5556680750000000,1784171411412143104,250000000,kv,client_to_target,186,0
5556680750000000,1784171411412162884,250000000,kv,target_to_client,7864356,1
5556681000000000,1784171411663099116,250000000,kv,target_to_client,7798784,1
5556681250000000,1784171411914117418,250000000,kv,client_to_target,186,0
5556681250000000,1784171411914137498,250000000,kv,target_to_client,7798820,1
5556681500000000,1784171412165160500,250000000,kv,client_to_target,186,0
5556681500000000,1784171412165182979,250000000,kv,target_to_client,7798820,1
5556681750000000,1784171412416015843,250000000,kv,target_to_client,7798784,1
5556682000000000,1784171412667020184,250000000,kv,client_to_target,186,0
5556682000000000,1784171412667040364,250000000,kv,target_to_client,7864356,1
5556682250000000,1784171412917813018,250000000,kv,target_to_client,7798784,1
5556682500000000,1784171413168847737,250000000,kv,client_to_target,186,0
