connection_id,route,start_ns,end_ns,client_to_target_bytes,target_to_client_bytes
6e1e5a52047b2ef0,kv,5560342328373360,5560342329616086,0,0
e7c31ee180f205b1,api,5560342328708796,5560342329682356,0,0
a9948b8c8eba3b5c,api,5560361905426883,5560365579676837,29448,21065
21cb2c1eaee92e89,api,5560366976912760,5560369452029603,27620,8389
c2784ccbc69472ea,api,5560370792279248,5560373948427762,24901,21065
3942173af524b071,api,5560375259458888,5560379967590473,43412,8389
3d147e5fbe25dba2,api,5560381301230144,5560382287932734,29416,12772
8d7aec46f5a06f80,api,5560382289099562,5560384212933369,27588,25035
653b7f1175e24041,api,5560384214771880,5560385185595066,24869,12774
193ae3480bd20817,api,5560385187509696,5560386111280514,43380,11828
