connection_id,route,key_hash,start_ns,end_ns,client_to_target_bytes,target_to_client_bytes,client_rtt_us,client_rttvar_us,client_snd_cwnd,client_total_retrans,target_rtt_us,target_rttvar_us,target_snd_cwnd,target_total_retrans
5fc133d947ea087c,kv/east,,8035630199423,8035631164321,0,0,29,14,10,0,32,21,10,0
540db192453fb07b,kv/west,,8035630654571,8035631388068,0,0,14,7,10,0,24,23,10,0
777f68e64c79d026,kv/east,,8105378460647,13034621570030,15993679085,9298796210,110729,13901,10,3462,2409,2898,10,66
5e1dcb3b54269e1a,kv/east,,8105377850248,13034621653465,17365252495,9386877490,106711,9531,10,89,5008,6540,10,78
0fc657785f81cf62,kv/east,,8105378267747,13034621705773,17050681297,9714033451,106731,8979,10,10,6325,5410,10,71
0420739fbe4c9d17,kv/east,,8105378370869,13034625132893,14810895433,9235881739,109886,8290,10,60,1501,1720,73,71
0797a38fe03e7507,kv/east,,8105387882865,13034625371307,17654636026,9927942628,110226,8234,10,17,4373,4278,10,69
8552d178d551ab6b,kv/east,,8105388422932,13034625641712,17063249949,9663701472,109858,7377,10,149,2414,1817,85,81
0ae0137ea72b5edf,kv/east,,8105388509293,13034625680634,16786414845,9714032910,110156,8052,10,3229,2448,1840,77,74
9d75d9960c4135d3,kv/east,,8105388321533,13034625712604,17126157514,9261047857,110297,8203,10,5,1555,1081,91,76
bcb4ea9d6059ec2e,kv/west,,8109096826018,13042245008393,22035020896,53502630283,29115,8984,10,2254,5842,3981,10,91
944c3e4d8b9fbd72,kv/west,,8109096938307,13042245093282,23733738766,54924500983,25230,57,2662,1470,6924,1833,10,108
5a1e9a608d4eab80,kv/west,,8109094671390,13042245606659,20109716949,47513157282,26842,10235,10,5124,3924,4273,72,51
72771088791cff8d,kv/west,,8109094860633,13042245655820,24111326455,57931821220,27695,10806,19,1900,4036,4160,75,106
0b0e80b71bae675a,kv/west,,8109094528354,13042245695594,24765647940,57579499680,27709,10454,11,1702,4869,3571,88,111
d3d95c2216d1a9c7,kv/west,,8109100492254,13042248588287,23985393180,54811254630,25255,170,2968,3082,8983,3527,10,83
78b595271c2ec7c3,kv/west,,8109100336383,13042248654921,22790019884,54609927887,30576,10746,10,2043,5433,1714,10,95
226c6afc7238523c,kv/west,,8109094758493,13042248920577,21066003736,48482041963,30097,9494,10,6960,3847,3058,69,77
