timestamp,index,power_w,util_gpu,memory_mib
2026/07/12 21:28:02.302, 0, 80.57, 0, 74055
2026/07/12 21:28:02.307, 1, 82.21, 0, 74055
2026/07/12 21:28:02.808, 0, 126.93, 32, 74055
2026/07/12 21:28:02.808, 1, 82.21, 0, 74055
2026/07/12 21:28:03.308, 0, 122.68, 32, 74055
2026/07/12 21:28:03.308, 1, 82.21, 0, 74055
2026/07/12 21:28:03.808, 0, 124.81, 32, 74055
2026/07/12 21:28:03.808, 1, 82.21, 0, 74055
2026/07/12 21:28:04.308, 0, 127.80, 32, 74055
2026/07/12 21:28:04.309, 1, 82.21, 0, 74055
2026/07/12 21:28:04.809, 0, 119.64, 32, 74055
2026/07/12 21:28:04.809, 1, 82.54, 0, 74055
2026/07/12 21:28:05.309, 0, 124.15, 32, 74055
2026/07/12 21:28:05.309, 1, 82.95, 0, 74055
2026/07/12 21:28:05.809, 0, 119.31, 32, 74055
2026/07/12 21:28:05.809, 1, 82.54, 0, 74055
2026/07/12 21:28:06.309, 0, 119.64, 33, 74055
2026/07/12 21:28:06.309, 1, 82.21, 0, 74055
2026/07/12 21:28:06.810, 0, 120.71, 81, 74055
2026/07/12 21:28:06.810, 1, 82.46, 0, 74055
2026/07/12 21:28:07.310, 0, 121.64, 32, 74055
2026/07/12 21:28:07.310, 1, 82.12, 0, 74055
2026/07/12 21:28:07.810, 0, 118.71, 32, 74055
2026/07/12 21:28:07.810, 1, 82.54, 0, 74055
2026/07/12 21:28:08.310, 0, 129.05, 32, 74055
2026/07/12 21:28:08.310, 1, 82.21, 0, 74055
2026/07/12 21:28:08.811, 0, 122.68, 32, 74055
2026/07/12 21:28:08.811, 1, 82.54, 0, 74055
2026/07/12 21:28:09.311, 0, 121.16, 32, 74055
2026/07/12 21:28:09.311, 1, 82.21, 0, 74055
2026/07/12 21:28:09.811, 0, 122.09, 31, 74055
2026/07/12 21:28:09.811, 1, 82.54, 0, 74055
2026/07/12 21:28:10.311, 0, 125.67, 33, 74055
2026/07/12 21:28:10.311, 1, 82.54, 0, 74055
2026/07/12 21:28:10.812, 0, 128.73, 32, 74055
2026/07/12 21:28:10.812, 1, 82.21, 0, 74055
2026/07/12 21:28:11.312, 0, 122.95, 32, 74055
2026/07/12 21:28:11.312, 1, 82.21, 0, 74055
2026/07/12 21:28:11.812, 0, 120.57, 32, 74055
2026/07/12 21:28:11.812, 1, 82.87, 0, 74055
2026/07/12 21:28:12.312, 0, 81.44, 0, 74055
2026/07/12 21:28:12.312, 1, 82.21, 0, 74055
2026/07/12 21:28:12.813, 0, 81.18, 0, 74055
2026/07/12 21:28:12.813, 1, 82.21, 0, 74055
2026/07/12 21:28:13.313, 0, 81.18, 0, 74055
2026/07/12 21:28:13.313, 1, 82.21, 0, 74055
2026/07/12 21:28:13.813, 0, 122.56, 32, 74055
2026/07/12 21:28:13.813, 1, 82.46, 0, 74055
2026/07/12 21:28:14.313, 0, 133.43, 63, 74055
2026/07/12 21:28:14.313, 1, 82.46, 0, 74055
2026/07/12 21:28:14.814, 0, 137.21, 36, 74055
2026/07/12 21:28:14.814, 1, 82.46, 0, 74055
2026/07/12 21:28:15.314, 0, 140.53, 36, 74055
2026/07/12 21:28:15.314, 1, 82.54, 0, 74055
2026/07/12 21:28:15.814, 0, 136.62, 19, 74055
2026/07/12 21:28:15.814, 1, 82.46, 0, 74055
2026/07/12 21:28:16.314, 0, 119.96, 31, 74055
2026/07/12 21:28:16.314, 1, 82.54, 0, 74055
2026/07/12 21:28:16.814, 0, 121.76, 32, 74055
2026/07/12 21:28:16.815, 1, 82.54, 0, 74055
2026/07/12 21:28:17.315, 0, 139.93, 37, 74055
2026/07/12 21:28:17.315, 1, 82.21, 0, 74055
2026/07/12 21:28:17.815, 0, 137.99, 39, 74055
