ts,route,direction,bytes,billed
1783916900.070781,api,client_to_target,7224,1
1783916900.078835,api,target_to_client,149,0
1783916900.080964,kv,client_to_target,186,0
1783916900.081084,kv,target_to_client,36,1
1783916900.331217,api,target_to_client,491,0
1783916900.352493,api,target_to_client,241,0
1783916900.371038,api,target_to_client,241,0
1783916900.389572,api,target_to_client,244,0
1783916900.408339,api,target_to_client,246,0
1783916900.427160,api,target_to_client,247,0
1783916900.445859,api,target_to_client,243,0
1783916900.464572,api,target_to_client,249,0
1783916900.483258,api,target_to_client,250,0
1783916900.501914,api,target_to_client,250,0
1783916900.520945,api,target_to_client,242,0
1783916900.539352,api,target_to_client,246,0
1783916900.558048,api,target_to_client,250,0
1783916900.576819,api,target_to_client,243,0
1783916900.595503,api,target_to_client,246,0
1783916900.614386,api,target_to_client,247,0
1783916900.633092,api,target_to_client,244,0
1783916900.651878,api,target_to_client,246,0
1783916900.670633,api,target_to_client,242,0
1783916900.689392,api,target_to_client,245,0
1783916900.708217,api,target_to_client,248,0
1783916900.727038,api,target_to_client,246,0
1783916900.746142,api,target_to_client,246,0
1783916900.764718,api,target_to_client,247,0
1783916900.783473,api,target_to_client,242,0
1783916900.802358,api,target_to_client,246,0
1783916900.821072,api,target_to_client,246,0
1783916900.839767,api,target_to_client,243,0
1783916900.858877,api,target_to_client,248,0
1783916900.877636,api,target_to_client,250,0
1783916900.896294,api,target_to_client,248,0
1783916900.914960,api,target_to_client,246,0
1783916900.933421,api,target_to_client,250,0
1783916900.952289,api,target_to_client,242,0
1783916900.971030,api,target_to_client,244,0
1783916900.989828,api,target_to_client,246,0
1783916901.008503,api,target_to_client,244,0
1783916901.027088,api,target_to_client,249,0
1783916901.045849,api,target_to_client,246,0
1783916901.064518,api,target_to_client,243,0
1783916901.083265,api,target_to_client,249,0
1783916901.101936,api,target_to_client,250,0
1783916901.120729,api,target_to_client,250,0
1783916901.139424,api,target_to_client,242,0
1783916901.158199,api,target_to_client,250,0
1783916901.176869,api,target_to_client,251,0
1783916901.195629,api,target_to_client,246,0
1783916901.214358,api,target_to_client,244,0
1783916901.233253,api,target_to_client,249,0
1783916901.251857,api,target_to_client,242,0
1783916901.270966,api,target_to_client,251,0
1783916901.289674,api,target_to_client,249,0
1783916901.308503,api,target_to_client,247,0
1783916901.327309,api,target_to_client,245,0
1783916901.346152,api,target_to_client,252,0
1783916901.364905,api,target_to_client,246,0
1783916901.383605,api,target_to_client,249,0
1783916901.402516,api,target_to_client,244,0
1783916901.421284,api,target_to_client,245,0
1783916901.440049,api,target_to_client,244,0
1783916901.458862,api,target_to_client,247,0
1783916901.477614,api,target_to_client,246,0
1783916901.496358,api,target_to_client,248,0
1783916901.515173,api,target_to_client,250,0
1783916901.534045,api,target_to_client,242,0
1783916901.552786,api,target_to_client,245,0
1783916901.571474,api,target_to_client,246,0
1783916901.590069,api,target_to_client,248,0
1783916901.608791,api,target_to_client,249,0
1783916901.627539,api,target_to_client,246,0
1783916901.646272,api,target_to_client,245,0
1783916901.665067,api,target_to_client,246,0
1783916901.683829,api,target_to_client,244,0
1783916901.702509,api,target_to_client,242,0
1783916901.721323,api,target_to_client,245,0
1783916901.740118,api,target_to_client,249,0
1783916901.758846,api,target_to_client,242,0
1783916901.777472,api,target_to_client,244,0
1783916901.796499,api,target_to_client,250,0
