bucket,bucket_start_s,bucket_end_s,gpu,node,ell,power_mean_w,samples
0,0.0,5.0,0,source,5.65625323043163,236.17849999999993,20
0,0.0,5.0,1,sink,0,86.06400000000001,20
1,5.0,10.0,0,source,5.65625323043163,273.50800000000004,20
1,5.0,10.0,1,sink,0,86.046,20
2,10.0,15.0,0,source,5.65625323043163,263.75699999999995,20
2,10.0,15.0,1,sink,0,86.2125,20
3,15.0,20.0,0,source,5.65625323043163,254.33999999999997,20
3,15.0,20.0,1,sink,0,85.9865,20
4,20.0,25.0,0,source,5.65625323043163,315.579,20
4,20.0,25.0,1,sink,0,85.86749999999998,20
5,25.0,30.0,0,source,5.65625323043163,315.75550000000004,20
5,25.0,30.0,1,sink,0,85.51150000000001,20
6,30.0,35.0,0,source,5.65625323043163,288.4505,20
6,30.0,35.0,1,sink,0,85.89349999999999,20
7,35.0,40.0,0,source,5.65625323043163,262.215,20
7,35.0,40.0,1,sink,0,85.42699999999999,20
8,40.0,45.0,0,source,4.15625323043163,290.67650000000003,20
8,40.0,45.0,1,sink,1.5,85.51599999999999,20
9,45.0,50.0,0,source,4.15625323043163,272.11750000000006,20
9,45.0,50.0,1,sink,1.5,87.46549999999999,20
10,50.0,55.0,0,source,4.15625323043163,263.0635,20
10,50.0,55.0,1,sink,1.5,93.0465,20
11,55.0,60.0,0,source,3.505492832378681,287.6819999999999,20
11,55.0,60.0,1,sink,2.150760398052949,96.53450000000001,20
12,60.0,65.0,0,source,2.848766710755474,338.15849999999995,20
12,60.0,65.0,1,sink,2.807486519676156,85.6075,20
13,65.0,70.0,0,source,1.5736466538729434,281.0505,20
13,65.0,70.0,1,sink,4.082606576558686,251.60400000000004,20
14,70.0,75.0,0,source,1.5736466538729434,291.31699999999995,20
14,70.0,75.0,1,sink,4.082606576558686,272.59450000000004,20
15,75.0,80.0,0,source,1.5736466538729434,271.58549999999997,20
15,75.0,80.0,1,sink,4.082606576558686,266.16,20
16,80.0,85.0,0,source,1.5736466538729434,299.6175,20
16,80.0,85.0,1,sink,4.082606576558686,244.23500000000007,20
17,85.0,90.0,0,source,1.5736466538729434,230.40500000000003,20
17,85.0,90.0,1,sink,4.082606576558686,267.838,20
18,90.0,95.0,0,source,1.5736466538729434,262.51849999999996,20
18,90.0,95.0,1,sink,4.082606576558686,233.05300000000003,20
19,95.0,96.23296880722046,0,source,1.5736466538729434,281.26200000000006,5
19,95.0,96.23296880722046,1,sink,4.082606576558686,295.976,5
