connection_id,route,start_ns,end_ns,client_to_target_bytes,target_to_client_bytes
842584a8c65a90ad,kv,5548039102830130,5548039104191186,0,0
3e1313eeb55e24e4,api,5548039103266466,5548039104258585,0,0
d75a0cfad2a7fb3c,api,5548052174474781,5548065749572443,25868,7670
951b30a96a8bf713,api,5548052173866187,5548066067998148,40179,9333
204b5d6d1e4bf559,api,5548066088698495,5548066860202238,40327,9333
2a5da3900f03189e,api,5548065772383727,5548073312327773,26016,12809
1d02fff3807bc169,api,5548066880268981,5548079713516134,32007,9333
b2295925db07a79f,api,5548073345912627,5548080947140531,29397,21065
fac9bbd1ef15c2af,api,5548079741179199,5548080947282720,32155,13507
caa052dde820ecc0,api,5548080994738240,5548082070289557,29545,13753
c290416b3a936a17,api,5548082092363760,5548083223920059,26035,14538
0d5f35c5d8d666d8,api,5548083225746720,5548084258272251,40346,13016
37bbdfe6a09bddba,api,5548084259862825,5548085676691372,32174,18169
74fb25edf5441859,api,5548085678448824,5548087780380066,29564,26945
