monotonic_ns,wall_ns,interval_ns,route,direction,bytes,billed
5548736000000000,1784163466742102874,250000000,api,client_to_target,82972,1
5548736000000000,1784163466742130074,250000000,api,target_to_client,596,0
5548736000000000,1784163466742138133,250000000,kv,client_to_target,19158,0
5548736000000000,1784163466742144423,250000000,kv,target_to_client,4509308,1
5548736250000000,1784163466992316078,250000000,kv,target_to_client,7798784,1
5548736500000000,1784163467243351454,250000000,kv,client_to_target,186,0
5548736500000000,1784163467243380414,250000000,kv,target_to_client,7815151,1
5548736750000000,1784163467493779876,250000000,kv,client_to_target,186,0
5548736750000000,1784163467493803836,250000000,kv,target_to_client,7798873,1
5548737000000000,1784163467744663193,250000000,kv,target_to_client,7864320,1
5548737250000000,1784163467994755979,250000000,kv,client_to_target,186,0
5548737250000000,1784163467994787678,250000000,kv,target_to_client,7798820,1
5548737500000000,1784163468245890204,250000000,kv,client_to_target,186,0
5548737500000000,1784163468245910664,250000000,kv,target_to_client,7798767,1
5548737750000000,1784163468496230747,250000000,kv,target_to_client,7798784,1
5548738000000000,1784163468747159854,250000000,kv,client_to_target,186,0
5548738000000000,1784163468747180744,250000000,kv,target_to_client,7864409,1
5548738250000000,1784163468998213780,250000000,kv,target_to_client,7798784,1
5548738500000000,1784163469248621492,250000000,kv,client_to_target,186,0
5548738500000000,1784163469248642742,250000000,kv,target_to_client,7798820,1
5548738750000000,1784163469498898475,250000000,kv,client_to_target,186,0
5548738750000000,1784163469498921085,250000000,kv,target_to_client,7798820,1
5548739000000000,1784163469749788303,250000000,kv,target_to_client,7798784,1
5548739250000000,1784163470000614691,250000000,kv,client_to_target,186,0
5548739250000000,1784163470000637971,250000000,kv,target_to_client,7864356,1
5548739500000000,1784163470251344950,250000000,kv,client_to_target,186,0
5548739500000000,1784163470251365070,250000000,kv,target_to_client,7733284,1
5548739750000000,1784163470502361366,250000000,kv,target_to_client,7864320,1
5548740000000000,1784163470753214114,250000000,kv,client_to_target,186,0
5548740000000000,1784163470753235134,250000000,kv,target_to_client,7798820,1
5548740250000000,1784163471003486268,250000000,kv,target_to_client,7798784,1
5548740500000000,1784163471254352165,250000000,kv,client_to_target,186,0
5548740500000000,1784163471254373115,250000000,kv,target_to_client,7798820,1
5548740750000000,1784163471505016915,250000000,kv,client_to_target,186,0
5548740750000000,1784163471505039645,250000000,kv,target_to_client,7864356,1
5548741000000000,1784163471755148590,250000000,kv,target_to_client,7798784,1
5548741250000000,1784163472005517812,250000000,kv,client_to_target,186,0
5548741250000000,1784163472005539602,250000000,kv,target_to_client,7798820,1
5548741500000000,1784163472256642988,250000000,kv,client_to_target,186,0
5548741500000000,1784163472256668007,250000000,kv,target_to_client,7798767,1
5548741750000000,1784163472507298267,250000000,kv,target_to_client,7798784,1
5548742000000000,1784163472758158175,250000000,kv,client_to_target,186,0
5548742000000000,1784163472758179555,250000000,kv,target_to_client,7864409,1
5548742250000000,1784163473008381739,250000000,kv,target_to_client,7798784,1
5548742500000000,1784163473259057719,250000000,kv,client_to_target,186,0
5548742500000000,1784163473259079869,250000000,kv,target_to_client,7798820,1
5548742750000000,1784163473509540830,250000000,kv,client_to_target,186,0
5548742750000000,1784163473509563060,250000000,kv,target_to_client,7864356,1
5548743000000000,1784163473760212360,250000000,kv,target_to_client,7798784,1
5548743250000000,1784163474011145367,250000000,kv,client_to_target,186,0
5548743250000000,1784163474011165967,250000000,kv,target_to_client,7798820,1
5548743500000000,1784163474262142133,250000000,kv,target_to_client,7798784,1
5548743750000000,1784163474513101070,250000000,kv,client_to_target,186,0
5548743750000000,1784163474513129380,250000000,kv,target_to_client,7798820,1
5548744000000000,1784163474763929258,250000000,kv,client_to_target,186,0
5548744000000000,1784163474763951738,250000000,kv,target_to_client,7798820,1
5548744250000000,1784163475014062913,250000000,kv,target_to_client,7864320,1
5548744500000000,1784163475264701803,250000000,kv,client_to_target,186,0
5548744500000000,1784163475264723723,250000000,kv,target_to_client,7798820,1
5548744750000000,1784163475515145725,250000000,kv,client_to_target,186,0
5548744750000000,1784163475515166425,250000000,kv,target_to_client,7798820,1
5548745000000000,1784163475765348979,250000000,kv,target_to_client,7798784,1
5548745250000000,1784163476016109318,250000000,kv,client_to_target,186,0
5548745250000000,1784163476016130208,250000000,kv,target_to_client,7798820,1
5548745500000000,1784163476266548620,250000000,kv,target_to_client,7864320,1
5548745750000000,1784163476517117210,250000000,kv,client_to_target,186,0
5548745750000000,1784163476517136590,250000000,kv,target_to_client,7798820,1
5548746000000000,1784163476767551742,250000000,kv,client_to_target,186,0
5548746000000000,1784163476767572212,250000000,kv,target_to_client,7798820,1
5548746250000000,1784163477017659707,250000000,kv,target_to_client,7798784,1
5548746500000000,1784163477268158528,250000000,kv,client_to_target,186,0
5548746500000000,1784163477268182968,250000000,kv,target_to_client,7798820,1
5548746750000000,1784163477518464372,250000000,kv,client_to_target,186,0
5548746750000000,1784163477518485631,250000000,kv,target_to_client,7864356,1
5548747000000000,1784163477768637486,250000000,kv,target_to_client,7798784,1
5548747250000000,1784163478019383205,250000000,kv,client_to_target,186,0
5548747250000000,1784163478019406285,250000000,kv,target_to_client,7798820,1
5548747500000000,1784163478270209563,250000000,kv,target_to_client,7798784,1
5548747750000000,1784163478520336358,250000000,kv,client_to_target,186,0
5548747750000000,1784163478520356518,250000000,kv,target_to_client,7864356,1
5548748000000000,1784163478771265395,250000000,kv,client_to_target,186,0
5548748000000000,1784163478771285515,250000000,kv,target_to_client,7798820,1
5548748250000000,1784163479021916855,250000000,kv,target_to_client,7798784,1
5548748500000000,1784163479273017310,250000000,kv,client_to_target,186,0
5548748500000000,1784163479273039790,250000000,kv,target_to_client,7798820,1
5548748750000000,1784163479523602321,250000000,kv,client_to_target,186,0
5548748750000000,1784163479523623791,250000000,kv,target_to_client,7798767,1
5548749000000000,1784163479774475828,250000000,kv,target_to_client,7864320,1
5548749250000000,1784163480024840671,250000000,kv,client_to_target,186,0
5548749250000000,1784163480024867821,250000000,kv,target_to_client,7798873,1
5548749500000000,1784163480275634499,250000000,kv,target_to_client,7798784,1
5548749750000000,1784163480526082801,250000000,kv,client_to_target,186,0
5548749750000000,1784163480526115581,250000000,kv,target_to_client,7798820,1
5548750000000000,1784163480776850910,250000000,kv,client_to_target,186,0
5548750000000000,1784163480776873960,250000000,kv,target_to_client,7798767,1
5548750250000000,1784163481027653908,250000000,kv,target_to_client,7864320,1
5548750500000000,1784163481278551716,250000000,kv,client_to_target,186,0
5548750500000000,1784163481278573085,250000000,kv,target_to_client,7798873,1
5548750750000000,1784163481529472263,250000000,kv,target_to_client,7798784,1
5548751000000000,1784163481779718237,250000000,kv,client_to_target,186,0
5548751000000000,1784163481779741956,250000000,kv,target_to_client,7798820,1
5548751250000000,1784163482030806382,250000000,kv,client_to_target,186,0
5548751250000000,1784163482030831982,250000000,kv,target_to_client,7798820,1
5548751500000000,1784163482281441352,250000000,kv,target_to_client,7864320,1
5548751750000000,1784163482532214821,250000000,kv,client_to_target,186,0
5548751750000000,1784163482532236161,250000000,kv,target_to_client,7798820,1
5548752000000000,1784163482783280137,250000000,kv,client_to_target,186,0
5548752000000000,1784163482783309416,250000000,kv,target_to_client,7798820,1
5548752250000000,1784163483034290983,250000000,kv,target_to_client,7798784,1
5548752500000000,1784163483285140901,250000000,kv,client_to_target,186,0
5548752500000000,1784163483285164781,250000000,kv,target_to_client,7864356,1
5548752750000000,1784163483535811861,250000000,kv,target_to_client,7798784,1
5548753000000000,1784163483786115914,250000000,kv,client_to_target,186,0
5548753000000000,1784163483786135684,250000000,kv,target_to_client,7798820,1
5548753250000000,1784163484036460636,250000000,kv,client_to_target,186,0
5548753250000000,1784163484036482166,250000000,kv,target_to_client,7798820,1
5548753500000000,1784163484287280575,250000000,kv,target_to_client,7798784,1
5548753750000000,1784163484537575488,250000000,kv,client_to_target,186,0
5548753750000000,1784163484537596988,250000000,kv,target_to_client,7798820,1
5548754000000000,1784163484788525115,250000000,kv,client_to_target,186,0
5548754000000000,1784163484788545595,250000000,kv,target_to_client,7864356,1
5548754250000000,1784163485039309263,250000000,kv,target_to_client,7798784,1
5548754500000000,1784163485289671596,250000000,kv,client_to_target,186,0
5548754500000000,1784163485289691776,250000000,kv,target_to_client,7798820,1
5548754750000000,1784163485540240317,250000000,kv,target_to_client,7798784,1
5548755000000000,1784163485790840457,250000000,kv,client_to_target,186,0
5548755000000000,1784163485790861067,250000000,kv,target_to_client,7798820,1
5548755250000000,1784163486041209309,250000000,kv,client_to_target,186,0
5548755250000000,1784163486041231359,250000000,kv,target_to_client,7864356,1
5548755500000000,1784163486291518783,250000000,kv,target_to_client,7798784,1
5548755750000000,1784163486542366210,250000000,kv,client_to_target,186,0
5548755750000000,1784163486542387850,250000000,kv,target_to_client,7798820,1
5548756000000000,1784163486792811622,250000000,kv,client_to_target,186,0
5548756000000000,1784163486792835612,250000000,kv,target_to_client,7716900,1
5548756250000000,1784163487043187165,250000000,api,target_to_client,491,0
5548756250000000,1784163487043208434,250000000,kv,client_to_target,23622,0
5548756250000000,1784163487043216204,250000000,kv,target_to_client,4985149,1
5548756500000000,1784163487294203731,250000000,kv,client_to_target,186,0
5548756500000000,1784163487294225161,250000000,kv,target_to_client,7798979,1
5548756750000000,1784163487545151968,250000000,kv,target_to_client,7864320,1
5548757000000000,1784163487795780228,250000000,kv,client_to_target,186,0
5548757000000000,1784163487795801668,250000000,kv,target_to_client,7798820,1
5548757250000000,1784163488046647816,250000000,kv,target_to_client,7798784,1
5548757500000000,1784163488297606273,250000000,kv,client_to_target,186,0
5548757500000000,1784163488297629662,250000000,kv,target_to_client,7798767,1
5548757750000000,1784163488547763727,250000000,kv,client_to_target,186,0
5548757750000000,1784163488547783727,250000000,kv,target_to_client,7798873,1
5548758000000000,1784163488798429457,250000000,kv,target_to_client,7798784,1
5548758250000000,1784163489049148376,250000000,kv,client_to_target,186,0
5548758250000000,1784163489049170766,250000000,kv,target_to_client,7864356,1
5548758500000000,1784163489300170992,250000000,kv,target_to_client,7798784,1
5548758750000000,1784163489550573304,250000000,kv,client_to_target,186,0
5548758750000000,1784163489550595364,250000000,kv,target_to_client,7798820,1
5548759000000000,1784163489800969147,250000000,kv,client_to_target,186,0
5548759000000000,1784163489801002706,250000000,kv,target_to_client,7798820,1
5548759250000000,1784163490051906255,250000000,kv,target_to_client,7798784,1
5548759500000000,1784163490302600168,250000000,kv,client_to_target,186,0
5548759500000000,1784163490302622778,250000000,kv,target_to_client,7864356,1
5548759750000000,1784163490553079454,250000000,kv,client_to_target,186,0
5548759750000000,1784163490553103033,250000000,kv,target_to_client,7798820,1
5548760000000000,1784163490803516399,250000000,kv,target_to_client,7798784,1
5548760250000000,1784163491053857956,250000000,kv,client_to_target,186,0
5548760250000000,1784163491053881026,250000000,kv,target_to_client,7798820,1
5548760500000000,1784163491304977435,250000000,kv,target_to_client,7864320,1
5548760750000000,1784163491555975006,250000000,kv,client_to_target,186,0
5548760750000000,1784163491556010205,250000000,kv,target_to_client,7798767,1
5548761000000000,1784163491806366762,250000000,kv,client_to_target,186,0
5548761000000000,1784163491806388611,250000000,kv,target_to_client,7798873,1
5548761250000000,1784163492056637829,250000000,kv,target_to_client,7798784,1
5548761500000000,1784163492307533180,250000000,kv,client_to_target,186,0
5548761500000000,1784163492307555630,250000000,kv,target_to_client,7798767,1
5548761750000000,1784163492558465731,250000000,kv,client_to_target,8370,0
5548761750000000,1784163492558487101,250000000,kv,target_to_client,7521770,1
5548762000000000,1784163492809403082,250000000,kv,client_to_target,186,0
5548762000000000,1784163492809423302,250000000,kv,target_to_client,7798979,1
5548762250000000,1784163493059933917,250000000,kv,target_to_client,7864320,1
5548762500000000,1784163493310535991,250000000,kv,client_to_target,186,0
5548762500000000,1784163493310558261,250000000,kv,target_to_client,7798820,1
5548762750000000,1784163493561085056,250000000,kv,target_to_client,7798784,1
5548763000000000,1784163493811613901,250000000,kv,client_to_target,186,0
5548763000000000,1784163493811634270,250000000,kv,target_to_client,7798820,1
5548763250000000,1784163494062439133,250000000,kv,client_to_target,186,0
5548763250000000,1784163494062463812,250000000,kv,target_to_client,7864356,1
5548763500000000,1784163494313140666,250000000,kv,target_to_client,7798784,1
5548763750000000,1784163494564238315,250000000,kv,client_to_target,186,0
5548763750000000,1784163494564261265,250000000,kv,target_to_client,7798820,1
