phase,gpu,samples,power_mean_w
baseline,0,479,341.373987473904
baseline,1,479,82.2740918580376
drain,0,489,180.55085889570552
drain,1,489,196.13705521472392
post,0,480,88.83264583333333
post,1,480,273.32866666666666
