model,tokens,retained_tokens,bandwidth_gbps,rtt_ms,kv_bytes_per_token,context_MB,kv_GB,context_transfer_s,kv_transfer_s,prefill_tok_s,context_plus_recompute_s,breakeven_prefill_tok_s
2T_MoE_moderate_GQA,23286,23286,1.0,30.0,393216,0.093144,9.156427776,0.030745151999999998,73.281422208,1000.0,23.316745152000003,317.8946725939188
2T_MoE_moderate_GQA,23286,23286,1.0,30.0,393216,0.093144,9.156427776,0.030745151999999998,73.281422208,3000.0,7.792745151999999,317.8946725939188
2T_MoE_moderate_GQA,23286,23286,1.0,30.0,393216,0.093144,9.156427776,0.030745151999999998,73.281422208,10000.0,2.359345152,317.8946725939188
2T_MoE_moderate_GQA,23286,23286,1.0,30.0,393216,0.093144,9.156427776,0.030745151999999998,73.281422208,30000.0,0.8069451519999999,317.8946725939188
2T_MoE_moderate_GQA,23286,23286,1.0,30.0,393216,0.093144,9.156427776,0.030745151999999998,73.281422208,100000.0,0.263605152,317.8946725939188
2T_MoE_moderate_GQA,23286,23286,3.0,30.0,393216,0.093144,9.156427776,0.030248384,24.447140736,,,953.6840177817563
2T_MoE_moderate_GQA,23286,23286,3.0,30.0,393216,0.093144,9.156427776,0.030248384,24.447140736,300.0,77.65024838400001,953.6840177817563
2T_MoE_moderate_GQA,23286,23286,3.0,30.0,393216,0.093144,9.156427776,0.030248384,24.447140736,1000.0,23.316248384,953.6840177817563
2T_MoE_moderate_GQA,23286,23286,3.0,30.0,393216,0.093144,9.156427776,0.030248384,24.447140736,3000.0,7.792248384,953.6840177817563
2T_MoE_moderate_GQA,23286,23286,3.0,30.0,393216,0.093144,9.156427776,0.030248384,24.447140736,10000.0,2.358848384,953.6840177817563
2T_MoE_moderate_GQA,23286,23286,3.0,30.0,393216,0.093144,9.156427776,0.030248384,24.447140736,30000.0,0.806448384,953.6840177817563
2T_MoE_moderate_GQA,23286,23286,3.0,30.0,393216,0.093144,9.156427776,0.030248384,24.447140736,100000.0,0.26310838400000003,953.6840177817563
2T_MoE_moderate_GQA,23286,23286,10.0,30.0,393216,0.093144,9.156427776,0.0300745152,7.3551422208,,,3178.9467259391877
2T_MoE_moderate_GQA,23286,23286,10.0,30.0,393216,0.093144,9.156427776,0.0300745152,7.3551422208,300.0,77.6500745152,3178.9467259391877
2T_MoE_moderate_GQA,23286,23286,10.0,30.0,393216,0.093144,9.156427776,0.0300745152,7.3551422208,1000.0,23.3160745152,3178.9467259391877
2T_MoE_moderate_GQA,23286,23286,10.0,30.0,393216,0.093144,9.156427776,0.0300745152,7.3551422208,3000.0,7.7920745151999995,3178.9467259391877
2T_MoE_moderate_GQA,23286,23286,10.0,30.0,393216,0.093144,9.156427776,0.0300745152,7.3551422208,10000.0,2.3586745151999997,3178.9467259391877
2T_MoE_moderate_GQA,23286,23286,10.0,30.0,393216,0.093144,9.156427776,0.0300745152,7.3551422208,30000.0,0.8062745152,3178.9467259391877
2T_MoE_moderate_GQA,23286,23286,10.0,30.0,393216,0.093144,9.156427776,0.0300745152,7.3551422208,100000.0,0.2629345152,3178.9467259391877
2T_MoE_moderate_GQA,23286,23286,25.0,30.0,393216,0.093144,9.156427776,0.03002980608,2.96005688832,,,7947.36681484797
2T_MoE_moderate_GQA,23286,23286,25.0,30.0,393216,0.093144,9.156427776,0.03002980608,2.96005688832,300.0,77.65002980608,7947.36681484797
2T_MoE_moderate_GQA,23286,23286,25.0,30.0,393216,0.093144,9.156427776,0.03002980608,2.96005688832,1000.0,23.316029806080003,7947.36681484797
2T_MoE_moderate_GQA,23286,23286,25.0,30.0,393216,0.093144,9.156427776,0.03002980608,2.96005688832,3000.0,7.7920298060799995,7947.36681484797
2T_MoE_moderate_GQA,23286,23286,25.0,30.0,393216,0.093144,9.156427776,0.03002980608,2.96005688832,10000.0,2.3586298060799997,7947.36681484797
2T_MoE_moderate_GQA,23286,23286,25.0,30.0,393216,0.093144,9.156427776,0.03002980608,2.96005688832,30000.0,0.8062298060799999,7947.36681484797
2T_MoE_moderate_GQA,23286,23286,25.0,30.0,393216,0.093144,9.156427776,0.03002980608,2.96005688832,100000.0,0.26288980608,7947.36681484797
2T_MoE_moderate_GQA,23286,23286,40.0,30.0,393216,0.093144,9.156427776,0.0300186288,1.8612855552,,,12715.78690375675
2T_MoE_moderate_GQA,23286,23286,40.0,30.0,393216,0.093144,9.156427776,0.0300186288,1.8612855552,300.0,77.6500186288,12715.78690375675
2T_MoE_moderate_GQA,23286,23286,40.0,30.0,393216,0.093144,9.156427776,0.0300186288,1.8612855552,1000.0,23.316018628800002,12715.78690375675
2T_MoE_moderate_GQA,23286,23286,40.0,30.0,393216,0.093144,9.156427776,0.0300186288,1.8612855552,3000.0,7.792018628799999,12715.78690375675
2T_MoE_moderate_GQA,23286,23286,40.0,30.0,393216,0.093144,9.156427776,0.0300186288,1.8612855552,10000.0,2.3586186288,12715.78690375675
2T_MoE_moderate_GQA,23286,23286,40.0,30.0,393216,0.093144,9.156427776,0.0300186288,1.8612855552,30000.0,0.8062186288,12715.78690375675
2T_MoE_moderate_GQA,23286,23286,40.0,30.0,393216,0.093144,9.156427776,0.0300186288,1.8612855552,100000.0,0.2628786288,12715.78690375675
2T_MoE_moderate_GQA,23286,23286,100.0,30.0,393216,0.093144,9.156427776,0.03000745152,0.7625142220800001,,,31789.467259391873
2T_MoE_moderate_GQA,23286,23286,100.0,30.0,393216,0.093144,9.156427776,0.03000745152,0.7625142220800001,300.0,77.65000745152001,31789.467259391873
2T_MoE_moderate_GQA,23286,23286,100.0,30.0,393216,0.093144,9.156427776,0.03000745152,0.7625142220800001,1000.0,23.31600745152,31789.467259391873
2T_MoE_moderate_GQA,23286,23286,100.0,30.0,393216,0.093144,9.156427776,0.03000745152,0.7625142220800001,3000.0,7.79200745152,31789.467259391873
2T_MoE_moderate_GQA,23286,23286,100.0,30.0,393216,0.093144,9.156427776,0.03000745152,0.7625142220800001,10000.0,2.3586074515199997,31789.467259391873
2T_MoE_moderate_GQA,23286,23286,100.0,30.0,393216,0.093144,9.156427776,0.03000745152,0.7625142220800001,30000.0,0.80620745152,31789.467259391873
2T_MoE_moderate_GQA,23286,23286,100.0,30.0,393216,0.093144,9.156427776,0.03000745152,0.7625142220800001,100000.0,0.26286745152,31789.467259391873
2T_MoE_moderate_GQA,23286,23286,400.0,30.0,393216,0.093144,9.156427776,0.03000186288,0.21312855552,,,127157.86903756752
2T_MoE_moderate_GQA,23286,23286,400.0,30.0,393216,0.093144,9.156427776,0.03000186288,0.21312855552,300.0,77.65000186288,127157.86903756752
2T_MoE_moderate_GQA,23286,23286,400.0,30.0,393216,0.093144,9.156427776,0.03000186288,0.21312855552,1000.0,23.31600186288,127157.86903756752
2T_MoE_moderate_GQA,23286,23286,400.0,30.0,393216,0.093144,9.156427776,0.03000186288,0.21312855552,3000.0,7.792001862879999,127157.86903756752
2T_MoE_moderate_GQA,23286,23286,400.0,30.0,393216,0.093144,9.156427776,0.03000186288,0.21312855552,10000.0,2.3586018628799996,127157.86903756752
2T_MoE_moderate_GQA,23286,23286,400.0,30.0,393216,0.093144,9.156427776,0.03000186288,0.21312855552,30000.0,0.80620186288,127157.86903756752
2T_MoE_moderate_GQA,23286,23286,400.0,30.0,393216,0.093144,9.156427776,0.03000186288,0.21312855552,100000.0,0.26286186288,127157.86903756752
2T_MoE_moderate_GQA,23286,23286,800.0,30.0,393216,0.093144,9.156427776,0.03000093144,0.12156427776,,,254315.73807513504
2T_MoE_moderate_GQA,23286,23286,800.0,30.0,393216,0.093144,9.156427776,0.03000093144,0.12156427776,300.0,77.65000093144,254315.73807513504
2T_MoE_moderate_GQA,23286,23286,800.0,30.0,393216,0.093144,9.156427776,0.03000093144,0.12156427776,1000.0,23.31600093144,254315.73807513504
2T_MoE_moderate_GQA,23286,23286,800.0,30.0,393216,0.093144,9.156427776,0.03000093144,0.12156427776,3000.0,7.79200093144,254315.73807513504
2T_MoE_moderate_GQA,23286,23286,800.0,30.0,393216,0.093144,9.156427776,0.03000093144,0.12156427776,10000.0,2.35860093144,254315.73807513504
2T_MoE_moderate_GQA,23286,23286,800.0,30.0,393216,0.093144,9.156427776,0.03000093144,0.12156427776,30000.0,0.80620093144,254315.73807513504
2T_MoE_moderate_GQA,23286,23286,800.0,30.0,393216,0.093144,9.156427776,0.03000093144,0.12156427776,100000.0,0.26286093144,254315.73807513504
2T_MoE_moderate_GQA,26165,26165,0.1,30.0,393216,0.10466,10.28849664,0.0383728,823.1097311999999,,,31.789467259391884
2T_MoE_moderate_GQA,26165,26165,0.1,30.0,393216,0.10466,10.28849664,0.0383728,823.1097311999999,300.0,87.25503946666667,31.789467259391884
2T_MoE_moderate_GQA,26165,26165,0.1,30.0,393216,0.10466,10.28849664,0.0383728,823.1097311999999,1000.0,26.2033728,31.789467259391884
2T_MoE_moderate_GQA,26165,26165,0.1,30.0,393216,0.10466,10.28849664,0.0383728,823.1097311999999,3000.0,8.760039466666665,31.789467259391884
2T_MoE_moderate_GQA,26165,26165,0.1,30.0,393216,0.10466,10.28849664,0.0383728,823.1097311999999,10000.0,2.6548727999999997,31.789467259391884
2T_MoE_moderate_GQA,26165,26165,0.1,30.0,393216,0.10466,10.28849664,0.0383728,823.1097311999999,30000.0,0.9105394666666666,31.789467259391884
2T_MoE_moderate_GQA,26165,26165,0.1,30.0,393216,0.10466,10.28849664,0.0383728,823.1097311999999,100000.0,0.3000228,31.789467259391884
2T_MoE_moderate_GQA,26165,26165,0.5,30.0,393216,0.10466,10.28849664,0.03167456,164.64594624,,,158.9473362969594
2T_MoE_moderate_GQA,26165,26165,0.5,30.0,393216,0.10466,10.28849664,0.03167456,164.64594624,300.0,87.24834122666667,158.9473362969594
2T_MoE_moderate_GQA,26165,26165,0.5,30.0,393216,0.10466,10.28849664,0.03167456,164.64594624,1000.0,26.196674559999998,158.9473362969594
2T_MoE_moderate_GQA,26165,26165,0.5,30.0,393216,0.10466,10.28849664,0.03167456,164.64594624,3000.0,8.753341226666667,158.9473362969594
2T_MoE_moderate_GQA,26165,26165,0.5,30.0,393216,0.10466,10.28849664,0.03167456,164.64594624,10000.0,2.6481745599999997,158.9473362969594
2T_MoE_moderate_GQA,26165,26165,0.5,30.0,393216,0.10466,10.28849664,0.03167456,164.64594624,30000.0,0.9038412266666667,158.9473362969594
2T_MoE_moderate_GQA,26165,26165,0.5,30.0,393216,0.10466,10.28849664,0.03167456,164.64594624,100000.0,0.29332456,158.9473362969594
2T_MoE_moderate_GQA,26165,26165,1.0,30.0,393216,0.10466,10.28849664,0.030837279999999998,82.33797312,,,317.8946725939188
2T_MoE_moderate_GQA,26165,26165,1.0,30.0,393216,0.10466,10.28849664,0.030837279999999998,82.33797312,300.0,87.24750394666667,317.8946725939188
2T_MoE_moderate_GQA,26165,26165,1.0,30.0,393216,0.10466,10.28849664,0.030837279999999998,82.33797312,1000.0,26.19583728,317.8946725939188
2T_MoE_moderate_GQA,26165,26165,1.0,30.0,393216,0.10466,10.28849664,0.030837279999999998,82.33797312,3000.0,8.752503946666666,317.8946725939188
2T_MoE_moderate_GQA,26165,26165,1.0,30.0,393216,0.10466,10.28849664,0.030837279999999998,82.33797312,10000.0,2.64733728,317.8946725939188
2T_MoE_moderate_GQA,26165,26165,1.0,30.0,393216,0.10466,10.28849664,0.030837279999999998,82.33797312,30000.0,0.9030039466666666,317.8946725939188
2T_MoE_moderate_GQA,26165,26165,1.0,30.0,393216,0.10466,10.28849664,0.030837279999999998,82.33797312,100000.0,0.29248728,317.8946725939188
2T_MoE_moderate_GQA,26165,26165,3.0,30.0,393216,0.10466,10.28849664,0.030279093333333333,27.465991040000002,,,953.6840177817563
2T_MoE_moderate_GQA,26165,26165,3.0,30.0,393216,0.10466,10.28849664,0.030279093333333333,27.465991040000002,300.0,87.24694576,953.6840177817563
2T_MoE_moderate_GQA,26165,26165,3.0,30.0,393216,0.10466,10.28849664,0.030279093333333333,27.465991040000002,1000.0,26.195279093333333,953.6840177817563
2T_MoE_moderate_GQA,26165,26165,3.0,30.0,393216,0.10466,10.28849664,0.030279093333333333,27.465991040000002,3000.0,8.75194576,953.6840177817563
2T_MoE_moderate_GQA,26165,26165,3.0,30.0,393216,0.10466,10.28849664,0.030279093333333333,27.465991040000002,10000.0,2.646779093333333,953.6840177817563
2T_MoE_moderate_GQA,26165,26165,3.0,30.0,393216,0.10466,10.28849664,0.030279093333333333,27.465991040000002,30000.0,0.90244576,953.6840177817563
2T_MoE_moderate_GQA,26165,26165,3.0,30.0,393216,0.10466,10.28849664,0.030279093333333333,27.465991040000002,100000.0,0.29192909333333333,953.6840177817563
2T_MoE_moderate_GQA,26165,26165,10.0,30.0,393216,0.10466,10.28849664,0.030083728,8.260797312,,,3178.946725939188
2T_MoE_moderate_GQA,26165,26165,10.0,30.0,393216,0.10466,10.28849664,0.030083728,8.260797312,300.0,87.24675039466666,3178.946725939188
2T_MoE_moderate_GQA,26165,26165,10.0,30.0,393216,0.10466,10.28849664,0.030083728,8.260797312,1000.0,26.195083728,3178.946725939188
2T_MoE_moderate_GQA,26165,26165,10.0,30.0,393216,0.10466,10.28849664,0.030083728,8.260797312,3000.0,8.751750394666665,3178.946725939188
2T_MoE_moderate_GQA,26165,26165,10.0,30.0,393216,0.10466,10.28849664,0.030083728,8.260797312,10000.0,2.646583728,3178.946725939188
2T_MoE_moderate_GQA,26165,26165,10.0,30.0,393216,0.10466,10.28849664,0.030083728,8.260797312,30000.0,0.9022503946666667,3178.946725939188
2T_MoE_moderate_GQA,26165,26165,10.0,30.0,393216,0.10466,10.28849664,0.030083728,8.260797312,100000.0,0.29173372799999997,3178.946725939188
2T_MoE_moderate_GQA,26165,26165,25.0,30.0,393216,0.10466,10.28849664,0.030033491199999998,3.3223189248,,,7947.366814847971
2T_MoE_moderate_GQA,26165,26165,25.0,30.0,393216,0.10466,10.28849664,0.030033491199999998,3.3223189248,300.0,87.24670015786667,7947.366814847971
2T_MoE_moderate_GQA,26165,26165,25.0,30.0,393216,0.10466,10.28849664,0.030033491199999998,3.3223189248,1000.0,26.1950334912,7947.366814847971
2T_MoE_moderate_GQA,26165,26165,25.0,30.0,393216,0.10466,10.28849664,0.030033491199999998,3.3223189248,3000.0,8.751700157866665,7947.366814847971
2T_MoE_moderate_GQA,26165,26165,25.0,30.0,393216,0.10466,10.28849664,0.030033491199999998,3.3223189248,10000.0,2.6465334912,7947.366814847971
2T_MoE_moderate_GQA,26165,26165,25.0,30.0,393216,0.10466,10.28849664,0.030033491199999998,3.3223189248,30000.0,0.9022001578666666,7947.366814847971
2T_MoE_moderate_GQA,26165,26165,25.0,30.0,393216,0.10466,10.28849664,0.030033491199999998,3.3223189248,100000.0,0.2916834912,7947.366814847971
2T_MoE_moderate_GQA,26165,26165,40.0,30.0,393216,0.10466,10.28849664,0.030020932,2.087699328,,,12715.786903756753
2T_MoE_moderate_GQA,26165,26165,40.0,30.0,393216,0.10466,10.28849664,0.030020932,2.087699328,300.0,87.24668759866667,12715.786903756753
2T_MoE_moderate_GQA,26165,26165,40.0,30.0,393216,0.10466,10.28849664,0.030020932,2.087699328,1000.0,26.195020932,12715.786903756753
2T_MoE_moderate_GQA,26165,26165,40.0,30.0,393216,0.10466,10.28849664,0.030020932,2.087699328,3000.0,8.751687598666665,12715.786903756753
2T_MoE_moderate_GQA,26165,26165,40.0,30.0,393216,0.10466,10.28849664,0.030020932,2.087699328,10000.0,2.6465209319999996,12715.786903756753
2T_MoE_moderate_GQA,26165,26165,40.0,30.0,393216,0.10466,10.28849664,0.030020932,2.087699328,30000.0,0.9021875986666666,12715.786903756753
2T_MoE_moderate_GQA,26165,26165,40.0,30.0,393216,0.10466,10.28849664,0.030020932,2.087699328,100000.0,0.291670932,12715.786903756753
2T_MoE_moderate_GQA,26165,26165,100.0,30.0,393216,0.10466,10.28849664,0.0300083728,0.8530797312,,,31789.46725939188
2T_MoE_moderate_GQA,26165,26165,100.0,30.0,393216,0.10466,10.28849664,0.0300083728,0.8530797312,300.0,87.24667503946667,31789.46725939188
2T_MoE_moderate_GQA,26165,26165,100.0,30.0,393216,0.10466,10.28849664,0.0300083728,0.8530797312,1000.0,26.1950083728,31789.46725939188
2T_MoE_moderate_GQA,26165,26165,100.0,30.0,393216,0.10466,10.28849664,0.0300083728,0.8530797312,3000.0,8.751675039466665,31789.46725939188
2T_MoE_moderate_GQA,26165,26165,100.0,30.0,393216,0.10466,10.28849664,0.0300083728,0.8530797312,10000.0,2.6465083727999996,31789.46725939188
2T_MoE_moderate_GQA,26165,26165,100.0,30.0,393216,0.10466,10.28849664,0.0300083728,0.8530797312,30000.0,0.9021750394666667,31789.46725939188
2T_MoE_moderate_GQA,26165,26165,100.0,30.0,393216,0.10466,10.28849664,0.0300083728,0.8530797312,100000.0,0.2916583728,31789.46725939188
2T_MoE_moderate_GQA,26165,26165,400.0,30.0,393216,0.10466,10.28849664,0.0300020932,0.2357699328,,,127157.86903756752
2T_MoE_moderate_GQA,26165,26165,400.0,30.0,393216,0.10466,10.28849664,0.0300020932,0.2357699328,300.0,87.24666875986667,127157.86903756752
2T_MoE_moderate_GQA,26165,26165,400.0,30.0,393216,0.10466,10.28849664,0.0300020932,0.2357699328,1000.0,26.1950020932,127157.86903756752
2T_MoE_moderate_GQA,26165,26165,400.0,30.0,393216,0.10466,10.28849664,0.0300020932,0.2357699328,3000.0,8.751668759866666,127157.86903756752
2T_MoE_moderate_GQA,26165,26165,400.0,30.0,393216,0.10466,10.28849664,0.0300020932,0.2357699328,10000.0,2.6465020931999996,127157.86903756752
2T_MoE_moderate_GQA,26165,26165,400.0,30.0,393216,0.10466,10.28849664,0.0300020932,0.2357699328,30000.0,0.9021687598666667,127157.86903756752
2T_MoE_moderate_GQA,26165,26165,400.0,30.0,393216,0.10466,10.28849664,0.0300020932,0.2357699328,100000.0,0.2916520932,127157.86903756752
2T_MoE_moderate_GQA,26165,26165,800.0,30.0,393216,0.10466,10.28849664,0.030001046599999998,0.1328849664,,,254315.73807513504
2T_MoE_moderate_GQA,26165,26165,800.0,30.0,393216,0.10466,10.28849664,0.030001046599999998,0.1328849664,300.0,87.24666771326667,254315.73807513504
2T_MoE_moderate_GQA,26165,26165,800.0,30.0,393216,0.10466,10.28849664,0.030001046599999998,0.1328849664,1000.0,26.195001046599998,254315.73807513504
2T_MoE_moderate_GQA,26165,26165,800.0,30.0,393216,0.10466,10.28849664,0.030001046599999998,0.1328849664,3000.0,8.751667713266666,254315.73807513504
2T_MoE_moderate_GQA,26165,26165,800.0,30.0,393216,0.10466,10.28849664,0.030001046599999998,0.1328849664,10000.0,2.6465010465999996,254315.73807513504
2T_MoE_moderate_GQA,26165,26165,800.0,30.0,393216,0.10466,10.28849664,0.030001046599999998,0.1328849664,30000.0,0.9021677132666667,254315.73807513504
2T_MoE_moderate_GQA,26165,26165,800.0,30.0,393216,0.10466,10.28849664,0.030001046599999998,0.1328849664,100000.0,0.29165104659999996,254315.73807513504
2T_MoE_moderate_GQA,29400,29400,0.1,30.0,393216,0.1176,11.5605504,0.039408,924.8740319999999,,,31.78946725939188
2T_MoE_moderate_GQA,29400,29400,0.1,30.0,393216,0.1176,11.5605504,0.039408,924.8740319999999,300.0,98.039408,31.78946725939188
2T_MoE_moderate_GQA,29400,29400,0.1,30.0,393216,0.1176,11.5605504,0.039408,924.8740319999999,1000.0,29.439408,31.78946725939188
2T_MoE_moderate_GQA,29400,29400,0.1,30.0,393216,0.1176,11.5605504,0.039408,924.8740319999999,3000.0,9.839408,31.78946725939188
2T_MoE_moderate_GQA,29400,29400,0.1,30.0,393216,0.1176,11.5605504,0.039408,924.8740319999999,10000.0,2.979408,31.78946725939188
2T_MoE_moderate_GQA,29400,29400,0.1,30.0,393216,0.1176,11.5605504,0.039408,924.8740319999999,30000.0,1.0194079999999999,31.78946725939188
2T_MoE_moderate_GQA,29400,29400,0.1,30.0,393216,0.1176,11.5605504,0.039408,924.8740319999999,100000.0,0.333408,31.78946725939188
2T_MoE_moderate_GQA,29400,29400,0.5,30.0,393216,0.1176,11.5605504,0.031881599999999996,184.9988064,,,158.94733629695938
2T_MoE_moderate_GQA,29400,29400,0.5,30.0,393216,0.1176,11.5605504,0.031881599999999996,184.9988064,300.0,98.0318816,158.94733629695938
2T_MoE_moderate_GQA,29400,29400,0.5,30.0,393216,0.1176,11.5605504,0.031881599999999996,184.9988064,1000.0,29.431881599999997,158.94733629695938
2T_MoE_moderate_GQA,29400,29400,0.5,30.0,393216,0.1176,11.5605504,0.031881599999999996,184.9988064,3000.0,9.8318816,158.94733629695938
2T_MoE_moderate_GQA,29400,29400,0.5,30.0,393216,0.1176,11.5605504,0.031881599999999996,184.9988064,10000.0,2.9718816,158.94733629695938
2T_MoE_moderate_GQA,29400,29400,0.5,30.0,393216,0.1176,11.5605504,0.031881599999999996,184.9988064,30000.0,1.0118816,158.94733629695938
2T_MoE_moderate_GQA,29400,29400,0.5,30.0,393216,0.1176,11.5605504,0.031881599999999996,184.9988064,100000.0,0.3258816,158.94733629695938
2T_MoE_moderate_GQA,29400,29400,1.0,30.0,393216,0.1176,11.5605504,0.030940799999999997,92.5144032,,,317.89467259391876
2T_MoE_moderate_GQA,29400,29400,1.0,30.0,393216,0.1176,11.5605504,0.030940799999999997,92.5144032,300.0,98.0309408,317.89467259391876
2T_MoE_moderate_GQA,29400,29400,1.0,30.0,393216,0.1176,11.5605504,0.030940799999999997,92.5144032,1000.0,29.4309408,317.89467259391876
2T_MoE_moderate_GQA,29400,29400,1.0,30.0,393216,0.1176,11.5605504,0.030940799999999997,92.5144032,3000.0,9.8309408,317.89467259391876
2T_MoE_moderate_GQA,29400,29400,1.0,30.0,393216,0.1176,11.5605504,0.030940799999999997,92.5144032,10000.0,2.9709408,317.89467259391876
2T_MoE_moderate_GQA,29400,29400,1.0,30.0,393216,0.1176,11.5605504,0.030940799999999997,92.5144032,30000.0,1.0109408,317.89467259391876
2T_MoE_moderate_GQA,29400,29400,1.0,30.0,393216,0.1176,11.5605504,0.030940799999999997,92.5144032,100000.0,0.3249408,317.89467259391876
2T_MoE_moderate_GQA,29400,29400,3.0,30.0,393216,0.1176,11.5605504,0.0303136,30.8581344,,,953.6840177817563
2T_MoE_moderate_GQA,29400,29400,3.0,30.0,393216,0.1176,11.5605504,0.0303136,30.8581344,300.0,98.0303136,953.6840177817563
2T_MoE_moderate_GQA,29400,29400,3.0,30.0,393216,0.1176,11.5605504,0.0303136,30.8581344,1000.0,29.430313599999998,953.6840177817563
2T_MoE_moderate_GQA,29400,29400,3.0,30.0,393216,0.1176,11.5605504,0.0303136,30.8581344,3000.0,9.8303136,953.6840177817563
2T_MoE_moderate_GQA,29400,29400,3.0,30.0,393216,0.1176,11.5605504,0.0303136,30.8581344,10000.0,2.9703136,953.6840177817563
2T_MoE_moderate_GQA,29400,29400,3.0,30.0,393216,0.1176,11.5605504,0.0303136,30.8581344,30000.0,1.0103136,953.6840177817563
2T_MoE_moderate_GQA,29400,29400,3.0,30.0,393216,0.1176,11.5605504,0.0303136,30.8581344,100000.0,0.3243136,953.6840177817563
2T_MoE_moderate_GQA,29400,29400,10.0,30.0,393216,0.1176,11.5605504,0.03009408,9.27844032,,,3178.946725939188
2T_MoE_moderate_GQA,29400,29400,10.0,30.0,393216,0.1176,11.5605504,0.03009408,9.27844032,300.0,98.03009408,3178.946725939188
2T_MoE_moderate_GQA,29400,29400,10.0,30.0,393216,0.1176,11.5605504,0.03009408,9.27844032,1000.0,29.43009408,3178.946725939188
2T_MoE_moderate_GQA,29400,29400,10.0,30.0,393216,0.1176,11.5605504,0.03009408,9.27844032,3000.0,9.83009408,3178.946725939188
2T_MoE_moderate_GQA,29400,29400,10.0,30.0,393216,0.1176,11.5605504,0.03009408,9.27844032,10000.0,2.97009408,3178.946725939188
2T_MoE_moderate_GQA,29400,29400,10.0,30.0,393216,0.1176,11.5605504,0.03009408,9.27844032,30000.0,1.01009408,3178.946725939188
2T_MoE_moderate_GQA,29400,29400,10.0,30.0,393216,0.1176,11.5605504,0.03009408,9.27844032,100000.0,0.32409408,3178.946725939188
2T_MoE_moderate_GQA,29400,29400,25.0,30.0,393216,0.1176,11.5605504,0.030037631999999998,3.7293761279999997,,,7947.366814847971
2T_MoE_moderate_GQA,29400,29400,25.0,30.0,393216,0.1176,11.5605504,0.030037631999999998,3.7293761279999997,300.0,98.030037632,7947.366814847971
2T_MoE_moderate_GQA,29400,29400,25.0,30.0,393216,0.1176,11.5605504,0.030037631999999998,3.7293761279999997,1000.0,29.430037631999998,7947.366814847971
2T_MoE_moderate_GQA,29400,29400,25.0,30.0,393216,0.1176,11.5605504,0.030037631999999998,3.7293761279999997,3000.0,9.830037632000002,7947.366814847971
2T_MoE_moderate_GQA,29400,29400,25.0,30.0,393216,0.1176,11.5605504,0.030037631999999998,3.7293761279999997,10000.0,2.970037632,7947.366814847971
2T_MoE_moderate_GQA,29400,29400,25.0,30.0,393216,0.1176,11.5605504,0.030037631999999998,3.7293761279999997,30000.0,1.010037632,7947.366814847971
2T_MoE_moderate_GQA,29400,29400,25.0,30.0,393216,0.1176,11.5605504,0.030037631999999998,3.7293761279999997,100000.0,0.32403763199999996,7947.366814847971
2T_MoE_moderate_GQA,29400,29400,40.0,30.0,393216,0.1176,11.5605504,0.030023519999999998,2.34211008,,,12715.786903756753
2T_MoE_moderate_GQA,29400,29400,40.0,30.0,393216,0.1176,11.5605504,0.030023519999999998,2.34211008,300.0,98.03002352,12715.786903756753
2T_MoE_moderate_GQA,29400,29400,40.0,30.0,393216,0.1176,11.5605504,0.030023519999999998,2.34211008,1000.0,29.43002352,12715.786903756753
2T_MoE_moderate_GQA,29400,29400,40.0,30.0,393216,0.1176,11.5605504,0.030023519999999998,2.34211008,3000.0,9.830023520000001,12715.786903756753
2T_MoE_moderate_GQA,29400,29400,40.0,30.0,393216,0.1176,11.5605504,0.030023519999999998,2.34211008,10000.0,2.97002352,12715.786903756753
2T_MoE_moderate_GQA,29400,29400,40.0,30.0,393216,0.1176,11.5605504,0.030023519999999998,2.34211008,30000.0,1.01002352,12715.786903756753
2T_MoE_moderate_GQA,29400,29400,40.0,30.0,393216,0.1176,11.5605504,0.030023519999999998,2.34211008,100000.0,0.32402352,12715.786903756753
2T_MoE_moderate_GQA,29400,29400,100.0,30.0,393216,0.1176,11.5605504,0.030009407999999998,0.954844032,,,31789.467259391877
2T_MoE_moderate_GQA,29400,29400,100.0,30.0,393216,0.1176,11.5605504,0.030009407999999998,0.954844032,300.0,98.030009408,31789.467259391877
2T_MoE_moderate_GQA,29400,29400,100.0,30.0,393216,0.1176,11.5605504,0.030009407999999998,0.954844032,1000.0,29.430009408,31789.467259391877
2T_MoE_moderate_GQA,29400,29400,100.0,30.0,393216,0.1176,11.5605504,0.030009407999999998,0.954844032,3000.0,9.830009408,31789.467259391877
2T_MoE_moderate_GQA,29400,29400,100.0,30.0,393216,0.1176,11.5605504,0.030009407999999998,0.954844032,10000.0,2.970009408,31789.467259391877
2T_MoE_moderate_GQA,29400,29400,100.0,30.0,393216,0.1176,11.5605504,0.030009407999999998,0.954844032,30000.0,1.010009408,31789.467259391877
2T_MoE_moderate_GQA,29400,29400,100.0,30.0,393216,0.1176,11.5605504,0.030009407999999998,0.954844032,100000.0,0.324009408,31789.467259391877
2T_MoE_moderate_GQA,29400,29400,400.0,30.0,393216,0.1176,11.5605504,0.030002352,0.26121100799999997,,,127157.86903756755
2T_MoE_moderate_GQA,29400,29400,400.0,30.0,393216,0.1176,11.5605504,0.030002352,0.26121100799999997,300.0,98.030002352,127157.86903756755
2T_MoE_moderate_GQA,29400,29400,400.0,30.0,393216,0.1176,11.5605504,0.030002352,0.26121100799999997,1000.0,29.430002352,127157.86903756755
