phase,gpu,samples,power_mean_w
baseline,0,120,223.91308333333333
baseline,1,120,85.46641666666666
drain,0,238,151.24571428571429
drain,1,238,249.4453361344538
post,0,120,93.74891666666666
post,1,120,311.4619166666666
