bucket,bucket_start_s,bucket_end_s,gpu,node,ell,power_mean_w,samples
0,0.0,5.0,0,source,2.6498832346337475,291.07050000000004,20
0,0.0,5.0,1,sink,0,82.28899999999999,20
1,5.0,10.0,0,source,2.6498832346337475,337.7805,20
1,5.0,10.0,1,sink,0,82.34299999999999,20
2,10.0,15.0,0,source,2.6498832346337475,344.079,20
2,10.0,15.0,1,sink,0,82.5565,20
3,15.0,20.0,0,source,2.6498832346337475,243.87349999999998,20
3,15.0,20.0,1,sink,0,82.399,20
4,20.0,25.0,0,source,2.6498832346337475,332.9075,20
4,20.0,25.0,1,sink,0,82.48999999999998,20
5,25.0,30.0,0,source,2.6498832346337475,359.4635,20
5,25.0,30.0,1,sink,0,82.52499999999999,20
6,30.0,35.0,0,source,2.6498832346337475,349.984,20
6,30.0,35.0,1,sink,0,82.6845,20
7,35.0,40.0,0,source,2.6498832346337475,286.8055,20
7,35.0,40.0,1,sink,0,82.66850000000001,20
8,40.0,45.0,0,source,2.6498832346337475,347.95899999999995,20
8,40.0,45.0,1,sink,0,82.7755,20
9,45.0,50.0,0,source,2.6498832346337475,363.44350000000003,20
9,45.0,50.0,1,sink,0,82.16100000000002,20
10,50.0,55.0,0,source,2.6498832346337475,345.14200000000005,20
10,50.0,55.0,1,sink,0,82.25899999999999,20
11,55.0,60.0,0,source,2.6498832346337475,349.60450000000003,20
11,55.0,60.0,1,sink,0,82.25249999999998,20
12,60.0,65.0,0,source,2.6498832346337475,330.5175,20
12,60.0,65.0,1,sink,0,82.31699999999998,20
13,65.0,70.0,0,source,2.6498832346337475,356.82399999999996,20
13,65.0,70.0,1,sink,0,82.30499999999999,20
14,70.0,75.0,0,source,2.6498832346337475,364.8075,20
14,70.0,75.0,1,sink,0,82.3655,20
15,75.0,80.0,0,source,2.6498832346337475,361.3525,20
15,75.0,80.0,1,sink,0,82.328,20
16,80.0,85.0,0,source,2.6498832346337475,364.91550000000007,20
16,80.0,85.0,1,sink,0,82.35650000000001,20
17,85.0,90.0,0,source,2.6498832346337475,314.3665,20
17,85.0,90.0,1,sink,0,82.46699999999998,20
18,90.0,95.0,0,source,2.6498832346337475,322.5555,20
18,90.0,95.0,1,sink,0,82.52,20
19,95.0,100.0,0,source,2.6498832346337475,368.8835,20
