context_seed,control_cutoff_shed_w,control_shortfall_fraction,control_target_s,detection_at_s,fault_at_s,healthy_east_load,migration_cutoff_s,move_concurrency,no_extrapolation,outcome,power_deadline_s,predecision_fraction,predecision_shed_w,qualifies,repair_cutoff_shed_w,repair_target_s,requested_shed_w,stable_target_s,sweep_phase,target_fraction,target_time_gap_s
8,26.31427865040854,0.14918489396208573,63.05727759213701,2.0,1.0,0.3,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,26.31427865040854,62.05727759213699,30.928316227187338,14.83145870919094,resource_headroom,0.5,1.0000000000000213
8,23.72506694463712,0.3026376696839574,128.0713091164105,2.0,1.0,0.3,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,23.72506694463712,126.0713091164105,34.02114784990607,12.2418189578818,resource_headroom,0.55,2.0
8,23.72506694463712,0.3607511972102943,114.31956156991262,2.0,1.0,0.3,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,23.72506694463712,112.31956156991262,37.113979472624806,15.716020979557781,resource_headroom,0.6,2.0
8,23.72506694463712,0.40992418204027165,169.11752522366083,2.0,1.0,0.3,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,23.72506694463712,167.11752522366083,40.20681109534354,18.634541082801874,resource_headroom,0.65,2.0
8,23.72506694463712,0.45207245475168084,169.11752522366083,2.0,1.0,0.3,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,23.72506694463712,167.11752522366083,43.29964271806227,23.204580519703196,resource_headroom,0.7,2.0
8,26.31427865040854,0.14918489396208573,63.05727759213701,2.0,1.0,0.25,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,26.31427865040854,62.05727759213699,30.928316227187338,14.83145870919094,resource_headroom,0.5,1.0000000000000213
8,23.72506694463712,0.3026376696839574,128.0713091164105,2.0,1.0,0.25,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,23.72506694463712,126.0713091164105,34.02114784990607,12.2418189578818,resource_headroom,0.55,2.0
8,23.72506694463712,0.3607511972102943,114.31956156991262,2.0,1.0,0.25,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,23.72506694463712,112.31956156991262,37.113979472624806,15.716020979557781,resource_headroom,0.6,2.0
8,23.72506694463712,0.40992418204027165,169.11752522366083,2.0,1.0,0.25,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,23.72506694463712,167.11752522366083,40.20681109534354,18.634541082801874,resource_headroom,0.65,2.0
8,23.72506694463712,0.45207245475168084,169.11752522366083,2.0,1.0,0.25,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,23.72506694463712,167.11752522366083,43.29964271806227,23.204580519703196,resource_headroom,0.7,2.0
8,20.31619409929411,0.34311994387087624,86.08904840494367,2.0,1.0,0.5,25.0,3,True,revised_maximum,30.0,0.0,0.0,False,23.903235209732202,85.89679481081986,30.928316227187338,17.304169939385524,resource_headroom,0.5,0.19225359412381238
8,22.727237539970474,0.33196735041868314,137.13073947637747,2.0,1.0,0.5,25.0,3,True,revised_maximum,30.0,0.0,0.0,False,23.72506694463712,135.13073947637747,34.02114784990607,15.827871560927138,resource_headroom,0.55,2.0
8,22.727237539970474,0.3876367378837929,149.82672277351853,2.0,1.0,0.5,25.0,3,True,revised_maximum,30.0,0.0,0.0,False,23.72506694463712,147.82672277351853,37.113979472624806,22.50596138044748,resource_headroom,0.6,2.0
8,22.727237539970474,0.4347416042004242,176.62781844400493,2.0,1.0,0.5,25.0,3,True,revised_maximum,30.0,0.0,0.0,False,23.72506694463712,174.62781844400493,40.20681109534354,23.35909986610538,resource_headroom,0.65,2.0
8,22.727237539970474,0.4751172039003939,190.85536156958702,2.0,1.0,0.5,25.0,3,True,revised_maximum,30.0,0.0,0.0,False,23.72506694463712,188.85536156958702,43.29964271806227,27.360264718963187,resource_headroom,0.7,2.0
8,20.31619409929411,0.34311994387087624,86.08904840494367,2.0,1.0,0.4,25.0,3,True,revised_maximum,30.0,0.0,0.0,False,23.903235209732202,85.89679481081986,30.928316227187338,17.304169939385524,resource_headroom,0.5,0.19225359412381238
8,22.727237539970474,0.33196735041868314,137.13073947637747,2.0,1.0,0.4,25.0,3,True,revised_maximum,30.0,0.0,0.0,False,23.72506694463712,135.13073947637747,34.02114784990607,15.827871560927138,resource_headroom,0.55,2.0
8,22.727237539970474,0.3876367378837929,149.82672277351853,2.0,1.0,0.4,25.0,3,True,revised_maximum,30.0,0.0,0.0,False,23.72506694463712,147.82672277351853,37.113979472624806,22.50596138044748,resource_headroom,0.6,2.0
8,22.727237539970474,0.4347416042004242,176.62781844400493,2.0,1.0,0.4,25.0,3,True,revised_maximum,30.0,0.0,0.0,False,23.72506694463712,174.62781844400493,40.20681109534354,23.35909986610538,resource_headroom,0.65,2.0
8,22.727237539970474,0.4751172039003939,190.85536156958702,2.0,1.0,0.4,25.0,3,True,revised_maximum,30.0,0.0,0.0,False,23.72506694463712,188.85536156958702,43.29964271806227,27.360264718963187,resource_headroom,0.7,2.0
8,20.31619409929411,0.34311994387087624,86.08904840494367,2.0,1.0,0.3,25.0,3,True,revised_maximum,30.0,0.0,0.0,False,23.903235209732202,85.89679481081986,30.928316227187338,17.304169939385524,resource_headroom,0.5,0.19225359412381238
8,22.727237539970474,0.33196735041868314,137.13073947637747,2.0,1.0,0.3,25.0,3,True,revised_maximum,30.0,0.0,0.0,False,23.72506694463712,135.13073947637747,34.02114784990607,15.827871560927138,resource_headroom,0.55,2.0
8,22.727237539970474,0.3876367378837929,149.82672277351853,2.0,1.0,0.3,25.0,3,True,revised_maximum,30.0,0.0,0.0,False,23.72506694463712,147.82672277351853,37.113979472624806,22.50596138044748,resource_headroom,0.6,2.0
8,22.727237539970474,0.4347416042004242,176.62781844400493,2.0,1.0,0.3,25.0,3,True,revised_maximum,30.0,0.0,0.0,False,23.72506694463712,174.62781844400493,40.20681109534354,23.35909986610538,resource_headroom,0.65,2.0
8,22.727237539970474,0.4751172039003939,190.85536156958702,2.0,1.0,0.3,25.0,3,True,revised_maximum,30.0,0.0,0.0,False,23.72506694463712,188.85536156958702,43.29964271806227,27.360264718963187,resource_headroom,0.7,2.0
8,20.31619409929411,0.34311994387087624,86.08904840494367,2.0,1.0,0.25,25.0,3,True,revised_maximum,30.0,0.0,0.0,False,23.903235209732202,85.89679481081986,30.928316227187338,17.304169939385524,resource_headroom,0.5,0.19225359412381238
8,22.727237539970474,0.33196735041868314,137.13073947637747,2.0,1.0,0.25,25.0,3,True,revised_maximum,30.0,0.0,0.0,False,23.72506694463712,135.13073947637747,34.02114784990607,15.827871560927138,resource_headroom,0.55,2.0
8,22.727237539970474,0.3876367378837929,149.82672277351853,2.0,1.0,0.25,25.0,3,True,revised_maximum,30.0,0.0,0.0,False,23.72506694463712,147.82672277351853,37.113979472624806,22.50596138044748,resource_headroom,0.6,2.0
8,22.727237539970474,0.4347416042004242,176.62781844400493,2.0,1.0,0.25,25.0,3,True,revised_maximum,30.0,0.0,0.0,False,23.72506694463712,174.62781844400493,40.20681109534354,23.35909986610538,resource_headroom,0.65,2.0
8,22.727237539970474,0.4751172039003939,190.85536156958702,2.0,1.0,0.25,25.0,3,True,revised_maximum,30.0,0.0,0.0,False,23.72506694463712,188.85536156958702,43.29964271806227,27.360264718963187,resource_headroom,0.7,2.0
8,13.430843560790493,0.565742814379782,113.41249272011342,2.0,1.0,0.5,25.0,2,True,revised_maximum,30.0,0.0,0.0,False,13.430843560790493,113.41249272011342,30.928316227187338,22.97041378746589,resource_headroom,0.5,0.0
8,22.727237539970474,0.33196735041868314,202.43435642298417,2.0,1.0,0.5,25.0,2,True,revised_maximum,30.0,0.0,0.0,False,22.727237539970474,201.43435642298417,34.02114784990607,23.338164781271217,resource_headroom,0.55,1.0
8,22.727237539970474,0.3876367378837929,200.1199206033717,2.0,1.0,0.5,25.0,2,True,revised_maximum,30.0,0.0,0.0,False,22.727237539970474,199.1199206033717,37.113979472624806,32.76313684877895,resource_headroom,0.6,1.0
8,22.727237539970474,0.4347416042004242,200.1199206033717,2.0,1.0,0.5,25.0,2,True,revised_maximum,30.0,0.0,0.0,False,22.727237539970474,199.1199206033717,40.20681109534354,34.82470457388834,resource_headroom,0.65,1.0
8,22.727237539970474,0.4751172039003939,248.64868529584962,2.0,1.0,0.5,25.0,2,True,revised_maximum,30.0,0.0,0.0,False,22.727237539970474,247.64868529584962,43.29964271806227,34.82470457388834,resource_headroom,0.7,1.0
8,13.430843560790493,0.565742814379782,113.41249272011342,2.0,1.0,0.4,25.0,2,True,revised_maximum,30.0,0.0,0.0,False,13.430843560790493,113.41249272011342,30.928316227187338,22.97041378746589,resource_headroom,0.5,0.0
8,22.727237539970474,0.33196735041868314,202.43435642298417,2.0,1.0,0.4,25.0,2,True,revised_maximum,30.0,0.0,0.0,False,22.727237539970474,201.43435642298417,34.02114784990607,23.338164781271217,resource_headroom,0.55,1.0
8,22.727237539970474,0.3876367378837929,200.1199206033717,2.0,1.0,0.4,25.0,2,True,revised_maximum,30.0,0.0,0.0,False,22.727237539970474,199.1199206033717,37.113979472624806,32.76313684877895,resource_headroom,0.6,1.0
8,22.727237539970474,0.4347416042004242,200.1199206033717,2.0,1.0,0.4,25.0,2,True,revised_maximum,30.0,0.0,0.0,False,22.727237539970474,199.1199206033717,40.20681109534354,34.82470457388834,resource_headroom,0.65,1.0
8,22.727237539970474,0.4751172039003939,248.64868529584962,2.0,1.0,0.4,25.0,2,True,revised_maximum,30.0,0.0,0.0,False,22.727237539970474,247.64868529584962,43.29964271806227,34.82470457388834,resource_headroom,0.7,1.0
8,13.430843560790493,0.565742814379782,113.41249272011342,2.0,1.0,0.3,25.0,2,True,revised_maximum,30.0,0.0,0.0,False,13.430843560790493,113.41249272011342,30.928316227187338,22.97041378746589,resource_headroom,0.5,0.0
8,22.727237539970474,0.33196735041868314,202.43435642298417,2.0,1.0,0.3,25.0,2,True,revised_maximum,30.0,0.0,0.0,False,22.727237539970474,201.43435642298417,34.02114784990607,23.338164781271217,resource_headroom,0.55,1.0
8,22.727237539970474,0.3876367378837929,200.1199206033717,2.0,1.0,0.3,25.0,2,True,revised_maximum,30.0,0.0,0.0,False,22.727237539970474,199.1199206033717,37.113979472624806,32.76313684877895,resource_headroom,0.6,1.0
8,22.727237539970474,0.4347416042004242,200.1199206033717,2.0,1.0,0.3,25.0,2,True,revised_maximum,30.0,0.0,0.0,False,22.727237539970474,199.1199206033717,40.20681109534354,34.82470457388834,resource_headroom,0.65,1.0
8,22.727237539970474,0.4751172039003939,248.64868529584962,2.0,1.0,0.3,25.0,2,True,revised_maximum,30.0,0.0,0.0,False,22.727237539970474,247.64868529584962,43.29964271806227,34.82470457388834,resource_headroom,0.7,1.0
8,13.430843560790493,0.565742814379782,113.41249272011342,2.0,1.0,0.25,25.0,2,True,revised_maximum,30.0,0.0,0.0,False,13.430843560790493,113.41249272011342,30.928316227187338,22.97041378746589,resource_headroom,0.5,0.0
8,22.727237539970474,0.33196735041868314,202.43435642298417,2.0,1.0,0.25,25.0,2,True,revised_maximum,30.0,0.0,0.0,False,22.727237539970474,201.43435642298417,34.02114784990607,23.338164781271217,resource_headroom,0.55,1.0
8,22.727237539970474,0.3876367378837929,200.1199206033717,2.0,1.0,0.25,25.0,2,True,revised_maximum,30.0,0.0,0.0,False,22.727237539970474,199.1199206033717,37.113979472624806,32.76313684877895,resource_headroom,0.6,1.0
8,22.727237539970474,0.4347416042004242,200.1199206033717,2.0,1.0,0.25,25.0,2,True,revised_maximum,30.0,0.0,0.0,False,22.727237539970474,199.1199206033717,40.20681109534354,34.82470457388834,resource_headroom,0.65,1.0
8,22.727237539970474,0.4751172039003939,248.64868529584962,2.0,1.0,0.25,25.0,2,True,revised_maximum,30.0,0.0,0.0,False,22.727237539970474,247.64868529584962,43.29964271806227,34.82470457388834,resource_headroom,0.7,1.0
0,20.31619409929411,0.34311994387087624,86.07147109376183,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,20.31619409929411,86.07147109376183,30.928316227187338,10.264142422565682,workload_bootstrap,0.5,0.0
0,16.385663680926115,0.5183682880655259,,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,16.385663680926115,,34.02114784990607,,workload_bootstrap,0.55,
0,16.385663680926115,0.5585042640600654,,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,16.385663680926115,,37.113979472624806,,workload_bootstrap,0.6,
0,16.385663680926115,0.5924654745169834,,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,16.385663680926115,,40.20681109534354,,workload_bootstrap,0.65,
0,16.385663680926115,0.6215750834800561,,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,16.385663680926115,,43.29964271806227,,workload_bootstrap,0.7,
1,20.31619409929411,0.34311994387087624,93.57159699017126,2.0,1.0,0.5,25.0,4,True,applied,30.0,0.0,0.0,False,26.876774494719655,35.61681349717506,30.928316227187338,11.634092184785098,workload_bootstrap,0.5,57.9547834929962
1,18.383684705050655,0.45963949287791567,,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,18.383684705050655,,34.02114784990607,,workload_bootstrap,0.55,
1,18.383684705050655,0.5046695351380893,,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,18.383684705050655,,37.113979472624806,,workload_bootstrap,0.6,
1,18.383684705050655,0.5427718785890056,,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,18.383684705050655,,40.20681109534354,,workload_bootstrap,0.65,
1,18.383684705050655,0.5754310301183623,,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,18.383684705050655,,43.29964271806227,,workload_bootstrap,0.7,
2,18.383684705050655,0.4056034421657072,,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,18.383684705050655,,30.928316227187338,,workload_bootstrap,0.5,
2,18.383684705050655,0.45963949287791567,,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,18.383684705050655,,34.02114784990607,,workload_bootstrap,0.55,
2,18.383684705050655,0.5046695351380893,,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,18.383684705050655,,37.113979472624806,,workload_bootstrap,0.6,
2,18.383684705050655,0.5427718785890056,,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,18.383684705050655,,40.20681109534354,,workload_bootstrap,0.65,
2,18.383684705050655,0.5754310301183623,,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,18.383684705050655,,43.29964271806227,,workload_bootstrap,0.7,
3,16.84922979236663,0.4552167124586168,217.02629724196268,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,16.84922979236663,216.02629724196268,30.928316227187338,20.703109984277006,workload_bootstrap,0.5,1.0
3,16.84922979236663,0.5047424658714698,,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,16.84922979236663,,34.02114784990607,,workload_bootstrap,0.55,
3,16.84922979236663,0.5460139270488473,,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,16.84922979236663,,37.113979472624806,,workload_bootstrap,0.6,
3,16.84922979236663,0.5809359326604744,,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,16.84922979236663,,40.20681109534354,,workload_bootstrap,0.65,
3,16.84922979236663,0.6108690803275834,,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,16.84922979236663,,43.29964271806227,,workload_bootstrap,0.7,
4,27.490276320170267,0.11116156087394387,67.76944518138154,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,27.490276320170267,65.76944518138154,30.928316227187338,10.243207337731514,workload_bootstrap,0.5,2.0
4,27.312108055075157,0.1972020410489894,114.6493392287185,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,27.312108055075157,113.6493392287185,34.02114784990607,14.293250897685226,workload_bootstrap,0.55,1.0
4,23.725066944637092,0.360751197210295,137.72983848978436,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,23.725066944637092,136.72983848978436,37.113979472624806,16.583109142998453,workload_bootstrap,0.6,1.0
4,23.725066944637092,0.40992418204027237,137.72983848978436,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,23.725066944637092,136.72983848978436,40.20681109534354,18.245855004162383,workload_bootstrap,0.65,1.0
4,23.725066944637092,0.45207245475168145,190.95092036879316,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,23.725066944637092,189.95092036879316,43.29964271806227,18.245855004162383,workload_bootstrap,0.7,1.0
5,23.903235209732202,0.22714075237240958,93.57159699017126,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,23.903235209732202,93.57159699017126,30.928316227187338,11.898128978498006,workload_bootstrap,0.5,0.0
5,23.725066944637092,0.3026376696839582,158.2441578878186,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,23.725066944637092,157.2441578878186,34.02114784990607,15.747107619012255,workload_bootstrap,0.55,1.0
5,23.725066944637092,0.360751197210295,178.75847728585285,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,23.725066944637092,177.75847728585285,37.113979472624806,15.901626965414444,workload_bootstrap,0.6,1.0
5,23.725066944637092,0.40992418204027237,232.818886894728,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,23.725066944637092,231.818886894728,40.20681109534354,23.257400839356336,workload_bootstrap,0.65,1.0
5,23.725066944637092,0.45207245475168145,,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,23.725066944637092,,43.29964271806227,,workload_bootstrap,0.7,
6,27.490276320170267,0.11116156087394387,86.08904840494367,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,27.490276320170267,86.08904840494367,30.928316227187338,10.52817921627859,workload_bootstrap,0.5,0.0
6,24.901064614398848,0.26807100324019206,81.35499306129674,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,24.901064614398848,80.35499306129674,34.02114784990607,13.154744717427056,workload_bootstrap,0.55,1.0
6,24.901064614398848,0.3290650863035094,115.79466965965874,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,24.901064614398848,113.79466965965874,37.113979472624806,13.850195025611018,workload_bootstrap,0.6,2.0
6,24.901064614398848,0.3806754642801625,115.79466965965874,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,24.901064614398848,113.79466965965874,40.20681109534354,16.425420965524513,workload_bootstrap,0.65,2.0
6,24.901064614398848,0.4249129311172938,137.72983848978436,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,24.901064614398848,136.72983848978436,43.29964271806227,19.32999139098584,workload_bootstrap,0.7,1.0
7,23.903235209732202,0.22714075237240958,63.05727759213701,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,23.903235209732202,62.05727759213699,30.928316227187338,10.190387018078376,workload_bootstrap,0.5,1.0000000000000213
7,32.35947669917067,0.04884230120824653,28.44597586758399,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,32.35947669917067,25.44597586758399,34.02114784990607,15.747107619012255,workload_bootstrap,0.55,3.0
7,32.35947669917067,0.12810544277422597,74.01089950753534,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,32.35947669917067,72.01089950753534,37.113979472624806,15.747107619012255,workload_bootstrap,0.6,2.0
7,32.35947669917067,0.1951742548685163,74.01089950753534,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,32.35947669917067,72.01089950753534,40.20681109534354,15.747107619012255,workload_bootstrap,0.65,2.0
7,32.35947669917067,0.2526618080921937,105.33514069410586,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,32.35947669917067,102.33514069410586,43.29964271806227,15.747107619012255,workload_bootstrap,0.7,3.0
8,26.31427865040854,0.14918489396208573,63.05727759213701,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,26.31427865040854,62.05727759213699,30.928316227187338,14.83145870919094,workload_bootstrap,0.5,1.0000000000000213
8,23.72506694463712,0.3026376696839574,128.0713091164105,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,23.72506694463712,126.0713091164105,34.02114784990607,12.2418189578818,workload_bootstrap,0.55,2.0
8,23.72506694463712,0.3607511972102943,114.31956156991262,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,23.72506694463712,112.31956156991262,37.113979472624806,15.716020979557781,workload_bootstrap,0.6,2.0
8,23.72506694463712,0.40992418204027165,169.11752522366083,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,23.72506694463712,167.11752522366083,40.20681109534354,18.634541082801874,workload_bootstrap,0.65,2.0
8,23.72506694463712,0.45207245475168084,169.11752522366083,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,23.72506694463712,167.11752522366083,43.29964271806227,23.204580519703196,workload_bootstrap,0.7,2.0
9,22.727237539970474,0.2651640854605515,83.59934162528775,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,22.727237539970474,82.59934162528774,30.928316227187338,15.065625441428246,workload_bootstrap,0.5,1.0000000000000142
9,18.14646833880269,0.46661210789062807,,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,18.14646833880269,,34.02114784990607,,workload_bootstrap,0.55,
9,18.14646833880269,0.5110610988997424,,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,18.14646833880269,,37.113979472624806,,workload_bootstrap,0.6,
9,18.14646833880269,0.5486717835997622,,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,18.14646833880269,,40.20681109534354,,workload_bootstrap,0.65,
9,18.14646833880269,0.5809095133426363,,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,18.14646833880269,,43.29964271806227,,workload_bootstrap,0.7,
10,23.903235209732202,0.22714075237240958,99.10324190656848,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,23.903235209732202,99.10324190656848,30.928316227187338,12.2418189578818,workload_bootstrap,0.5,0.0
10,24.901064614398848,0.26807100324019206,113.15059184356838,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,24.901064614398848,113.15059184356838,34.02114784990607,13.147777763192842,workload_bootstrap,0.55,0.0
10,24.901064614398848,0.3290650863035094,122.30496288000282,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,24.901064614398848,119.30496288000282,37.113979472624806,15.880691880580276,workload_bootstrap,0.6,3.0
10,24.901064614398848,0.3806754642801625,122.30496288000282,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,24.901064614398848,119.30496288000282,40.20681109534354,15.880691880580276,workload_bootstrap,0.65,3.0
10,24.901064614398848,0.4249129311172938,156.51124377043118,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,24.901064614398848,156.51124377043118,43.29964271806227,19.77304726306005,workload_bootstrap,0.7,0.0
11,23.903235209732202,0.22714075237240958,119.07936336168743,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,23.903235209732202,117.07936336168743,30.928316227187338,12.315574362369107,workload_bootstrap,0.5,2.0
11,26.332160057208625,0.2260061249731959,114.0617555422713,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,26.332160057208625,113.0617555422713,34.02114784990607,15.747107619012255,workload_bootstrap,0.55,1.0
11,26.332160057208625,0.2905056145587629,168.8597191960195,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,26.332160057208625,167.8597191960195,37.113979472624806,18.627574128567666,workload_bootstrap,0.6,1.0
11,26.332160057208625,0.34508210574655035,223.65768284976772,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,26.332160057208625,222.65768284976772,40.20681109534354,20.67900606837109,workload_bootstrap,0.65,1.0
11,26.332160057208625,0.3918619553360825,,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,26.332160057208625,,43.29964271806227,,workload_bootstrap,0.7,
12,26.31427865040854,0.14918489396208573,73.08502222725349,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,26.31427865040854,73.08502222725349,30.928316227187338,15.065625441428246,workload_bootstrap,0.5,0.0
12,25.13828098064681,0.26109838822747966,123.88184465474222,2.0,1.0,0.5,25.0,4,True,revised_maximum,30.0,0.0,0.0,False,25.13828098064681,121.30496288000282,34.02114784990607,16.583109142998453,workload_bootstrap,0.55,2.5768817747394053
