phase,route,direction,bytes,window_s,bytes_per_s,target_bytes_per_s,target_ratio,ok
baseline,api,client_to_target,0,0.0,0.0,125000000.0,0.0,1
baseline,kv,target_to_client,0,0.0,0.0,125000000.0,0.0,1
drain,api,client_to_target,545068,51.36014795303345,10612.664132090124,125000000.0,8.490131305672099e-05,1
drain,kv,target_to_client,1980,51.34404802322388,38.56337932498834,125000000.0,3.0850703459990673e-07,1
post,api,client_to_target,402746,28.812609910964966,13978.115875116555,125000000.0,0.00011182492700093244,1
post,kv,target_to_client,1584,28.811361074447632,54.97831205915593,125000000.0,4.3982649647324746e-07,1
