dispatch_rank,id,action,first_token_s,sink_warm_s,completion_s,source_boundary_wait_s,switch_downtime_s
0,claude:81617336-ea78-c423-2c0d-e369a0b3f996,S,39.54851675033569,39.9709587097168,54.67216682434082,14.701087474822998,1.8358230590820312e-05
1,claude:fdf6298c-4f74-0a5a-c95c-8f5a5a42593f,S,39.683534145355225,39.818745136260986,48.87145972251892,9.052589654922485,1.2874603271484375e-05
2,claude:d34def31-052c-e8f0-8728-95b09a19ba40,S,37.056697845458984,37.056697845458984,43.57928967475891,6.522282361984253,7.200241088867188e-05
3,claude:12454e17-82ff-e9ed-8453-85c3bb0f0a3a,S,40.376200675964355,41.05794882774353,53.39447999000549,12.336416721343994,1.8596649169921875e-05
