phase,gpu,samples,power_mean_w
baseline,0,240,193.80391666666668
baseline,1,240,82.14870833333335
drain,0,178,145.54662921348313
drain,1,178,129.83308988764045
post,0,239,131.1115481171548
post,1,239,131.6005020920502
