connection_id,route,key_hash,start_ns,end_ns,client_to_target_bytes,target_to_client_bytes,client_rtt_us,client_rttvar_us,client_snd_cwnd,client_total_retrans,target_rtt_us,target_rttvar_us,target_snd_cwnd,target_total_retrans
f983944ec5075d4c,kv/east,,240162074364,240163101736,0,0,26,13,10,0,26,18,10,0
1a7c4505e7ec9a2b,kv/germany,,240162465310,240163260826,0,0,13,6,10,0,17,10,10,0
e475156e3046314a,api/germany,,639510960979,641907925523,1541,15265,,,,,,,,
effd75528300579e,api/germany,,639898531135,641961543738,1541,15288,,,,,,,,
6f029965cff4e19d,api/east,,639510616614,642044363210,1541,15265,,,,,,,,
8daa731838efd410,api/east,,639898267562,642098087623,1541,15281,,,,,,,,
69c9f694d2af3d43,api/germany,,640255820930,642125542544,1541,15287,,,,,,,,
c800aba6e4bd2f33,api/east,,640255233076,642320247012,1541,15287,,,,,,,,
9a9e9504c02b7293,api/germany,,640627226648,642504417685,1541,14051,,,,,,,,
1284f552c4dcd401,api/east,,640626676053,642705031538,1541,15287,,,,,,,,
926de27880c5ae47,api/germany,,640999191261,642877324781,1541,14034,,,,,,,,
3559d9de481f3f88,api/east,,640998727544,643086988024,1541,14034,,,,,,,,
f90b3f522c60ce60,api/germany,,641371379318,643226380989,1541,15282,,,,,,,,
f1e062e1ed938aa6,api/east,,641370855127,643412029491,1541,15276,,,,,,,,
ef8b19b06ace76fd,api/germany,,641743498921,643607729703,1541,14032,,,,,,,,
a31b838d78ad8d2d,api/east,,641742909799,643780245312,1541,14049,,,,,,,,
00b8c05aef0fee21,api/germany,,642115444283,643927260141,1541,15275,,,,,,,,
644dce9c3b453e79,api/east,,642115004089,644121177813,1541,14034,,,,,,,,
e2e02304eccc963c,api/germany,,642487474438,644305897307,1541,15275,,,,,,,,
5816e286406b827e,api/east,,642486967641,644484153024,1541,14022,,,,,,,,
967c7548b25d71f6,api/germany,,644512213096,644614412754,74,54602,,,,,,,,
0b154f5a5f3bbdcb,api/germany,,642859793986,644680751045,1541,15278,,,,,,,,
d8b293cb41927647,api/east,,642859477485,644870335244,1541,14032,,,,,,,,
d235958d43d7eb99,api/east,,644511946538,644916401517,74,54584,,,,,,,,
4298246904728e28,api/germany,,643232501239,645031972178,1543,14030,,,,,,,,
3e1c06f57d407350,api/east,,643231269765,645255549599,1543,14030,,,,,,,,
c4e209ced0442cbb,api/germany,,643604078101,645411794171,1543,14051,,,,,,,,
f54c4ecf0ba02632,api/east,,643603334420,645617489512,1543,14049,,,,,,,,
8e9a867c491e01b5,api/germany,,645614780176,645712525953,74,54769,,,,,,,,
ef5dc9614cd7ef6e,api/germany,,643976115060,645792424093,1543,14032,,,,,,,,
56cf633757a14c9b,api/east,,643975460681,646011672929,1543,14032,,,,,,,,
09aa96d53ca462e2,api/germany,,644348157714,646167276271,1543,14030,,,,,,,,
66d9acd2691cff6d,api/east,,645916713957,646316362336,74,54764,,,,,,,,
437903d3398814a7,api/east,,644347589962,646369656216,1543,14022,,,,,,,,
2e869b6d0f7ecce5,api/germany,,644720180656,646549367647,1543,15252,,,,,,,,
0b1f3da0bc0e58de,api/east,,644719629345,646765316968,1543,15227,,,,,,,,
496de34a86a39ab7,api/germany,,646712755689,646813351715,74,54804,,,,,,,,
5447a459c725f28f,api/germany,,645092440848,646928472524,1543,14032,,,,,,,,
d1a004c1ac0dd51f,api/east,,645092202301,647111989350,1543,14030,,,,,,,,
4afffd1b8fd190d9,api/germany,,645464527522,647281540797,1543,14022,,,,,,,,
84244ece4eeda8c6,api/east,,645463970239,647480029362,1543,14022,,,,,,,,
36b79b41f84930c8,api/germany,,645836573569,647658454463,1543,15255,,,,,,,,
082e8ecd76a76690,api/east,,647316685358,647743972902,74,54791,,,,,,,,
10dcf77973bf0938,api/east,,645836068493,647857822098,1543,15274,,,,,,,,
219c2c1f70d8ed37,api/germany,,647813644807,647909883436,74,54792,,,,,,,,
0992608489c56d87,api/germany,,646208681100,648038243720,1543,14022,,,,,,,,
c606df51d7291808,api/east,,646208240395,648216969026,1543,14040,,,,,,,,
6023028ad16e1974,api/germany,,646580814951,648417462281,1543,14054,,,,,,,,
29c46987dc7c7d66,api/east,,646580320806,648616649415,1543,15288,,,,,,,,
04df6480903b8d24,api/germany,,646953108531,648770653129,1543,14027,,,,,,,,
d50dd04ff8acc401,api/east,,646952386469,648973465439,1543,14030,,,,,,,,
2f7d393420aa5ad4,api/germany,,648910185987,649007049229,74,54787,,,,,,,,
995f7be0632b2951,api/east,,648744243895,649144586764,74,54790,,,,,,,,
74631d2284a1c43c,api/germany,,647325122261,649150796604,1543,14022,,,,,,,,
88881b84aee04c33,api/east,,647324534564,649351418029,1543,15262,,,,,,,,
78a78f923c716a1c,api/germany,,647697069230,649527380168,1543,14056,,,,,,,,
074b0eddeaf801da,api/east,,647696666338,649715948619,1543,14052,,,,,,,,
cd67a8c5c663243e,api/germany,,648069327323,649875642538,1543,14029,,,,,,,,
295be31003123aaf,api/east,,648068953385,650105701865,1543,15290,,,,,,,,
4ef392def0f641cf,api/germany,,648441442068,650251207600,1543,14030,,,,,,,,
ce4e22c49cb68d50,api/east,,648440986609,650481721028,1543,14056,,,,,,,,
cf8cf00e0b0d9eaa,api/east,,650144837184,650559102822,74,54786,,,,,,,,
452497eed88b0ab6,api/germany,,648813479985,650629989292,1543,15271,,,,,,,,
7d0ac1d9ab316a08,api/east,,648812923324,650843510870,1543,14052,,,,,,,,
5c71e83716885646,api/germany,,649185591711,651006014911,1543,14056,,,,,,,,
f662d08736da55fe,api/east,,649185120861,651226455772,1543,15277,,,,,,,,
7a2854edff17c4e4,api/germany,,649557754358,651385094747,1543,15264,,,,,,,,
bf2ae7ce5c6bbb0c,api/east,,649557224747,651594137590,1543,15290,,,,,,,,
79547964d209525a,api/germany,,649930063869,651746617915,1543,14032,,,,,,,,
02715a479419e17b,api/east,,649929442736,651990433979,1543,15280,,,,,,,,
b7c83a8ffdcb7db1,api/germany,,650302096932,652139365224,1543,14034,,,,,,,,
af3ca3d6151d8003,api/east,,650301474347,652362413312,1543,14053,,,,,,,,
214c1f0fc2f2e30b,api/germany,,650674071928,652524067604,1543,14022,,,,,,,,
e5b6ad2934f1746e,api/east,,650673426169,652734547366,1543,14040,,,,,,,,
912503ed07e82cb6,api/germany,,651046444211,652909552799,1543,14034,,,,,,,,
70d5304164042ac4,api/east,,651045757747,653115806052,1543,14030,,,,,,,,
db31c3417041b872,api/germany,,651418346767,653291372425,1543,14034,,,,,,,,
084b6b2c044d1de7,api/east,,651417845058,653482330749,1543,14034,,,,,,,,
847bb882406e8cd3,api/germany,,651790448970,653644421106,1543,14034,,,,,,,,
73a7c7994602415c,api/east,,651789929969,653838007949,1543,14031,,,,,,,,
3d8fcb96a6994a08,api/germany,,652162510131,653996092201,1543,15273,,,,,,,,
2a6b37bf18c492c4,api/east,,652161944613,654190095698,1543,15288,,,,,,,,
d405f5e0627d3f5e,api/germany,,652534782373,654376720132,1543,15287,,,,,,,,
c3a01508b7fe3c5f,api/east,,652534111588,654546998726,1543,14040,,,,,,,,
6a8d245989e1237e,api/germany,,652906882803,654728038851,1543,14040,,,,,,,,
365722cfbb457137,api/east,,652906220844,654910054151,1543,15293,,,,,,,,
62b5060eab17f993,api/germany,,653279066840,655115071157,1543,15274,,,,,,,,
062e8d4d9cb9cada,api/east,,653278436700,655273341544,1543,14040,,,,,,,,
4e802b041d94de8c,api/germany,,653651069086,655494971057,1543,15290,,,,,,,,
747205651910f56d,api/east,,653650604096,655671043617,1543,15273,,,,,,,,
4d498df3ec24938e,api/germany,,654023156873,655844180663,1543,15273,,,,,,,,
076f217c62ae43d6,api/east,,654022633303,656042486896,1543,15277,,,,,,,,
6f7e8ab411c7d194,api/germany,,654395368501,656226135585,1543,14032,,,,,,,,
c9e1e59525f805a8,api/east,,654394806630,656409908407,1543,14027,,,,,,,,
77ceb43889515383,api/germany,,654767436140,656603886879,1543,15277,,,,,,,,
1cd5265f8e90771f,api/east,,654766877434,656793231614,1543,15273,,,,,,,,
1107671574763f54,api/germany,,655139595576,656952226753,1543,14037,,,,,,,,
ba89397b78214f26,api/east,,655139154651,657146267877,1543,14037,,,,,,,,
3c6cbbcf145e9e66,api/germany,,655511611090,657327920576,1543,15277,,,,,,,,
3fc056ed73bc1fdf,api/east,,655511286342,657506322866,1543,15275,,,,,,,,
6b1c9dfb2923a3e6,api/germany,,655883771631,657705653405,1543,14029,,,,,,,,
b292595d0a36d361,api/east,,655883310858,657887006904,1543,14034,,,,,,,,
14e9c177a94e4aef,api/germany,,656255973249,658086354134,1543,14041,,,,,,,,
ced2eaf3cc3ea09b,api/east,,656255416577,658242967135,1543,14034,,,,,,,,
356810b60ee63eba,api/germany,,656628048128,658437878543,1543,14040,,,,,,,,
02191b9eac229d95,api/east,,656627607954,658629069999,1543,14034,,,,,,,,
a79a2e3e65e559a5,api/germany,,657000080949,658818305284,1543,15290,,,,,,,,
621efa0391b04106,api/east,,656999688395,658986810211,1543,14040,,,,,,,,
dea1859e4e7ba795,api/germany,,657372195659,659193368106,1543,15285,,,,,,,,
60a1cfebd5aed86b,api/east,,657371763691,659371575783,1543,14034,,,,,,,,
a1b31e757ba92ea8,api/germany,,657744434631,659568388910,1543,15265,,,,,,,,
15d1acf775054a1e,api/east,,657743937481,659761018794,1543,15290,,,,,,,,
e7be5ad66341deaf,api/germany,,658116573271,659942652702,1543,14044,,,,,,,,
b8911a4a626b86ec,api/east,,658116245207,660108849439,1543,14045,,,,,,,,
b8bb4d91a1de774a,api/germany,,658488501777,660294275074,1543,14034,,,,,,,,
21452f2044aed982,api/east,,658488119712,660498939977,1543,15295,,,,,,,,
f8756a578c26fbb3,api/germany,,658860744176,660673401542,1543,15288,,,,,,,,
38a1545734fc6770,api/east,,658860404831,660898831552,1543,15288,,,,,,,,
3d1567cdb996fe3e,api/germany,,659232875797,661047067204,1543,15268,,,,,,,,
e1ec9aca066ce486,api/east,,659232412079,661255701592,1543,15284,,,,,,,,
6edbd97a624550e4,api/germany,,659605260528,661420951365,1543,14034,,,,,,,,
cedd29b843fd9b67,api/east,,659605064801,661613342114,1543,14032,,,,,,,,
5fc274be484a466c,api/germany,,659977124648,661793090877,1543,15289,,,,,,,,
834291afb20f3cc6,api/east,,659976542489,662029037988,1543,15279,,,,,,,,
26c2d74be679d8bc,api/germany,,660349111654,662165248553,1543,15288,,,,,,,,
3400f487f28785cc,api/east,,660348747783,662364028112,1543,15288,,,,,,,,
753a72a68884a629,api/germany,,660721227997,662511667198,1543,14041,,,,,,,,
64046ccd6ecdd153,api/east,,660720927013,662765370403,1543,15258,,,,,,,,
2def37eb514f186c,api/germany,,661093391763,662887070487,1543,15290,,,,,,,,
8ebba6b359e89792,api/east,,661092991143,663113766081,1543,14029,,,,,,,,
03eb910ba6afebc0,api/germany,,661465530541,663260318288,1543,15290,,,,,,,,
9b539b762fe5e8b1,api/east,,661465223476,663499833011,1543,14052,,,,,,,,
4badd68fbd908162,api/germany,,661837571589,663637149923,1543,14022,,,,,,,,
b12cc304d2b4bcac,api/east,,661837163575,663856561828,1543,14041,,,,,,,,
adaf49b2228f940b,api/germany,,662209830475,664010501633,1543,15289,,,,,,,,
ad8f4a5ec8a6dc1b,api/east,,662209417372,664206030360,1543,15293,,,,,,,,
cf8c2ae7649e1aed,api/germany,,662581907681,664387101313,1543,15272,,,,,,,,
d017958d1656185c,api/east,,662581418185,664568884139,1543,14035,,,,,,,,
cf4f07b53e2a7a05,api/germany,,662954077455,664761567604,1543,14034,,,,,,,,
cb15ff86adfc946d,api/east,,662953616141,664953130864,1543,14034,,,,,,,,
e50feb243480fa7e,api/germany,,663326208065,665134675624,1543,14040,,,,,,,,
9b7c95e585d722cb,api/east,,663325692160,665341281070,1543,15231,,,,,,,,
6d2a4369c79752d7,api/germany,,663698273249,665513699470,1543,14032,,,,,,,,
9e98a9609e6cd770,api/east,,663697958490,665703650308,1543,14027,,,,,,,,
e2842199e37f8ebc,api/germany,,664070518755,665890529046,1543,14053,,,,,,,,
75a2dd7d12632616,api/east,,664069948509,666089950163,1543,14034,,,,,,,,
7f44d7c3b25da8bb,api/germany,,664442534853,666273371609,1543,15280,,,,,,,,
c317b76b76e97d98,api/east,,664441962041,666440428825,1543,15290,,,,,,,,
22dfc657d01437c9,api/germany,,664814594411,666648875054,1543,14053,,,,,,,,
c7786844015f235c,api/east,,664814355785,666820540826,1543,14034,,,,,,,,
6c2bc77923829ee8,api/germany,,665186808419,666996385434,1543,14027,,,,,,,,
6ae2e55f53704b32,api/east,,665186445841,667176779822,1543,14045,,,,,,,,
e6587bbbb6175116,api/germany,,665558882415,667374344187,1543,14034,,,,,,,,
b6fd6b6c6e37b32e,api/east,,665558397427,667548195030,1543,14034,,,,,,,,
577dbd66bc466c66,api/germany,,665930973447,667747860275,1543,15295,,,,,,,,
cc7e92101b2d33a3,api/east,,665930511503,667904211650,1543,15293,,,,,,,,
14e5b07f54428f38,api/germany,,666303119377,668125504018,1543,15288,,,,,,,,
99955e8ed13bdeb2,api/east,,666302578375,668290018053,1543,15290,,,,,,,,
29701bf81c74d709,api/germany,,666675494486,668478849162,1543,15284,,,,,,,,
eb1b598a7e7ce59e,api/east,,666674986336,668682825796,1543,15288,,,,,,,,
73efd2496e93ad58,api/germany,,667047437166,668852884341,1543,15293,,,,,,,,
8b6cc4fb30b17a1b,api/east,,667046897597,669071306949,1543,15290,,,,,,,,
a1904e5c97dcbaea,api/germany,,667419395901,669230707255,1543,15290,,,,,,,,
0546f5cf2623da14,api/east,,667419068428,669435296421,1543,15285,,,,,,,,
16828090f9f9b49a,api/germany,,667791616521,669605005276,1543,15271,,,,,,,,
5064ce6ce7e0170a,api/east,,667791071251,669825877774,1543,15288,,,,,,,,
9e8ac3202a207112,api/germany,,668163797116,669981222041,1543,14034,,,,,,,,
cb17abe2e17e9240,api/east,,668163297933,670187008217,1543,14034,,,,,,,,
483c155228ccacef,api/germany,,668535960399,670371125606,1543,14037,,,,,,,,
6b1ab159a32cc79e,api/east,,668535341962,670578648982,1543,14037,,,,,,,,
dc813234857e2035,api/germany,,668907842641,670720880308,1543,15288,,,,,,,,
a18ca274925eec60,api/east,,668907494038,670926630511,1543,14034,,,,,,,,
fa1f93d21af2aa92,api/germany,,669280172215,671101467832,1543,14027,,,,,,,,
c8019a553468c191,api/east,,669279636753,671286501257,1543,14053,,,,,,,,
0c09546d0185bf7b,api/germany,,669652277613,671488602988,1543,14034,,,,,,,,
58b6b5ba38516ee2,api/east,,669651687649,671666402298,1543,15288,,,,,,,,
55192a26278a49cf,api/germany,,670024409140,671863474789,1543,15261,,,,,,,,
68bf1b82b77d90d2,api/east,,670023845526,672017002695,1543,15285,,,,,,,,
cb0fecf9e5249e72,api/germany,,670396453103,672217489134,1543,14056,,,,,,,,
a48a9ef8e37698f4,api/east,,670396066910,672365780844,1543,14056,,,,,,,,
b646f47fda57b7cb,api/germany,,670768540942,672598974795,1543,15288,,,,,,,,
faca45420189734b,api/east,,670768048972,672766064691,1543,15288,,,,,,,,
5343f0cb69c4d3e9,api/germany,,671140736310,672977458538,1543,15274,,,,,,,,
5232f503cfc33c31,api/east,,671140449704,673146416957,1543,15288,,,,,,,,
5191fd4d1e9206aa,api/germany,,671512852870,673338152432,1543,14025,,,,,,,,
cae7f15c4d59de7e,api/east,,671512381558,673523880256,1543,15259,,,,,,,,
cd21ea4cf10f68ab,api/germany,,671884941623,673717534201,1543,15290,,,,,,,,
