connection_id,route,start_ns,end_ns,client_to_target_bytes,target_to_client_bytes
f4533acc19436fb5,kv,5573941113697240,5573941114950446,0,0
739e67804b396059,api,5573941114041536,5573941115025935,0,0
4e9dd3de762089be,api,5573957288852919,5573964879250918,35711,8389
289cec4d73a9d656,api,5573964977033133,5573971432839857,29397,9333
3103e219ed3998f0,api,5573971531094877,5573980590061267,40179,9333
b67b31508dddf369,api,5573980700939728,5573988603164538,36930,9333
a0aa2f77c140188e,api,5573988701346255,5573989384152943,35730,8882
126e1005ccd268b2,api,5573989385550098,5573990368925958,29416,12772
6186cecbbf7dc67f,api,5573990370777897,5573991360870172,40198,12772
d44510d9cac832cf,api,5573991362698121,5573992124275647,36949,9826
