dispatch_rank,id,action,first_token_s,sink_warm_s,completion_s,source_boundary_wait_s,switch_downtime_s
0,claude:3ab49446-c806-6a06-d8f3-51d00da9a76a,R,3.379685163497925,3.510554790496826,6.329554080963135,2.8189327716827393,1.811981201171875e-05
1,codex:e4fa4daa-9887-f50a-b110-c9378383c7b1,R,1.4779994487762451,1.4779994487762451,1.4781057834625244,3.743171691894531e-05,8.58306884765625e-06
2,codex:1db326cd-3c43-ad82-b907-27bc1f12c287,R,1.4665286540985107,1.4665286540985107,1.466639757156372,3.4809112548828125e-05,6.9141387939453125e-06
3,codex:e717fd54-aecf-8710-559b-8d23833866c4,R,5.754004955291748,5.905426740646362,6.6755897998809814,0.7700939178466797,2.288818359375e-05
4,codex:362639e1-f680-4bda-bd1e-8f149f7717ab,R,3.1868197917938232,3.354219675064087,5.3157031536102295,1.961388349533081,4.1484832763671875e-05
5,codex:a9de70aa-f71f-9b95-5469-d6b3ec0b3fd5,R,5.752685785293579,5.752685785293579,5.752775192260742,2.956390380859375e-05,8.106231689453125e-06
6,claude:beb7fbf4-6556-b9f2-f2be-d69abc179398,R,2.355135202407837,2.355135202407837,2.3551971912384033,2.3603439331054688e-05,5.0067901611328125e-06
7,codex:e6744833-786a-9c87-c539-3a40cda50680,R,4.935146808624268,4.935146808624268,6.798037052154541,1.8627777099609375,3.7670135498046875e-05
8,codex:773fe603-6c37-a82b-eb79-8a2c5c0d1c8e,R,2.7757461071014404,2.7757461071014404,3.679503917694092,0.9036719799041748,1.811981201171875e-05
