connection_id,route,key_hash,start_ns,end_ns,client_to_target_bytes,target_to_client_bytes,client_rtt_us,client_rttvar_us,client_snd_cwnd,client_total_retrans,target_rtt_us,target_rttvar_us,target_snd_cwnd,target_total_retrans
cba6c747972a774c,kv/east,,7039210141151,7039211186931,0,0,20,10,10,0,23,15,10,0
295c63857793b662,kv/west,,7039210539704,7039211343943,0,0,14,7,10,0,17,10,10,0
cbd187c936fa24f9,kv/east,,7114046397711,7990325768598,1384432577,8732553776,102131,154,2933,102,3306,4365,10,2
99db6331a709d9ff,kv/east,,7114045839831,7990325841634,1371852725,8808051365,102155,219,5416,116,3329,4005,10,1
2d9e3e7f6ea63834,kv/east,,7114046007183,7990325884113,1371850246,8682222103,102086,80,5111,55,4210,4156,10,1
f4968ef13c6387bd,kv/east,,7114046495764,7990326029304,1761920593,8858383024,102384,208,5477,24,4979,5172,10,2
6d933756e4db427f,kv/east,,7114053791897,7990329681555,1371838331,8468312198,106137,256,5372,167,4847,6889,10,2
de726689649fded6,kv/east,,7114054729485,7990329741867,1371836350,8682221815,106136,86,3867,271,6331,3865,10,1
049e930101583a50,kv/east,,7114053678055,7990329899872,994351416,8581558473,106691,247,5281,38,7969,6406,10,5
ba5025ca3e0a2ac7,kv/east,,7114050907910,7990329997604,1371835454,8392814612,106791,239,4454,121,8769,5968,10,2
aaa9952981e058e4,kv/west,,7117416911454,7994291144616,1837416756,6505376763,21692,29,10,560,143,101,10,20
67fcd876cb15263f,kv/west,,7117417098393,7994291306407,6178529300,6442462595,21696,41,10,551,1770,1858,72,28
8697c8d10e54fb34,kv/west,,7117417909805,7994291342054,906261336,6052391133,21817,97,10,2950,75,38,10,6
54767075805e6f16,kv/west,,7117417737434,7994291380746,1434764570,6643788890,21880,181,10,421,79,26,10,18
3015cb937f6e02e6,kv/west,,7117417828654,7994291407666,2705615542,5939144911,21846,190,10,1577,1439,1591,82,15
88d8404effe131b1,kv/west,,7117417987400,7994291433464,5939449135,6505377085,21736,27,10,294,1633,1952,78,26
799bb8daae81d8d7,kv/west,,7117417641154,7994291593072,4328837242,6505377001,21785,37,10,709,141,131,10,12
88c2a57bb49d4665,kv/west,,7117423072531,7994291673552,5461276781,6064974368,24693,192,10,874,1962,1275,80,15
