connection_id,route,start_ns,end_ns,client_to_target_bytes,target_to_client_bytes
c139411736a83dfe,kv,5570789504564253,5570789505803539,0,0
32c403eff453f84e,api,5570789504892649,5570789505868748,0,0
983568cbcf181711,api,5570808181096435,5570811217985844,31742,9092
7249df716f0297e9,api,5570813872984202,5570814443816227,31890,7396
06f92fbc641437fd,api,5570816945239935,5570819515317553,25919,12077
773ee5fb78ebc442,api,5570821908523717,5570822887320630,26067,12809
b9a30a7c4ba1750c,api,5570825345698978,5570828431299588,32058,9333
36872bd9827e4daf,api,5570830750789757,5570831796730591,32206,13507
6fc8ceeabc37acfc,api,5570834111589963,5570836875246192,29448,9333
28bb4c283bf76c19,api,5570839144160381,5570840195894849,29596,13753
4d6521e8fb7fa791,api,5570842807504760,5570843414876280,31858,7642
67a32c67fe6e9c7c,api,5570843415843509,5570844537450195,26035,14538
fe1376b8000e0305,api,5570844538351095,5570845953769875,32174,18169
eedf22a6b291d503,api,5570845954831812,5570846558619403,29564,7644
