monotonic_ns,wall_ns,interval_ns,route,direction,bytes,billed
5570808000000000,1784185538846264554,250000000,api,client_to_target,31742,1
5570808000000000,1784185538846292634,250000000,api,target_to_client,149,0
5570810500000000,1784185541350654633,250000000,api,target_to_client,2695,0
5570810750000000,1784185541601253436,250000000,api,target_to_client,3152,0
5570811000000000,1784185541851756860,250000000,api,target_to_client,3096,0
5570813750000000,1784185544356100779,250000000,api,client_to_target,31890,1
5570813750000000,1784185544356133929,250000000,api,target_to_client,1365,0
5570814000000000,1784185544606945949,250000000,api,target_to_client,3176,0
5570814250000000,1784185544859125254,250000000,api,target_to_client,2855,0
5570816750000000,1784185547363555532,250000000,api,client_to_target,25919,1
5570816750000000,1784185547363583462,250000000,api,target_to_client,149,0
5570818500000000,1784185549116877550,250000000,api,target_to_client,1710,0
5570818750000000,1784185549367787464,250000000,api,target_to_client,3196,0
5570819000000000,1784185549619484380,250000000,api,target_to_client,3177,0
5570819250000000,1784185549869756192,250000000,api,target_to_client,3322,0
5570819500000000,1784185550120709726,250000000,api,target_to_client,523,0
5570821750000000,1784185552374921203,250000000,api,client_to_target,26067,1
5570821750000000,1784185552374955613,250000000,api,target_to_client,1122,0
5570822000000000,1784185552625241135,250000000,api,target_to_client,3192,0
5570822250000000,1784185552875504897,250000000,api,target_to_client,3178,0
5570822500000000,1784185553126476811,250000000,api,target_to_client,3165,0
5570822750000000,1784185553377635683,250000000,api,target_to_client,2152,0
5570825250000000,1784185555881559978,250000000,api,client_to_target,32058,1
5570825250000000,1784185555881590698,250000000,api,target_to_client,149,0
5570827750000000,1784185558386541292,250000000,api,target_to_client,3425,0
5570828000000000,1784185558637428847,250000000,api,target_to_client,3145,0
5570828250000000,1784185558888549019,250000000,api,target_to_client,2614,0
5570830750000000,1784185561394438762,250000000,api,client_to_target,32206,1
5570830750000000,1784185561394472482,250000000,api,target_to_client,2842,0
5570831000000000,1784185561644974801,250000000,api,target_to_client,3434,0
5570831250000000,1784185561895874986,250000000,api,target_to_client,3170,0
5570831500000000,1784185562147012268,250000000,api,target_to_client,3073,0
5570831750000000,1784185562398183199,250000000,api,target_to_client,988,0
5570834000000000,1784185564652636024,250000000,api,client_to_target,29448,1
5570834000000000,1784185564652664873,250000000,api,target_to_client,149,0
5570836000000000,1784185566656410351,250000000,api,target_to_client,732,0
5570836250000000,1784185566907167758,250000000,api,target_to_client,3419,0
5570836500000000,1784185567157546088,250000000,api,target_to_client,3114,0
5570836750000000,1784185567408561142,250000000,api,target_to_client,1919,0
5570839000000000,1784185569662486962,250000000,api,client_to_target,29596,1
5570839000000000,1784185569662527312,250000000,api,target_to_client,1122,0
5570839250000000,1784185569913169069,250000000,api,target_to_client,3436,0
5570839500000000,1784185570164631548,250000000,api,target_to_client,3173,0
5570839750000000,1784185570415569982,250000000,api,target_to_client,3167,0
5570840000000000,1784185570666262039,250000000,api,target_to_client,2855,0
5570842750000000,1784185573420235269,250000000,api,client_to_target,31858,1
5570842750000000,1784185573420269429,250000000,api,target_to_client,2102,0
5570842750000000,1784185573420277549,250000000,kv,client_to_target,11532,0
5570842750000000,1784185573420282899,250000000,kv,target_to_client,2232,1
5570843000000000,1784185573670578181,250000000,api,target_to_client,3157,0
5570843250000000,1784185573922474274,250000000,api,client_to_target,26035,1
5570843250000000,1784185573922495784,250000000,api,target_to_client,3023,0
5570843250000000,1784185573922503633,250000000,kv,client_to_target,9486,0
5570843250000000,1784185573922508973,250000000,kv,target_to_client,1836,1
5570843500000000,1784185574173262140,250000000,api,target_to_client,3439,0
5570843750000000,1784185574424038216,250000000,api,target_to_client,3176,0
5570844000000000,1784185574675818111,250000000,api,target_to_client,3192,0
5570844250000000,1784185574925905885,250000000,api,target_to_client,3336,0
5570844500000000,1784185575176506243,250000000,api,client_to_target,32174,1
5570844500000000,1784185575176519363,250000000,api,target_to_client,3110,0
5570844500000000,1784185575176523023,250000000,kv,client_to_target,11718,0
5570844500000000,1784185575176525573,250000000,kv,target_to_client,2268,1
5570844750000000,1784185575427046912,250000000,api,target_to_client,3181,0
5570845000000000,1784185575677395303,250000000,api,target_to_client,3187,0
5570845250000000,1784185575928547165,250000000,api,target_to_client,3416,0
5570845500000000,1784185576178813107,250000000,api,target_to_client,3175,0
5570845750000000,1784185576429139218,250000000,api,client_to_target,29564,1
5570845750000000,1784185576429160248,250000000,api,target_to_client,3004,0
5570845750000000,1784185576429167918,250000000,kv,client_to_target,10602,0
5570845750000000,1784185576429173038,250000000,kv,target_to_client,2052,1
5570846000000000,1784185576680039943,250000000,api,target_to_client,3188,0
5570846250000000,1784185576930765220,250000000,api,target_to_client,3085,0
5570846500000000,1784185577181145640,250000000,api,target_to_client,1222,0
