commit_100_s,commit_50_s,commit_90_s,completed_migrations,condition,context_profile,deadline_s,episode,match_id,matched_control_complete,planned_migrations,policy,readiness_100_s,readiness_50_s,readiness_90_s,repeat,required_deadline_s,sample_id,scenario_id,status,token_distribution
8.307713919,5.25394423,8.307713919,8,large-fixed-10000mbps-19s,large,180.0,116,c766c8b3e6b695e4,True,8,queue_haul_power_blind,8.120302457,5.110089271,8.120302457,116,19.0,c44d256c433cbdd6,p-988fe41565498edd,complete,fixed
7.851845187,4.673176965,7.851845187,8,large-fixed-10000mbps-19s,large,180.0,116,c766c8b3e6b695e4,True,8,isolated_fastest,7.658828018,4.479221446,7.658828018,116,19.0,c44d256c433cbdd6,p-edb801b653b1955a,complete,fixed
6.983516918,4.410380004,6.983516918,8,large-fixed-10000mbps-19s,large,180.0,116,c766c8b3e6b695e4,True,8,queue_haul_deadline_blind,6.770683684,4.202777762,6.770683684,116,19.0,c44d256c433cbdd6,p-d5fa205d38e83d73,complete,fixed
1.653115408,1.569854995,1.653115408,8,tiny-fixed-2500mbps-19s,tiny,180.0,7,68dd795651c95331,True,8,queue_haul_deadline_blind,1.423391319,1.376582114,1.423391319,7,19.0,4f9ad0a7bb0fab99,p-8b525b7e635b026b,complete,fixed
1.699147971,1.418957228,1.699147971,8,tiny-fixed-2500mbps-19s,tiny,180.0,7,68dd795651c95331,True,8,isolated_fastest,1.514171019,1.228316948,1.514171019,7,19.0,4f9ad0a7bb0fab99,p-02d7550df635b72f,complete,fixed
1.408402754,1.341172304,1.408402754,8,tiny-fixed-2500mbps-19s,tiny,180.0,7,68dd795651c95331,True,8,queue_haul_power_blind,1.225938094,1.203451482,1.225938094,7,19.0,4f9ad0a7bb0fab99,p-e554e4a6af00aca8,complete,fixed
2.592140318,2.490977028,2.592140318,8,small-fixed-1000mbps-19s,small,180.0,26,2b44a4b4aaf8491e,True,8,queue_haul_deadline_blind,2.537748572,2.298571625,2.537748572,26,19.0,e59269064ede73aa,p-90149c1ba94effe3,complete,fixed
2.596848094,2.340977189,2.596848094,8,small-fixed-1000mbps-19s,small,180.0,26,2b44a4b4aaf8491e,True,8,queue_haul_power_blind,2.410828617,2.176006221,2.410828617,26,19.0,e59269064ede73aa,p-5edac567ee8f4c4f,complete,fixed
2.59974836,2.361980258,2.59974836,8,small-fixed-1000mbps-19s,small,180.0,26,2b44a4b4aaf8491e,True,8,isolated_fastest,2.408515994,2.171841018,2.408515994,26,19.0,e59269064ede73aa,p-e011b13f4fdba13d,complete,fixed
10.464780991,10.294806435,10.464780991,8,large-fixed-1000mbps-19s,large,180.0,97,f82f45c5060d37d9,True,8,queue_haul_power_blind,10.293623738,10.106659013,10.293623738,97,19.0,3a515af4dffc7733,p-fd38b0f6b2b4375e,complete,fixed
11.787668392,11.62268857,11.787668392,8,large-fixed-1000mbps-19s,large,180.0,97,f82f45c5060d37d9,True,8,queue_haul_deadline_blind,11.62187488,11.432908021,11.62187488,97,19.0,3a515af4dffc7733,p-019679cdb851fe64,complete,fixed
11.799429835,11.614855076,11.799429835,8,large-fixed-1000mbps-19s,large,180.0,97,f82f45c5060d37d9,True,8,isolated_fastest,11.613845027,11.426653016,11.613845027,97,19.0,3a515af4dffc7733,p-4947bba5914246fb,complete,fixed
8.767598825,5.554202477,8.767598825,8,large-fixed-10000mbps-30s,large,180.0,119,c96e3587d5357859,True,8,isolated_fastest,8.569986449,5.350422602,8.569986449,119,30.0,c44d256c433cbdd6,p-a4a74a32a24b4941,complete,fixed
6.966667262,4.478610366,6.966667262,8,large-fixed-10000mbps-30s,large,180.0,119,c96e3587d5357859,True,8,queue_haul_deadline_blind,6.758200359,4.213798175,6.758200359,119,30.0,c44d256c433cbdd6,p-8dea35d01667c969,complete,fixed
7.653044502,5.124775435,7.653044502,8,large-fixed-10000mbps-30s,large,180.0,119,c96e3587d5357859,True,8,queue_haul_power_blind,7.441555138,4.9107203,7.441555138,119,30.0,c44d256c433cbdd6,p-4e572d90a281a2e4,complete,fixed
12.091914954,11.779210567,12.091914954,8,large-fixed-2500mbps-30s,large,180.0,105,8154417fb6387f2a,True,8,queue_haul_power_blind,11.852076038,11.574523496,11.852076038,105,30.0,e33c7532b46acaed,p-25d0d53b59027596,complete,fixed
11.860275989,11.577469354,11.860275989,8,large-fixed-2500mbps-30s,large,180.0,105,8154417fb6387f2a,True,8,isolated_fastest,11.650889585,11.369984049,11.650889585,105,30.0,e33c7532b46acaed,p-cf1bfc8fc2114ca0,complete,fixed
11.827756298,11.561324192,11.827756298,8,large-fixed-2500mbps-30s,large,180.0,105,8154417fb6387f2a,True,8,queue_haul_deadline_blind,11.636479485,11.41536891,11.636479485,105,30.0,e33c7532b46acaed,p-802c3467c1b2e34a,complete,fixed
5.441546489,5.222774112,5.441546489,8,mixed-fixed-5000mbps-19s,mixed,180.0,86,a9d5d704602fadb1,True,8,queue_haul_power_blind,5.268880341,5.028152753,5.268880341,86,19.0,7d1b0ab854d9df69,p-c368e0e9ead57159,complete,fixed
5.151708441,5.037200924,5.151708441,8,mixed-fixed-5000mbps-19s,mixed,180.0,86,a9d5d704602fadb1,True,8,queue_haul_deadline_blind,4.967394399,4.898300515,4.967394399,86,19.0,7d1b0ab854d9df69,p-0fd1042ee7806f87,complete,fixed
5.34267899,5.028226833,5.34267899,8,mixed-fixed-5000mbps-19s,mixed,180.0,86,a9d5d704602fadb1,True,8,isolated_fastest,5.160724912,4.865318277,5.160724912,86,19.0,7d1b0ab854d9df69,p-72cf5c5af3841a66,complete,fixed
2.590607615,2.542945366,2.590607615,8,small-fixed-1000mbps-30s,small,180.0,28,fbceee51243796be,True,8,isolated_fastest,2.412581933,2.339296645,2.412581933,28,30.0,837f3ff09bbaac24,p-9604edc32683ebdb,complete,fixed
2.397515138,2.350081317,2.397515138,8,small-fixed-1000mbps-30s,small,180.0,28,fbceee51243796be,True,8,queue_haul_deadline_blind,2.248696267,2.181016698,2.248696267,28,30.0,837f3ff09bbaac24,p-62e51c2f4e1519fa,complete,fixed
2.4000299,2.350898994,2.4000299,8,small-fixed-1000mbps-30s,small,180.0,28,fbceee51243796be,True,8,queue_haul_power_blind,2.30243182,2.182065381,2.30243182,28,30.0,837f3ff09bbaac24,p-e6abadd1e401ab5e,complete,fixed
2.582255807,2.482603887,2.582255807,8,small-fixed-10000mbps-19s,small,180.0,43,e21eb011860e7196,True,8,queue_haul_deadline_blind,2.385045275,2.292870203,2.385045275,43,19.0,837f3ff09bbaac24,p-d21d60de766b5cf0,complete,fixed
2.404444088,2.348127896,2.404444088,8,small-fixed-10000mbps-19s,small,180.0,43,e21eb011860e7196,True,8,isolated_fastest,2.253821951,2.184454369,2.253821951,43,19.0,837f3ff09bbaac24,p-0a6365712d065076,complete,fixed
2.659077069,2.399890001,2.659077069,8,small-fixed-10000mbps-19s,small,180.0,43,e21eb011860e7196,True,8,queue_haul_power_blind,2.470840565,2.224275942,2.470840565,43,19.0,837f3ff09bbaac24,p-a59bc73fa456b641,complete,fixed
5.624111342,5.250853553,5.624111342,8,mixed-fixed-1000mbps-19s,mixed,180.0,73,efb429fa8c5d474e,True,8,queue_haul_power_blind,5.424267531,5.0787224,5.424267531,73,19.0,a9500bdb35e133a1,p-b0379d61edf6eb6a,complete,fixed
5.418055041,5.089195012,5.418055041,8,mixed-fixed-1000mbps-19s,mixed,180.0,73,efb429fa8c5d474e,True,8,queue_haul_deadline_blind,5.216630838,4.936612319,5.216630838,73,19.0,a9500bdb35e133a1,p-580ee1755ad2e2cf,complete,fixed
5.442186924,5.063240221,5.442186924,8,mixed-fixed-1000mbps-19s,mixed,180.0,73,efb429fa8c5d474e,True,8,isolated_fastest,5.255938852,4.896128654,5.255938852,73,19.0,a9500bdb35e133a1,p-2902ae62bad599fb,complete,fixed
5.365878639,5.075956528,5.365878639,8,mixed-fixed-1000mbps-30s,mixed,180.0,76,74d2486c1782458d,True,8,queue_haul_deadline_blind,5.171777104,4.904183554,5.171777104,76,30.0,a9500bdb35e133a1,p-10593212d0aa4d74,complete,fixed
5.349607051,5.045163814,5.349607051,8,mixed-fixed-1000mbps-30s,mixed,180.0,76,74d2486c1782458d,True,8,queue_haul_power_blind,5.162007204,4.901943889,5.162007204,76,30.0,a9500bdb35e133a1,p-e6db9425c3a7cacf,complete,fixed
5.450252562,5.107435248,5.450252562,8,mixed-fixed-1000mbps-30s,mixed,180.0,76,74d2486c1782458d,True,8,isolated_fastest,5.239760299,4.943367209,5.239760299,76,30.0,a9500bdb35e133a1,p-1bb17384c92c82a6,complete,fixed
8.501684155,5.174872621,8.501684155,8,large-fixed-10000mbps-30s,large,180.0,118,526f3d0d460ce0ae,True,8,queue_haul_deadline_blind,8.336761535,4.988472105,8.336761535,118,30.0,3a515af4dffc7733,p-8a4dffbe19d78352,complete,fixed
8.885305135,5.316098482,8.885305135,8,large-fixed-10000mbps-30s,large,180.0,118,526f3d0d460ce0ae,True,8,isolated_fastest,8.72682816,5.165883356,8.72682816,118,30.0,3a515af4dffc7733,p-eac412afcdbed510,complete,fixed
8.575768743,5.418440118,8.575768743,8,large-fixed-10000mbps-30s,large,180.0,118,526f3d0d460ce0ae,True,8,queue_haul_power_blind,8.371291318,5.211156054,8.371291318,118,30.0,3a515af4dffc7733,p-a4c8957280f95a0d,complete,fixed
3.738064907,1.259431575,3.738064907,8,mixed-fixed-10000mbps-19s,mixed,180.0,90,741dfe5efd904f00,True,8,queue_haul_power_blind,3.57692441,1.059575223,3.57692441,90,19.0,3c2f94941cabfb0f,p-0727b130b820f2b9,complete,fixed
5.907997465,1.47070397,5.907997465,8,mixed-fixed-10000mbps-19s,mixed,180.0,90,741dfe5efd904f00,True,8,isolated_fastest,5.738261023,1.246379788,5.738261023,90,19.0,3c2f94941cabfb0f,p-6ccf8ae3aa3776a8,complete,fixed
3.757986136,1.31454387,3.757986136,8,mixed-fixed-10000mbps-19s,mixed,180.0,90,741dfe5efd904f00,True,8,queue_haul_deadline_blind,3.594133074,1.166222522,3.594133074,90,19.0,3c2f94941cabfb0f,p-03362a14a81f266a,complete,fixed
12.175369888,11.865531808,12.175369888,8,large-fixed-1000mbps-30s,large,180.0,99,3d71ecf12851970f,True,8,queue_haul_deadline_blind,11.935934833,11.667482903,11.935934833,99,30.0,e33c7532b46acaed,p-a8cf8ef473c95b62,complete,fixed
11.854741942,11.585298452,11.854741942,8,large-fixed-1000mbps-30s,large,180.0,99,3d71ecf12851970f,True,8,queue_haul_power_blind,11.65660632,11.432950122,11.65660632,99,30.0,e33c7532b46acaed,p-0565d5d45c7540b0,complete,fixed
11.870128949,11.651224198,11.870128949,8,large-fixed-1000mbps-30s,large,180.0,99,3d71ecf12851970f,True,8,isolated_fastest,11.673453093,11.45103709,11.673453093,99,30.0,e33c7532b46acaed,p-551e447f317d4560,complete,fixed
12.131388854,7.135161881,12.131388854,8,large-fixed-5000mbps-30s,large,180.0,113,e5e8fde9548b44fd,True,8,queue_haul_deadline_blind,11.931658859,6.936928819,11.931658859,113,30.0,c44d256c433cbdd6,p-a087ff060bbe3345,complete,fixed
11.968885847,7.01503235,11.968885847,8,large-fixed-5000mbps-30s,large,180.0,113,e5e8fde9548b44fd,True,8,isolated_fastest,11.741661649,6.82020639,11.741661649,113,30.0,c44d256c433cbdd6,p-4e1abad9fe2c3a5d,complete,fixed
13.129287664,8.152299718,13.129287664,8,large-fixed-5000mbps-30s,large,180.0,113,e5e8fde9548b44fd,True,8,queue_haul_power_blind,12.924788597,7.949461468,12.924788597,113,30.0,c44d256c433cbdd6,p-74dc0fae8a25eb28,complete,fixed
1.621314157,1.566995221,1.621314157,8,tiny-fixed-2500mbps-30s,tiny,180.0,9,5060c0c15e9b3fc0,True,8,queue_haul_deadline_blind,1.387661512,1.336828988,1.387661512,9,30.0,e1563386afed6f49,p-5762794010b6327a,complete,fixed
1.629335999,1.401849397,1.629335999,8,tiny-fixed-2500mbps-30s,tiny,180.0,9,5060c0c15e9b3fc0,True,8,isolated_fastest,1.445321552,1.213965532,1.445321552,9,30.0,e1563386afed6f49,p-e09c760db9470bc6,complete,fixed
1.582392163,1.399701651,1.582392163,8,tiny-fixed-2500mbps-30s,tiny,180.0,9,5060c0c15e9b3fc0,True,8,queue_haul_power_blind,1.443410673,1.211183423,1.443410673,9,30.0,e1563386afed6f49,p-858728b7045f10ab,complete,fixed
1.564795258,1.517425645,1.564795258,8,tiny-fixed-10000mbps-19s,tiny,180.0,18,246d5eb08368ec5f,True,8,queue_haul_deadline_blind,1.352852662,1.30720327,1.352852662,18,19.0,e1563386afed6f49,p-884f6782181ec9f3,complete,fixed
1.590096602,1.373032951,1.590096602,8,tiny-fixed-10000mbps-19s,tiny,180.0,18,246d5eb08368ec5f,True,8,queue_haul_power_blind,1.448788985,1.18812776,1.448788985,18,19.0,e1563386afed6f49,p-37cdd1fe42909547,complete,fixed
1.438773414,1.392364141,1.438773414,8,tiny-fixed-10000mbps-19s,tiny,180.0,18,246d5eb08368ec5f,True,8,isolated_fastest,1.271382662,1.197225811,1.271382662,18,19.0,e1563386afed6f49,p-5f480d3258a82e4a,complete,fixed
13.498746093,8.457204593,13.498746093,8,large-fixed-5000mbps-30s,large,180.0,112,864da6d482754848,True,8,isolated_fastest,13.352402775,8.303792662,13.352402775,112,30.0,3a515af4dffc7733,p-bb387b1dd73e7c0e,complete,fixed
12.662395334,7.718432291,12.662395334,8,large-fixed-5000mbps-30s,large,180.0,112,864da6d482754848,True,8,queue_haul_power_blind,12.507261671,7.501570476,12.507261671,112,30.0,3a515af4dffc7733,p-748665e1a115bef0,complete,fixed
11.924628046,6.924343565,11.924628046,8,large-fixed-5000mbps-30s,large,180.0,112,864da6d482754848,True,8,queue_haul_deadline_blind,11.71008516,6.71976479,11.71008516,112,30.0,3a515af4dffc7733,p-072bea4d2c13acd1,complete,fixed
1.441932119,1.39548681,1.441932119,8,tiny-fixed-5000mbps-19s,tiny,180.0,13,b1428242cd718e22,True,8,isolated_fastest,1.276252475,1.229534319,1.276252475,13,19.0,4f9ad0a7bb0fab99,p-a552277d216328b5,complete,fixed
1.451468238,1.380850785,1.451468238,8,tiny-fixed-5000mbps-19s,tiny,180.0,13,b1428242cd718e22,True,8,queue_haul_power_blind,1.263227949,1.192671056,1.263227949,13,19.0,4f9ad0a7bb0fab99,p-a966954f0ec16c65,complete,fixed
1.473778833,1.405427085,1.473778833,8,tiny-fixed-5000mbps-19s,tiny,180.0,13,b1428242cd718e22,True,8,queue_haul_deadline_blind,1.285495135,1.23776323,1.285495135,13,19.0,4f9ad0a7bb0fab99,p-65d366349ec07ed8,complete,fixed
5.501698192,5.315258106,5.501698192,8,mixed-fixed-1000mbps-30s,mixed,180.0,77,6aeddc6086c24722,True,8,queue_haul_power_blind,5.314175138,5.069644392,5.314175138,77,30.0,7d1b0ab854d9df69,p-5978b3a1de45f5f0,complete,fixed
5.205881614,5.110098283,5.205881614,8,mixed-fixed-1000mbps-30s,mixed,180.0,77,6aeddc6086c24722,True,8,queue_haul_deadline_blind,5.062450681,4.923026614,5.062450681,77,30.0,7d1b0ab854d9df69,p-543c88f705d0cf3e,complete,fixed
5.136617795,5.0440374,5.136617795,8,mixed-fixed-1000mbps-30s,mixed,180.0,77,6aeddc6086c24722,True,8,isolated_fastest,4.945716158,4.896323854,4.945716158,77,30.0,7d1b0ab854d9df69,p-0a21064b2124109c,complete,fixed
5.110926891,4.759267424,5.110926891,8,medium-fixed-1000mbps-30s,medium,180.0,53,25f82591ad4f598c,True,8,queue_haul_deadline_blind,4.924609252,4.616517479,4.924609252,53,30.0,f7e97c59b5dc6a00,p-eeb445f6870a11ba,complete,fixed
5.078627684,4.795954384,5.078627684,8,medium-fixed-1000mbps-30s,medium,180.0,53,25f82591ad4f598c,True,8,queue_haul_power_blind,4.888433326,4.63028789,4.888433326,53,30.0,f7e97c59b5dc6a00,p-0e61293dc419bb22,complete,fixed
5.099093959,4.801734074,5.099093959,8,medium-fixed-1000mbps-30s,medium,180.0,53,25f82591ad4f598c,True,8,isolated_fastest,4.915783054,4.614505981,4.915783054,53,30.0,f7e97c59b5dc6a00,p-b60d719ed2a17ebc,complete,fixed
5.520467306,3.491187704,5.520467306,8,medium-fixed-10000mbps-30s,medium,180.0,70,797eb44a130a94e1,True,8,queue_haul_deadline_blind,5.309606483,3.484865932,5.309606483,70,30.0,b6455b687844b7e4,p-ba2c59176727db88,complete,fixed
3.957456371,2.731672878,3.957456371,8,medium-fixed-10000mbps-30s,medium,180.0,70,797eb44a130a94e1,True,8,queue_haul_power_blind,3.745808262,2.522086816,3.745808262,70,30.0,b6455b687844b7e4,p-80fac5270f9c2645,complete,fixed
4.270497918,3.058775103,4.270497918,8,medium-fixed-10000mbps-30s,medium,180.0,70,797eb44a130a94e1,True,8,isolated_fastest,4.069238566,2.901470458,4.069238566,70,30.0,b6455b687844b7e4,p-f7c64abb3785c42c,complete,fixed
2.593562527,2.497788047,2.593562527,8,small-fixed-5000mbps-19s,small,180.0,38,a9e3d3e9ed6a1d5e,True,8,isolated_fastest,2.331326958,2.274840245,2.331326958,38,19.0,e59269064ede73aa,p-30816473502e5c8e,complete,fixed
2.585933379,2.336826039,2.585933379,8,small-fixed-5000mbps-19s,small,180.0,38,a9e3d3e9ed6a1d5e,True,8,queue_haul_power_blind,2.404111985,2.149711982,2.404111985,38,19.0,e59269064ede73aa,p-2853e72c4bd51263,complete,fixed
2.533870843,2.352145044,2.533870843,8,small-fixed-5000mbps-19s,small,180.0,38,a9e3d3e9ed6a1d5e,True,8,queue_haul_deadline_blind,2.34971319,2.1842457,2.34971319,38,19.0,e59269064ede73aa,p-8baaecf9958df811,complete,fixed
2.388377508,2.341560213,2.388377508,8,small-fixed-5000mbps-30s,small,180.0,40,79c61d5b86820bf0,True,8,queue_haul_power_blind,2.198373983,2.151709857,2.198373983,40,30.0,837f3ff09bbaac24,p-27c4a2045e796501,complete,fixed
2.416096811,2.367823967,2.416096811,8,small-fixed-5000mbps-30s,small,180.0,40,79c61d5b86820bf0,True,8,isolated_fastest,2.270577183,2.199927481,2.270577183,40,30.0,837f3ff09bbaac24,p-ef0618dfa5acd06f,complete,fixed
2.387461847,2.318725306,2.387461847,8,small-fixed-5000mbps-30s,small,180.0,40,79c61d5b86820bf0,True,8,queue_haul_deadline_blind,2.246367564,2.176338906,2.246367564,40,30.0,837f3ff09bbaac24,p-5bdd2a7c53a7b0ae,complete,fixed
5.078204067,4.750000382,5.078204067,8,medium-fixed-5000mbps-19s,medium,180.0,61,667ef7c899cbb50d,True,8,queue_haul_deadline_blind,4.88809912,4.606283744,4.88809912,61,19.0,b6455b687844b7e4,p-d910793a47dc1e39,complete,fixed
5.092952573,4.789327629,5.092952573,8,medium-fixed-5000mbps-19s,medium,180.0,61,667ef7c899cbb50d,True,8,queue_haul_power_blind,4.904913458,4.639905977,4.904913458,61,19.0,b6455b687844b7e4,p-68f1cbaa2b09c08a,complete,fixed
5.042591229,4.814907816,5.042591229,8,medium-fixed-5000mbps-19s,medium,180.0,61,667ef7c899cbb50d,True,8,isolated_fastest,4.859480109,4.669687745,4.859480109,61,19.0,b6455b687844b7e4,p-9066e28ae8b8fff8,complete,fixed
1.693119619,1.585141478,1.693119619,8,tiny-fixed-1000mbps-19s,tiny,180.0,1,ed46e8e66b5f2100,True,8,isolated_fastest,1.431988039,1.382587198,1.431988039,1,19.0,4f9ad0a7bb0fab99,p-9973fbf2965e83b1,complete,fixed
1.539380658,1.438848132,1.539380658,8,tiny-fixed-1000mbps-19s,tiny,180.0,1,ed46e8e66b5f2100,True,8,queue_haul_deadline_blind,1.323221737,1.24628003,1.323221737,1,19.0,4f9ad0a7bb0fab99,p-c90d26dcb023bb49,complete,fixed
1.493651695,1.440542027,1.493651695,8,tiny-fixed-1000mbps-19s,tiny,180.0,1,ed46e8e66b5f2100,True,8,queue_haul_power_blind,1.307835914,1.230301568,1.307835914,1,19.0,4f9ad0a7bb0fab99,p-af130587cb7976d4,complete,fixed
12.521219524,7.476919362,12.521219524,8,large-fixed-5000mbps-30s,large,180.0,111,ae4f48326a214eda,True,8,queue_haul_deadline_blind,12.272421946,7.283239709,12.272421946,111,30.0,e33c7532b46acaed,p-a01a0af5571c0ce3,complete,fixed
12.748358903,7.726733622,12.748358903,8,large-fixed-5000mbps-30s,large,180.0,111,ae4f48326a214eda,True,8,isolated_fastest,12.536812094,7.543510145,12.536812094,111,30.0,e33c7532b46acaed,p-3647243bb33353fe,complete,fixed
11.939178191,6.889315216,11.939178191,8,large-fixed-5000mbps-30s,large,180.0,111,ae4f48326a214eda,True,8,queue_haul_power_blind,11.710811544,6.721076704,11.710811544,111,30.0,e33c7532b46acaed,p-ef8830d02f3d9ea3,complete,fixed
5.261411105,5.071793608,5.261411105,8,mixed-fixed-5000mbps-30s,mixed,180.0,89,476c94d7579ffe45,True,8,isolated_fastest,5.117045538,4.923261826,5.117045538,89,30.0,7d1b0ab854d9df69,p-4dac7afd514639b5,complete,fixed
5.27571709,5.109804654,5.27571709,8,mixed-fixed-5000mbps-30s,mixed,180.0,89,476c94d7579ffe45,True,8,queue_haul_power_blind,5.132736083,4.916029672,5.132736083,89,30.0,7d1b0ab854d9df69,p-e3fa32570c1d1af2,complete,fixed
5.196458011,5.076585261,5.196458011,8,mixed-fixed-5000mbps-30s,mixed,180.0,89,476c94d7579ffe45,True,8,queue_haul_deadline_blind,4.997338728,4.915059907,4.997338728,89,30.0,7d1b0ab854d9df69,p-e1e6cae982c603de,complete,fixed
2.688387955,2.543243252,2.688387955,8,small-fixed-1000mbps-19s,small,180.0,24,b6c20def6626a718,True,8,queue_haul_deadline_blind,2.519191596,2.316923954,2.519191596,24,19.0,7094953b638284e1,p-19ea6a838ba04cf0,complete,fixed
2.389474777,2.317305861,2.389474777,8,small-fixed-1000mbps-19s,small,180.0,24,b6c20def6626a718,True,8,queue_haul_power_blind,2.200966824,2.154356468,2.200966824,24,19.0,7094953b638284e1,p-2557177e6f8c5776,complete,fixed
2.446755253,2.307224299,2.446755253,8,small-fixed-1000mbps-19s,small,180.0,24,b6c20def6626a718,True,8,isolated_fastest,2.306714235,2.122265126,2.306714235,24,19.0,7094953b638284e1,p-fc45bdd7ac310f5e,complete,fixed
1.626308859,1.435428581,1.626308859,8,tiny-fixed-1000mbps-19s,tiny,180.0,0,ce460c988bbf0a02,True,8,queue_haul_deadline_blind,1.482849256,1.238155801,1.482849256,0,19.0,e1563386afed6f49,p-b26a769f5336aa59,complete,fixed
1.412981139,1.36778328,1.412981139,8,tiny-fixed-1000mbps-19s,tiny,180.0,0,ce460c988bbf0a02,True,8,queue_haul_power_blind,1.251456278,1.183272704,1.251456278,0,19.0,e1563386afed6f49,p-9aac62f10b18eb23,complete,fixed
1.62520761,1.401879938,1.62520761,8,tiny-fixed-1000mbps-19s,tiny,180.0,0,ce460c988bbf0a02,True,8,isolated_fastest,1.444967189,1.216844737,1.444967189,0,19.0,e1563386afed6f49,p-6bf0a7d5c004df58,complete,fixed
5.477383256,5.271659315,5.477383256,8,mixed-fixed-2500mbps-30s,mixed,180.0,83,cac0c3245ad93e0b,True,8,queue_haul_deadline_blind,5.293884311,5.049439583,5.293884311,83,30.0,7d1b0ab854d9df69,p-c4119f4b7a1c9dd0,complete,fixed
5.238114139,5.057917132,5.238114139,8,mixed-fixed-2500mbps-30s,mixed,180.0,83,cac0c3245ad93e0b,True,8,queue_haul_power_blind,5.098123208,4.913532129,5.098123208,83,30.0,7d1b0ab854d9df69,p-9a429c59dd999c63,complete,fixed
5.164974261,5.051354596,5.164974261,8,mixed-fixed-2500mbps-30s,mixed,180.0,83,cac0c3245ad93e0b,True,8,isolated_fastest,5.048695589,4.882635662,5.048695589,83,30.0,7d1b0ab854d9df69,p-2f4fbe9945eb8e69,complete,fixed
2.435495763,2.343910756,2.435495763,8,small-fixed-2500mbps-19s,small,180.0,31,8ea53b0cf59a1b6d,True,8,queue_haul_power_blind,2.297605188,2.204582128,2.297605188,31,19.0,837f3ff09bbaac24,p-5a497c210d0bb662,complete,fixed
2.387543466,2.340921754,2.387543466,8,small-fixed-2500mbps-19s,small,180.0,31,8ea53b0cf59a1b6d,True,8,isolated_fastest,2.339916185,2.177069369,2.339916185,31,19.0,837f3ff09bbaac24,p-97c834b659fe0ad1,complete,fixed
2.393799737,2.346600282,2.393799737,8,small-fixed-2500mbps-19s,small,180.0,31,8ea53b0cf59a1b6d,True,8,queue_haul_deadline_blind,2.252844483,2.18336993,2.252844483,31,19.0,837f3ff09bbaac24,p-c18ce03d056c39cb,complete,fixed
2.353769173,2.30836226,2.353769173,8,small-fixed-2500mbps-30s,small,180.0,35,0c2d39cb60cfe1ad,True,8,queue_haul_power_blind,2.193210352,2.147125307,2.193210352,35,30.0,e59269064ede73aa,p-770a3df62dd76d93,complete,fixed
2.386366047,2.341701066,2.386366047,8,small-fixed-2500mbps-30s,small,180.0,35,0c2d39cb60cfe1ad,True,8,isolated_fastest,2.222262375,2.1523982,2.222262375,35,30.0,e59269064ede73aa,p-7fcbe2909a2c6fb5,complete,fixed
2.585262127,2.313094289,2.585262127,8,small-fixed-2500mbps-30s,small,180.0,35,0c2d39cb60cfe1ad,True,8,queue_haul_deadline_blind,2.402950065,2.148801459,2.402950065,35,30.0,e59269064ede73aa,p-c8ddfcf1d9e01ea1,complete,fixed
2.598515451,2.4906063,2.598515451,8,small-fixed-5000mbps-19s,small,180.0,37,cdd0ce584a9fe86e,True,8,queue_haul_power_blind,2.395312352,2.305471064,2.395312352,37,19.0,837f3ff09bbaac24,p-c3ae16a30cbefe8b,complete,fixed
2.410532597,2.340631964,2.410532597,8,small-fixed-5000mbps-19s,small,180.0,37,cdd0ce584a9fe86e,True,8,queue_haul_deadline_blind,2.317486074,2.177184944,2.317486074,37,19.0,837f3ff09bbaac24,p-29c5d30c57a05c65,complete,fixed
2.611001538,2.33972054,2.611001538,8,small-fixed-5000mbps-19s,small,180.0,37,cdd0ce584a9fe86e,True,8,isolated_fastest,2.427548405,2.176261469,2.427548405,37,19.0,837f3ff09bbaac24,p-1168e23b5dc19b87,complete,fixed
5.437415872,5.273655889,5.437415872,8,mixed-fixed-1000mbps-19s,mixed,180.0,74,ea516cc1bb73c938,True,8,queue_haul_power_blind,5.271950898,5.051712175,5.271950898,74,19.0,7d1b0ab854d9df69,p-d7710b5bfbbc1e90,complete,fixed
5.24807102,5.056546282,5.24807102,8,mixed-fixed-1000mbps-19s,mixed,180.0,74,ea516cc1bb73c938,True,8,isolated_fastest,5.100514409,4.912162407,5.100514409,74,19.0,7d1b0ab854d9df69,p-5526a4785cdbd18b,complete,fixed
5.372507305,5.068824658,5.372507305,8,mixed-fixed-1000mbps-19s,mixed,180.0,74,ea516cc1bb73c938,True,8,queue_haul_deadline_blind,5.185381009,4.919906642,5.185381009,74,19.0,7d1b0ab854d9df69,p-c5a0f4de17e3dee4,complete,fixed
5.060097271,4.806075559,5.060097271,8,medium-fixed-1000mbps-30s,medium,180.0,52,39001f46dc14a2b3,True,8,queue_haul_deadline_blind,4.875747429,4.687841642,4.875747429,52,30.0,b6455b687844b7e4,p-289a3abe71d0cb96,complete,fixed
5.053401464,4.795937705,5.053401464,8,medium-fixed-1000mbps-30s,medium,180.0,52,39001f46dc14a2b3,True,8,queue_haul_power_blind,4.864080279,4.650642527,4.864080279,52,30.0,b6455b687844b7e4,p-cfb866e3f9b455a3,complete,fixed
5.034041576,4.789021221,5.034041576,8,medium-fixed-1000mbps-30s,medium,180.0,52,39001f46dc14a2b3,True,8,isolated_fastest,4.852285697,4.692078273,4.852285697,52,30.0,b6455b687844b7e4,p-1b77dafae5cd1bf0,complete,fixed
