catch_up_finish_s,catch_up_start_s,condition,context_profile,context_tokens,continuation_start_s,continuation_ttft_delta_s,continuation_ttft_s,episode,first_token_s,match_id,method,migration_finish_s,migration_start_s,migration_ttft_s,order,policy,quiesce_s,reaction_commit_s,reaction_readiness_s,repeat,required_deadline_s,sample_id,scenario_id,scheduler_wait_s,service_pause_s,session_id,token_distribution
,,medium-fixed-2500mbps-30s,medium,8192,5.392233573,-0.17113949999999994,0.452240746,57,5.844474319,e0daa9be315f7db5,replay,4.926650352,0.000795688,4.921636199,0,queue_haul_deadline_blind,4.926657422,4.927213784,4.922431887,57,30.0,51fde7b51569b7ba,p-875d9ad8254c3475,0.000795688,0.000556362,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,fixed
,,medium-fixed-2500mbps-30s,medium,8192,5.392493829,-0.12487420999999999,0.522446186,57,5.914940015,e0daa9be315f7db5,replay,5.017117141,0.001684385,5.015037452,1,queue_haul_deadline_blind,5.017120711,5.017488016,5.016721837,57,30.0,51fde7b51569b7ba,p-875d9ad8254c3475,0.001684385,0.000367305,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,fixed
,,medium-fixed-2500mbps-30s,medium,8192,5.394658456,-0.18130791300000004,0.747122121,57,6.141780577,e0daa9be315f7db5,replay,5.390542079,0.002142868,5.085513109,2,queue_haul_deadline_blind,5.390547179,5.390807875,5.087655977,57,30.0,51fde7b51569b7ba,p-875d9ad8254c3475,0.002142868,0.000260696,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,fixed
,,medium-fixed-2500mbps-30s,medium,8192,5.395111219,-0.14957855599999992,0.519511161,57,5.91462238,e0daa9be315f7db5,replay,5.040395743,0.003651544,4.819415871,3,queue_haul_deadline_blind,5.040397443,5.040778198,4.823067415,57,30.0,51fde7b51569b7ba,p-875d9ad8254c3475,0.003651544,0.000380755,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,fixed
,,medium-fixed-2500mbps-30s,medium,8192,5.39570402,-0.17399700100000004,0.495119266,57,5.890823286,e0daa9be315f7db5,replay,5.206104445,0.004502721,5.058720461,4,queue_haul_deadline_blind,5.206107385,5.206667077,5.063223182,57,30.0,51fde7b51569b7ba,p-875d9ad8254c3475,0.004502721,0.000559692,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,fixed
,,medium-fixed-2500mbps-30s,medium,8192,5.395846058,-0.17254309,0.519411092,57,5.91525715,e0daa9be315f7db5,replay,5.110935909,0.004889735,4.887530784,5,queue_haul_deadline_blind,5.110936969,5.111151955,4.892420519,57,30.0,51fde7b51569b7ba,p-875d9ad8254c3475,0.004889735,0.000214986,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,fixed
,,medium-fixed-2500mbps-30s,medium,8192,5.396269701,-0.17370706400000002,0.494453597,57,5.890723298,e0daa9be315f7db5,replay,5.088523883,0.005356608,4.864133313,6,queue_haul_deadline_blind,5.088524903,5.088934747,4.869489921,57,30.0,51fde7b51569b7ba,p-875d9ad8254c3475,0.005356608,0.000409844,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,fixed
,,medium-fixed-2500mbps-30s,medium,8192,5.396926291,-0.15049457100000008,0.517593361,57,5.914519652,e0daa9be315f7db5,replay,5.087920113,0.00585555,4.916500899,7,queue_haul_deadline_blind,5.087921473,5.088841658,4.922356449,57,30.0,51fde7b51569b7ba,p-875d9ad8254c3475,0.00585555,0.000920185,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,fixed
,,medium-fixed-2500mbps-30s,medium,8192,5.014500843,-0.11219024599999994,0.51119,57,5.525690843,e0daa9be315f7db5,replay,4.684803376,0.000598662,4.539154914,0,queue_haul_power_blind,4.684806326,4.685085592,4.539753576,57,30.0,51fde7b51569b7ba,p-e10941a7139e8b70,0.000598662,0.000279266,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,fixed
,,medium-fixed-2500mbps-30s,medium,8192,5.01615564,-0.138108538,0.509211858,57,5.525367498,e0daa9be315f7db5,replay,4.753789686,0.001044245,4.752380566,1,queue_haul_power_blind,4.753791716,4.754059682,4.753424811,57,30.0,51fde7b51569b7ba,p-e10941a7139e8b70,0.001044245,0.000267966,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,fixed
,,medium-fixed-2500mbps-30s,medium,8192,5.015636987,-0.189128933,0.739301101,57,5.754938088,e0daa9be315f7db5,replay,5.013458748,0.001789365,4.823534495,2,queue_haul_power_blind,5.013459778,5.013646666,4.82532386,57,30.0,51fde7b51569b7ba,p-e10941a7139e8b70,0.001789365,0.000186888,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,fixed
,,medium-fixed-2500mbps-30s,medium,8192,5.017857336,-0.161518296,0.507571421,57,5.525428757,e0daa9be315f7db5,replay,4.778980878,0.002477625,4.58518754,3,queue_haul_power_blind,4.778981638,4.779161556,4.587665165,57,30.0,51fde7b51569b7ba,p-e10941a7139e8b70,0.002477625,0.000179918,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,fixed
,,medium-fixed-2500mbps-30s,medium,8192,5.017993674,-0.18495242300000003,0.484163844,57,5.502157518,e0daa9be315f7db5,replay,4.941433051,0.003927605,4.796191993,4,queue_haul_power_blind,4.941434091,4.941629538,4.800119598,57,30.0,51fde7b51569b7ba,p-e10941a7139e8b70,0.003927605,0.000195447,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,fixed
,,medium-fixed-2500mbps-30s,medium,8192,5.0182635,-0.18473123600000008,0.507222946,57,5.525486446,e0daa9be315f7db5,replay,4.848766787,0.004849411,4.653177635,5,queue_haul_power_blind,4.848767927,4.848923815,4.658027046,57,30.0,51fde7b51569b7ba,p-e10941a7139e8b70,0.004849411,0.000155888,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,fixed
,,medium-fixed-2500mbps-30s,medium,8192,5.018103552,-0.18365938200000004,0.484501279,57,5.502604831,e0daa9be315f7db5,replay,4.826190238,0.005250856,4.629280764,6,queue_haul_power_blind,4.826191118,4.826402115,4.63453162,57,30.0,51fde7b51569b7ba,p-e10941a7139e8b70,0.005250856,0.000210997,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,fixed
,,medium-fixed-2500mbps-30s,medium,8192,5.018422268,-0.18386082900000006,0.484227103,57,5.502649371,e0daa9be315f7db5,replay,4.825551847,0.005582621,4.67675163,7,queue_haul_power_blind,4.825553737,4.825787824,4.682334251,57,30.0,51fde7b51569b7ba,p-e10941a7139e8b70,0.005582621,0.000234087,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,fixed
,,medium-fixed-2500mbps-30s,medium,8192,5.028005709,-0.12984966199999998,0.493530584,57,5.521536293,e0daa9be315f7db5,replay,4.673179302,0.00048247,4.529667788,0,isolated_fastest,4.673180702,4.673366462,4.530150258,57,30.0,51fde7b51569b7ba,p-4c7d50ef9116db83,0.00048247,0.00018576,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,fixed
,,medium-fixed-2500mbps-30s,medium,8192,5.025115671,-0.15051468500000004,0.496805711,57,5.521921382,e0daa9be315f7db5,replay,4.741435011,0.000947359,4.739908552,1,isolated_fastest,4.741436301,4.741745551,4.740855911,57,30.0,51fde7b51569b7ba,p-4c7d50ef9116db83,0.000947359,0.00030925,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,fixed
,,medium-fixed-2500mbps-30s,medium,8192,5.02730049,-0.41078503200000005,0.517645002,57,5.544945492,e0daa9be315f7db5,replay,5.023958101,0.001578779,4.83096956,2,isolated_fastest,5.023959041,5.024122471,4.832548339,57,30.0,51fde7b51569b7ba,p-4c7d50ef9116db83,0.001578779,0.00016343,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,fixed
,,medium-fixed-2500mbps-30s,medium,8192,5.025647371,-0.21976281399999997,0.449326903,57,5.474974274,e0daa9be315f7db5,replay,4.741461461,0.001937549,4.551323829,3,isolated_fastest,4.741462421,4.741821791,4.553261378,57,30.0,51fde7b51569b7ba,p-4c7d50ef9116db83,0.001937549,0.00035937,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,fixed
,,medium-fixed-2500mbps-30s,medium,8192,5.02614981,-0.17329732500000006,0.495818942,57,5.521968752,e0daa9be315f7db5,replay,4.953739013,0.002875718,4.808376201,4,isolated_fastest,4.953740103,4.953943103,4.811251919,57,30.0,51fde7b51569b7ba,p-4c7d50ef9116db83,0.002875718,0.000203,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,fixed
,,medium-fixed-2500mbps-30s,medium,8192,5.02704541,-0.17413843000000007,0.517815752,57,5.544861162,e0daa9be315f7db5,replay,4.813323908,0.003070958,4.619184518,5,isolated_fastest,4.813324908,4.813680248,4.622255476,57,30.0,51fde7b51569b7ba,p-4c7d50ef9116db83,0.003070958,0.00035534,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,fixed
,,medium-fixed-2500mbps-30s,medium,8192,5.02765561,-0.17378349900000006,0.494377162,57,5.522032772,e0daa9be315f7db5,replay,4.812416349,0.003370038,4.618956598,6,isolated_fastest,4.812417129,4.813549948,4.622326636,57,30.0,51fde7b51569b7ba,p-4c7d50ef9116db83,0.003370038,0.001132819,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,fixed
,,medium-fixed-2500mbps-30s,medium,8192,5.028583409,-0.17506555800000007,0.493022374,57,5.521605783,e0daa9be315f7db5,replay,4.812367929,0.003739448,4.667839595,7,isolated_fastest,4.812368949,4.813374928,4.671579043,57,30.0,51fde7b51569b7ba,p-4c7d50ef9116db83,0.003739448,0.001005979,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,fixed
,,small-fixed-10000mbps-19s,small,4096,2.560976959,-0.10258792499999997,0.496292087,42,3.057269046,6c942039151e55f3,replay,2.398351024,0.000696653,2.257790435,0,queue_haul_deadline_blind,2.398354454,2.399403673,2.258487088,42,19.0,7094953b638284e1,p-10f89d14918ef390,0.000696653,0.001049219,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,fixed
,,small-fixed-10000mbps-19s,small,4096,2.561606983,-0.03359115199999996,0.518892667,42,3.08049965,6c942039151e55f3,replay,2.398431683,0.001484765,2.256742405,1,queue_haul_deadline_blind,2.398435453,2.39965975,2.25822717,42,19.0,7094953b638284e1,p-10f89d14918ef390,0.001484765,0.001224297,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,fixed
,,small-fixed-10000mbps-19s,small,4096,2.562127447,-0.034416683999999975,0.518491841,42,3.080619288,6c942039151e55f3,replay,2.5128552,0.002183107,2.301055446,2,queue_haul_deadline_blind,2.5128583,2.513212706,2.303238553,42,19.0,7094953b638284e1,p-10f89d14918ef390,0.002183107,0.000354406,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,fixed
,,small-fixed-10000mbps-19s,small,4096,2.56280451,-0.035163887999999976,0.494242798,42,3.057047308,6c942039151e55f3,replay,2.490023112,0.002503914,2.278616444,3,queue_haul_deadline_blind,2.490025242,2.49017083,2.281120358,42,19.0,7094953b638284e1,p-10f89d14918ef390,0.002503914,0.000145588,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,fixed
,,small-fixed-10000mbps-19s,small,4096,2.563153776,-0.010331919000000023,0.494260069,42,3.057413845,6c942039151e55f3,replay,2.443778522,0.004368474,2.276252739,4,queue_haul_deadline_blind,2.443780352,2.44398837,2.280621213,42,19.0,7094953b638284e1,p-10f89d14918ef390,0.004368474,0.000208018,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,fixed
,,small-fixed-10000mbps-19s,small,4096,2.563861329,-0.012463683999999975,0.539413779,42,3.103275108,6c942039151e55f3,replay,2.535061214,0.004903238,2.320980055,5,queue_haul_deadline_blind,2.535063114,2.535183633,2.325883293,42,19.0,7094953b638284e1,p-10f89d14918ef390,0.004903238,0.000120519,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,fixed
,,small-fixed-10000mbps-19s,small,4096,2.564951227,-0.035694789999999976,0.537972165,42,3.102923392,6c942039151e55f3,replay,2.559373807,0.00567877,2.342608565,6,queue_haul_deadline_blind,2.559377036,2.560135028,2.348287335,42,19.0,7094953b638284e1,p-10f89d14918ef390,0.00567877,0.000757992,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,fixed
,,small-fixed-10000mbps-19s,small,4096,2.56470169,-0.036081607000000016,0.492434847,42,3.057136537,6c942039151e55f3,replay,2.558489846,0.006020917,2.34304808,7,queue_haul_deadline_blind,2.558490956,2.559771862,2.349068997,42,19.0,7094953b638284e1,p-10f89d14918ef390,0.006020917,0.001280906,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,fixed
,,small-fixed-10000mbps-19s,small,4096,2.395255217,-0.02639116099999994,0.572488851,42,2.967744068,6c942039151e55f3,replay,2.253203743,0.000467625,2.109999552,0,isolated_fastest,2.253205193,2.253420311,2.110467177,42,19.0,7094953b638284e1,p-de36a5be978f0ea6,0.000467625,0.000215118,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,fixed
,,small-fixed-10000mbps-19s,small,4096,2.396344615,0.018883604,0.571367423,42,2.967712038,6c942039151e55f3,replay,2.276193109,0.00092435,2.132447274,1,isolated_fastest,2.276194259,2.276301448,2.133371624,42,19.0,7094953b638284e1,p-de36a5be978f0ea6,0.00092435,0.000107189,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,fixed
,,small-fixed-10000mbps-19s,small,4096,2.396235576,0.018267899000000032,0.571176424,42,2.967412,6c942039151e55f3,replay,2.346678892,0.001587573,2.157053373,2,isolated_fastest,2.346679522,2.346769121,2.158640946,42,19.0,7094953b638284e1,p-de36a5be978f0ea6,0.001587573,8.9599e-05,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,fixed
,,small-fixed-10000mbps-19s,small,4096,2.396992598,-0.004586451999999963,0.524820234,42,2.921812832,6c942039151e55f3,replay,2.369851396,0.001952739,2.180263157,3,isolated_fastest,2.369852016,2.370095464,2.182215896,42,19.0,7094953b638284e1,p-de36a5be978f0ea6,0.001952739,0.000243448,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,fixed
,,small-fixed-10000mbps-19s,small,4096,2.399036867,0.01838096499999997,0.522972953,42,2.92200982,6c942039151e55f3,replay,2.252803057,0.002438454,2.107885555,4,isolated_fastest,2.252805057,2.253073625,2.110324009,42,19.0,7094953b638284e1,p-de36a5be978f0ea6,0.002438454,0.000268568,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,fixed
,,small-fixed-10000mbps-19s,small,4096,2.398054537,0.017707609000000013,0.569585072,42,2.967639609,6c942039151e55f3,replay,2.394563054,0.002600262,2.202057546,5,isolated_fastest,2.394564044,2.394845621,2.204657808,42,19.0,7094953b638284e1,p-de36a5be978f0ea6,0.002600262,0.000281577,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,fixed
,,small-fixed-10000mbps-19s,small,4096,2.398300314,-0.0046788380000000185,0.568988117,42,2.967288431,6c942039151e55f3,replay,2.370354411,0.002898269,2.178980401,6,isolated_fastest,2.370355121,2.37045243,2.18187867,42,19.0,7094953b638284e1,p-de36a5be978f0ea6,0.002898269,9.7309e-05,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,fixed
,,small-fixed-10000mbps-19s,small,4096,2.399300494,-0.006119045000000045,0.522397409,42,2.921697903,6c942039151e55f3,replay,2.394284027,0.003288075,2.201414523,7,isolated_fastest,2.394284987,2.394711242,2.204702598,42,19.0,7094953b638284e1,p-de36a5be978f0ea6,0.003288075,0.000426255,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,fixed
,,small-fixed-10000mbps-19s,small,4096,2.450166197,-0.11808924099999996,0.480790771,42,2.930956968,6c942039151e55f3,replay,2.264404365,0.000364066,2.1232403,0,queue_haul_power_blind,2.264406415,2.264722961,2.123604366,42,19.0,7094953b638284e1,p-0092c42541cf5c4f,0.000364066,0.000316546,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,fixed
,,small-fixed-10000mbps-19s,small,4096,2.450520813,-0.048406498999999936,0.50407732,42,2.954598133,6c942039151e55f3,replay,2.285830182,0.000600544,2.145115542,1,queue_haul_power_blind,2.285831752,2.285950301,2.145716086,42,19.0,7094953b638284e1,p-0092c42541cf5c4f,0.000600544,0.000118549,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,fixed
,,small-fixed-10000mbps-19s,small,4096,2.451871409,-0.02781871299999994,0.525089812,42,2.976961221,6c942039151e55f3,replay,2.332212651,0.001026829,2.144763746,2,queue_haul_power_blind,2.332213621,2.332502288,2.145790575,42,19.0,7094953b638284e1,p-0092c42541cf5c4f,0.001026829,0.000288667,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,fixed
,,small-fixed-10000mbps-19s,small,4096,2.452162496,-0.050233086999999954,0.479173599,42,2.931336095,6c942039151e55f3,replay,2.332140912,0.001763552,2.143783776,3,queue_haul_power_blind,2.332142232,2.332567097,2.145547328,42,19.0,7094953b638284e1,p-0092c42541cf5c4f,0.001763552,0.000424865,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,fixed
,,small-fixed-10000mbps-19s,small,4096,2.452588312,-0.025933585000000037,0.478658403,42,2.931246715,6c942039151e55f3,replay,2.449391165,0.002064039,2.305648296,4,queue_haul_power_blind,2.449391875,2.449489134,2.307712335,42,19.0,7094953b638284e1,p-0092c42541cf5c4f,0.002064039,9.7259e-05,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,fixed
,,small-fixed-10000mbps-19s,small,4096,2.452869499,-0.027970518999999916,0.523906944,42,2.976776443,6c942039151e55f3,replay,2.378357382,0.002431835,2.189113206,5,queue_haul_power_blind,2.378358062,2.37857742,2.191545041,42,19.0,7094953b638284e1,p-0092c42541cf5c4f,0.002431835,0.000219358,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,fixed
,,small-fixed-10000mbps-19s,small,4096,2.452966758,-0.05002751799999994,0.523639437,42,2.976606195,6c942039151e55f3,replay,2.378166374,0.002673312,2.188810239,6,queue_haul_power_blind,2.378167084,2.378524311,2.191483551,42,19.0,7094953b638284e1,p-0092c42541cf5c4f,0.002673312,0.000357227,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,fixed
,,small-fixed-10000mbps-19s,small,4096,2.453191376,-0.050650313,0.477866141,42,2.931057517,6c942039151e55f3,replay,2.354612519,0.002842381,2.166206683,7,queue_haul_power_blind,2.354613459,2.354766677,2.169049064,42,19.0,7094953b638284e1,p-0092c42541cf5c4f,0.002842381,0.000153218,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,fixed
,,small-fixed-10000mbps-30s,small,4096,2.484624549,-0.013994775000000015,0.437478061,47,2.92210261,17092eba890236a4,replay,2.299377951,0.000614373,2.105285506,0,queue_haul_power_blind,2.299378571,2.299616949,2.105899879,47,30.0,e59269064ede73aa,p-5d58c8867889d9a1,0.000614373,0.000238378,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,fixed
,,small-fixed-10000mbps-30s,small,4096,2.485840096,0.029844321000000007,0.528496427,47,3.014336523,17092eba890236a4,replay,2.319996317,0.001044889,2.128558484,1,queue_haul_power_blind,2.319997117,2.320092936,2.129603373,47,30.0,e59269064ede73aa,p-5d58c8867889d9a1,0.001044889,9.5819e-05,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,fixed
,,small-fixed-10000mbps-30s,small,4096,2.486673668,0.029676541000000056,0.527901672,47,3.01457534,17092eba890236a4,replay,2.346152236,0.001236477,2.151738183,2,queue_haul_power_blind,2.346155676,2.346387573,2.15297466,47,30.0,e59269064ede73aa,p-5d58c8867889d9a1,0.001236477,0.000231897,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,fixed
,,small-fixed-10000mbps-30s,small,4096,2.486958315,0.030235056000000038,0.527503746,47,3.014462061,17092eba890236a4,replay,2.299106924,0.002796051,2.149683304,3,queue_haul_power_blind,2.299108554,2.29948607,2.152479355,47,30.0,e59269064ede73aa,p-5d58c8867889d9a1,0.002796051,0.000377516,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,fixed
,,small-fixed-10000mbps-30s,small,4096,2.487302121,0.03221442600000002,0.48094529,47,2.968247411,17092eba890236a4,replay,2.344968558,0.00376392,2.148951343,4,queue_haul_power_blind,2.344969488,2.345940118,2.152715263,47,30.0,e59269064ede73aa,p-5d58c8867889d9a1,0.00376392,0.00097063,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,fixed
,,small-fixed-10000mbps-30s,small,4096,2.48840954,0.02980285100000002,0.526298869,47,3.014708409,17092eba890236a4,replay,2.367428465,0.004221786,2.171640977,5,queue_haul_power_blind,2.367430385,2.367549324,2.175862763,47,30.0,e59269064ede73aa,p-5d58c8867889d9a1,0.004221786,0.000118939,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,fixed
,,small-fixed-10000mbps-30s,small,4096,2.488117103,0.03096244800000003,0.480209737,47,2.96832684,17092eba890236a4,replay,2.483499411,0.005011478,2.338796982,6,queue_haul_power_blind,2.483501521,2.483623489,2.34380846,47,30.0,e59269064ede73aa,p-5d58c8867889d9a1,0.005011478,0.000121968,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,fixed
,,small-fixed-10000mbps-30s,small,4096,2.488579848,0.07591567200000005,0.571210203,47,3.059790051,17092eba890236a4,replay,2.344665251,0.005893328,2.194005625,7,queue_haul_power_blind,2.344666131,2.345866749,2.199898953,47,30.0,e59269064ede73aa,p-5d58c8867889d9a1,0.005893328,0.001200618,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,fixed
,,small-fixed-10000mbps-30s,small,4096,2.366298987,-0.006512006000000015,0.44496083,47,2.811259817,17092eba890236a4,replay,2.298899422,0.000456315,2.105055578,0,isolated_fastest,2.298901032,2.299475967,2.105511893,47,30.0,e59269064ede73aa,p-6db00a48186f0e0a,0.000456315,0.000574935,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,fixed
,,small-fixed-10000mbps-30s,small,4096,2.366738283,0.04123558500000002,0.539887691,47,2.906625974,17092eba890236a4,replay,2.318867111,0.000927191,2.127705131,1,isolated_fastest,2.318867991,2.31896803,2.128632322,47,30.0,e59269064ede73aa,p-6db00a48186f0e0a,0.000927191,0.000100039,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,fixed
,,small-fixed-10000mbps-30s,small,4096,2.367207538,0.08681363900000005,0.58503877,47,2.952246308,17092eba890236a4,replay,2.34296604,0.001358327,2.150413664,2,isolated_fastest,2.3429669,2.343273677,2.151771991,47,30.0,e59269064ede73aa,p-6db00a48186f0e0a,0.001358327,0.000306777,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,fixed
,,small-fixed-10000mbps-30s,small,4096,2.36703636,0.042523052000000006,0.539791742,47,2.906828102,17092eba890236a4,replay,2.299255029,0.002191539,2.149529442,3,isolated_fastest,2.299255729,2.299690625,2.151720981,47,30.0,e59269064ede73aa,p-6db00a48186f0e0a,0.002191539,0.000434896,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,fixed
,,small-fixed-10000mbps-30s,small,4096,2.368883452,0.042030328000000006,0.490761192,47,2.859644644,17092eba890236a4,replay,2.343775723,0.002455936,2.149217126,4,isolated_fastest,2.343776403,2.343976971,2.151673062,47,30.0,e59269064ede73aa,p-6db00a48186f0e0a,0.002455936,0.000200568,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,fixed
,,small-fixed-10000mbps-30s,small,4096,2.369555076,0.08628795300000003,0.582783971,47,2.952339047,17092eba890236a4,replay,2.365776062,0.002856422,2.177353566,5,isolated_fastest,2.365777102,2.365875011,2.180209988,47,30.0,e59269064ede73aa,p-6db00a48186f0e0a,0.002856422,9.7909e-05,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,fixed
,,small-fixed-10000mbps-30s,small,4096,2.368500046,0.04199578799999998,0.491243077,47,2.859743123,17092eba890236a4,replay,2.299038611,0.003034981,2.148887958,6,isolated_fastest,2.299040061,2.299577456,2.151922939,47,30.0,e59269064ede73aa,p-6db00a48186f0e0a,0.003034981,0.000537395,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,fixed
,,small-fixed-10000mbps-30s,small,4096,2.36910622,0.08809710400000004,0.583391635,47,2.952497855,17092eba890236a4,replay,2.343565765,0.003307158,2.200508764,7,isolated_fastest,2.343566875,2.343880302,2.203815922,47,30.0,e59269064ede73aa,p-6db00a48186f0e0a,0.003307158,0.000313427,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,fixed
,,small-fixed-10000mbps-30s,small,4096,2.394060262,0.04939693899999997,0.500869775,47,2.894930037,17092eba890236a4,replay,2.342811382,0.000553605,2.153229097,0,queue_haul_deadline_blind,2.342812172,2.343247308,2.153782702,47,30.0,e59269064ede73aa,p-9b73eaac4987aa07,0.000553605,0.000435136,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,fixed
,,small-fixed-10000mbps-30s,small,4096,2.393739065,0.002767564,0.50141967,47,2.895158735,17092eba890236a4,replay,2.343189009,0.000912591,2.153025559,1,queue_haul_deadline_blind,2.343189699,2.343344657,2.15393815,47,30.0,e59269064ede73aa,p-9b73eaac4987aa07,0.000912591,0.000154958,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,fixed
,,small-fixed-10000mbps-30s,small,4096,2.39427316,0.04849326500000006,0.546718396,47,2.940991556,17092eba890236a4,replay,2.366344107,0.001247048,2.178318667,2,queue_haul_deadline_blind,2.366344757,2.36703842,2.179565715,47,30.0,e59269064ede73aa,p-9b73eaac4987aa07,0.001247048,0.000693663,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,fixed
,,small-fixed-10000mbps-30s,small,4096,2.395073792,0.048219767999999996,0.545488458,47,2.94056225,17092eba890236a4,replay,2.321718314,0.002011381,2.177345946,3,queue_haul_deadline_blind,2.321719314,2.321964062,2.179357327,47,30.0,e59269064ede73aa,p-9b73eaac4987aa07,0.002011381,0.000244748,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,fixed
,,small-fixed-10000mbps-30s,small,4096,2.395629207,0.07375794399999996,0.522488808,47,2.918118015,17092eba890236a4,replay,2.366973181,0.002702574,2.176780132,4,queue_haul_deadline_blind,2.366973941,2.367336127,2.179482706,47,30.0,e59269064ede73aa,p-9b73eaac4987aa07,0.002702574,0.000362186,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,fixed
,,small-fixed-10000mbps-30s,small,4096,2.395768175,0.048383336,0.544879354,47,2.940647529,17092eba890236a4,replay,2.392775054,0.003357408,2.199353135,5,queue_haul_deadline_blind,2.392775824,2.392873343,2.202710543,47,30.0,e59269064ede73aa,p-9b73eaac4987aa07,0.003357408,9.7519e-05,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,fixed
,,small-fixed-10000mbps-30s,small,4096,2.395933144,0.04983418300000003,0.499081472,47,2.895014616,17092eba890236a4,replay,2.321447577,0.004113211,2.175298925,6,queue_haul_deadline_blind,2.321449387,2.321828013,2.179412136,47,30.0,e59269064ede73aa,p-9b73eaac4987aa07,0.004113211,0.000378626,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,fixed
,,small-fixed-10000mbps-30s,small,4096,2.396070752,0.04954548400000003,0.544840015,47,2.940910767,17092eba890236a4,replay,2.366942341,0.004248089,2.221194057,7,queue_haul_deadline_blind,2.366943621,2.367273868,2.225442146,47,30.0,e59269064ede73aa,p-9b73eaac4987aa07,0.004248089,0.000330247,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,fixed
