committed_before_power_window,committed_by_deadline,condition,context_profile,episode,hit_power_target,match_id,policy,power_attainment_fraction,power_target_fraction,repeat,required_deadline_s,sample_id,scenario_id,token_distribution
8,8,mixed-fixed-10000mbps-30s,mixed,95,True,640a9adb735d6f3c,isolated_fastest,1,1.0,95,30.0,7d1b0ab854d9df69,p-ac8b97a47313868d,fixed
8,8,mixed-fixed-5000mbps-30s,mixed,88,True,529540c1951b0b9a,queue_haul_deadline_blind,1,1.0,88,30.0,a9500bdb35e133a1,p-928384915ba33d9e,fixed
8,8,mixed-fixed-5000mbps-30s,mixed,88,True,529540c1951b0b9a,queue_haul_power_blind,1,1.0,88,30.0,a9500bdb35e133a1,p-837e1091fbb9c422,fixed
8,8,mixed-fixed-5000mbps-30s,mixed,88,True,529540c1951b0b9a,isolated_fastest,1,1.0,88,30.0,a9500bdb35e133a1,p-ee2cb6965d60a4cc,fixed
8,8,large-fixed-10000mbps-19s,large,114,True,7148e115bcd4269f,queue_haul_deadline_blind,1,1.0,114,19.0,e33c7532b46acaed,p-c76a7a5d278ea730,fixed
8,8,large-fixed-10000mbps-19s,large,114,True,7148e115bcd4269f,isolated_fastest,1,1.0,114,19.0,e33c7532b46acaed,p-00c8b9594395ba30,fixed
8,8,large-fixed-10000mbps-19s,large,114,True,7148e115bcd4269f,queue_haul_power_blind,1,1.0,114,19.0,e33c7532b46acaed,p-2df1a0bd80c82495,fixed
8,8,medium-fixed-2500mbps-30s,medium,59,True,b4cd7b1c72538c62,isolated_fastest,1,1.0,59,30.0,f7e97c59b5dc6a00,p-325d0c261e775564,fixed
8,8,medium-fixed-2500mbps-30s,medium,59,True,b4cd7b1c72538c62,queue_haul_deadline_blind,1,1.0,59,30.0,f7e97c59b5dc6a00,p-e4982fccd79c255d,fixed
8,8,medium-fixed-2500mbps-30s,medium,59,True,b4cd7b1c72538c62,queue_haul_power_blind,1,1.0,59,30.0,f7e97c59b5dc6a00,p-97e00529c97d8e3f,fixed
8,8,tiny-fixed-5000mbps-19s,tiny,14,True,6f479d3d88892d48,queue_haul_power_blind,1,1.0,14,19.0,bdd7bd934af6b024,p-a65bf9a62795e9ff,fixed
8,8,tiny-fixed-5000mbps-19s,tiny,14,True,6f479d3d88892d48,queue_haul_deadline_blind,1,1.0,14,19.0,bdd7bd934af6b024,p-1565582ea27d8300,fixed
8,8,tiny-fixed-5000mbps-19s,tiny,14,True,6f479d3d88892d48,isolated_fastest,1,1.0,14,19.0,bdd7bd934af6b024,p-0ecb101be3e2f40f,fixed
8,8,medium-fixed-2500mbps-30s,medium,58,True,f48fc38e4aa6287c,isolated_fastest,1,1.0,58,30.0,b6455b687844b7e4,p-33b4babfbdd27dce,fixed
8,8,medium-fixed-2500mbps-30s,medium,58,True,f48fc38e4aa6287c,queue_haul_power_blind,1,1.0,58,30.0,b6455b687844b7e4,p-9f68af098cff9603,fixed
8,8,medium-fixed-2500mbps-30s,medium,58,True,f48fc38e4aa6287c,queue_haul_deadline_blind,1,1.0,58,30.0,b6455b687844b7e4,p-2e7c65805773b5a9,fixed
8,8,small-fixed-10000mbps-30s,small,46,True,4e7f8c9eddffcc2a,isolated_fastest,1,1.0,46,30.0,837f3ff09bbaac24,p-ace6e0edb2508bf8,fixed
8,8,small-fixed-10000mbps-30s,small,46,True,4e7f8c9eddffcc2a,queue_haul_power_blind,1,1.0,46,30.0,837f3ff09bbaac24,p-4bd3f0aaa906b250,fixed
8,8,small-fixed-10000mbps-30s,small,46,True,4e7f8c9eddffcc2a,queue_haul_deadline_blind,1,1.0,46,30.0,837f3ff09bbaac24,p-9bdb485700f87086,fixed
8,8,small-fixed-5000mbps-30s,small,39,True,1f4658844f53d474,isolated_fastest,1,1.0,39,30.0,7094953b638284e1,p-6a76095d73d61ace,fixed
8,8,small-fixed-5000mbps-30s,small,39,True,1f4658844f53d474,queue_haul_power_blind,1,1.0,39,30.0,7094953b638284e1,p-b48a5b484ab6ea98,fixed
8,8,small-fixed-5000mbps-30s,small,39,True,1f4658844f53d474,queue_haul_deadline_blind,1,1.0,39,30.0,7094953b638284e1,p-d0af92525dfdbada,fixed
8,8,mixed-fixed-1000mbps-30s,mixed,75,True,c8ba7a42d861e15c,queue_haul_power_blind,1,1.0,75,30.0,3c2f94941cabfb0f,p-4292ca39dc6c2f1f,fixed
8,8,mixed-fixed-1000mbps-30s,mixed,75,True,c8ba7a42d861e15c,queue_haul_deadline_blind,1,1.0,75,30.0,3c2f94941cabfb0f,p-e5f745129834992f,fixed
8,8,mixed-fixed-1000mbps-30s,mixed,75,True,c8ba7a42d861e15c,isolated_fastest,1,1.0,75,30.0,3c2f94941cabfb0f,p-35ab60c5f929019f,fixed
8,8,large-fixed-1000mbps-19s,large,98,True,710c646202a2bdb4,queue_haul_power_blind,1,1.0,98,19.0,c44d256c433cbdd6,p-6d9e9ce5043d1880,fixed
8,8,large-fixed-1000mbps-19s,large,98,True,710c646202a2bdb4,queue_haul_deadline_blind,1,1.0,98,19.0,c44d256c433cbdd6,p-925713c07aa3018f,fixed
8,8,large-fixed-1000mbps-19s,large,98,True,710c646202a2bdb4,isolated_fastest,1,1.0,98,19.0,c44d256c433cbdd6,p-eb53bda663026f1d,fixed
8,8,tiny-fixed-2500mbps-19s,tiny,8,True,1e80066276481ad8,queue_haul_power_blind,1,1.0,8,19.0,bdd7bd934af6b024,p-355d23b680aaca85,fixed
8,8,tiny-fixed-2500mbps-19s,tiny,8,True,1e80066276481ad8,queue_haul_deadline_blind,1,1.0,8,19.0,bdd7bd934af6b024,p-04f3cef67783afad,fixed
8,8,tiny-fixed-2500mbps-19s,tiny,8,True,1e80066276481ad8,isolated_fastest,1,1.0,8,19.0,bdd7bd934af6b024,p-da608441cc672685,fixed
8,8,large-fixed-2500mbps-19s,large,103,True,f94c7d457b765277,queue_haul_power_blind,1,1.0,103,19.0,3a515af4dffc7733,p-d472ef3c50210fbc,fixed
8,8,large-fixed-2500mbps-19s,large,103,True,f94c7d457b765277,queue_haul_deadline_blind,1,1.0,103,19.0,3a515af4dffc7733,p-9c6e40c4a5d4715f,fixed
8,8,large-fixed-2500mbps-19s,large,103,True,f94c7d457b765277,isolated_fastest,1,1.0,103,19.0,3a515af4dffc7733,p-cb55db5fb3bb0fd5,fixed
8,8,small-fixed-1000mbps-30s,small,29,True,0d6279c02ede3341,queue_haul_deadline_blind,1,1.0,29,30.0,e59269064ede73aa,p-40a33d20d1b0924a,fixed
8,8,small-fixed-1000mbps-30s,small,29,True,0d6279c02ede3341,queue_haul_power_blind,1,1.0,29,30.0,e59269064ede73aa,p-f1ad1df17a20866c,fixed
8,8,small-fixed-1000mbps-30s,small,29,True,0d6279c02ede3341,isolated_fastest,1,1.0,29,30.0,e59269064ede73aa,p-a6c0f2e85987a833,fixed
8,8,mixed-fixed-2500mbps-19s,mixed,79,True,fafc815a23fc1ef3,queue_haul_deadline_blind,1,1.0,79,19.0,a9500bdb35e133a1,p-198c8ecbdbe307f9,fixed
8,8,mixed-fixed-2500mbps-19s,mixed,79,True,fafc815a23fc1ef3,isolated_fastest,1,1.0,79,19.0,a9500bdb35e133a1,p-7306dd3fbca79608,fixed
8,8,mixed-fixed-2500mbps-19s,mixed,79,True,fafc815a23fc1ef3,queue_haul_power_blind,1,1.0,79,19.0,a9500bdb35e133a1,p-7b67efaa923d7ee6,fixed
8,8,small-fixed-1000mbps-19s,small,25,True,d8d52a492fae31b7,isolated_fastest,1,1.0,25,19.0,837f3ff09bbaac24,p-a4982b896365f584,fixed
8,8,small-fixed-1000mbps-19s,small,25,True,d8d52a492fae31b7,queue_haul_power_blind,1,1.0,25,19.0,837f3ff09bbaac24,p-0b3ad5c70db85b47,fixed
8,8,small-fixed-1000mbps-19s,small,25,True,d8d52a492fae31b7,queue_haul_deadline_blind,1,1.0,25,19.0,837f3ff09bbaac24,p-1bd14de0c1aa541c,fixed
8,8,large-fixed-5000mbps-19s,large,109,True,ddaf241b4faedf12,queue_haul_deadline_blind,1,1.0,109,19.0,3a515af4dffc7733,p-9e22ce6fee0ccf75,fixed
8,8,large-fixed-5000mbps-19s,large,109,True,ddaf241b4faedf12,isolated_fastest,1,1.0,109,19.0,3a515af4dffc7733,p-23015ce47f319c1c,fixed
8,8,large-fixed-5000mbps-19s,large,109,True,ddaf241b4faedf12,queue_haul_power_blind,1,1.0,109,19.0,3a515af4dffc7733,p-59520f711de5d00d,fixed
8,8,small-fixed-10000mbps-30s,small,45,True,fdd1f4ddf1091f66,isolated_fastest,1,1.0,45,30.0,7094953b638284e1,p-3923ba102282ede1,fixed
8,8,small-fixed-10000mbps-30s,small,45,True,fdd1f4ddf1091f66,queue_haul_power_blind,1,1.0,45,30.0,7094953b638284e1,p-c6239d8c08b829a8,fixed
8,8,small-fixed-10000mbps-30s,small,45,True,fdd1f4ddf1091f66,queue_haul_deadline_blind,1,1.0,45,30.0,7094953b638284e1,p-6d215428d510402c,fixed
8,8,tiny-fixed-1000mbps-19s,tiny,2,True,8d6fffe34b15c355,queue_haul_power_blind,1,1.0,2,19.0,bdd7bd934af6b024,p-9811279c662327aa,fixed
8,8,tiny-fixed-1000mbps-19s,tiny,2,True,8d6fffe34b15c355,isolated_fastest,1,1.0,2,19.0,bdd7bd934af6b024,p-da9ff60e7181327d,fixed
8,8,tiny-fixed-1000mbps-19s,tiny,2,True,8d6fffe34b15c355,queue_haul_deadline_blind,1,1.0,2,19.0,bdd7bd934af6b024,p-69db36d17349324f,fixed
8,8,tiny-fixed-1000mbps-30s,tiny,4,True,3f5c469914896823,isolated_fastest,1,1.0,4,30.0,4f9ad0a7bb0fab99,p-9d377bfd73c57714,fixed
8,8,tiny-fixed-1000mbps-30s,tiny,4,True,3f5c469914896823,queue_haul_power_blind,1,1.0,4,30.0,4f9ad0a7bb0fab99,p-42ee280c3c43e60e,fixed
8,8,tiny-fixed-1000mbps-30s,tiny,4,True,3f5c469914896823,queue_haul_deadline_blind,1,1.0,4,30.0,4f9ad0a7bb0fab99,p-abbf7e7b2a7f801c,fixed
8,8,tiny-fixed-10000mbps-19s,tiny,20,True,d797570ee0ad6a26,isolated_fastest,1,1.0,20,19.0,bdd7bd934af6b024,p-653cb68f84639ae8,fixed
8,8,tiny-fixed-10000mbps-19s,tiny,20,True,d797570ee0ad6a26,queue_haul_deadline_blind,1,1.0,20,19.0,bdd7bd934af6b024,p-e9d9f8c1c1b750bb,fixed
8,8,tiny-fixed-10000mbps-19s,tiny,20,True,d797570ee0ad6a26,queue_haul_power_blind,1,1.0,20,19.0,bdd7bd934af6b024,p-0de9fc5e0c7fb395,fixed
8,8,large-fixed-2500mbps-19s,large,104,True,a8a20fb13ef7bcc2,queue_haul_power_blind,1,1.0,104,19.0,c44d256c433cbdd6,p-df6b38a524fa82c1,fixed
8,8,large-fixed-2500mbps-19s,large,104,True,a8a20fb13ef7bcc2,queue_haul_deadline_blind,1,1.0,104,19.0,c44d256c433cbdd6,p-c079c66f32b56f84,fixed
8,8,large-fixed-2500mbps-19s,large,104,True,a8a20fb13ef7bcc2,isolated_fastest,1,1.0,104,19.0,c44d256c433cbdd6,p-842e866318912c6a,fixed
8,8,mixed-fixed-10000mbps-30s,mixed,94,True,9f728a69d50d03c3,queue_haul_deadline_blind,1,1.0,94,30.0,a9500bdb35e133a1,p-765abbf57bdafb47,fixed
8,8,mixed-fixed-10000mbps-30s,mixed,94,True,9f728a69d50d03c3,queue_haul_power_blind,1,1.0,94,30.0,a9500bdb35e133a1,p-8c56232e8dde2f9d,fixed
8,8,mixed-fixed-10000mbps-30s,mixed,94,True,9f728a69d50d03c3,isolated_fastest,1,1.0,94,30.0,a9500bdb35e133a1,p-d2d1e4225139e422,fixed
8,8,medium-fixed-1000mbps-30s,medium,51,True,b11d90fa503e3c8b,queue_haul_deadline_blind,1,1.0,51,30.0,51fde7b51569b7ba,p-763834249a8db643,fixed
8,8,medium-fixed-1000mbps-30s,medium,51,True,b11d90fa503e3c8b,isolated_fastest,1,1.0,51,30.0,51fde7b51569b7ba,p-749d7409f237b68d,fixed
8,8,medium-fixed-1000mbps-30s,medium,51,True,b11d90fa503e3c8b,queue_haul_power_blind,1,1.0,51,30.0,51fde7b51569b7ba,p-fc88173c02f2642c,fixed
8,8,medium-fixed-10000mbps-19s,medium,66,True,b4a5b2b22b3a2494,queue_haul_power_blind,1,1.0,66,19.0,51fde7b51569b7ba,p-69fc31ab8a1d13ef,fixed
8,8,medium-fixed-10000mbps-19s,medium,66,True,b4a5b2b22b3a2494,isolated_fastest,1,1.0,66,19.0,51fde7b51569b7ba,p-2bf2ec488a559862,fixed
8,8,medium-fixed-10000mbps-19s,medium,66,True,b4a5b2b22b3a2494,queue_haul_deadline_blind,1,1.0,66,19.0,51fde7b51569b7ba,p-c4663845c424def2,fixed
8,8,large-fixed-2500mbps-19s,large,102,True,c6f4c7ec83e59040,isolated_fastest,1,1.0,102,19.0,e33c7532b46acaed,p-381e17adb3adbf2c,fixed
8,8,large-fixed-2500mbps-19s,large,102,True,c6f4c7ec83e59040,queue_haul_power_blind,1,1.0,102,19.0,e33c7532b46acaed,p-87d96dbf140fefc0,fixed
8,8,large-fixed-2500mbps-19s,large,102,True,c6f4c7ec83e59040,queue_haul_deadline_blind,1,1.0,102,19.0,e33c7532b46acaed,p-5b0adcede05b0f55,fixed
8,8,tiny-fixed-10000mbps-30s,tiny,23,True,633544b820e6f28e,queue_haul_deadline_blind,1,1.0,23,30.0,bdd7bd934af6b024,p-30e9bfbf5fe5fec1,fixed
8,8,tiny-fixed-10000mbps-30s,tiny,23,True,633544b820e6f28e,queue_haul_power_blind,1,1.0,23,30.0,bdd7bd934af6b024,p-99209c43acb6dd7a,fixed
8,8,tiny-fixed-10000mbps-30s,tiny,23,True,633544b820e6f28e,isolated_fastest,1,1.0,23,30.0,bdd7bd934af6b024,p-9d54dfe00bbe8e17,fixed
8,8,small-fixed-2500mbps-30s,small,33,True,f3f8cf3a38684c96,isolated_fastest,1,1.0,33,30.0,7094953b638284e1,p-290be204cd90c553,fixed
8,8,small-fixed-2500mbps-30s,small,33,True,f3f8cf3a38684c96,queue_haul_power_blind,1,1.0,33,30.0,7094953b638284e1,p-4fb9a5f2a4972143,fixed
8,8,small-fixed-2500mbps-30s,small,33,True,f3f8cf3a38684c96,queue_haul_deadline_blind,1,1.0,33,30.0,7094953b638284e1,p-a082548ff21d3bcd,fixed
8,8,tiny-fixed-1000mbps-30s,tiny,3,True,169f67a23adfbb24,isolated_fastest,1,1.0,3,30.0,e1563386afed6f49,p-b1837badc09fb4f6,fixed
8,8,tiny-fixed-1000mbps-30s,tiny,3,True,169f67a23adfbb24,queue_haul_power_blind,1,1.0,3,30.0,e1563386afed6f49,p-df5bdca4eefec17e,fixed
8,8,tiny-fixed-1000mbps-30s,tiny,3,True,169f67a23adfbb24,queue_haul_deadline_blind,1,1.0,3,30.0,e1563386afed6f49,p-2a1404d3e3d58829,fixed
8,8,medium-fixed-5000mbps-19s,medium,60,True,be8ab85b533f031b,queue_haul_deadline_blind,1,1.0,60,19.0,51fde7b51569b7ba,p-58d950532a4b62db,fixed
8,8,medium-fixed-5000mbps-19s,medium,60,True,be8ab85b533f031b,isolated_fastest,1,1.0,60,19.0,51fde7b51569b7ba,p-48bef6b8839c821b,fixed
8,8,medium-fixed-5000mbps-19s,medium,60,True,be8ab85b533f031b,queue_haul_power_blind,1,1.0,60,19.0,51fde7b51569b7ba,p-7501bec972a9a090,fixed
8,8,large-fixed-5000mbps-19s,large,110,True,78c13e8571c566d1,queue_haul_power_blind,1,1.0,110,19.0,c44d256c433cbdd6,p-d17a18b1fc882710,fixed
8,8,large-fixed-5000mbps-19s,large,110,True,78c13e8571c566d1,queue_haul_deadline_blind,1,1.0,110,19.0,c44d256c433cbdd6,p-5e75db497ba77a07,fixed
8,8,large-fixed-5000mbps-19s,large,110,True,78c13e8571c566d1,isolated_fastest,1,1.0,110,19.0,c44d256c433cbdd6,p-b7445c3438c0e859,fixed
8,8,medium-fixed-10000mbps-30s,medium,71,True,e6b2d94a531664e7,queue_haul_power_blind,1,1.0,71,30.0,f7e97c59b5dc6a00,p-c97a659037135437,fixed
8,8,medium-fixed-10000mbps-30s,medium,71,True,e6b2d94a531664e7,queue_haul_deadline_blind,1,1.0,71,30.0,f7e97c59b5dc6a00,p-30e120391c196cca,fixed
8,8,medium-fixed-10000mbps-30s,medium,71,True,e6b2d94a531664e7,isolated_fastest,1,1.0,71,30.0,f7e97c59b5dc6a00,p-1d9bbdb621de5c3a,fixed
8,8,small-fixed-5000mbps-19s,small,36,True,43c773ce3a5aa47a,queue_haul_power_blind,1,1.0,36,19.0,7094953b638284e1,p-e6e7c4e39028bbd4,fixed
8,8,small-fixed-5000mbps-19s,small,36,True,43c773ce3a5aa47a,isolated_fastest,1,1.0,36,19.0,7094953b638284e1,p-2cc83d58a8687eb7,fixed
8,8,small-fixed-5000mbps-19s,small,36,True,43c773ce3a5aa47a,queue_haul_deadline_blind,1,1.0,36,19.0,7094953b638284e1,p-6ea5b00527cca1e4,fixed
8,8,medium-fixed-5000mbps-30s,medium,64,True,a696acbf1079c2b4,queue_haul_power_blind,1,1.0,64,30.0,b6455b687844b7e4,p-327e48467f4c4c21,fixed
8,8,medium-fixed-5000mbps-30s,medium,64,True,a696acbf1079c2b4,isolated_fastest,1,1.0,64,30.0,b6455b687844b7e4,p-30d8f167554d9a0f,fixed
8,8,medium-fixed-5000mbps-30s,medium,64,True,a696acbf1079c2b4,queue_haul_deadline_blind,1,1.0,64,30.0,b6455b687844b7e4,p-ee5b7898222afdc2,fixed
8,8,large-fixed-10000mbps-19s,large,116,True,c766c8b3e6b695e4,queue_haul_power_blind,1,1.0,116,19.0,c44d256c433cbdd6,p-988fe41565498edd,fixed
8,8,large-fixed-10000mbps-19s,large,116,True,c766c8b3e6b695e4,isolated_fastest,1,1.0,116,19.0,c44d256c433cbdd6,p-edb801b653b1955a,fixed
8,8,large-fixed-10000mbps-19s,large,116,True,c766c8b3e6b695e4,queue_haul_deadline_blind,1,1.0,116,19.0,c44d256c433cbdd6,p-d5fa205d38e83d73,fixed
8,8,tiny-fixed-2500mbps-19s,tiny,7,True,68dd795651c95331,queue_haul_deadline_blind,1,1.0,7,19.0,4f9ad0a7bb0fab99,p-8b525b7e635b026b,fixed
8,8,tiny-fixed-2500mbps-19s,tiny,7,True,68dd795651c95331,isolated_fastest,1,1.0,7,19.0,4f9ad0a7bb0fab99,p-02d7550df635b72f,fixed
8,8,tiny-fixed-2500mbps-19s,tiny,7,True,68dd795651c95331,queue_haul_power_blind,1,1.0,7,19.0,4f9ad0a7bb0fab99,p-e554e4a6af00aca8,fixed
8,8,small-fixed-1000mbps-19s,small,26,True,2b44a4b4aaf8491e,queue_haul_deadline_blind,1,1.0,26,19.0,e59269064ede73aa,p-90149c1ba94effe3,fixed
8,8,small-fixed-1000mbps-19s,small,26,True,2b44a4b4aaf8491e,queue_haul_power_blind,1,1.0,26,19.0,e59269064ede73aa,p-5edac567ee8f4c4f,fixed
8,8,small-fixed-1000mbps-19s,small,26,True,2b44a4b4aaf8491e,isolated_fastest,1,1.0,26,19.0,e59269064ede73aa,p-e011b13f4fdba13d,fixed
8,8,large-fixed-1000mbps-19s,large,97,True,f82f45c5060d37d9,queue_haul_power_blind,1,1.0,97,19.0,3a515af4dffc7733,p-fd38b0f6b2b4375e,fixed
8,8,large-fixed-1000mbps-19s,large,97,True,f82f45c5060d37d9,queue_haul_deadline_blind,1,1.0,97,19.0,3a515af4dffc7733,p-019679cdb851fe64,fixed
8,8,large-fixed-1000mbps-19s,large,97,True,f82f45c5060d37d9,isolated_fastest,1,1.0,97,19.0,3a515af4dffc7733,p-4947bba5914246fb,fixed
8,8,large-fixed-10000mbps-30s,large,119,True,c96e3587d5357859,isolated_fastest,1,1.0,119,30.0,c44d256c433cbdd6,p-a4a74a32a24b4941,fixed
8,8,large-fixed-10000mbps-30s,large,119,True,c96e3587d5357859,queue_haul_deadline_blind,1,1.0,119,30.0,c44d256c433cbdd6,p-8dea35d01667c969,fixed
8,8,large-fixed-10000mbps-30s,large,119,True,c96e3587d5357859,queue_haul_power_blind,1,1.0,119,30.0,c44d256c433cbdd6,p-4e572d90a281a2e4,fixed
8,8,large-fixed-2500mbps-30s,large,105,True,8154417fb6387f2a,queue_haul_power_blind,1,1.0,105,30.0,e33c7532b46acaed,p-25d0d53b59027596,fixed
8,8,large-fixed-2500mbps-30s,large,105,True,8154417fb6387f2a,isolated_fastest,1,1.0,105,30.0,e33c7532b46acaed,p-cf1bfc8fc2114ca0,fixed
8,8,large-fixed-2500mbps-30s,large,105,True,8154417fb6387f2a,queue_haul_deadline_blind,1,1.0,105,30.0,e33c7532b46acaed,p-802c3467c1b2e34a,fixed
8,8,mixed-fixed-5000mbps-19s,mixed,86,True,a9d5d704602fadb1,queue_haul_power_blind,1,1.0,86,19.0,7d1b0ab854d9df69,p-c368e0e9ead57159,fixed
8,8,mixed-fixed-5000mbps-19s,mixed,86,True,a9d5d704602fadb1,queue_haul_deadline_blind,1,1.0,86,19.0,7d1b0ab854d9df69,p-0fd1042ee7806f87,fixed
8,8,mixed-fixed-5000mbps-19s,mixed,86,True,a9d5d704602fadb1,isolated_fastest,1,1.0,86,19.0,7d1b0ab854d9df69,p-72cf5c5af3841a66,fixed
8,8,small-fixed-1000mbps-30s,small,28,True,fbceee51243796be,isolated_fastest,1,1.0,28,30.0,837f3ff09bbaac24,p-9604edc32683ebdb,fixed
8,8,small-fixed-1000mbps-30s,small,28,True,fbceee51243796be,queue_haul_deadline_blind,1,1.0,28,30.0,837f3ff09bbaac24,p-62e51c2f4e1519fa,fixed
8,8,small-fixed-1000mbps-30s,small,28,True,fbceee51243796be,queue_haul_power_blind,1,1.0,28,30.0,837f3ff09bbaac24,p-e6abadd1e401ab5e,fixed
8,8,small-fixed-10000mbps-19s,small,43,True,e21eb011860e7196,queue_haul_deadline_blind,1,1.0,43,19.0,837f3ff09bbaac24,p-d21d60de766b5cf0,fixed
8,8,small-fixed-10000mbps-19s,small,43,True,e21eb011860e7196,isolated_fastest,1,1.0,43,19.0,837f3ff09bbaac24,p-0a6365712d065076,fixed
8,8,small-fixed-10000mbps-19s,small,43,True,e21eb011860e7196,queue_haul_power_blind,1,1.0,43,19.0,837f3ff09bbaac24,p-a59bc73fa456b641,fixed
8,8,mixed-fixed-1000mbps-19s,mixed,73,True,efb429fa8c5d474e,queue_haul_power_blind,1,1.0,73,19.0,a9500bdb35e133a1,p-b0379d61edf6eb6a,fixed
8,8,mixed-fixed-1000mbps-19s,mixed,73,True,efb429fa8c5d474e,queue_haul_deadline_blind,1,1.0,73,19.0,a9500bdb35e133a1,p-580ee1755ad2e2cf,fixed
8,8,mixed-fixed-1000mbps-19s,mixed,73,True,efb429fa8c5d474e,isolated_fastest,1,1.0,73,19.0,a9500bdb35e133a1,p-2902ae62bad599fb,fixed
8,8,mixed-fixed-1000mbps-30s,mixed,76,True,74d2486c1782458d,queue_haul_deadline_blind,1,1.0,76,30.0,a9500bdb35e133a1,p-10593212d0aa4d74,fixed
8,8,mixed-fixed-1000mbps-30s,mixed,76,True,74d2486c1782458d,queue_haul_power_blind,1,1.0,76,30.0,a9500bdb35e133a1,p-e6db9425c3a7cacf,fixed
8,8,mixed-fixed-1000mbps-30s,mixed,76,True,74d2486c1782458d,isolated_fastest,1,1.0,76,30.0,a9500bdb35e133a1,p-1bb17384c92c82a6,fixed
8,8,large-fixed-10000mbps-30s,large,118,True,526f3d0d460ce0ae,queue_haul_deadline_blind,1,1.0,118,30.0,3a515af4dffc7733,p-8a4dffbe19d78352,fixed
8,8,large-fixed-10000mbps-30s,large,118,True,526f3d0d460ce0ae,isolated_fastest,1,1.0,118,30.0,3a515af4dffc7733,p-eac412afcdbed510,fixed
8,8,large-fixed-10000mbps-30s,large,118,True,526f3d0d460ce0ae,queue_haul_power_blind,1,1.0,118,30.0,3a515af4dffc7733,p-a4c8957280f95a0d,fixed
8,8,mixed-fixed-10000mbps-19s,mixed,90,True,741dfe5efd904f00,queue_haul_power_blind,1,1.0,90,19.0,3c2f94941cabfb0f,p-0727b130b820f2b9,fixed
8,8,mixed-fixed-10000mbps-19s,mixed,90,True,741dfe5efd904f00,isolated_fastest,1,1.0,90,19.0,3c2f94941cabfb0f,p-6ccf8ae3aa3776a8,fixed
8,8,mixed-fixed-10000mbps-19s,mixed,90,True,741dfe5efd904f00,queue_haul_deadline_blind,1,1.0,90,19.0,3c2f94941cabfb0f,p-03362a14a81f266a,fixed
8,8,large-fixed-1000mbps-30s,large,99,True,3d71ecf12851970f,queue_haul_deadline_blind,1,1.0,99,30.0,e33c7532b46acaed,p-a8cf8ef473c95b62,fixed
8,8,large-fixed-1000mbps-30s,large,99,True,3d71ecf12851970f,queue_haul_power_blind,1,1.0,99,30.0,e33c7532b46acaed,p-0565d5d45c7540b0,fixed
8,8,large-fixed-1000mbps-30s,large,99,True,3d71ecf12851970f,isolated_fastest,1,1.0,99,30.0,e33c7532b46acaed,p-551e447f317d4560,fixed
8,8,large-fixed-5000mbps-30s,large,113,True,e5e8fde9548b44fd,queue_haul_deadline_blind,1,1.0,113,30.0,c44d256c433cbdd6,p-a087ff060bbe3345,fixed
8,8,large-fixed-5000mbps-30s,large,113,True,e5e8fde9548b44fd,isolated_fastest,1,1.0,113,30.0,c44d256c433cbdd6,p-4e1abad9fe2c3a5d,fixed
8,8,large-fixed-5000mbps-30s,large,113,True,e5e8fde9548b44fd,queue_haul_power_blind,1,1.0,113,30.0,c44d256c433cbdd6,p-74dc0fae8a25eb28,fixed
